BioGuideID,Name,ticker,traded,Transaction
S001148,Mr. Michael K. Simpson,CPE$A,2014-06-02,Sale
M001188,Ms. Grace Meng,3%,2014-03-07,Sale
L000579,Mr. Alan S. Lowenthal,EP$C,2012-03-20,Sale
L000579,Mr. Alan S. Lowenthal,EP$C,2012-02-27,Sale
