doc_id,url,status,has_text,bucket,doc_prefix
20000077,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000077.pdf,ok,True,lisible,2
20000998,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000998.pdf,ok,True,lisible,2
20001787,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001787.pdf,ok,True,lisible,2
20001934,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001934.pdf,ok,True,lisible,2
8214211,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214211.pdf,ok,False,non_lisible,8
8213944,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8213944.pdf,ok,False,non_lisible,8
9105569,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105569.pdf,ok,False,non_lisible,9
9105721,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105721.pdf,ok,False,non_lisible,9
9105722,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105722.pdf,ok,False,non_lisible,9
9105778,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105778.pdf,ok,False,non_lisible,9
9105798,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105798.pdf,ok,False,non_lisible,9
8213778,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8213778.pdf,ok,False,non_lisible,8
8213806,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8213806.pdf,ok,False,non_lisible,8
8213900,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8213900.pdf,ok,False,non_lisible,8
8214020,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214020.pdf,ok,False,non_lisible,8
8214152,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214152.pdf,ok,False,non_lisible,8
8214213,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214213.pdf,ok,False,non_lisible,8
9105101,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105101.pdf,ok,False,non_lisible,9
8214362,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214362.pdf,ok,False,non_lisible,8
8214530,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214530.pdf,ok,False,non_lisible,8
8215964,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8215964.pdf,ok,False,non_lisible,8
8216477,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216477.pdf,ok,False,non_lisible,8
8216478,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216478.pdf,ok,False,non_lisible,8
8216515,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216515.pdf,ok,False,non_lisible,8
9105442,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105442.pdf,ok,False,non_lisible,9
9105543,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105543.pdf,ok,False,non_lisible,9
9105658,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105658.pdf,ok,False,non_lisible,9
8214151,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214151.pdf,ok,False,non_lisible,8
20000710,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000710.pdf,ok,True,lisible,2
20000800,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000800.pdf,ok,True,lisible,2
20000987,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000987.pdf,ok,True,lisible,2
20001572,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001572.pdf,ok,True,lisible,2
20002073,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002073.pdf,ok,True,lisible,2
20000284,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000284.pdf,ok,True,lisible,2
20000404,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000404.pdf,ok,True,lisible,2
20001087,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001087.pdf,ok,True,lisible,2
20001259,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001259.pdf,ok,True,lisible,2
20001575,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001575.pdf,ok,True,lisible,2
20001747,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001747.pdf,ok,True,lisible,2
20001843,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001843.pdf,ok,True,lisible,2
20002095,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002095.pdf,ok,True,lisible,2
20000606,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000606.pdf,ok,True,lisible,2
20001609,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001609.pdf,ok,True,lisible,2
20001769,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001769.pdf,ok,True,lisible,2
20001977,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001977.pdf,ok,True,lisible,2
20002031,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002031.pdf,ok,True,lisible,2
20000780,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000780.pdf,ok,True,lisible,2
20001428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001428.pdf,ok,True,lisible,2
20002180,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002180.pdf,ok,True,lisible,2
8214214,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214214.pdf,ok,False,non_lisible,8
8214582,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214582.pdf,ok,False,non_lisible,8
20000933,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000933.pdf,ok,True,lisible,2
20001090,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001090.pdf,ok,True,lisible,2
20001312,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001312.pdf,ok,True,lisible,2
20001674,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001674.pdf,ok,True,lisible,2
20001885,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20001885.pdf,ok,True,lisible,2
20002042,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002042.pdf,ok,True,lisible,2
20000708,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000708.pdf,ok,True,lisible,2
20000868,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000868.pdf,ok,True,lisible,2
9106006,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9106006.pdf,ok,False,non_lisible,9
8214023,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214023.pdf,ok,False,non_lisible,8
8214104,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214104.pdf,ok,False,non_lisible,8
9105131,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105131.pdf,ok,False,non_lisible,9
8214531,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214531.pdf,ok,False,non_lisible,8
8215761,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8215761.pdf,ok,False,non_lisible,8
8216015,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216015.pdf,ok,False,non_lisible,8
8216364,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216364.pdf,ok,False,non_lisible,8
9105443,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105443.pdf,ok,False,non_lisible,9
9105521,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105521.pdf,ok,False,non_lisible,9
