year,doc_id,declarant_name,state_district,disclosure_date,n_pages
2024,8220188,Michael T. McCaul,TX10,2024-03-15 00:00:00,6
2024,8220214,Michael T. McCaul,TX10,2024-04-16 00:00:00,8
2024,8220320,Michael T. McCaul,TX10,2024-05-11 00:00:00,8
2024,8220516,Michael T. McCaul,TX10,2024-06-13 00:00:00,11
2024,8220551,Michael T. McCaul,TX10,2024-07-22 00:00:00,6
2024,8220615,Michael T. McCaul,TX10,2024-08-15 00:00:00,4
2024,8220643,Michael T. McCaul,TX10,2024-09-16 00:00:00,12
2024,8220661,Michael T. McCaul,TX10,2024-10-10 00:00:00,3
2024,8220685,Michael T. McCaul,TX10,2024-11-12 00:00:00,5
2024,8220706,Michael T. McCaul,TX10,2024-12-16 00:00:00,11
2024,8220118,Anna Paulina Luna,FL13,2024-01-29 00:00:00,1
2024,8220155,Harold Dallas Rogers,KY05,2024-02-20 00:00:00,1
2024,8220176,Harold Dallas Rogers,KY05,2024-03-13 00:00:00,1
2024,8220203,Harold Dallas Rogers,KY05,2024-04-10 00:00:00,1
2024,8220271,Harold Dallas Rogers,KY05,2024-05-09 00:00:00,2
2024,8220529,Harold Dallas Rogers,KY05,2024-06-26 00:00:00,1
2024,8220536,Harold Dallas Rogers,KY05,2024-07-10 00:00:00,1
2024,8220567,Harold Dallas Rogers,KY05,2024-08-01 00:00:00,1
2024,8220628,Harold Dallas Rogers,KY05,2024-09-11 00:00:00,1
2024,8220672,Harold Dallas Rogers,KY05,2024-11-01 00:00:00,1
2024,8220695,Harold Dallas Rogers,KY05,2024-12-05 00:00:00,1
2024,8220698,Tony Wied,WI08,2024-12-12 00:00:00,1
2025,8220747,Gus M. Bilirakis,FL12,2025-02-06 00:00:00,2
2025,8220753,"Charles J. ""Chuck"" Fleischmann",TN03,2025-02-10 00:00:00,4
2025,8220902,"Charles J. ""Chuck"" Fleischmann",TN03,2025-05-13 00:00:00,5
2025,9115670,"Charles J. ""Chuck"" Fleischmann",TN03,2025-08-15 00:00:00,3
2025,8221237,"Charles J. ""Chuck"" Fleischmann",TN03,2025-11-14 00:00:00,2
2025,8220796,Vicente Gonzalez,TX34,2025-03-13 00:00:00,1
2025,8220809,Vicente Gonzalez,TX34,2025-03-31 00:00:00,1
2025,8220845,Vicente Gonzalez,TX34,2025-04-30 00:00:00,1
2025,8220750,Rohit Khanna,CA17,2025-02-06 00:00:00,34
2025,8220783,Rohit Khanna,CA17,2025-03-06 00:00:00,28
2025,8220827,Rohit Khanna,CA17,2025-04-10 00:00:00,28
2025,8220906,Rohit Khanna,CA17,2025-05-12 00:00:00,51
2025,8221124,Rohit Khanna,CA17,2025-06-10 00:00:00,26
2025,8221176,Rohit Khanna,CA17,2025-07-09 00:00:00,20
2025,9115671,Rohit Khanna,CA17,2025-08-07 00:00:00,21
2025,9115676,Rohit Khanna,CA17,2025-09-09 00:00:00,15
2025,9115679,Rohit Khanna,CA17,2025-10-03 00:00:00,20
2025,8221231,Rohit Khanna,CA17,2025-11-06 00:00:00,23
2025,8221264,Rohit Khanna,CA17,2025-12-08 00:00:00,24
2025,8221276,Nicole Malliotakis,NY11,2025-12-19 00:00:00,1
2025,8220754,Michael T. McCaul,TX10,2025-02-11 00:00:00,4
2025,8220834,Michael T. McCaul,TX10,2025-04-17 00:00:00,3
2025,8220904,Michael T. McCaul,TX10,2025-05-12 00:00:00,5
2025,8221120,Michael T. McCaul,TX10,2025-06-09 00:00:00,2
2025,8221173,Michael T. McCaul,TX10,2025-07-07 00:00:00,8
2025,9115664,Michael T. McCaul,TX10,2025-08-12 00:00:00,4
2025,9115677,Michael T. McCaul,TX10,2025-09-11 00:00:00,8
2025,9115662,Michael T. McCaul,TX10,2025-09-25 00:00:00,4
2025,9115684,Michael T. McCaul,TX10,2025-10-10 00:00:00,5
2025,8221228,Michael T. McCaul,TX10,2025-11-10 00:00:00,9
2025,8221263,Michael T. McCaul,TX10,2025-12-09 00:00:00,2
2025,8221212,Lisa McClain,MI09,2025-10-23 00:00:00,14
2025,8220828,Jamie Raskin,MD08,2025-04-09 00:00:00,1
2025,8220755,Harold Dallas Rogers,KY05,2025-02-12 00:00:00,1
2025,8220782,Harold Dallas Rogers,KY05,2025-03-06 00:00:00,1
2025,8220844,Harold Dallas Rogers,KY05,2025-05-01 00:00:00,1
2025,8220958,Harold Dallas Rogers,KY05,2025-05-20 00:00:00,1
2025,8221123,Harold Dallas Rogers,KY05,2025-06-11 00:00:00,1
2025,9115546,Harold Dallas Rogers,KY05,2025-07-23 00:00:00,1
2025,9115623,Harold Dallas Rogers,KY05,2025-08-27 00:00:00,1
2025,9115635,Harold Dallas Rogers,KY05,2025-09-04 00:00:00,2
2025,9115689,Harold Dallas Rogers,KY05,2025-10-16 00:00:00,4
2025,8221223,Harold Dallas Rogers,KY05,2025-11-05 00:00:00,1
2025,8221270,Harold Dallas Rogers,KY05,2025-12-11 00:00:00,1
2025,8220731,Keith Alan Self,TX03,2025-01-23 00:00:00,2
2025,9115686,Keith Alan Self,TX03,2025-10-14 00:00:00,1
2025,8220768,Brad Sherman,CA32,2025-02-20 00:00:00,2
2025,8220770,Brad Sherman,CA32,2025-02-25 00:00:00,1
2025,8220780,Brad Sherman,CA32,2025-03-03 00:00:00,2
2025,8220764,Adrian Smith,NE03,2025-02-13 00:00:00,2
2025,9115549,Adrian Smith,NE03,2025-07-24 00:00:00,2
2025,8221238,Adrian Smith,NE03,2025-11-14 00:00:00,1
2025,8220765,Ann Wagner,MO02,2025-02-14 00:00:00,2
2025,8220836,Ann Wagner,MO02,2025-04-16 00:00:00,2
2025,8220757,Tony Wied,WI08,2025-02-10 00:00:00,1
2025,8220799,Tony Wied,WI08,2025-03-14 00:00:00,2
2025,8220824,Tony Wied,WI08,2025-04-04 00:00:00,1
2025,8220903,Tony Wied,WI08,2025-05-13 00:00:00,2
2025,8221177,Tony Wied,WI08,2025-07-09 00:00:00,1
2025,9115665,Tony Wied,WI08,2025-08-06 00:00:00,1
2025,8221233,Tony Wied,WI08,2025-11-10 00:00:00,2
2026,8221321,"Charles J. ""Chuck"" Fleischmann",TN03,2026-02-09 00:00:00,2
2026,9115704,"Charles J. ""Chuck"" Fleischmann",TN03,2026-03-20 00:00:00,2
2026,9115821,"Charles J. ""Chuck"" Fleischmann",TN03,2026-05-12 00:00:00,2
2026,9115809,Diana Harshbarger,TN01,2026-05-06 00:00:00,2
2026,9115811,Diana Harshbarger,TN01,2026-05-06 00:00:00,1
2026,9115812,Diana Harshbarger,TN01,2026-05-06 00:00:00,2
2026,9115813,Diana Harshbarger,TN01,2026-05-06 00:00:00,2
2026,9115814,Diana Harshbarger,TN01,2026-05-06 00:00:00,2
2026,9115815,Diana Harshbarger,TN01,2026-05-06 00:00:00,2
2026,9115901,Diana Harshbarger,TN01,2026-06-04 00:00:00,2
2026,8221322,Rohit Khanna,CA17,2026-02-06 00:00:00,56
2026,8221358,Rohit Khanna,CA17,2026-03-09 00:00:00,41
2026,9115726,Rohit Khanna,CA17,2026-04-07 00:00:00,43
2026,9115822,Rohit Khanna,CA17,2026-05-11 00:00:00,30
2026,9116142,Rohit Khanna,CA17,2026-06-09 00:00:00,41
2026,8221326,Michael T. McCaul,TX10,2026-02-11 00:00:00,3
2026,8221359,Michael T. McCaul,TX10,2026-03-10 00:00:00,5
2026,9115728,Michael T. McCaul,TX10,2026-04-08 00:00:00,5
2026,9115820,Michael T. McCaul,TX10,2026-05-04 00:00:00,4
2026,9116141,Michael T. McCaul,TX10,2026-06-10 00:00:00,6
2026,8221332,Harold Dallas Rogers,KY05,2026-02-13 00:00:00,1
2026,9115711,Harold Dallas Rogers,KY05,2026-03-20 00:00:00,1
2026,9115762,Harold Dallas Rogers,KY05,2026-04-21 00:00:00,1
2026,9115808,Harold Dallas Rogers,KY05,2026-05-08 00:00:00,1
2026,9116146,Harold Dallas Rogers,KY05,2026-06-10 00:00:00,1
2026,8221360,Tony Wied,WI08,2026-03-09 00:00:00,5
2026,9115816,Tony Wied,WI08,2026-05-05 00:00:00,1
