last,first,filing_type,state_dist,filing_date,doc_id,year
Buchanan,Vern,P,FL16,5/22/2020,20016651,2020
Buchanan,Vern,P,FL16,8/7/2020,20017118,2020
Burchett,Tim,P,TN02,2/26/2020,20016116,2020
Bustos,Cheri,P,IL17,3/7/2020,20016150,2020
Bustos,Cheri,P,IL17,5/19/2020,20016614,2020
Carter,Earl Leroy,P,GA01,6/11/2020,20016752,2020
Carter,Earl Leroy,P,GA01,8/13/2020,20017188,2020
Carter,Earl Leroy,P,GA01,9/9/2020,20017327,2020
Castor,Kathy,P,FL14,1/8/2020,20013869,2020
Castor,Kathy,P,FL14,4/3/2020,20016355,2020
Castor,Kathy,P,FL14,4/22/2020,20016456,2020
Castor,Kathy,P,FL14,5/20/2020,20016569,2020
Castor,Kathy,P,FL14,7/16/2020,20016973,2020
Castor,Kathy,P,FL14,8/6/2020,20017104,2020
Castor,Kathy,P,FL14,10/8/2020,20017492,2020
Castor,Kathy,P,FL14,12/2/2020,20017786,2020
Chu,Judy,P,CA27,12/30/2020,20017944,2020
Cisneros,Gilbert,P,CA39,1/10/2020,20013867,2020
Cisneros,Gilbert,P,CA39,2/18/2020,20015011,2020
Cisneros,Gilbert,P,CA39,3/10/2020,20016182,2020
Cisneros,Gilbert,P,CA39,4/16/2020,20016402,2020
Cisneros,Gilbert,P,CA39,5/13/2020,20016567,2020
Cisneros,Gilbert,P,CA39,6/16/2020,20016758,2020
Cisneros,Gilbert,P,CA39,7/17/2020,20016915,2020
Cisneros,Gilbert,P,CA39,8/19/2020,20017157,2020
Cisneros,Gilbert,P,CA39,9/14/2020,20017355,2020
Cisneros,Gilbert,P,CA39,10/14/2020,20017505,2020
Cisneros,Gilbert,P,CA39,11/5/2020,20017632,2020
Cisneros,Gilbert,P,CA39,12/15/2020,20017860,2020
Clark,Katherine M.,P,MA05,2/4/2020,20015009,2020
Clark,Katherine M.,P,MA05,4/20/2020,20016438,2020
Clark,Katherine M.,P,MA05,5/29/2020,20016678,2020
Clark,Katherine M.,P,MA05,8/12/2020,20017166,2020
Clark,Katherine M.,P,MA05,9/30/2020,20017449,2020
Clark,Katherine M.,P,MA05,11/3/2020,20017628,2020
Clark,Katherine M.,P,MA05,12/3/2020,20017790,2020
Clark,Katherine M.,P,MA05,12/9/2020,20017829,2020
Clark,Katherine M.,P,MA05,12/28/2020,20017924,2020
Clay,Wm. Lacy,P,MO01,8/10/2020,8217474,2020
Cohen,Steve,P,TN09,4/22/2020,20016457,2020
Cohen,Steve,P,TN09,5/22/2020,20016655,2020
Cohen,Steve,P,TN09,5/22/2020,20016656,2020
Cohen,Steve,P,TN09,5/22/2020,20016657,2020
Cohen,Steve,P,TN09,6/18/2020,20016812,2020
Comer,James,P,KY01,2/5/2020,8216957,2020
Comer,James,P,KY01,3/25/2020,8217113,2020
Comer,James,P,KY01,8/24/2020,20017245,2020
Comer,James,P,KY01,12/18/2020,20017880,2020
Conaway,K. Michael,P,TX11,2/7/2020,20014994,2020
Conaway,K. Michael,P,TX11,2/7/2020,20015025,2020
Conaway,K. Michael,P,TX11,3/10/2020,20016198,2020
Conaway,K. Michael,P,TX11,4/6/2020,20016346,2020
Conaway,K. Michael,P,TX11,5/4/2020,20016520,2020
Conaway,K. Michael,P,TX11,6/9/2020,20016729,2020
Conaway,K. Michael,P,TX11,7/10/2020,20016929,2020
Conaway,K. Michael,P,TX11,9/4/2020,20017070,2020
Conaway,K. Michael,P,TX11,9/8/2020,20017309,2020
Conaway,K. Michael,P,TX11,10/5/2020,20017475,2020
Conaway,K. Michael,P,TX11,12/4/2020,20017610,2020
Conaway,K. Michael,P,TX11,12/15/2020,20017831,2020
Connolly,Gerald E.,P,VA11,1/29/2020,20014965,2020
Connolly,Gerald E.,P,VA11,6/18/2020,20016799,2020
Connolly,Gerald E.,P,VA11,7/26/2020,20016811,2020
Connolly,Gerald E.,P,VA11,11/3/2020,20017629,2020
Courtney,Joe,P,CT02,7/29/2020,20017036,2020
Courtney,Joe,P,CT02,8/27/2020,20017260,2020
Courtney,Joe,P,CT02,11/6/2020,20017600,2020
Courtney,Joe,P,CT02,11/16/2020,20017685,2020
Cox,TJ John (Tj),P,CA21,9/22/2020,20017403,2020
Curtis,John,P,UT03,4/9/2020,20016299,2020
Curtis,John,P,UT03,4/20/2020,20016416,2020
Curtis,John,P,UT03,5/4/2020,20016532,2020
Curtis,John,P,UT03,5/18/2020,20016613,2020
Curtis,John,P,UT03,6/16/2020,20016693,2020
Curtis,John,P,UT03,7/1/2020,20016872,2020
Curtis,John,P,UT03,8/25/2020,20017225,2020
Curtis,John,P,UT03,10/16/2020,20017519,2020
Davis,Susan A.,P,CA53,3/13/2020,20016106,2020
Davis,Susan A.,P,CA53,4/16/2020,20016363,2020
Davis,Susan A.,P,CA53,5/14/2020,20016579,2020
Davis,Susan A.,P,CA53,10/29/2020,20017575,2020
Davis,Susan A.,P,CA53,11/30/2020,20017741,2020
DelBene,Suzan K.,P,WA01,1/15/2020,20013841,2020
DelBene,Suzan K.,P,WA01,2/14/2020,20014990,2020
DelBene,Suzan K.,P,WA01,3/15/2020,20016165,2020
DelBene,Suzan K.,P,WA01,4/14/2020,20016353,2020
DelBene,Suzan K.,P,WA01,5/16/2020,20016546,2020
DelBene,Suzan K.,P,WA01,6/14/2020,20016710,2020
DelBene,Suzan K.,P,WA01,7/15/2020,20016890,2020
DelBene,Suzan K.,P,WA01,8/10/2020,20017080,2020
DelBene,Suzan K.,P,WA01,9/14/2020,20017285,2020
DelBene,Suzan K.,P,WA01,11/9/2020,20017625,2020
DelBene,Suzan K.,P,WA01,12/10/2020,20017771,2020
Dingell,Debbie,P,MI12,1/13/2020,20013817,2020
Dingell,Debbie,P,MI12,4/16/2020,20016401,2020
Dingell,Debbie,P,MI12,9/2/2020,20017265,2020
Dingell,Debbie,P,MI12,10/24/2020,20017566,2020
Dingell,Debbie,P,MI12,12/1/2020,20017750,2020
Doggett,Lloyd,P,TX35,1/10/2020,20013886,2020
Doggett,Lloyd,P,TX35,3/4/2020,20016163,2020
Doggett,Lloyd,P,TX35,4/9/2020,20016383,2020
Doggett,Lloyd,P,TX35,6/3/2020,20016706,2020
Doggett,Lloyd,P,TX35,7/6/2020,20016889,2020
Doggett,Lloyd,P,TX35,8/5/2020,20017091,2020
Doggett,Lloyd,P,TX35,9/8/2020,20017318,2020
Doggett,Lloyd,P,TX35,10/16/2020,20017540,2020
Doggett,Lloyd,P,TX35,11/6/2020,20017652,2020
Doggett,Lloyd,P,TX35,12/7/2020,20017815,2020
Dunn,"Neal Patrick MD, Facs",P,FL02,1/20/2020,20014934,2020
Dunn,"Neal Patrick MD, Facs",P,FL02,1/30/2020,20014974,2020
Dunn,"Neal Patrick MD, Facs",P,FL02,3/19/2020,20016121,2020
Dunn,"Neal Patrick MD, Facs",P,FL02,5/1/2020,20016504,2020
Dunn,"Neal Patrick MD, Facs",P,FL02,6/23/2020,20016690,2020
Dunn,"Neal Patrick MD, FACS",P,FL02,7/18/2020,20016943,2020
"Dunn MD, FACS",Neal Patrick,P,FL02,9/9/2020,20017240,2020
"Dunn MD, FACS",Neal Patrick,P,FL02,11/5/2020,20017498,2020
"Dunn MD, FACS",Neal Patrick,P,FL02,12/23/2020,20017740,2020
Evans,Dwight,P,PA03,4/23/2020,20016466,2020
Evans,Dwight,P,PA03,7/20/2020,20016992,2020
Evans,Dwight,P,PA03,9/21/2020,20017404,2020
Evans,Dwight,P,PA03,12/3/2020,20017791,2020
Fleischmann,"Charles J. ""Chuck""",P,TN03,2/12/2020,8216969,2020
Fleischmann,"Charles J. ""Chuck""",P,TN03,5/28/2020,8217280,2020
Fleischmann,"Charles J. ""Chuck""",P,TN03,8/18/2020,8217559,2020
Fleischmann,"Charles J. ""Chuck""",P,TN03,11/24/2020,8217737,2020
Fleischmann,"Charles J. ""Chuck""",P,TN03,12/9/2020,8217763,2020
Fleischmann,"Charles J. ""Chuck""",P,TN03,1/26/2021,8217821,2020
Flores,Bill,P,TX17,1/9/2020,20013885,2020
Foxx,Virginia,P,NC05,1/6/2020,20013849,2020
Foxx,Virginia,P,NC05,2/3/2020,20014989,2020
Foxx,Virginia,P,NC05,3/3/2020,20016147,2020
Foxx,Virginia,P,NC05,4/1/2020,20016334,2020
Foxx,Virginia,P,NC05,5/4/2020,20016533,2020
Foxx,Virginia,P,NC05,6/6/2020,20016695,2020
Foxx,Virginia,P,NC05,7/8/2020,20016869,2020
Foxx,Virginia,P,NC05,8/10/2020,20017127,2020
Foxx,Virginia,P,NC05,9/4/2020,20017289,2020
Foxx,Virginia,P,NC05,10/5/2020,20017465,2020
Foxx,Virginia,P,NC05,11/6/2020,20017642,2020
Foxx,Virginia,P,NC05,12/2/2020,20017785,2020
Frankel,Lois,P,FL21,1/23/2020,20014949,2020
Frankel,Lois,P,FL21,2/24/2020,20016100,2020
Frankel,Lois,P,FL21,3/23/2020,20016258,2020
Frankel,Lois,P,FL21,4/27/2020,20016444,2020
Frankel,Lois,P,FL21,5/28/2020,20016661,2020
Frankel,Lois,P,FL21,6/28/2020,20016827,2020
Frankel,Lois,P,FL21,7/24/2020,20017016,2020
Frankel,Lois,P,FL21,8/24/2020,20017216,2020
Frankel,Lois,P,FL21,9/29/2020,20017402,2020
Frankel,Lois,P,FL21,10/22/2020,20017556,2020
Frankel,Lois,P,FL21,11/24/2020,20017716,2020
Frankel,Lois,P,FL21,12/28/2020,20017911,2020
Gaetz,Matt,P,FL01,1/3/2020,20013811,2020
Gallagher,Michael John,P,WI08,1/14/2020,20013884,2020
Gallagher,Michael John,P,WI08,2/8/2020,20015036,2020
Garcia,Michael,P,CA25,6/17/2020,20016805,2020
Garcia,Michael,P,CA25,11/23/2020,20017738,2020
Garcia,Michael,P,CA25,12/2/2020,20017779,2020
Garcia,Michael,P,CA25,12/21/2020,20017894,2020
Gianforte,Greg,P,MT00,2/5/2020,20015005,2020
Gianforte,Greg,P,MT00,2/7/2020,20015023,2020
Gianforte,Greg,P,MT00,2/14/2020,20015054,2020
Gianforte,Greg,P,MT00,2/14/2020,20015064,2020
Gianforte,Greg,P,MT00,2/18/2020,20016073,2020
Gianforte,Greg,P,MT00,3/9/2020,20016104,2020
Gianforte,Greg,P,MT00,3/18/2020,20016265,2020
Gianforte,Greg,P,MT00,4/7/2020,20016366,2020
Gianforte,Greg,P,MT00,4/14/2020,20016403,2020
Gianforte,Greg,P,MT00,4/23/2020,20016459,2020
Gianforte,Greg,P,MT00,5/7/2020,20016565,2020
Gianforte,Greg,P,MT00,5/12/2020,20016583,2020
Gianforte,Greg,P,MT00,5/29/2020,20016675,2020
Gianforte,Greg,P,MT00,6/25/2020,20016834,2020
Gianforte,Greg,P,MT00,7/1/2020,20016854,2020
Gianforte,Greg,P,MT00,7/7/2020,20016905,2020
Gianforte,Greg,P,MT00,7/20/2020,20016986,2020
Gianforte,Greg,P,MT00,7/27/2020,20017029,2020
Gianforte,Greg,P,MT00,8/3/2020,20017068,2020
Gianforte,Greg,P,MT00,8/18/2020,20017218,2020
Gianforte,Greg,P,MT00,9/2/2020,20017284,2020
Gianforte,Greg,P,MT00,9/15/2020,20017373,2020
Gianforte,Greg,P,MT00,10/19/2020,20017555,2020
Gianforte,Greg,P,MT00,10/28/2020,20017587,2020
Gianforte,Greg,P,MT00,11/9/2020,20017668,2020
Gianforte,Greg,P,MT00,12/2/2020,20017780,2020
Gianforte,Greg,P,MT00,12/3/2020,20017789,2020
Gianforte,Greg,P,MT00,12/23/2020,20017905,2020
Gianforte,Greg,P,MT00,12/29/2020,20017928,2020
Gibbs,Bob,P,OH07,1/6/2020,20013862,2020
Gibbs,Bob,P,OH07,1/13/2020,20013906,2020
Gibbs,Bob,P,OH07,2/1/2020,20014982,2020
Gibbs,Bob,P,OH07,6/5/2020,20016722,2020
Gibbs,Bob,P,OH07,8/4/2020,20017077,2020
Gibbs,Bob,P,OH07,8/25/2020,20017247,2020
Gibbs,Bob,P,OH07,9/9/2020,20017330,2020
Gibbs,Bob,P,OH07,9/28/2020,20017441,2020
Gibbs,Bob,P,OH07,11/22/2020,20017734,2020
Gibbs,Bob,P,OH07,12/24/2020,20017910,2020
Gonzalez,Anthony E.,P,OH16,9/24/2020,20017428,2020
Gottheimer,Josh,P,NJ05,1/6/2020,20013859,2020
Gottheimer,Josh,P,NJ05,2/10/2020,20015007,2020
Gottheimer,Josh,P,NJ05,3/16/2020,20016181,2020
Gottheimer,Josh,P,NJ05,4/11/2020,20016373,2020
Gottheimer,Josh,P,NJ05,5/13/2020,20016556,2020
Gottheimer,Josh,P,NJ05,6/10/2020,20016732,2020
Gottheimer,Josh,P,NJ05,7/9/2020,20016893,2020
Gottheimer,Josh,P,NJ05,8/10/2020,20017128,2020
Gottheimer,Josh,P,NJ05,9/20/2020,20017335,2020
Gottheimer,Josh,P,NJ05,10/13/2020,20017476,2020
Gottheimer,Josh,P,NJ05,11/5/2020,20017634,2020
Gottheimer,Josh,P,NJ05,12/9/2020,20017827,2020
Graves,Garret,P,LA06,6/29/2020,20016856,2020
Green,Mark,P,TN07,7/6/2020,20016874,2020
Green,Mark,P,TN07,7/18/2020,20016957,2020
Green,Mark,P,TN07,8/12/2020,20017031,2020
Green,Mark,P,TN07,8/18/2020,20017203,2020
Green,Mark,P,TN07,9/16/2020,20017223,2020
Green,Mark,P,TN07,9/20/2020,20017388,2020
Green,Mark,P,TN07,10/9/2020,20017413,2020
Green,Mark,P,TN07,10/29/2020,20017507,2020
Green,Mark,P,TN07,11/17/2020,20017703,2020
Green,Mark,P,TN07,12/2/2020,20017736,2020
Green,Mark,P,TN07,12/12/2020,20017816,2020
Guest,Michael Patrick,P,MS03,4/3/2020,20016360,2020
Guest,Michael Patrick,P,MS03,8/11/2023,8219906,2020
Hagedorn,James,P,MN01,11/20/2020,8217738,2020
Hern,Kevin,P,OK01,1/14/2020,20013916,2020
Hern,Kevin,P,OK01,2/15/2020,20015066,2020
Hern,Kevin,P,OK01,3/17/2020,20016254,2020
Hern,Kevin,P,OK01,4/16/2020,20016419,2020
Hern,Kevin,P,OK01,5/15/2020,20016607,2020
Hern,Kevin,P,OK01,6/16/2020,20016796,2020
Hern,Kevin,P,OK01,7/20/2020,20016983,2020
Hern,Kevin,P,OK01,8/15/2020,20017192,2020
Hern,Kevin,P,OK01,9/15/2020,20017380,2020
Hern,Kevin,P,OK01,10/15/2020,20017527,2020
Hern,Kevin,P,OK01,11/14/2020,20017687,2020
Hern,Kevin,P,OK01,12/14/2020,20017853,2020
Hill,James French,P,AR02,1/15/2020,20005968,2020
Hill,James French,P,AR02,12/30/2020,20017855,2020
Holding,George,P,NC02,3/12/2020,8217083,2020
Holding,George,P,NC02,8/21/2020,8217594,2020
Holding,George,P,NC02,10/2/2020,8217671,2020
Holding,George,P,NC02,11/19/2020,8217739,2020
Hollingsworth,Trey,P,IN09,5/18/2020,8217232,2020
Hollingsworth,Trey,P,IN09,6/15/2020,8217322,2020
Hollingsworth,Trey,P,IN09,7/1/2020,8217352,2020
Hollingsworth,Trey,P,IN09,8/5/2020,8217447,2020
Hollingsworth,Trey,P,IN09,9/9/2020,8217634,2020
Hollingsworth,Trey,P,IN09,10/9/2020,8217678,2020
Hollingsworth,Trey,P,IN09,12/9/2020,8217764,2020
Jacobs,Christopher L.,P,NY27,11/6/2020,20017620,2020
Jeffries,Hakeem S.,P,NY08,12/26/2020,20017915,2020
Joyce,David P.,P,OH14,7/30/2020,20014973,2020
Kelly,Mike,P,PA16,2/25/2020,8217005,2020
Kelly,Mike,P,PA16,4/20/2020,8217163,2020
Kelly,Mike,P,PA16,5/5/2020,8217198,2020
Kelly,Mike,P,PA16,5/20/2020,8217253,2020
Kelly,Mike,P,PA16,7/22/2020,8217402,2020
Kennedy,Joseph P.,P,MA04,1/8/2020,8216878,2020
Kennedy,Joseph P.,P,MA04,7/21/2020,8217403,2020
Kennedy,Joseph P.,P,MA04,9/18/2020,8217660,2020
Khanna,Rohit,P,CA17,1/9/2020,8216879,2020
Khanna,Rohit,P,CA17,2/10/2020,8216965,2020
Khanna,Rohit,P,CA17,3/9/2020,8217060,2020
Khanna,Rohit,P,CA17,4/20/2020,8217164,2020
Khanna,Rohit,P,CA17,5/13/2020,8217213,2020
Khanna,Rohit,P,CA17,6/17/2020,8217329,2020
Khanna,Rohit,P,CA17,7/17/2020,8217394,2020
Khanna,Rohit,P,CA17,8/17/2020,8217557,2020
Khanna,Rohit,P,CA17,9/17/2020,8217653,2020
Khanna,Rohit,P,CA17,10/21/2020,8217686,2020
Khanna,Rohit,P,CA17,11/20/2020,8217740,2020
Khanna,Rohit,P,CA17,12/16/2020,8217777,2020
Khanna,Rohit,P,CA17,1/15/2021,8217812,2020
Kinzinger,Adam,P,IL16,5/7/2020,20016564,2020
Kinzinger,Adam,P,IL16,6/10/2020,20016742,2020
Kinzinger,Adam,P,IL16,6/10/2020,20016743,2020
Kinzinger,Adam,P,IL16,7/21/2020,20017001,2020
Krishnamoorthi,S. Raja,P,IL08,12/16/2020,20017861,2020
Kustoff,David,P,TN08,3/2/2020,8217045,2020
Lamborn,Doug,P,CO05,9/14/2020,8217640,2020
Lamborn,Doug,P,CO05,11/10/2020,8217726,2020
Lamborn,Doug,P,CO05,12/8/2020,8217760,2020
Lamborn,Doug,P,CO05,12/28/2020,8217785,2020
Langevin,James R.,P,RI02,1/31/2020,20014978,2020
Langevin,James R.,P,RI02,3/3/2020,20016151,2020
Langevin,James R.,P,RI02,3/30/2020,20016320,2020
Langevin,James R.,P,RI02,5/5/2020,20016547,2020
Langevin,James R.,P,RI02,5/5/2020,20016548,2020
Langevin,James R.,P,RI02,6/3/2020,20016705,2020
Langevin,James R.,P,RI02,7/23/2020,20016934,2020
Langevin,James R.,P,RI02,8/18/2020,20017186,2020
Langevin,James R.,P,RI02,8/24/2020,20017238,2020
Langevin,James R.,P,RI02,8/31/2020,20017266,2020
Langevin,James R.,P,RI02,9/17/2020,20017387,2020
Langevin,James R.,P,RI02,10/30/2020,20017595,2020
Langevin,James R.,P,RI02,11/2/2020,20017615,2020
Langevin,James R.,P,RI02,11/17/2020,20017626,2020
Larson,John B.,P,CT01,1/31/2020,20013919,2020
Latta,Robert E.,P,OH05,3/17/2020,20016256,2020
Lee,Susie,P,NV03,1/16/2020,20012719,2020
Lee,Susie,P,NV03,2/25/2020,20015037,2020
Lee,Susie,P,NV03,4/28/2020,20016193,2020
Lee,Susie,P,NV03,6/15/2020,20016555,2020
Lee,Susie,P,NV03,7/10/2020,20016887,2020
Lee,Susie,P,NV03,9/3/2020,20017160,2020
Lee,Susie,P,NV03,10/7/2020,20017317,2020
Lee,Susie,P,NV03,10/24/2020,20017502,2020
Lee,Susie,P,NV03,12/8/2020,20017660,2020
Lofgren,Zoe,P,CA19,3/10/2020,20016162,2020
Lofgren,Zoe,P,CA19,4/11/2020,20016393,2020
Lofgren,Zoe,P,CA19,7/8/2020,20016906,2020
Lofgren,Zoe,P,CA19,8/12/2020,20017173,2020
Long,Billy,P,MO07,4/13/2020,8217165,2020
Long,Billy,P,MO07,7/1/2020,8217353,2020
Long,Billy,P,MO07,2/10/2021,8217850,2020
Lowenthal,Alan S.,P,CA47,1/2/2020,20013837,2020
Lowenthal,Alan S.,P,CA47,1/13/2020,20013913,2020
Lowenthal,Alan S.,P,CA47,1/13/2020,20013914,2020
Lowenthal,Alan S.,P,CA47,1/13/2020,20013915,2020
Lowenthal,Alan S.,P,CA47,1/18/2020,20014935,2020
Lowenthal,Alan S.,P,CA47,1/18/2020,20014936,2020
Lowenthal,Alan S.,P,CA47,1/18/2020,20014937,2020
Lowenthal,Alan S.,P,CA47,2/2/2020,20014984,2020
Lowenthal,Alan S.,P,CA47,2/2/2020,20014985,2020
Lowenthal,Alan S.,P,CA47,2/2/2020,20014986,2020
Lowenthal,Alan S.,P,CA47,2/13/2020,20015060,2020
Lowenthal,Alan S.,P,CA47,2/13/2020,20015061,2020
Lowenthal,Alan S.,P,CA47,2/15/2020,20015067,2020
Lowenthal,Alan S.,P,CA47,2/15/2020,20015068,2020
Lowenthal,Alan S.,P,CA47,2/15/2020,20015069,2020
Lowenthal,Alan S.,P,CA47,2/16/2020,20016066,2020
Lowenthal,Alan S.,P,CA47,2/16/2020,20016067,2020
Lowenthal,Alan S.,P,CA47,2/21/2020,20016094,2020
Lowenthal,Alan S.,P,CA47,2/21/2020,20016095,2020
Lowenthal,Alan S.,P,CA47,2/21/2020,20016096,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016213,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016214,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016215,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016216,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016217,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016218,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016219,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016220,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016221,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016222,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016223,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016224,2020
Lowenthal,Alan S.,P,CA47,3/10/2020,20016225,2020
Lowenthal,Alan S.,P,CA47,3/11/2020,20016229,2020
Lowenthal,Alan S.,P,CA47,3/14/2020,20016246,2020
Lowenthal,Alan S.,P,CA47,3/14/2020,20016247,2020
Lowenthal,Alan S.,P,CA47,3/17/2020,20016259,2020
Lowenthal,Alan S.,P,CA47,3/17/2020,20016260,2020
Lowenthal,Alan S.,P,CA47,3/17/2020,20016261,2020
Lowenthal,Alan S.,P,CA47,3/22/2020,20016280,2020
Lowenthal,Alan S.,P,CA47,3/22/2020,20016281,2020
Lowenthal,Alan S.,P,CA47,3/22/2020,20016282,2020
Lowenthal,Alan S.,P,CA47,3/24/2020,20016296,2020
Lowenthal,Alan S.,P,CA47,3/24/2020,20016297,2020
Lowenthal,Alan S.,P,CA47,3/31/2020,20016327,2020
Lowenthal,Alan S.,P,CA47,3/31/2020,20016328,2020
Lowenthal,Alan S.,P,CA47,3/31/2020,20016329,2020
Lowenthal,Alan S.,P,CA47,4/14/2020,20016408,2020
Lowenthal,Alan S.,P,CA47,4/18/2020,20016428,2020
Lowenthal,Alan S.,P,CA47,4/18/2020,20016429,2020
Lowenthal,Alan S.,P,CA47,4/18/2020,20016430,2020
Lowenthal,Alan S.,P,CA47,4/18/2020,20016431,2020
Lowenthal,Alan S.,P,CA47,4/18/2020,20016432,2020
Lowenthal,Alan S.,P,CA47,4/23/2020,20016462,2020
Lowenthal,Alan S.,P,CA47,4/23/2020,20016463,2020
Lowenthal,Alan S.,P,CA47,4/23/2020,20016464,2020
Lowenthal,Alan S.,P,CA47,4/28/2020,20016500,2020
Lowenthal,Alan S.,P,CA47,4/28/2020,20016501,2020
Lowenthal,Alan S.,P,CA47,5/2/2020,20016522,2020
Lowenthal,Alan S.,P,CA47,5/2/2020,20016523,2020
Lowenthal,Alan S.,P,CA47,5/2/2020,20016524,2020
Lowenthal,Alan S.,P,CA47,5/6/2020,20016551,2020
Lowenthal,Alan S.,P,CA47,5/6/2020,20016552,2020
Lowenthal,Alan S.,P,CA47,5/6/2020,20016553,2020
Lowenthal,Alan S.,P,CA47,5/28/2020,20016672,2020
Lowenthal,Alan S.,P,CA47,5/28/2020,20016673,2020
Lowenthal,Alan S.,P,CA47,5/28/2020,20016674,2020
Lowenthal,Alan S.,P,CA47,6/4/2020,20016716,2020
Lowenthal,Alan S.,P,CA47,6/4/2020,20016717,2020
Lowenthal,Alan S.,P,CA47,6/4/2020,20016718,2020
Lowenthal,Alan S.,P,CA47,6/12/2020,20016764,2020
Lowenthal,Alan S.,P,CA47,6/12/2020,20016765,2020
Lowenthal,Alan S.,P,CA47,6/12/2020,20016766,2020
Lowenthal,Alan S.,P,CA47,6/12/2020,20016767,2020
Lowenthal,Alan S.,P,CA47,6/20/2020,20016819,2020
Lowenthal,Alan S.,P,CA47,6/25/2020,20016839,2020
Lowenthal,Alan S.,P,CA47,6/25/2020,20016840,2020
Lowenthal,Alan S.,P,CA47,6/25/2020,20016841,2020
Lowenthal,Alan S.,P,CA47,6/29/2020,20016852,2020
Lowenthal,Alan S.,P,CA47,6/29/2020,20016853,2020
Lowenthal,Alan S.,P,CA47,7/2/2020,20016875,2020
Lowenthal,Alan S.,P,CA47,7/2/2020,20016876,2020
Lowenthal,Alan S.,P,CA47,7/8/2020,20016912,2020
Lowenthal,Alan S.,P,CA47,7/8/2020,20016913,2020
Lowenthal,Alan S.,P,CA47,7/8/2020,20016914,2020
Lowenthal,Alan S.,P,CA47,7/15/2020,20016958,2020
