last,first,filing_type,state_dist,filing_date,doc_id,year
Lamborn,Doug,P,CO05,3/9/2022,8218598,2022
Lamborn,Doug,P,CO05,6/14/2022,8219025,2022
Lamborn,Doug,P,CO05,7/29/2022,8219130,2022
Lamborn,Doug,P,CO05,12/6/2022,8219289,2022
Lamborn,Doug,P,CO05,12/6/2022,8219290,2022
Langevin,James R.,P,RI02,1/5/2022,20020152,2022
Langevin,James R.,P,RI02,2/8/2022,20020391,2022
Langevin,James R.,P,RI02,3/4/2022,20020559,2022
Langevin,James R.,P,RI02,4/12/2022,20020774,2022
Langevin,James R.,P,RI02,5/9/2022,20020955,2022
Langevin,James R.,P,RI02,6/7/2022,20021156,2022
Langevin,James R.,P,RI02,7/11/2022,20021338,2022
Langevin,James R.,P,RI02,8/3/2022,20021477,2022
Langevin,James R.,P,RI02,9/8/2022,20021669,2022
Langevin,James R.,P,RI02,10/6/2022,20021812,2022
Langevin,James R.,P,RI02,11/8/2022,20021929,2022
Langevin,James R.,P,RI02,12/7/2022,20022086,2022
Latta,Robert E.,P,OH05,7/21/2022,20021415,2022
Latta,Robert E.,P,OH05,11/10/2022,20021968,2022
Lee,Susie,P,NV03,2/3/2022,20020369,2022
Lee,Susie,P,NV03,3/4/2022,20020473,2022
Lee,Susie,P,NV03,5/18/2022,20021052,2022
Lee,Susie,P,NV03,6/21/2022,20021252,2022
Lee,Susie,P,NV03,8/13/2022,20021550,2022
Lee,Susie,P,NV03,11/14/2022,20021962,2022
Lee,Susie,P,NV03,12/29/2022,20022081,2022
Leger Fernandez,Teresa,P,NM03,12/7/2022,20011775,2022
Lofgren,Zoe,P,CA19,1/7/2022,20020179,2022
Lofgren,Zoe,P,CA19,4/11/2022,20020775,2022
Lofgren,Zoe,P,CA19,5/10/2022,20020989,2022
Lofgren,Zoe,P,CA19,7/13/2022,20021367,2022
Lofgren,Zoe,P,CA19,8/8/2022,20021503,2022
Lofgren,Zoe,P,CA19,9/13/2022,20021699,2022
Lofgren,Zoe,P,CA19,10/6/2022,20021816,2022
Lofgren,Zoe,P,CA19,10/11/2022,20021838,2022
Lofgren,Zoe,P,CA19,11/10/2022,20021967,2022
Long,Billy,P,MO07,3/8/2022,8218599,2022
Lowenthal,Alan S.,P,CA47,1/6/2022,20020167,2022
Lowenthal,Alan S.,P,CA47,1/21/2022,20020270,2022
Lowenthal,Alan S.,P,CA47,1/21/2022,20020271,2022
Lowenthal,Alan S.,P,CA47,1/21/2022,20020274,2022
Lowenthal,Alan S.,P,CA47,1/25/2022,20020307,2022
Lowenthal,Alan S.,P,CA47,1/27/2022,20020321,2022
Lowenthal,Alan S.,P,CA47,1/27/2022,20020322,2022
Lowenthal,Alan S.,P,CA47,1/27/2022,20020323,2022
Lowenthal,Alan S.,P,CA47,1/29/2022,20020331,2022
Lowenthal,Alan S.,P,CA47,1/30/2022,20020333,2022
Lowenthal,Alan S.,P,CA47,1/30/2022,20020334,2022
Lowenthal,Alan S.,P,CA47,2/10/2022,20020427,2022
Lowenthal,Alan S.,P,CA47,2/18/2022,20020486,2022
Lowenthal,Alan S.,P,CA47,3/4/2022,20020562,2022
Lowenthal,Alan S.,P,CA47,3/4/2022,20020563,2022
Lowenthal,Alan S.,P,CA47,3/4/2022,20020564,2022
Lowenthal,Alan S.,P,CA47,3/4/2022,20020565,2022
Lowenthal,Alan S.,P,CA47,3/22/2022,20020676,2022
Lowenthal,Alan S.,P,CA47,3/22/2022,20020677,2022
Lowenthal,Alan S.,P,CA47,3/22/2022,20020678,2022
Lowenthal,Alan S.,P,CA47,3/26/2022,20020690,2022
Lowenthal,Alan S.,P,CA47,4/10/2022,20020769,2022
Lowenthal,Alan S.,P,CA47,4/10/2022,20020770,2022
Lowenthal,Alan S.,P,CA47,4/12/2022,20020781,2022
Lowenthal,Alan S.,P,CA47,4/12/2022,20020782,2022
Lowenthal,Alan S.,P,CA47,4/16/2022,20020811,2022
Lowenthal,Alan S.,P,CA47,4/28/2022,20020892,2022
Lowenthal,Alan S.,P,CA47,5/2/2022,20020920,2022
Lowenthal,Alan S.,P,CA47,5/21/2022,20021089,2022
Lowenthal,Alan S.,P,CA47,5/21/2022,20021090,2022
Lowenthal,Alan S.,P,CA47,5/22/2022,20021093,2022
Lowenthal,Alan S.,P,CA47,6/2/2022,20021135,2022
Lowenthal,Alan S.,P,CA47,6/19/2022,20021240,2022
Lowenthal,Alan S.,P,CA47,6/19/2022,20021241,2022
Lowenthal,Alan S.,P,CA47,6/19/2022,20021242,2022
Lowenthal,Alan S.,P,CA47,6/19/2022,20021243,2022
Lowenthal,Alan S.,P,CA47,6/19/2022,20021244,2022
Lowenthal,Alan S.,P,CA47,6/19/2022,20021245,2022
Lowenthal,Alan S.,P,CA47,6/19/2022,20021246,2022
Lowenthal,Alan S.,P,CA47,6/24/2022,20021251,2022
Lowenthal,Alan S.,P,CA47,6/30/2022,20021292,2022
Lowenthal,Alan S.,P,CA47,6/30/2022,20021293,2022
Lowenthal,Alan S.,P,CA47,6/30/2022,20021294,2022
Lowenthal,Alan S.,P,CA47,6/30/2022,20021295,2022
Lowenthal,Alan S.,P,CA47,6/30/2022,20021296,2022
Lowenthal,Alan S.,P,CA47,6/30/2022,20021297,2022
Lowenthal,Alan S.,P,CA47,6/30/2022,20021298,2022
Lowenthal,Alan S.,P,CA47,6/30/2022,20021299,2022
Lowenthal,Alan S.,P,CA47,7/6/2022,20021325,2022
Lowenthal,Alan S.,P,CA47,7/25/2022,20021431,2022
Lowenthal,Alan S.,P,CA47,7/25/2022,20021432,2022
Lowenthal,Alan S.,P,CA47,8/4/2022,20021483,2022
Lowenthal,Alan S.,P,CA47,8/7/2022,20021498,2022
Lowenthal,Alan S.,P,CA47,9/3/2022,20021641,2022
Lowenthal,Alan S.,P,CA47,10/1/2022,20021786,2022
Lowenthal,Alan S.,P,CA47,10/1/2022,20021787,2022
Lowenthal,Alan S.,P,CA47,10/8/2022,20021824,2022
Lowenthal,Alan S.,P,CA47,10/8/2022,20021825,2022
Lowenthal,Alan S.,P,CA47,10/14/2022,20021854,2022
Lowenthal,Alan S.,P,CA47,10/29/2022,20021906,2022
Lowenthal,Alan S.,P,CA47,10/29/2022,20021907,2022
Lowenthal,Alan S.,P,CA47,11/5/2022,20021946,2022
Lowenthal,Alan S.,P,CA47,11/12/2022,20021973,2022
Lowenthal,Alan S.,P,CA47,11/12/2022,20021974,2022
Lowenthal,Alan S.,P,CA47,11/23/2022,20022032,2022
Lowenthal,Alan S.,P,CA47,11/23/2022,20022033,2022
Lowenthal,Alan S.,P,CA47,11/23/2022,20022034,2022
Lowenthal,Alan S.,P,CA47,11/24/2022,20022036,2022
Lowenthal,Alan S.,P,CA47,12/21/2022,20022161,2022
Lowenthal,Alan S.,P,CA47,12/21/2022,20022162,2022
Luetkemeyer,Blaine,P,MO03,2/6/2023,8219354,2022
Maloney,Carolyn B.,P,NY12,2/18/2022,20020477,2022
Maloney,Carolyn B.,P,NY12,3/17/2022,20020641,2022
Maloney,Carolyn B.,P,NY12,7/19/2022,20021404,2022
Manning,Kathy,P,NC06,2/11/2022,20020423,2022
Manning,Kathy,P,NC06,3/4/2022,20020481,2022
Manning,Kathy,P,NC06,4/7/2022,20020742,2022
Manning,Kathy,P,NC06,5/4/2022,20020925,2022
Manning,Kathy,P,NC06,6/6/2022,20021045,2022
Manning,Kathy,P,NC06,7/7/2022,20021226,2022
Manning,Kathy,P,NC06,7/26/2022,20021437,2022
Manning,Kathy,P,NC06,8/10/2022,20021470,2022
Manning,Kathy,P,NC06,9/11/2022,20021556,2022
Manning,Kathy,P,NC06,9/14/2022,20021695,2022
Manning,Kathy,P,NC06,10/11/2022,20021754,2022
Manning,Kathy,P,NC06,11/10/2022,20021938,2022
Mast,Brian,P,FL18,5/9/2022,20020964,2022
Mast,Brian,P,FL18,8/12/2022,20021538,2022
Mast,Brian,P,FL18,8/12/2022,20021542,2022
Mast,Brian,P,FL18,8/12/2022,20021543,2022
Mast,Brian,P,FL18,10/5/2022,20021782,2022
Matsui,Doris O.,P,CA06,6/16/2022,20021148,2022
McCaul,Michael T.,P,TX10,1/27/2022,8218545,2022
McCaul,Michael T.,P,TX10,2/23/2022,8218579,2022
McCaul,Michael T.,P,TX10,3/17/2022,8218615,2022
McCaul,Michael T.,P,TX10,4/18/2022,8218645,2022
McCaul,Michael T.,P,TX10,5/25/2022,8218855,2022
McCaul,Michael T.,P,TX10,6/14/2022,8219010,2022
McCaul,Michael T.,P,TX10,7/20/2022,8219090,2022
McCaul,Michael T.,P,TX10,8/17/2022,8219185,2022
