last,first,filing_type,state_dist,filing_date,doc_id,year
Aderholt,Robert B.,P,AL04,9/10/2025,20032062,2025
Allen,Richard W.,P,GA12,1/16/2025,20026537,2025
Allen,Richard W.,P,GA12,2/20/2025,20026727,2025
Allen,Richard W.,P,GA12,3/12/2025,20027927,2025
Allen,Richard W.,P,GA12,5/15/2025,20030316,2025
Allen,Richard W.,P,GA12,6/18/2025,20030502,2025
Allen,Richard W.,P,GA12,7/15/2025,20030608,2025
Allen,Richard W.,P,GA12,8/11/2025,20030850,2025
Allen,Richard W.,P,GA12,9/12/2025,20032052,2025
Allen,Richard W.,P,GA12,10/7/2025,20032204,2025
Allen,Richard W.,P,GA12,11/13/2025,20033415,2025
Allen,Richard W.,P,GA12,12/9/2025,20033589,2025
Auchincloss,Jake,P,MA04,2/21/2025,20027810,2025
Auchincloss,Jake,P,MA04,5/22/2025,20030397,2025
Auchincloss,Jake,P,MA04,8/27/2025,20030976,2025
Auchincloss,Jake,P,MA04,11/18/2025,20033492,2025
Bentz,Cliff,P,OR02,7/9/2025,20030646,2025
Beyer,Donald Sternoff,P,VA08,1/6/2025,20026517,2025
Beyer,Donald Sternoff,P,VA08,3/8/2025,20027932,2025
Beyer,Donald Sternoff,P,VA08,5/2/2025,20030262,2025
Beyer,Donald Sternoff,P,VA08,8/2/2025,20030746,2025
Beyer,Donald Sternoff,P,VA08,10/2/2025,20032200,2025
Beyer,Donald Sternoff,P,VA08,11/2/2025,20033325,2025
Biggs,Sheri,P,SC03,10/5/2025,20032149,2025
Biggs,Sheri,P,SC03,10/31/2025,20033379,2025
Biggs,Sheri,P,SC03,12/4/2025,20033579,2025
Biggs,Sheri,P,SC03,12/29/2025,20033694,2025
Bilirakis,Gus M.,P,FL12,2/6/2025,8220747,2025
Bresnahan,Rob,P,PA08,2/13/2025,20024346,2025
Bresnahan,Rob,P,PA08,3/7/2025,20027923,2025
Bresnahan,Rob,P,PA08,3/10/2025,20027940,2025
Bresnahan,Rob,P,PA08,3/27/2025,20029034,2025
Bresnahan,Rob,P,PA08,4/9/2025,20029055,2025
Bresnahan,Rob,P,PA08,4/22/2025,20030212,2025
Bresnahan,Rob,P,PA08,4/28/2025,20030238,2025
Bresnahan,Rob,P,PA08,5/8/2025,20030291,2025
Bresnahan,Rob,P,PA08,5/11/2025,20030312,2025
Bresnahan,Rob,P,PA08,5/12/2025,20030336,2025
Bresnahan,Rob,P,PA08,5/31/2025,20030433,2025
Bresnahan,Rob,P,PA08,6/9/2025,20030482,2025
Bresnahan,Rob,P,PA08,6/23/2025,20030546,2025
Bresnahan,Rob,P,PA08,7/8/2025,20030635,2025
Bresnahan,Rob,P,PA08,8/25/2025,20030857,2025
Bresnahan,Rob,P,PA08,8/29/2025,20030998,2025
Bresnahan,Rob,P,PA08,10/14/2025,20032276,2025
Bresnahan,Rob,P,PA08,12/19/2025,20033574,2025
Carter,Earl Leroy,P,GA01,3/6/2025,20027913,2025
Carter,Earl Leroy,P,GA01,4/23/2025,20030215,2025
Carter,Earl Leroy,P,GA01,7/8/2025,20030632,2025
Case,Ed,P,HI01,12/24/2025,20033691,2025
Chu,Judy,P,CA28,8/30/2025,20031001,2025
Cisneros,Gilbert,P,CA31,2/11/2025,20026726,2025
Cisneros,Gilbert,P,CA31,3/6/2025,20027891,2025
Cisneros,Gilbert,P,CA31,4/7/2025,20029026,2025
Cisneros,Gilbert,P,CA31,5/6/2025,20030288,2025
Cisneros,Gilbert,P,CA31,6/6/2025,20030461,2025
Cisneros,Gilbert,P,CA31,7/10/2025,20030634,2025
Cisneros,Gilbert,P,CA31,8/14/2025,20030901,2025
Cisneros,Gilbert,P,CA31,9/12/2025,20031022,2025
Cisneros,Gilbert,P,CA31,10/10/2025,20032248,2025
Cisneros,Gilbert,P,CA31,11/18/2025,20033455,2025
Cisneros,Gilbert,P,CA31,12/15/2025,20033619,2025
Clark,Katherine M.,P,MA05,10/3/2025,20032205,2025
Clark,Katherine M.,P,MA05,11/6/2025,20033393,2025
Cohen,Steve,P,TN09,1/10/2025,20026548,2025
Cohen,Steve,P,TN09,4/1/2025,20028025,2025
Cohen,Steve,P,TN09,5/28/2025,20030416,2025
Cohen,Steve,P,TN09,9/12/2025,20031011,2025
Cohen,Steve,P,TN09,12/16/2025,20033572,2025
Collins,Michael A.,P,GA10,1/1/2025,20026489,2025
Collins,Michael A.,P,GA10,2/2/2025,20026696,2025
Collins,Michael A.,P,GA10,2/21/2025,20027820,2025
Collins,Michael A.,P,GA10,3/12/2025,20027962,2025
Collins,Michael A.,P,GA10,4/11/2025,20029130,2025
Collins,Michael A.,P,GA10,5/1/2025,20029131,2025
Collins,Michael A.,P,GA10,6/2/2025,20030439,2025
Collins,Michael A.,P,GA10,6/5/2025,20030466,2025
Collins,Michael A.,P,GA10,7/7/2025,20030622,2025
Collins,Michael A.,P,GA10,7/19/2025,20030692,2025
Collins,Michael A.,P,GA10,9/2/2025,20031007,2025
Comer,James,P,KY01,1/10/2025,20018054,2025
Comer,James,P,KY01,2/11/2025,20026750,2025
Comer,James,P,KY01,8/11/2025,20030716,2025
