Date,close
2013-09-30,8.573314666748047
2013-10-01,8.861377716064453
2013-10-02,8.847660064697266
2013-10-03,8.648757934570312
2013-10-04,8.669334411621094
2013-10-07,8.394990921020508
2013-10-08,8.518445014953613
2013-10-09,8.662476539611816
2013-10-10,8.655619621276855
2013-10-11,8.731063842773438
2013-10-14,8.75849723815918
2013-10-15,8.449858665466309
2013-10-16,8.42242431640625
2013-10-17,8.42242431640625
2013-10-18,8.353837013244629
2013-10-21,8.42242431640625
2013-10-22,8.676193237304688
2013-10-23,8.525303840637207
2013-10-24,8.655619621276855
2013-10-25,8.45671558380127
2013-10-28,8.518445014953613
2013-10-29,8.374412536621094
2013-10-30,8.333263397216797
2013-10-31,8.045199394226074
2013-11-01,7.70226526260376
2013-11-04,7.8120036125183105
2013-11-05,7.633677005767822
2013-11-06,7.667971611022949
2013-11-07,7.70226526260376
2013-11-08,7.674830913543701
2013-11-11,7.674830913543701
2013-11-12,7.69540548324585
2013-11-13,7.770851135253906
2013-11-14,7.791427135467529
2013-11-15,7.757133483886719
2013-11-18,7.757133483886719
2013-11-19,7.69540548324585
2013-11-20,7.757133483886719
2013-11-21,7.73655891418457
2013-11-22,7.763993263244629
2013-11-25,7.777710437774658
2013-11-26,7.743416786193848
2013-11-27,7.763993263244629
2013-11-29,7.770851135253906
2013-12-02,7.6062445640563965
2013-12-03,7.366191864013672
2013-12-04,7.379907608032227
2013-12-05,7.174149036407471
2013-12-06,7.215301990509033
2013-12-09,7.222159385681152
2013-12-10,7.277029037475586
2013-12-11,7.1947245597839355
2013-12-12,7.016400337219238
2013-12-13,7.084987163543701
2013-12-16,7.379907608032227
2013-12-17,7.153573513031006
2013-12-18,7.174149036407471
2013-12-19,7.2564544677734375
2013-12-20,7.475931167602539
2013-12-23,7.558233737945557
2013-12-24,7.558233737945557
2013-12-26,7.599384784698486
2013-12-27,7.757133483886719
2013-12-30,7.777710437774658
2013-12-31,7.784570217132568
2014-01-02,7.633677005767822
2014-01-03,7.640536785125732
2014-01-06,7.558233737945557
2014-01-07,7.53765869140625
2014-01-08,7.510221481323242
2014-01-09,7.709123134613037
2014-01-10,7.818862438201904
2014-01-13,7.8120036125183105
2014-01-14,7.928601264953613
2014-01-15,8.052056312561035
2014-01-16,8.072633743286133
2014-01-17,8.08635139465332
2014-01-21,8.161794662475586
2014-01-22,7.983469486236572
2014-01-23,7.914884567260742
2014-01-24,7.640536785125732
2014-01-27,7.763993263244629
2014-01-28,7.853154182434082
2014-01-29,7.66111421585083
2014-01-30,7.311322212219238
2014-01-31,7.229018688201904
2014-02-03,6.9889655113220215
2014-02-04,7.043834209442139
2014-02-05,7.105562210083008
2014-02-06,7.1947245597839355
2014-02-07,7.2564544677734375
2014-02-10,7.146714687347412
2014-02-11,7.235876083374023
2014-02-12,7.469071865081787
2014-02-13,7.393625259399414
2014-02-14,7.66111421585083
2014-02-18,7.5788092613220215
2014-02-19,7.647396087646484
2014-02-20,7.613102912902832
2014-02-21,7.626821994781494
2014-02-24,7.674830913543701
2014-02-25,7.5788092613220215
2014-02-26,7.469071865081787
2014-02-27,7.455353736877441
2014-02-28,7.489646911621094
2014-03-03,7.2495951652526855
2014-03-04,7.373051166534424
2014-03-05,7.462211608886719
2014-03-06,7.66111421585083
2014-03-07,7.750277519226074
2014-03-10,7.633677005767822
2014-03-11,7.53765869140625
2014-03-12,7.489646911621094
2014-03-13,7.304464340209961
2014-03-14,7.318180561065674
2014-03-17,7.626821994781494
2014-03-18,7.715983867645264
2014-03-19,7.489646911621094
2014-03-20,7.551373481750488
2014-03-21,7.393625259399414
2014-03-24,7.359333038330078
2014-03-25,7.448494911193848
2014-03-26,7.599384784698486
2014-03-27,7.571950912475586
2014-03-28,7.72969913482666
2014-03-31,7.887447834014893
2014-04-01,7.914884567260742
2014-04-02,7.805144786834717
2014-04-03,7.8120036125183105
2014-04-04,7.763993263244629
2014-04-07,7.722840785980225
2014-04-08,7.681689739227295
2014-04-09,7.866872787475586
2014-04-10,7.674830913543701
2014-04-11,7.517082691192627
2014-04-14,7.626821994781494
2014-04-15,7.496506214141846
2014-04-16,7.722840785980225
2014-04-17,7.613102912902832
2014-04-21,7.69540548324585
2014-04-22,7.924638271331787
2014-04-23,7.917606353759766
2014-04-24,8.037142753601074
2014-04-25,8.276219367980957
2014-04-28,8.093399047851562
2014-04-29,8.163714408874512
2014-04-30,8.149648666381836
2014-05-01,8.177777290344238
2014-05-02,8.170744895935059
2014-05-05,8.037142753601074
2014-05-06,8.06527042388916
2014-05-07,8.156682014465332
2014-05-08,7.98089075088501
2014-05-09,7.678530693054199
2014-05-12,7.558993339538574
2014-05-13,7.523836135864258
2014-05-14,7.509772300720215
2014-05-15,7.453518390655518
2014-05-16,7.558993339538574
2014-05-19,7.544930458068848
2014-05-20,7.509772300720215
2014-05-21,7.60821533203125
2014-05-22,7.453518390655518
2014-05-23,7.495707988739014
2014-05-27,7.678530693054199
2014-05-28,7.636340618133545
2014-05-29,7.692595481872559
2014-05-30,7.678530693054199
2014-06-02,7.692595481872559
2014-06-03,7.573057651519775
2014-06-04,7.530867099761963
2014-06-05,7.664468765258789
2014-06-06,7.643374443054199
2014-06-09,7.650405406951904
2014-06-10,7.5660247802734375
2014-06-11,7.425393104553223
2014-06-12,7.4324235916137695
2014-06-13,7.3269500732421875
2014-06-16,7.3269500732421875
2014-06-17,7.397266387939453
2014-06-18,7.544930458068848
2014-06-19,7.446487903594971
2014-06-20,7.4324235916137695
2014-06-23,7.3269500732421875
2014-06-24,7.214444160461426
2014-06-25,7.165222644805908
2014-06-26,7.235538005828857
2014-06-27,7.1863179206848145
2014-06-30,7.1863179206848145
2014-07-01,7.130063056945801
2014-07-02,7.200379848480225
2014-07-03,7.1581902503967285
2014-07-07,7.1581902503967285
2014-07-08,6.81364107131958
2014-07-09,6.757389545440674
2014-07-10,6.588629245758057
2014-07-11,6.609724998474121
2014-07-14,6.57456636428833
2014-07-15,6.567536354064941
2014-07-16,6.81364107131958
2014-07-17,6.750356674194336
2014-07-18,6.694103717803955
2014-07-21,6.5253448486328125
2014-07-22,6.609724998474121
2014-07-23,6.504250526428223
2014-07-24,6.469091892242432
2014-07-25,6.483156204223633
2014-07-28,6.3706488609313965
2014-07-29,6.342523097991943
2014-07-30,6.3706488609313965
2014-07-31,6.476124286651611
2014-08-01,6.2862701416015625
2014-08-04,6.2862701416015625
2014-08-05,6.194859504699707
2014-08-06,6.082352638244629
2014-08-07,5.885467529296875
2014-08-08,6.005005359649658
2014-08-11,5.983909606933594
2014-08-12,6.068289756774902
2014-08-13,5.920625686645508
2014-08-14,5.990942478179932
2014-08-15,6.0120368003845215
2014-08-18,6.159701347351074
2014-08-19,6.173763751983643
2014-08-20,6.145637035369873
2014-08-21,6.237048149108887
2014-08-22,6.215953350067139
2014-08-25,6.230016708374023
2014-08-26,6.258143424987793
2014-08-27,6.201890468597412
2014-08-28,6.201890468597412
2014-08-29,6.145637035369873
2014-09-02,6.082352638244629
2014-09-03,6.11751127243042
2014-09-04,6.075321197509766
2014-09-05,5.990942478179932
2014-09-08,5.948752403259277
2014-09-09,5.787025451660156
2014-09-10,5.843277454376221
2014-09-11,5.75889778137207
2014-09-12,5.63936185836792
2014-09-15,5.56904411315918
2014-09-16,5.533885478973389
2014-09-17,5.709677696228027
2014-09-18,5.590138912200928
2014-09-19,5.604203224182129
2014-09-22,5.505760192871094
2014-09-23,5.386222839355469
2014-09-24,5.5198235511779785
2014-09-25,5.351065158843994
2014-09-26,5.583108901977539
2014-09-29,5.491696834564209
2014-09-30,5.576076507568359
2014-10-01,5.463571071624756
2014-10-02,5.477633953094482
2014-10-03,5.477633953094482
2014-10-06,5.716708660125732
2014-10-07,5.456538200378418
2014-10-08,5.5198235511779785
2014-10-09,5.351065158843994
2014-10-10,5.245589733123779
2014-10-13,5.294810771942139
2014-10-14,5.583108901977539
2014-10-15,5.547950744628906
2014-10-16,5.702645301818848
2014-10-17,5.5198235511779785
2014-10-20,5.498727321624756
2014-10-21,5.6182661056518555
2014-10-22,5.456538200378418
2014-10-23,5.533885478973389
2014-10-24,5.590138912200928
2014-10-27,5.526854991912842
2014-10-28,5.674520015716553
2014-10-29,5.709677696228027
2014-10-30,5.63232946395874
2014-10-31,5.730771064758301
2014-11-03,5.604203224182129
2014-11-04,5.470601558685303
2014-11-05,5.583108901977539
2014-11-06,5.597170829772949
2014-11-07,5.709677696228027
2014-11-10,5.709677696228027
2014-11-11,5.709677696228027
2014-11-12,5.554981708526611
2014-11-13,5.540918350219727
2014-11-14,5.63232946395874
2014-11-17,5.611233711242676
2014-11-18,5.660455226898193
2014-11-19,5.74483585357666
2014-11-20,5.723740577697754
2014-11-21,5.871405124664307
2014-11-24,5.878435134887695
2014-11-25,5.871405124664307
2014-11-26,5.604203224182129
2014-11-28,5.477633953094482
2014-12-01,5.540918350219727
2014-12-02,5.660455226898193
2014-12-03,5.709677696228027
2014-12-04,5.512792587280273
2014-12-05,5.554981708526611
2014-12-08,5.56904411315918
2014-12-09,5.590138912200928
2014-12-10,5.456538200378418
2014-12-11,5.449507713317871
2014-12-12,5.393254280090332
2014-12-15,5.414349555969238
2014-12-16,5.63936185836792
2014-12-17,5.730771064758301
2014-12-18,5.7378034591674805
2014-12-19,5.6815505027771
2014-12-22,5.751866817474365
2014-12-23,5.822182655334473
2014-12-24,5.801088809967041
2014-12-26,5.843277454376221
2014-12-29,5.787025451660156
2014-12-30,5.75889778137207
2014-12-31,5.667487621307373
2015-01-02,5.554981708526611
2015-01-05,5.217462539672852
2015-01-06,5.329969882965088
2015-01-07,5.329969882965088
2015-01-08,5.3651275634765625
2015-01-09,5.259653568267822
2015-01-12,5.351065158843994
2015-01-13,5.336999893188477
2015-01-14,5.329969882965088
2015-01-15,5.280747890472412
2015-01-16,5.344032287597656
2015-01-20,5.308873653411865
2015-01-21,5.449507713317871
2015-01-22,5.477633953094482
2015-01-23,5.308873653411865
2015-01-26,5.3651275634765625
2015-01-27,5.259653568267822
2015-01-28,5.175273418426514
2015-01-29,5.407317161560059
2015-01-30,5.379189968109131
2015-02-02,5.336999893188477
2015-02-03,5.477633953094482
2015-02-04,5.400285720825195
2015-02-05,5.491696834564209
2015-02-06,5.414349555969238
2015-02-09,5.414349555969238
2015-02-10,5.498727321624756
2015-02-11,5.463571071624756
2015-02-12,5.702645301818848
2015-02-13,5.716708660125732
2015-02-17,5.836246490478516
2015-02-18,6.0120368003845215
2015-02-19,6.096415996551514
2015-02-20,6.145637035369873
2015-02-23,6.019068241119385
2015-02-24,5.976878643035889
2015-02-25,5.9135942459106445
2015-02-26,5.843277454376221
2015-02-27,5.843277454376221
2015-03-02,5.779993057250977
2015-03-03,5.801088809967041
2015-03-04,5.716708660125732
2015-03-05,5.63936185836792
2015-03-06,5.597170829772949
2015-03-09,5.590138912200928
2015-03-10,5.322938442230225
2015-03-11,5.329969882965088
2015-03-12,5.421380996704102
2015-03-13,5.372158527374268
2015-03-16,5.435444355010986
2015-03-17,5.456538200378418
2015-03-18,5.611233711242676
2015-03-19,5.576076507568359
2015-03-20,5.730771064758301
2015-03-23,5.765930652618408
2015-03-24,5.864372730255127
2015-03-25,5.808119773864746
2015-03-26,5.702645301818848
2015-03-27,5.730771064758301
2015-03-30,5.772961616516113
2015-03-31,5.7378034591674805
2015-04-01,5.843277454376221
2015-04-02,5.885467529296875
2015-04-06,5.948752403259277
2015-04-07,5.9065632820129395
2015-04-08,5.864372730255127
2015-04-09,5.8292155265808105
2015-04-10,5.815150737762451
2015-04-13,5.702645301818848
2015-04-14,5.794056415557861
2015-04-15,6.237048149108887
2015-04-16,6.166731834411621
2015-04-17,6.124543190002441
2015-04-20,6.150501728057861
2015-04-21,6.323550224304199
2015-04-22,6.3668131828308105
2015-04-23,6.402866363525391
2015-04-24,6.424497127532959
2015-04-27,6.424497127532959
2015-04-28,6.337972164154053
2015-04-29,6.359602928161621
2015-04-30,6.287499904632568
2015-05-01,6.330760955810547
2015-05-04,6.244236469268799
2015-05-05,6.078396320343018
2015-05-06,6.19376277923584
2015-05-07,6.157710552215576
2015-05-08,6.258657455444336
2015-05-11,6.251446723937988
2015-05-12,6.172131538391113
2015-05-13,6.30912971496582
2015-05-14,6.43170690536499
2015-05-15,6.410076141357422
2015-05-18,6.359602928161621
2015-05-19,6.410076141357422
2015-05-20,6.395655155181885
2015-05-21,6.5398640632629395
2015-05-22,6.503811836242676
2015-05-26,6.424497127532959
2015-05-27,6.5398640632629395
2015-05-28,6.446127891540527
2015-05-29,6.395655155181885
2015-06-01,6.482181072235107
2015-06-02,6.568706512451172
2015-06-03,6.590336799621582
2015-06-04,6.547074317932129
2015-06-05,6.417285442352295
2015-06-08,6.3451828956604
2015-06-09,6.330760955810547
2015-06-10,6.511022090911865
2015-06-11,6.496601581573486
2015-06-12,6.359602928161621
2015-06-15,6.237024784088135
2015-06-16,6.215394020080566
2015-06-17,6.157710552215576
2015-06-18,6.258657455444336
2015-06-19,6.554285049438477
2015-06-22,6.835492134094238
2015-06-23,6.734546661376953
2015-06-24,6.676861763000488
2015-06-25,6.734546661376953
2015-06-26,6.734546661376953
2015-06-29,6.604757785797119
2015-06-30,6.691282749176025
2015-07-01,6.7922282218933105
2015-07-02,6.748965740203857
2015-07-06,6.5398640632629395
2015-07-07,6.460549354553223
2015-07-08,6.410076141357422
2015-07-09,6.489390850067139
2015-07-10,6.922016143798828
2015-07-13,6.849913120269775
2015-07-14,6.821070671081543
2015-07-15,6.878754138946533
2015-07-16,6.950859069824219
2015-07-17,6.828282356262207
2015-07-20,6.835492134094238
2015-07-21,6.849913120269775
2015-07-22,6.806650638580322
2015-07-23,6.741756439208984
2015-07-24,6.590336799621582
2015-07-27,6.453338623046875
2015-07-28,6.590336799621582
2015-07-29,6.287499904632568
2015-07-30,6.467759609222412
2015-07-31,6.467759609222412
2015-08-03,6.474969863891602
2015-08-04,6.438917636871338
2015-08-05,6.554285049438477
2015-08-06,6.640810489654541
2015-08-07,6.6263885498046875
2015-08-10,6.763387680053711
2015-08-11,6.662440299987793
2015-08-12,6.518232822418213
2015-08-13,6.460549354553223
2015-08-14,6.402866363525391
2015-08-17,6.35239315032959
2015-08-18,6.150501728057861
2015-08-19,6.035132884979248
2015-08-20,5.88371467590332
2015-08-21,5.58808708190918
2015-08-24,5.58808708190918
2015-08-25,5.710662841796875
2015-08-26,5.797189712524414
2015-08-27,5.789978981018066
2015-08-28,5.797189712524414
2015-08-31,5.70345401763916
2015-09-01,5.4799299240112305
2015-09-02,5.4799299240112305
2015-09-03,5.54482364654541
2015-09-04,5.314089775085449
2015-09-08,5.465509414672852
2015-09-09,5.371774196624756
2015-09-10,5.350141525268555
2015-09-11,5.36456298828125
2015-09-14,5.2780375480651855
2015-09-15,5.335721492767334
2015-09-16,5.494351387023926
2015-09-17,5.465509414672852
2015-09-18,5.234775066375732
2015-09-21,5.162670612335205
2015-09-22,4.996831893920898
2015-09-23,4.931937217712402
2015-09-24,4.737255573272705
2015-09-25,4.802149295806885
2015-09-28,4.650729179382324
2015-09-29,4.600255966186523
2015-09-30,4.701202869415283
2015-10-01,4.679572105407715
2015-10-02,4.830991268157959
2015-10-05,5.090566158294678
2015-10-06,5.141039848327637
2015-10-07,5.1915130615234375
2015-10-08,5.220354080200195
2015-10-09,5.314089775085449
2015-10-12,5.263617038726807
2015-10-13,5.141039848327637
2015-10-14,5.198723316192627
2015-10-15,5.06172513961792
2015-10-16,4.859831809997559
2015-10-19,4.758886337280273
2015-10-20,4.780518054962158
