bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,provenance,ticker_source,occurrence_index
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2023-03-03,2023-03-28,WFC,Wells Fargo & Company Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,4333a18b-8e9d-41e9-98e1-d73006ccfe04,https://efdsearch.senate.gov/search/view/ptr/4333a18b-8e9d-41e9-98e1-d73006ccfe04/,1424e2f63c8ebf04795b0710797b3ceb27f5c7f5d0ceed356f77572025711927,senate-efd-electronic,explicit,0
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2023-06-05,2023-06-14,WFC,Wells Fargo & Company Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,6d943dc9-5d3f-467a-8a6b-133eb6440190,https://efdsearch.senate.gov/search/view/ptr/6d943dc9-5d3f-467a-8a6b-133eb6440190/,d0b0f5d9ba6d993985cbecb4f76e95cf56f20c2e4aa5c2ac71d63db6ba59cfe7,senate-efd-electronic,explicit,0
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2023-08-03,2023-08-31,,"Chamberlain Units  Company: Chariot Parent, LLC d/b/a Chamberlain Group  (Oak Brook, Illinois)",Other,Purchase,"$50,001 - $100,000",75000.5,False,Spouse,90faa158-bcfe-403f-807f-1ff21fb3275f,https://efdsearch.senate.gov/search/view/ptr/90faa158-bcfe-403f-807f-1ff21fb3275f/,aa5fd6ea0fa44d15fa30d92360af42563071ce305d9807a598fbde6be331693c,senate-efd-electronic,none,0
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2023-09-01,2023-09-15,WFC,Wells Fargo & Company Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,14405c0d-7a4a-4c50-a5dd-375441a0f996,https://efdsearch.senate.gov/search/view/ptr/14405c0d-7a4a-4c50-a5dd-375441a0f996/,0df525183d01c31afdf74daa1218d051a7434ae797d7793901d7acc44d0d6225,senate-efd-electronic,explicit,0
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2023-12-05,2023-12-18,WFC,Wells Fargo & Company Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,87e49767-79f9-4e2f-8ad1-30585d4bd673,https://efdsearch.senate.gov/search/view/ptr/87e49767-79f9-4e2f-8ad1-30585d4bd673/,578e4bf4fd0e3e9377e3037752b100a7409d860982d722ce012d20d12e074890,senate-efd-electronic,explicit,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2022-12-19,2023-01-18,ADBE,Adobe Inc. - Common Stock,Stock,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,c858ddd7-3c52-4ecb-9d0f-27ae2899d9dd,https://efdsearch.senate.gov/search/view/ptr/c858ddd7-3c52-4ecb-9d0f-27ae2899d9dd/,3e9ab89b827bbb94718556f5acd3c2af98bfd8b827c7a1e51663b32cd80c804e,senate-efd-electronic,explicit,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2022-12-21,2023-01-18,EA,Electronic Arts Inc. - Common Stock,Stock,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,c858ddd7-3c52-4ecb-9d0f-27ae2899d9dd,https://efdsearch.senate.gov/search/view/ptr/c858ddd7-3c52-4ecb-9d0f-27ae2899d9dd/,fb0a0baf8e62b7ba8258d215b962ef8c444a0569ed0ce2ffa3bf8e63899baa67,senate-efd-electronic,explicit,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2023-03-20,2023-04-13,USB,U.S. Bancorp Common Stock,Stock,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,39cfdfe3-cf60-434e-ade7-953741614120,https://efdsearch.senate.gov/search/view/ptr/39cfdfe3-cf60-434e-ade7-953741614120/,cb041bef3a8a637033005d5ecb926a940403c16c8c20c6c4d393c0947b22401f,senate-efd-electronic,explicit,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2023-05-19,2023-06-20,MMM,3M Company Common Stock,Stock,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,0165d493-3c0e-4404-a4f0-dd99c1f95160,https://efdsearch.senate.gov/search/view/ptr/0165d493-3c0e-4404-a4f0-dd99c1f95160/,902fad53577a6093d564524c0fd72843b46f9bb4ca2ecaef7f7998a4ef5a7de1,senate-efd-electronic,explicit,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2023-10-23,2023-11-28,,MAINE ST TPK AUTH RE REV BOND  Rate/Coupon: 4.0%  Matures: 07/01/2031,Municipal Security,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,1243bbc1-0185-4ede-a8e9-c15ab2b709ac,https://efdsearch.senate.gov/search/view/ptr/1243bbc1-0185-4ede-a8e9-c15ab2b709ac/,63e85f1f32a4abf05a7d9a280b80ce8f190baf94696875365af2f9408b01c82a,senate-efd-electronic,none,0
C001088,Christopher A Coons,senate,Democrat,DE,SSAP02; SSAP16; SSAP20; SSAP22; SSAP23; SSAP24; SSFR02; SSFR09; SSFR14; SSFR15; SSJU04; SSJU22; SSJU26; SSJU28; Senate Committee on Appropriations; Senate Committee on Foreign Relations; Senate Committee on Small Business and Entrepreneurship; Senate Committee on the Judiciary; Senate Select Committee on Ethics,False,2023-01-31,2023-02-10,,"W.L. Gore & Associates, Inc.  Company: W.L. Gore & Associates, Inc.  (Newark, DE)  Description: Advanced materials manufacturing",Non-Public Stock,Sale (Partial),"$100,001 - $250,000",175000.5,False,Self,a8f816e4-4530-48d0-8d61-9f2e853e93d3,https://efdsearch.senate.gov/search/view/ptr/a8f816e4-4530-48d0-8d61-9f2e853e93d3/,2532d408a33fec32261ff335994996d066ab5a72d935ee44692dd08e72b76ccf,senate-efd-electronic,none,0
C001088,Christopher A Coons,senate,Democrat,DE,SSAP02; SSAP16; SSAP20; SSAP22; SSAP23; SSAP24; SSFR02; SSFR09; SSFR14; SSFR15; SSJU04; SSJU22; SSJU26; SSJU28; Senate Committee on Appropriations; Senate Committee on Foreign Relations; Senate Committee on Small Business and Entrepreneurship; Senate Committee on the Judiciary; Senate Select Committee on Ethics,False,2023-02-03,2023-02-10,,"W.L. Gore & Associates, Inc.  Company: W.L. Gore & Associates, Inc.  (Newark, DE)  Description: Advanced materials manufacturing",Non-Public Stock,Sale (Partial),"$100,001 - $250,000",175000.5,False,Self,a8f816e4-4530-48d0-8d61-9f2e853e93d3,https://efdsearch.senate.gov/search/view/ptr/a8f816e4-4530-48d0-8d61-9f2e853e93d3/,b45c18099dae66c31bbfa7659a286c0ace7631ebfcac92922f842a7ab0c08d32,senate-efd-electronic,none,0
