bioguide,ticker,date,sense
H001086,MAA,2022-03-31,Sale
H001086,MCK,2022-05-20,Purchase
H001086,MCK,2022-10-21,Purchase
H001086,MDT,2022-10-26,Sale
H001086,META,2022-02-25,Sale
H001086,META,2022-02-26,Sale
H001086,META,2022-04-25,Sale
H001086,META,2022-06-08,Sale
H001086,META,2022-10-27,Sale
H001086,META,2022-11-14,Sale
H001086,MO,2022-04-05,Purchase
H001086,MO,2022-04-06,Purchase
H001086,MO,2022-08-12,Sale
H001086,MSFT,2022-10-26,Purchase
H001086,MU,2022-08-19,Purchase
H001086,MU,2022-08-26,Sale
H001086,NEE,2022-04-25,Sale
H001086,NEE,2022-06-16,Purchase
H001086,NOAH,2022-03-07,Purchase
H001086,NOC,2022-02-26,Purchase
H001086,NOC,2022-05-20,Sale
H001086,NOW,2022-05-10,Purchase
H001086,NOW,2022-11-07,Purchase
H001086,NUAN1,2022-03-04,Sale
H001086,ONCO,2022-05-16,Purchase
H001086,OSK,2022-01-19,Purchase
H001086,OSK,2022-08-12,Sale
H001086,OTIS,2022-03-28,Purchase
H001086,OTIS,2022-03-29,Purchase
H001086,OTIS,2022-03-31,Purchase
H001086,OTIS,2022-04-04,Purchase
H001086,PAYX,2022-04-25,Sale
H001086,PG,2022-05-17,Sale
H001086,PG,2022-05-20,Sale
H001086,PG,2022-06-12,Sale
H001086,PG,2022-08-12,Sale
H001086,PNC,2022-08-12,Purchase
H001086,PYPL,2022-05-19,Purchase
H001086,PYPL,2022-06-12,Purchase
H001086,PYPL,2022-08-12,Purchase
H001086,RE,2022-10-26,Purchase
H001086,RRX,2022-01-20,Purchase
H001086,RTX,2022-06-10,Purchase
H001086,SHCR,2022-10-24,Purchase
H001086,SHCR,2022-10-25,Purchase
H001086,SHW,2022-04-06,Sale
H001086,SLB,2022-08-19,Purchase
H001086,SPGI,2022-04-25,Sale
H001086,SPGI,2022-05-20,Sale
H001086,STLA,2022-01-20,Purchase
H001086,STLA,2022-05-13,Sale
H001086,SYMC,2022-03-15,Purchase
H001086,SYMC,2022-03-17,Purchase
H001086,SYMC,2022-07-22,Purchase
H001086,SYMC,2022-10-11,Sale
H001086,TJX,2022-05-08,Sale
H001086,TMUS,2022-03-21,Purchase
H001086,TMUS,2022-03-28,Purchase
H001086,TOR,2022-06-08,Purchase
H001086,TTWO,2022-08-06,Sale
H001086,TTWO,2022-08-08,Sale
H001086,TXN,2022-08-16,Sale
H001086,USB,2022-11-04,Sale
H001086,USB,2022-11-15,Sale
H001086,USB,2022-11-16,Sale
H001086,V,2022-02-28,Purchase
H001086,V,2022-06-10,Purchase
H001086,V,2022-07-29,Purchase
H001086,VMW,2022-03-16,Purchase
H001086,VMW,2022-04-05,Purchase
H001086,VRSN,2022-04-26,Purchase
H001086,VRSN,2022-05-20,Purchase
H001086,VRSN,2022-08-12,Purchase
H001086,WDC,2022-05-16,Purchase
H001086,WDC,2022-08-28,Purchase
H001086,WFC,2022-04-04,Purchase
H001086,WTW,2022-04-05,Purchase
H001086,WTW,2022-04-26,Purchase
H001086,WTW,2022-05-09,Purchase
H001086,WTW,2022-05-18,Purchase
H001086,XEL,2022-10-25,Purchase
K000389,A,2022-06-02,Sale
K000389,A,2022-07-05,Purchase
K000389,AAM_PA,2022-05-10,Purchase
K000389,AAM_PA,2022-07-19,Sale
K000389,AAON,2022-04-08,Purchase
K000389,AAON,2022-05-26,Purchase
K000389,AAPL,2022-01-10,Sale
K000389,AAPL,2022-04-11,Sale
K000389,AAPL,2022-05-05,Sale
K000389,AAPL,2022-05-10,Sale
K000389,AAPL,2022-05-23,Sale
K000389,AAPL,2022-08-23,Purchase
K000389,AAPL,2022-11-02,Sale
K000389,AAPL,2022-11-04,Sale
K000389,ABMD,2022-01-11,Purchase
K000389,ABT,2022-01-17,Purchase
K000389,ABT,2022-04-11,Sale
K000389,ABT,2022-04-23,Purchase
K000389,ABT,2022-12-02,Purchase
K000389,ABVT,2022-02-17,Purchase
K000389,ACGL,2021-12-07,Purchase
K000389,ACN,2022-02-10,Sale
K000389,ADBE,2022-01-20,Sale
K000389,ADBE,2022-08-23,Purchase
K000389,ADM,2022-04-17,Exchange
K000389,ADM,2022-04-17,Sale
K000389,ADM,2022-04-27,Purchase
K000389,ADM,2022-05-11,Purchase
K000389,ADP,2022-05-23,Sale
K000389,ADP,2022-07-19,Sale
K000389,ADP,2022-08-25,Purchase
K000389,ADSK,2022-11-03,Sale
K000389,AFG,2022-02-10,Sale
K000389,AFG,2022-05-10,Sale
K000389,AFG,2022-06-08,Purchase
K000389,AFG,2022-06-17,Sale
K000389,AFG,2022-07-19,Sale
K000389,AFG,2022-08-01,Purchase
K000389,AFG,2022-11-10,Sale
K000389,AFL,2022-05-23,Sale
K000389,AFL,2022-08-01,Sale
K000389,ALB,2022-05-28,Purchase
K000389,ALB,2022-06-02,Purchase
K000389,ALLG,2022-01-10,Purchase
K000389,AMAT,2022-04-11,Purchase
K000389,AMCR,2022-09-06,Sale
K000389,AMD,2022-05-28,Purchase
K000389,AMD,2022-06-17,Sale
K000389,AMD,2022-07-19,Sale
K000389,AME,2022-06-02,Sale
K000389,AMP,2022-06-02,Sale
K000389,AMP,2022-08-01,Sale
K000389,AMZN,2022-06-17,Sale
K000389,AMZN,2022-07-19,Sale
K000389,AMZN,2022-11-02,Sale
K000389,ANET,2022-01-20,Purchase
K000389,ANET,2022-05-05,Sale
K000389,ANET,2022-06-17,Sale
K000389,ANFI1,2022-04-11,Purchase
K000389,ANSS,2022-05-05,Purchase
K000389,ANSS,2022-05-23,Sale
K000389,AONC,2022-04-21,Purchase
K000389,APH,2022-09-06,Sale
K000389,APLT,2022-01-21,Sale
K000389,APTV,2022-01-10,Purchase
K000389,APTV,2022-05-23,Sale
K000389,APTV,2022-11-04,Sale
K000389,APTV,2022-12-02,Purchase
K000389,ARES,2022-06-02,Purchase
K000389,ASFI,2022-05-10,Purchase
K000389,ATS,2022-01-21,Sale
K000389,ATVI,2022-01-11,Sale
K000389,ATVI,2022-08-23,Purchase
K000389,AVB,2022-05-05,Sale
K000389,AVB,2022-06-17,Sale
K000389,AVB,2022-07-05,Purchase
K000389,AVGO,2022-05-23,Sale
K000389,AVGO,2022-08-23,Purchase
K000389,AVLR,2022-01-11,Sale
K000389,AVLR,2022-04-13,Purchase
K000389,AVLR,2022-05-05,Sale
K000389,AVY,2022-05-23,Sale
K000389,AXP,2022-06-02,Purchase
K000389,AXP,2022-12-02,Purchase
K000389,AXTA,2022-05-26,Sale
K000389,AYRO,2022-01-20,Purchase
K000389,AZN,2021-12-14,Sale
K000389,AZO,2022-09-06,Sale
K000389,BAC,2022-01-10,Purchase
K000389,BAC,2022-04-07,Sale
K000389,BAC,2022-04-25,Purchase
K000389,BAC,2022-05-02,Sale
K000389,BAC,2022-06-02,Sale
K000389,BAC,2022-08-01,Sale
K000389,BAC1,2022-04-22,Purchase
K000389,BAMH,2022-04-21,Purchase
K000389,BAX,2022-05-05,Sale
K000389,BAX,2022-08-23,Purchase
K000389,BBWI,2022-01-21,Sale
K000389,BBY,2022-08-06,Sale
K000389,BDX,2022-05-05,Sale
K000389,BF_A,2022-05-10,Sale
K000389,BF_A,2022-05-23,Sale
K000389,BGSF,2022-02-10,Purchase
K000389,BGSF,2022-02-11,Purchase
K000389,BGSF,2022-02-12,Purchase
K000389,BIIB,2022-01-10,Purchase
K000389,BIIB,2022-08-25,Purchase
K000389,BILL,2022-05-05,Sale
K000389,BK,2022-09-06,Purchase
K000389,BKNG,2022-05-05,Sale
K000389,BKNG,2022-06-07,Sale
K000389,BKNG,2022-12-02,Purchase
K000389,BLK,2022-06-02,Sale
K000389,BLL,2022-01-11,Sale
K000389,BLL,2022-05-10,Sale
K000389,BLL,2022-05-23,Purchase
K000389,BLL,2022-06-27,Purchase
K000389,BLL,2022-07-19,Purchase
K000389,BLL,2022-09-29,Purchase
K000389,BLL,2022-11-02,Sale
K000389,BLL,2022-11-03,Sale
K000389,BN,2022-06-01,Purchase
K000389,BR,2022-05-10,Purchase
K000389,BRK_B,2022-01-21,Purchase
K000389,BRK_B,2022-02-17,Purchase
K000389,BRK_B,2022-04-08,Sale
K000389,BRK_B,2022-05-02,Sale
K000389,BRK_B,2022-05-05,Purchase
K000389,BRK_B,2022-05-10,Purchase
K000389,BRK_B,2022-05-10,Sale
K000389,BRK_B,2022-05-23,Sale
K000389,BRK_B,2022-06-08,Purchase
K000389,BRK_B,2022-06-14,Sale
K000389,BRK_B,2022-06-16,Sale
K000389,BRK_B,2022-06-17,Sale
K000389,BRK_B,2022-06-27,Sale
K000389,BRK_B,2022-07-19,Purchase
K000389,BRK_B,2022-08-28,Sale
K000389,BRK_B,2022-09-05,Sale
K000389,BRK_B,2022-09-08,Purchase
K000389,BRK_B,2022-09-29,Purchase
K000389,BRK_B,2022-11-03,Sale
K000389,BRO,2022-05-23,Sale
K000389,BRX,2022-11-03,Sale
K000389,BSX,2022-05-10,Purchase
K000389,BSX,2022-05-23,Sale
K000389,BSX,2022-08-05,Purchase
K000389,BSX,2022-12-02,Purchase
K000389,BXP,2022-05-10,Purchase
K000389,BXP,2022-09-06,Sale
K000389,C,2022-07-19,Sale
K000389,CAE,2022-04-11,Sale
K000389,CARM,2022-11-04,Purchase
K000389,CARR,2022-04-22,Purchase
K000389,CAT,2022-04-12,Purchase
K000389,CAT,2022-04-13,Purchase
K000389,CAT,2022-09-06,Sale
K000389,CATO,2022-09-29,Sale
K000389,CB,2022-12-02,Purchase
K000389,CBSH,2022-05-23,Sale
K000389,CCI,2022-01-11,Purchase
K000389,CCL,2022-04-13,Purchase
K000389,CCL,2022-11-03,Sale
K000389,CDAY,2022-01-21,Purchase
K000389,CDNS,2022-08-23,Purchase
K000389,CDNS,2022-09-03,Purchase
K000389,CDW,2022-05-25,Sale
K000389,CDW,2022-06-02,Purchase
K000389,CFG,2022-09-08,Sale
K000389,CG,2022-06-02,Purchase
K000389,CHRB,2022-01-11,Purchase
K000389,CHRB,2022-01-31,Purchase
K000389,CHRB,2022-02-17,Sale
K000389,CHRB,2022-05-10,Sale
K000389,CHRB,2022-06-16,Sale
K000389,CHTR,2022-07-05,Purchase
K000389,CHTR,2022-09-19,Sale
K000389,CHWY,2022-01-11,Purchase
K000389,CI,2022-01-11,Purchase
K000389,CI,2022-04-21,Purchase
K000389,CINF,2022-06-02,Sale
K000389,CISS,2022-06-03,Purchase
K000389,CL,2022-07-05,Purchase
K000389,CLB,2022-04-11,Sale
K000389,CLX,2022-01-21,Sale
K000389,CLX,2022-02-14,Sale
K000389,CMCSA,2022-02-14,Purchase
K000389,CMCSA,2022-06-19,Purchase
K000389,CME,2022-03-03,Sale
K000389,CME,2022-05-23,Sale
K000389,CME,2022-08-06,Sale
K000389,CME,2022-09-29,Sale
K000389,CMG,2022-06-17,Sale
K000389,COF,2022-04-07,Sale
K000389,COF,2022-05-02,Sale
K000389,COF,2022-05-28,Sale
K000389,COF,2022-08-01,Sale
K000389,COHM,2022-01-13,Sale
K000389,COHM,2022-04-21,Purchase
K000389,COLV,2022-07-05,Purchase
K000389,COO,2022-01-20,Sale
K000389,COO,2022-05-05,Sale
K000389,COO,2022-06-15,Purchase
K000389,COO,2022-09-29,Sale
K000389,COST,2022-05-20,Purchase
K000389,COST,2022-06-02,Sale
K000389,COTY,2022-06-02,Purchase
K000389,COUP,2022-01-20,Sale
K000389,CPRT,2022-01-11,Sale
K000389,CPRT,2022-05-05,Sale
K000389,CPT,2022-09-05,Purchase
K000389,CRI,2022-07-05,Purchase
K000389,CRI,2022-08-09,Purchase
K000389,CRI,2022-08-23,Purchase
K000389,CRM,2022-01-11,Sale
K000389,CRM,2022-06-17,Sale
K000389,CSCO,2022-07-05,Purchase
K000389,CSTAF,2022-07-05,Purchase
K000389,CSX,2022-01-21,Sale
K000389,CSX,2022-04-11,Sale
K000389,CSX,2022-05-23,Sale
K000389,CTAS,2022-01-11,Sale
K000389,CTAS,2022-01-20,Sale
K000389,CTAS,2022-04-11,Purchase
K000389,CTSH,2022-05-23,Sale
K000389,CUL,2022-01-11,Sale
K000389,CVS,2022-05-05,Sale
K000389,CVS,2022-05-23,Sale
K000389,CVS,2022-07-10,Purchase
K000389,CVS,2022-11-04,Sale
K000389,DAL,2022-09-29,Sale
K000389,DBRG,2022-11-03,Sale
K000389,DBX,2022-06-02,Purchase
K000389,DD,2022-06-01,Purchase
K000389,DDOG,2022-04-11,Purchase
K000389,DE,2022-06-17,Sale
K000389,DG,2022-01-10,Purchase
K000389,DGX,2022-01-20,Sale
K000389,DHI,2022-06-02,Purchase
K000389,DHR,2022-04-04,Purchase
K000389,DHR,2022-04-12,Purchase
K000389,DIS,2022-06-01,Purchase
K000389,DIS,2022-06-15,Sale
K000389,DIS,2022-06-17,Sale
K000389,DIS,2022-06-30,Sale
K000389,DIS,2022-12-02,Purchase
K000389,DJO,2022-04-27,Purchase
K000389,DLR,2022-01-11,Sale
K000389,DLR,2022-05-23,Sale
K000389,DLR,2022-08-23,Purchase
K000389,DLR,2022-12-02,Purchase
K000389,DLTR,2022-01-21,Purchase
K000389,DLTR,2022-09-29,Sale
K000389,DOCU,2022-01-11,Purchase
K000389,DOV,2022-05-05,Sale
K000389,DOV,2022-05-23,Purchase
K000389,DPZ,2022-06-02,Purchase
K000389,DRI,2022-01-29,Sale
K000389,DT,2022-02-14,Sale
K000389,DT,2022-02-17,Sale
K000389,DT,2022-05-05,Purchase
K000389,DVMT,2022-02-14,Sale
K000389,DVMT,2022-02-17,Purchase
K000389,DVMT,2022-05-23,Purchase
K000389,DVMT,2022-09-06,Sale
K000389,DVMT,2022-11-02,Purchase
K000389,DVMT,2022-12-02,Purchase
K000389,DXCM,2022-08-23,Purchase
K000389,EA,2022-11-02,Sale
K000389,EBAY,2022-02-14,Sale
K000389,EBAY,2022-04-13,Purchase
K000389,EBAY,2022-08-23,Purchase
K000389,ECL,2022-01-20,Sale
K000389,ECL,2022-05-05,Sale
K000389,EL,2022-05-05,Sale
K000389,EL,2022-06-13,Purchase
K000389,EL,2022-09-06,Sale
K000389,EL,2022-12-02,Purchase
K000389,ELAN,2022-02-17,Sale
K000389,ELAN,2022-12-02,Purchase
K000389,ELN,2022-01-21,Sale
K000389,ELN,2022-04-21,Purchase
K000389,ELN,2022-06-16,Sale
K000389,ELN,2022-09-06,Sale
K000389,ELN,2022-09-29,Purchase
K000389,ELOT,2022-04-21,Purchase
K000389,EMR,2022-05-05,Sale
K000389,EMR,2022-07-05,Purchase
K000389,EMR,2022-08-23,Purchase
K000389,ENPH,2022-01-11,Purchase
K000389,ENTG,2022-05-23,Sale
K000389,ENTG,2022-06-02,Purchase
K000389,ENTG,2022-11-03,Sale
K000389,EPAM,2022-09-06,Purchase
K000389,EQIX,2022-01-21,Sale
K000389,EQIX,2022-03-31,Sale
K000389,EQR,2022-12-02,Purchase
K000389,ESTC,2022-01-20,Purchase
K000389,ETSY,2022-01-11,Sale
K000389,ETSY,2022-08-28,Purchase
K000389,ETW1,2022-02-17,Sale
K000389,ETW1,2022-05-23,Purchase
K000389,EVBG,2022-01-10,Purchase
K000389,EW,2022-01-20,Purchase
K000389,EW,2022-06-02,Purchase
K000389,EW,2022-12-02,Purchase
K000389,EWBC,2022-03-21,Purchase
K000389,EXPD,2022-01-21,Sale
K000389,EXR,2022-12-02,Purchase
K000389,F,2022-04-11,Exchange
K000389,F,2022-07-19,Sale
K000389,F,2022-12-02,Purchase
K000389,FB,2022-09-06,Sale
K000389,FBHS,2022-02-14,Purchase
K000389,FCNCA,2022-04-07,Sale
K000389,FDX,2022-01-21,Purchase
K000389,FEIC,2021-12-07,Purchase
K000389,FI,2022-02-14,Sale
K000389,FI,2022-05-10,Purchase
K000389,FI,2022-05-23,Purchase
K000389,FI,2022-06-17,Sale
K000389,FI,2022-08-01,Purchase
K000389,FI,2022-09-29,Purchase
K000389,FI,2022-11-02,Sale
K000389,FIGS,2022-05-05,Sale
K000389,FIS,2022-01-10,Purchase
K000389,FIS,2022-01-14,Sale
K000389,FIS,2022-05-29,Purchase
K000389,FIS,2022-06-09,Sale
K000389,FIS,2022-07-05,Purchase
K000389,FIS,2022-09-18,Purchase
K000389,FITB,2022-06-17,Sale
K000389,FND,2022-01-11,Purchase
K000389,FND,2022-06-02,Purchase
K000389,FNF,2022-05-13,Purchase
K000389,FRC_PL,2022-01-11,Sale
K000389,FRC_PL,2022-01-12,Sale
K000389,FRC_PL,2022-01-20,Sale
K000389,FRC_PL,2022-04-11,Sale
K000389,FRC_PL,2022-05-10,Sale
K000389,FRC_PL,2022-11-01,Purchase
K000389,FRC_PL,2022-11-02,Purchase
K000389,FRC_PL,2022-11-03,Sale
K000389,FRC_PL,2022-11-07,Purchase
K000389,FSLY,2022-06-02,Purchase
K000389,FTCH,2022-01-11,Purchase
K000389,FTD,2022-04-11,Purchase
K000389,FTNT,2022-05-05,Sale
K000389,FTV,2022-01-10,Purchase
K000389,FTV,2022-01-11,Sale
K000389,FTV,2022-04-11,Sale
K000389,GD,2022-01-21,Sale
K000389,GEER,2022-06-10,Purchase
K000389,GILD,2021-11-21,Purchase
K000389,GILD,2022-01-20,Sale
K000389,GIS,2022-09-03,Purchase
K000389,GM,2022-01-20,Sale
K000389,GM,2022-08-23,Purchase
K000389,GM,2022-11-10,Sale
K000389,GMED,2022-06-02,Purchase
K000389,GOOG,2022-02-24,Purchase
K000389,GOOG,2022-04-27,Purchase
K000389,GOOG,2022-05-02,Purchase
K000389,GOOG,2022-05-05,Purchase
K000389,GOOG,2022-05-16,Purchase
K000389,GOOG,2022-05-25,Sale
K000389,GOOG,2022-09-19,Purchase
K000389,GOOG,2022-09-21,Purchase
K000389,GOOGL,2022-01-09,Sale
K000389,GOOGL,2022-01-12,Purchase
K000389,GOOGL,2022-01-28,Purchase
K000389,GOOGL,2022-07-19,Sale
K000389,GOOGL,2022-08-01,Sale
K000389,GOOGL,2022-11-02,Sale
K000389,GPN,2022-05-23,Sale
K000389,GRMN,2022-01-11,Purchase
K000389,GRMN,2022-01-20,Sale
K000389,GRMN,2022-09-06,Sale
K000389,HBAN,2022-06-15,Purchase
K000389,HBI,2022-01-10,Purchase
K000389,HCA,2022-06-17,Sale
K000389,HCA,2022-06-30,Purchase
K000389,HD,2022-05-10,Sale
K000389,HD,2022-11-02,Sale
K000389,HIG,2022-09-06,Sale
K000389,HLT,2022-05-29,Purchase
K000389,HPQ,2022-06-18,Purchase
K000389,HRTX,2022-06-02,Purchase
K000389,HTFC,2022-04-11,Sale
K000389,HWAY,2022-04-21,Sale
K000389,IAC,2022-09-29,Purchase
K000389,IACI,2022-02-17,Sale
K000389,IACI,2022-04-11,Purchase
K000389,IACI,2022-05-05,Purchase
K000389,IACI,2022-05-10,Purchase
K000389,IACI,2022-07-19,Sale
K000389,IACI,2022-08-01,Sale
K000389,IBKR,2022-05-05,Purchase
K000389,IBM,2022-01-21,Sale
K000389,ICE,2022-05-23,Sale
K000389,IDXX,2021-12-14,Sale
K000389,IEX,2022-01-01,Purchase
K000389,ILMN,2022-01-20,Purchase
K000389,ILMN,2022-05-23,Sale
K000389,ILMN,2022-08-23,Purchase
K000389,INFN,2022-02-24,Purchase
K000389,INTC,2022-01-21,Sale
K000389,INTC,2022-04-11,Sale
K000389,INTC,2022-06-13,Purchase
K000389,INTC,2022-08-25,Purchase
K000389,INTC,2022-11-02,Sale
K000389,INTU,2022-04-13,Purchase
K000389,INTU,2022-05-05,Sale
K000389,INTU,2022-08-29,Purchase
K000389,IPG,2022-09-06,Sale
K000389,IPGP,2022-06-02,Purchase
K000389,IQV,2022-01-11,Sale
K000389,IQV,2022-08-23,Purchase
K000389,IQV,2022-12-02,Purchase
K000389,ISRG,2021-12-14,Sale
K000389,ISRG,2022-06-18,Purchase
K000389,ISRG,2022-06-21,Sale
K000389,JAZZ,2021-12-17,Sale
K000389,JBHT,2022-05-29,Purchase
K000389,JBHT,2022-07-19,Sale
K000389,JCI,2022-01-20,Sale
K000389,JCI,2022-04-13,Purchase
K000389,JCI,2022-05-23,Sale
K000389,JMU,2021-12-07,Purchase
K000389,JNJ,2022-08-01,Sale
K000389,JPM,2022-04-07,Sale
K000389,JPM,2022-05-10,Sale
K000389,JPM,2022-08-23,Purchase
K000389,JPM,2022-09-08,Purchase
K000389,KAL,2022-01-21,Sale
K000389,KAL,2022-06-27,Sale
K000389,KAL,2022-09-06,Sale
K000389,KEYS,2022-05-23,Sale
K000389,KEYS,2022-08-25,Purchase
K000389,KHC,2022-09-06,Sale
K000389,KIM,2022-09-06,Purchase
K000389,KLAC,2022-06-02,Purchase
K000389,KLAC,2022-11-02,Sale
K000389,KLAC,2022-11-03,Sale
K000389,KMX,2022-01-11,Sale
K000389,KMX,2022-04-04,Exchange
K000389,KMX,2022-04-23,Sale
K000389,KO,2022-04-03,Sale
K000389,KO,2022-04-11,Sale
K000389,KO,2022-04-22,Sale
K000389,KO,2022-05-02,Sale
K000389,KO,2022-05-10,Sale
K000389,KO,2022-08-01,Sale
K000389,KR,2022-05-05,Sale
K000389,KR,2022-08-23,Purchase
K000389,KTO,2022-06-01,Purchase
K000389,KVCO,2022-02-14,Sale
K000389,KVCO,2022-04-21,Purchase
K000389,LAMR,2022-05-23,Purchase
K000389,LAMR,2022-11-03,Sale
K000389,LBRDA,2022-01-11,Sale
K000389,LBRDA,2022-06-02,Purchase
K000389,LBRDA,2022-06-17,Sale
