doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
20022183,DelBene,Suzan K.,P,WA01,1/2/2023,2023-01-02,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022183.pdf
20022288,DelBene,Suzan K.,P,WA01,1/21/2023,2023-01-21,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022288.pdf
20022355,DelBene,Suzan K.,P,WA01,2/6/2023,2023-02-06,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022355.pdf
20022453,DelBene,Suzan K.,P,WA01,2/19/2023,2023-02-19,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022453.pdf
20022498,DelBene,Suzan K.,P,WA01,3/7/2023,2023-03-07,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022498.pdf
20022589,DelBene,Suzan K.,P,WA01,3/20/2023,2023-03-20,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022589.pdf
20022655,DelBene,Suzan K.,P,WA01,4/10/2023,2023-04-10,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022655.pdf
20022828,DelBene,Suzan K.,P,WA01,5/6/2023,2023-05-06,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022828.pdf
20022975,DelBene,Suzan K.,P,WA01,5/25/2023,2023-05-25,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022975.pdf
20023052,DelBene,Suzan K.,P,WA01,6/7/2023,2023-06-07,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023052.pdf
20023100,DelBene,Suzan K.,P,WA01,6/14/2023,2023-06-14,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023100.pdf
20023183,DelBene,Suzan K.,P,WA01,6/23/2023,2023-06-23,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023183.pdf
