year,filing_type,filing_date,doc_id,last_name,first_name,state_dst,pdf_url
2023,P,6/2/2023,20022986,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022986.pdf
2023,P,8/10/2023,20023082,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023082.pdf
2023,P,9/8/2023,20023622,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023622.pdf
2023,P,10/5/2023,20023812,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023812.pdf
2023,P,11/16/2023,20024001,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024001.pdf
2023,P,12/19/2023,20024101,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024101.pdf
2023,P,1/2/2023,20022202,Axne,Cindy,IA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022202.pdf
2023,P,6/9/2023,20005641,Babin,Brian,TX36,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20005641.pdf
2023,P,6/21/2023,20023168,Banks,James E Hon,IN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023168.pdf
2023,P,5/3/2023,20022850,Bentz,Cliff,OR02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022850.pdf
2023,P,3/3/2023,20022418,Beyer,Donald Sternoff,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022418.pdf
2023,P,4/5/2023,20022603,Beyer,Donald Sternoff,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022603.pdf
2023,P,4/29/2023,20022807,Beyer,Donald Sternoff,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022807.pdf
2023,P,7/1/2023,20023129,Beyer,Donald Sternoff,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023129.pdf
2023,P,10/1/2023,20023758,Beyer,Donald Sternoff,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023758.pdf
2023,P,8/12/2023,20023437,Bice,Stephanie,OK05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023437.pdf
2023,P,5/4/2023,20022126,Bishop,Dan Daniel,NC08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022126.pdf
2023,P,5/7/2023,20022876,Bishop,Dan Daniel,NC08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022876.pdf
2023,P,9/15/2023,20023712,Bishop,Dan Daniel,NC08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023712.pdf
2023,P,10/27/2023,20023903,Bishop,Dan Daniel,NC08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023903.pdf
2023,P,1/4/2023,20022225,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022225.pdf
2023,P,1/12/2023,20022271,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022271.pdf
2023,P,3/6/2023,20022521,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022521.pdf
2023,P,3/9/2023,20022546,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022546.pdf
2023,P,4/5/2023,20022667,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022667.pdf
2023,P,6/8/2023,20023073,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023073.pdf
2023,P,7/12/2023,20023218,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023218.pdf
2023,P,8/4/2023,20023435,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023435.pdf
2023,P,9/6/2023,20023615,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023615.pdf
2023,P,11/7/2023,20023955,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023955.pdf
2023,P,12/4/2023,20024076,Blumenauer,Earl,OR03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024076.pdf
2023,P,1/25/2023,20022259,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022259.pdf
2023,P,2/9/2023,20022391,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022391.pdf
2023,P,3/3/2023,20022499,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022499.pdf
2023,P,3/14/2023,20022541,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022541.pdf
2023,P,4/14/2023,20022685,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022685.pdf
2023,P,6/15/2023,20023153,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023153.pdf
2023,P,7/18/2023,20023340,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023340.pdf
2023,P,8/8/2023,20023382,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023382.pdf
2023,P,9/5/2023,20023612,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023612.pdf
2023,P,9/6/2023,20023623,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023623.pdf
2023,P,10/3/2023,20023786,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023786.pdf
2023,P,12/18/2023,20024169,Burgess,Michael C.,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024169.pdf
2023,P,3/1/2023,8219414,Burlison,Eric,MO07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219414.pdf
2023,P,5/9/2023,20022894,Carter,Earl Leroy,GA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022894.pdf
2023,P,3/6/2023,20022509,Clark,Katherine M.,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022509.pdf
2023,P,6/8/2023,20022917,Clark,Katherine M.,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022917.pdf
2023,P,11/6/2023,20023950,Clark,Katherine M.,MA05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023950.pdf
2023,P,2/4/2023,20022368,Cohen,Steve,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022368.pdf
2023,P,2/13/2023,20022428,Cohen,Steve,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022428.pdf
2023,P,6/26/2023,20023162,Cohen,Steve,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023162.pdf
2023,P,7/28/2023,20023392,Cohen,Steve,TN09,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023392.pdf
2023,P,3/7/2023,8219430,Cole,Tom,OK04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219430.pdf
2023,P,8/10/2023,8219893,Cole,Tom,OK04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/8219893.pdf
2023,P,12/22/2023,20024042,Collins,Michael A.,GA10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024042.pdf
2023,P,1/24/2023,20022309,Connolly,Gerald E.,VA11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022309.pdf
2023,P,4/4/2023,20022660,Connolly,Gerald E.,VA11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022660.pdf
2023,P,8/25/2023,20023575,Connolly,Gerald E.,VA11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023575.pdf
2023,P,11/14/2023,20024004,Connolly,Gerald E.,VA11,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024004.pdf
2023,P,4/20/2023,20022770,Crenshaw,Daniel,TX02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022770.pdf
2023,P,1/10/2023,20022249,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022249.pdf
2023,P,2/13/2023,20022423,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022423.pdf
2023,P,3/13/2023,20022561,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022561.pdf
2023,P,3/27/2023,20022624,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022624.pdf
2023,P,5/10/2023,20022721,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022721.pdf
2023,P,6/2/2023,20023061,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023061.pdf
2023,P,8/7/2023,20023444,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023444.pdf
2023,P,10/4/2023,20023799,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023799.pdf
2023,P,11/16/2023,20023867,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023867.pdf
2023,P,12/15/2023,20024152,Curtis,John,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024152.pdf
2023,P,1/2/2023,20022183,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022183.pdf
2023,P,1/21/2023,20022288,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022288.pdf
2023,P,2/6/2023,20022355,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022355.pdf
2023,P,2/19/2023,20022453,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022453.pdf
2023,P,3/7/2023,20022498,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022498.pdf
2023,P,3/20/2023,20022589,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022589.pdf
2023,P,4/10/2023,20022655,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022655.pdf
2023,P,5/6/2023,20022828,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022828.pdf
2023,P,5/25/2023,20022975,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022975.pdf
2023,P,6/7/2023,20023052,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023052.pdf
2023,P,6/14/2023,20023100,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023100.pdf
2023,P,6/23/2023,20023183,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023183.pdf
2023,P,7/7/2023,20023238,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023238.pdf
2023,P,7/25/2023,20023349,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023349.pdf
2023,P,8/8/2023,20023421,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023421.pdf
2023,P,9/11/2023,20023610,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023610.pdf
2023,P,9/25/2023,20023721,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023721.pdf
2023,P,10/10/2023,20023788,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023788.pdf
2023,P,11/8/2023,20023930,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023930.pdf
2023,P,11/26/2023,20024016,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024016.pdf
2023,P,12/13/2023,20024080,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024080.pdf
2023,P,12/23/2023,20024173,DelBene,Suzan K.,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024173.pdf
2023,P,3/8/2023,20022528,Dingell,Debbie,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022528.pdf
2023,P,3/15/2023,20022585,Dingell,Debbie,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022585.pdf
2023,P,4/19/2023,20022749,Dingell,Debbie,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022749.pdf
2023,P,5/15/2023,20022957,Dingell,Debbie,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022957.pdf
2023,P,12/14/2023,20024143,Dingell,Debbie,MI06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024143.pdf
