bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,occurrence_index,provenance,date_confidence,ticker_source,sector_source,years_in_office
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-10,2019-12-31,HSBC,"HSbC Holdings, plc.",Stock,Financials,XLF,Purchase,"$100,001",100001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,b39c1dbf9a7d162ad3b4d2f63283a842729e6aecfb14a0fc9a25ffd03cf8e3fd,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-09,2019-12-31,LOPE,"Grand Canyon Education, Inc.   $250,000",Stock,Consumer Staples,XLP,Purchase,"$100,001",100001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,4086cfe94cc8f76c8c286715ee23541a18d792448aebf477d4a4e8052166d8e0,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-11,2019-12-31,ABEV,"Ambev S.A. American depositary Shares   $100,000",Stock,Consumer Staples,XLP,Sale (Partial),"$50,001",50001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,ca0561f2efe7199f460df9dbf630aa9cf8766a7123e45ea71d5be78fbc00505a,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-10,2019-12-31,SAN,"banco Santander, S.A. Sponsored AdR",Stock,Financials,XLF,Sale (Partial),"$1,001 - $15,000",8000.5,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,5d60b13ceb7b34654a1b0c2dd13882cad26497ee5c90ddf11729f23687233ecc,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-11,2019-12-31,CHL,China Mobile Limited,Stock,Communication Services,XLC,Sale (Partial),"$100,001",100001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,700c1ab48ff88f389d6607f6b85e3e685d512a3189e4a75bd5ad508e35aa3dbc,0,house-pdf-electronic,,,llm,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-09,2019-12-31,CXW,"CoreCivic, Inc.",Stock,Industrials,XLI,Sale (Partial),"$50,001",50001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,b4ad81dfa43d5ec0b2bf27bc326749b79e7a2a3e1195ce4f4ede7bb8160fbe85,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-10,2019-12-31,DB,deutsche bank AG,Stock,Financials,XLF,Sale (Partial),"$15,001",15001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,00aab48338a2dd2fe49ea846a0db6291fae4f5c503ab51613b63dc659173dd9c,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-09,2019-12-31,DORM,"dorman Products, Inc.",Stock,Consumer Discretionary,XLY,Sale (Partial),"$1,001 - $15,000",8000.5,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,064649579bbaa065da1e0e8bde7207ec1f8a6e0d433acdfd51b031e795bdf9c9,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-16,2019-12-31,EXPO,"Exponent, Inc.",Stock,Industrials,XLI,Purchase,"$100,001",100001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,fe89815b821fb40cc3bacf4cb74574de99fff967a8affaddc55de4f4cf7b3fbe,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-09,2019-12-31,PLYA,"Playa Hotels & Resorts N.V. - Ordinary Shares   $250,000",Stock,Consumer Discretionary,XLY,Sale (Partial),"$100,001",100001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,92216d4ecb9850b997793d6ff07474acfbc6a7897a8be5d0d0bb2fef1d1f526a,0,house-pdf-electronic,,,llm,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-10,2019-12-31,LZAGY,"Lonza Group Ag Zuerich Unsponsored AdR   $100,000",Stock,Health Care,XLV,Sale (Partial),"$50,001",50001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,2149adfbffdabfeb75bac06d1fd052132bba2dc1e5b223c0d85618db4043c26b,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-10,2019-12-31,RNLSY,Renault S.A. Unsponsored,Stock,Consumer Discretionary,XLY,Sale (Partial),"$15,001",15001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,c8986c984779b51d724f1ed2f03e42958d0119e798607bb36d69ce2ca6993e3a,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-10,2019-12-31,VOD,Vodafone Group Plc - American,Stock,Communication Services,XLC,Sale (Partial),"$15,001",15001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,1e87e74e1c249619564069fe58d166359090b08a73fe6431b61224dbb4659689,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-11,2019-12-31,SSL,"Sasol Ltd. American depositary Shares   $100,000",Stock,Materials,XLB,Sale (Partial),"$50,001",50001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,c3c3579f3707b41c5270f3c2336cfdf11613b71081f35bab05bf4e3a1753c0d3,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-10,2019-12-31,XOM,"Exxon Mobil Corporation   $250,000",Stock,Energy,XLE,Sale (Partial),"$100,001",100001.0,False,SELF,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,9079e0e0aa8073ac77eb105b2e3626fd6490c92a92636008e05e1455adc135da,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-17,2019-12-31,TSM,Taiwan Semiconductor,Stock,Information Technology,XLK,Sale (Partial),"$15,001",15001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,3ae7bdc721a895cb1d5b7d7d408a137767140628aa17a42576909d585ddf8a9d,0,house-pdf-electronic,,,yfinance,2
G000584,Greg Gianforte,house,Republican,MT00,,False,2019-12-11,2019-12-31,UNICY,"Unicharm Corp Sponsored AdR   $250,000",Stock,Consumer Staples,XLP,Sale (Partial),"$100,001",100001.0,False,JT,20013827,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013827.pdf,963f40f64b6e4ecbbb7b3e730dc5c20ddc40f9e2b51902b6b0b158494d920679,0,house-pdf-electronic,,,yfinance,2
B001260,Vern Buchanan,house,Republican,FL16,HSWM02; HSWM04; House Committee on Ways and Means; Joint Committee on Taxation,False,2019-11-18,2019-12-29,,"Vermont St Eductnl 4% 12/1/19  $250,000",Gov Security,,,Sale,"$100,001",100001.0,False,SELF,20013825,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013825.pdf,cfb867b94ecb3dc7778a7ab94f7f893f1f22cc82728e09988332b1d20959af70,0,house-pdf-electronic,,,none,12
B001260,Vern Buchanan,house,Republican,FL16,HSWM02; HSWM04; House Committee on Ways and Means; Joint Committee on Taxation,False,2019-11-19,2019-12-29,,"Colorado ST Hlth Fac 5% 01/01/24  $250,000",Gov Security,,,Purchase,"$100,001",100001.0,False,SELF,20013825,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013825.pdf,002e74eaf1cfe690db2c6819126e0a7e9e199cbcb9198e0c1cc70928401883fb,0,house-pdf-electronic,,,none,12
B001260,Vern Buchanan,house,Republican,FL16,HSWM02; HSWM04; House Committee on Ways and Means; Joint Committee on Taxation,False,2019-11-18,2019-12-29,,"Massachusetts ST Sch 5% 2/15/26  $250,000",Gov Security,,,Sale,"$100,001",100001.0,False,SELF,20013825,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/20013825.pdf,bf14482e050123d6c2e37637ae41907a62db1b4409af6ab5627bf30da473423b,0,house-pdf-electronic,,,none,12
