doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
20024795,Clark,Katherine M.,P,MA05,4/4/2024,2024-04-04,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024795.pdf
20024188,Cohen,Steve,P,TN09,1/4/2024,2024-01-04,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024188.pdf
20024540,Cohen,Steve,P,TN09,2/28/2024,2024-02-28,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024540.pdf
20024275,Collins,Michael A.,P,GA10,1/9/2024,2024-01-09,Michael A. Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024275.pdf
20025282,Collins,Michael A.,P,GA10,6/14/2024,2024-06-14,Michael A. Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025282.pdf
20025446,Collins,Michael A.,P,GA10,7/11/2024,2024-07-11,Michael A. Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025446.pdf
20025729,Collins,Michael A.,P,GA10,8/25/2024,2024-08-25,Michael A. Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025729.pdf
20026127,Collins,Michael A.,P,GA10,11/7/2024,2024-11-07,Michael A. Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026127.pdf
20026303,Collins,Michael A.,P,GA10,12/2/2024,2024-12-02,Michael A. Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026303.pdf
20024728,Connolly,Gerald E.,P,VA11,3/22/2024,2024-03-22,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024728.pdf
20025404,Connolly,Gerald E.,P,VA11,7/5/2024,2024-07-05,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025404.pdf
20026009,Connolly,Gerald E.,P,VA11,10/11/2024,2024-10-11,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026009.pdf
20024317,DelBene,Suzan K.,P,WA01,1/22/2024,2024-01-22,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024317.pdf
20024425,DelBene,Suzan K.,P,WA01,2/5/2024,2024-02-05,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024425.pdf
20024495,DelBene,Suzan K.,P,WA01,2/21/2024,2024-02-21,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024495.pdf
20024581,DelBene,Suzan K.,P,WA01,3/8/2024,2024-03-08,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024581.pdf
20025178,DelBene,Suzan K.,P,WA01,6/10/2024,2024-06-10,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025178.pdf
20025312,DelBene,Suzan K.,P,WA01,6/20/2024,2024-06-20,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025312.pdf
20025379,DelBene,Suzan K.,P,WA01,7/11/2024,2024-07-11,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025379.pdf
20025568,DelBene,Suzan K.,P,WA01,8/6/2024,2024-08-06,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025568.pdf
20025705,DelBene,Suzan K.,P,WA01,8/23/2024,2024-08-23,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025705.pdf
20025768,DelBene,Suzan K.,P,WA01,9/9/2024,2024-09-09,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025768.pdf
20025940,DelBene,Suzan K.,P,WA01,10/4/2024,2024-10-04,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025940.pdf
20026123,DelBene,Suzan K.,P,WA01,11/7/2024,2024-11-07,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026123.pdf
20026238,DelBene,Suzan K.,P,WA01,11/21/2024,2024-11-21,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026238.pdf
20026423,DelBene,Suzan K.,P,WA01,12/23/2024,2024-12-23,Suzan K. DelBene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026423.pdf
20024270,Dingell,Debbie,P,MI06,2/15/2024,2024-02-15,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024270.pdf
20025056,Dingell,Debbie,P,MI06,5/16/2024,2024-05-16,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025056.pdf
20025306,Dingell,Debbie,P,MI06,6/24/2024,2024-06-24,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025306.pdf
20026160,Dingell,Debbie,P,MI06,11/9/2024,2024-11-09,Debbie Dingell,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026160.pdf
20024268,Doggett,Lloyd,P,TX37,1/8/2024,2024-01-08,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024268.pdf
20024611,Doggett,Lloyd,P,TX37,3/5/2024,2024-03-05,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024611.pdf
20024839,Doggett,Lloyd,P,TX37,4/9/2024,2024-04-09,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024839.pdf
20024997,Doggett,Lloyd,P,TX37,5/6/2024,2024-05-06,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024997.pdf
20025202,Doggett,Lloyd,P,TX37,6/5/2024,2024-06-05,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025202.pdf
20025397,Doggett,Lloyd,P,TX37,7/3/2024,2024-07-03,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025397.pdf
20025592,Doggett,Lloyd,P,TX37,8/5/2024,2024-08-05,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025592.pdf
20025822,Doggett,Lloyd,P,TX37,9/9/2024,2024-09-09,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025822.pdf
20026002,Doggett,Lloyd,P,TX37,10/10/2024,2024-10-10,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026002.pdf
20026151,Doggett,Lloyd,P,TX37,11/5/2024,2024-11-05,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026151.pdf
20026322,Doggett,Lloyd,P,TX37,12/4/2024,2024-12-04,Lloyd Doggett,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026322.pdf
20026099,Donalds,Byron,P,FL19,11/7/2024,2024-11-07,Byron Donalds,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026099.pdf
8220682,Donalds,Byron,P,FL19,11/8/2024,2024-11-08,Byron Donalds,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf
20000788,Duncan,Jeff,P,SC03,5/23/2024,2024-05-23,Jeff Duncan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20000788.pdf
20025104,"Dunn, MD, FACS",Neal Patrick,P,FL02,5/22/2024,2024-05-22,"Neal Patrick Dunn, MD, FACS",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025104.pdf
20026140,"Dunn, MD, FACS",Neal Patrick,P,FL02,11/7/2024,2024-11-07,"Neal Patrick Dunn, MD, FACS",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026140.pdf
20026250,"Dunn, MD, FACS",Neal Patrick,P,FL02,12/16/2024,2024-12-16,"Neal Patrick Dunn, MD, FACS",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026250.pdf
20024324,Evans,Dwight,P,PA03,1/17/2024,2024-01-17,Dwight Evans,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024324.pdf
8220147,Fleischmann,"Charles J. ""Chuck""",P,TN03,2/9/2024,2024-02-09,"Charles J. ""Chuck"" Fleischmann",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220147.pdf
8220317,Fleischmann,"Charles J. ""Chuck""",P,TN03,5/15/2024,2024-05-15,"Charles J. ""Chuck"" Fleischmann",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220317.pdf
8220617,Fleischmann,"Charles J. ""Chuck""",P,TN03,8/16/2024,2024-08-16,"Charles J. ""Chuck"" Fleischmann",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220617.pdf
8220683,Fleischmann,"Charles J. ""Chuck""",P,TN03,11/12/2024,2024-11-12,"Charles J. ""Chuck"" Fleischmann",https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220683.pdf
20024230,Foxx,Virginia,P,NC05,1/4/2024,2024-01-04,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024230.pdf
20024424,Foxx,Virginia,P,NC05,2/5/2024,2024-02-05,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024424.pdf
20024596,Foxx,Virginia,P,NC05,3/7/2024,2024-03-07,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024596.pdf
20024825,Foxx,Virginia,P,NC05,4/10/2024,2024-04-10,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024825.pdf
20024996,Foxx,Virginia,P,NC05,5/6/2024,2024-05-06,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024996.pdf
20025200,Foxx,Virginia,P,NC05,6/6/2024,2024-06-06,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025200.pdf
20025588,Foxx,Virginia,P,NC05,8/6/2024,2024-08-06,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025588.pdf
20025771,Foxx,Virginia,P,NC05,9/4/2024,2024-09-04,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025771.pdf
20026032,Foxx,Virginia,P,NC05,10/21/2024,2024-10-21,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026032.pdf
20026124,Foxx,Virginia,P,NC05,11/12/2024,2024-11-12,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026124.pdf
20026376,Foxx,Virginia,P,NC05,12/11/2024,2024-12-11,Virginia Foxx,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026376.pdf
20025035,Frankel,Lois,P,FL22,5/14/2024,2024-05-14,Lois Frankel,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025035.pdf
20024916,Franklin,C. Scott,P,FL18,4/23/2024,2024-04-23,C. Scott Franklin,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024916.pdf
20025170,Franklin,C. Scott,P,FL18,6/2/2024,2024-06-02,C. Scott Franklin,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025170.pdf
