year,doc_id,filing_date,declarant_name_raw,state_dst,pdf_url,local_path,http_status,download_status,file_size_bytes,sha256,content_type,n_pages,text_extractable_flag,downloaded_at,error_message
2025,20027895,2025-03-10,"Neal Patrick MD, Facs Dunn",FL02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027895.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027895.pdf,200,ok,64838,477eaa40d9ab8ab2091ea19091ff67346104a401213e7acbe234d6d8e67bdfa4,application/pdf,1,True,2026-06-23T16:05:16+00:00,
2025,20029068,2025-04-03,"Neal Patrick MD, Facs Dunn",FL02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20029068.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20029068.pdf,200,ok,64927,1ff2a842453b3fbd3ed4a2b308ac6a44ddbb946895a248ddc2656848c24941a3,application/pdf,1,True,2026-06-23T16:05:16+00:00,
2025,20030735,2025-08-13,"Neal Patrick MD, Facs Dunn",FL02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030735.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030735.pdf,200,ok,64851,b4d257321faa1fb5114c476ba135bb7245e3ec674ca9db8405c4912a3992d050,application/pdf,1,True,2026-06-23T16:05:16+00:00,
2025,20032191,2025-10-01,"Neal Patrick MD, Facs Dunn",FL02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032191.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032191.pdf,200,ok,66455,9687a1a7a329e3752ab4d72e5c4231c9e849ddac66434a97897aff97aea00b5c,application/pdf,1,True,2026-06-23T16:05:17+00:00,
2025,20029062,2025-04-02,Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20029062.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20029062.pdf,200,ok,65772,d6237ba9f1bc44b6c321ba2edc1c31899b28750c7ef163d8860bea0f5440fbf9,application/pdf,1,True,2026-06-23T16:05:18+00:00,
2025,20030179,2025-04-17,Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030179.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030179.pdf,200,ok,79142,d9848db1d7d9d8a8058c651b61d93ea03733186c8979046104dc3734a1df5844,application/pdf,3,True,2026-06-23T16:05:18+00:00,
2025,20033370,2025-10-30,Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033370.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033370.pdf,200,ok,64997,906d7e6acb989c4235bb9f1290e65a4603d90c66713616696a5a5f38603733e1,application/pdf,1,True,2026-06-23T16:05:19+00:00,
2025,20033667,2025-12-19,Dwight Evans,PA03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033667.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033667.pdf,200,ok,69356,f64590e3fba73eff39fb229e2472e926890d52aa25d09ae263299b7bb8661b76,application/pdf,2,True,2026-06-23T16:05:19+00:00,
2025,20027855,2025-03-14,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027855.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027855.pdf,200,ok,64405,4dd806a65b4328bbd6ae976cd09fd09c8188f07b0599a5ebb1de7fdef67a2fe3,application/pdf,1,True,2026-06-23T16:05:19+00:00,
2025,20030472,2025-07-01,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030472.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030472.pdf,200,ok,106079,b7792e8b4cd473b26e4a1b749f28aa62f85ec8e5d46ea3742e0956e5b7da3804,application/pdf,6,True,2026-06-23T16:05:20+00:00,
2025,20030803,2025-08-06,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030803.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030803.pdf,200,ok,118387,05a5d833c10e73a34aee70cfc4266a6f4db4ce055ca86298f523efd689d7d8e9,application/pdf,8,True,2026-06-23T16:05:20+00:00,
2025,20031017,2025-09-03,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20031017.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20031017.pdf,200,ok,99809,cd6cbe0c14d3b0c727deb8cd2dc74ce90ecaa5c62d44ba1c8f3bff9204a52d71,application/pdf,6,True,2026-06-23T16:05:21+00:00,
2025,20032106,2025-09-30,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032106.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032106.pdf,200,ok,85465,606edc1951553ca8d3be8ebd242e6a44af6557d40f6968295f84cdb27d21b68b,application/pdf,4,True,2026-06-23T16:05:21+00:00,
2025,20033326,2025-10-30,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033326.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033326.pdf,200,ok,72662,b090e0bd9de1c30f0b9a3a4838b45282400a60a3e1c7b0810eec1f374d9b2e1b,application/pdf,2,True,2026-06-23T16:05:22+00:00,
2025,20033424,2025-11-12,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033424.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033424.pdf,200,ok,74927,d77920ed17da4938c5664fe81d29b164e51658edc8c77c71fc15e9f37a85d1dd,application/pdf,2,True,2026-06-23T16:05:22+00:00,
2025,20033493,2025-11-19,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033493.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033493.pdf,200,ok,67655,97820221489caecfdc0e704231134fd98a2525876344135627ab53fb72ed226a,application/pdf,2,True,2026-06-23T16:05:23+00:00,
2025,20033559,2025-12-10,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033559.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033559.pdf,200,ok,65674,4d86a13b1c30f447ceb63613220afcd6eb3b0710f30db3146cd86564a32dc811,application/pdf,1,True,2026-06-23T16:05:23+00:00,
2025,20033616,2025-12-17,Cleo Fields,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033616.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033616.pdf,200,ok,78859,b4a14090190553474a8ccc7b0489611025fa5f40ca601ef5959102ab902998c8,application/pdf,3,True,2026-06-23T16:05:23+00:00,
2025,8220753,2025-02-10,"Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220753.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220753.pdf,200,ok,105766,0be0a8cc452f3eb60de294c7b45ae8234a1713323486591814b637ce48db534a,application/pdf,4,False,2026-06-23T16:05:24+00:00,
2025,8220902,2025-05-13,"Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220902.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220902.pdf,200,ok,130330,7647f4de09f8bda070558a9085784e4a81b422e9c0c8af97038ef923a13047c5,application/pdf,5,False,2026-06-23T16:05:24+00:00,
2025,9115670,2025-08-15,"Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/9115670.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/9115670.pdf,200,ok,84480,2f327e4ba9bcbd0f53ee44ffefacaeddb89c658a85afccee7925e652e0289093,application/pdf,3,False,2026-06-23T16:05:25+00:00,
2025,8221237,2025-11-14,"Charles J. ""Chuck"" Fleischmann",TN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8221237.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8221237.pdf,200,ok,46710,52f077dc7a3fdef9a747738e4dd6669350b05a957ee49bec217736d6e1db5866,application/pdf,2,False,2026-06-23T16:05:26+00:00,
2025,20026516,2025-01-06,Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026516.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026516.pdf,200,ok,76218,dbbe51e856061ac81977b95ebe67c9ee29673f2843ad00869ba3544da3c926fd,application/pdf,3,True,2026-06-23T16:05:26+00:00,
2025,20027876,2025-03-03,Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027876.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027876.pdf,200,ok,63521,0cc95830e990dfa030c474e8048a1ffe9e5d43cb1a1c0b2e9552fc5922fbc99b,application/pdf,1,True,2026-06-23T16:05:27+00:00,
2025,20029061,2025-04-04,Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20029061.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20029061.pdf,200,ok,68074,e2b55eef4e320fad14e42fdd8a5fac0786043bdef238ec55cef49283dd617a10,application/pdf,2,True,2026-06-23T16:05:27+00:00,
2025,20030450,2025-06-03,Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030450.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030450.pdf,200,ok,63395,928ac8664aeae983f1e27e9a06317802ee004607839e8a92aa117a69445ac6e3,application/pdf,1,True,2026-06-23T16:05:27+00:00,
2025,20030587,2025-07-03,Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030587.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030587.pdf,200,ok,63868,f07db2f6620ac5ee50ab3f33741a80b6f46485573b08bb17f12384d443af4076,application/pdf,1,True,2026-06-23T16:05:28+00:00,
2025,20032040,2025-09-08,Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032040.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032040.pdf,200,ok,63424,c8f6b49cdb9758f0ec8aee6f39f48cf447c2b08a94bcb2d7fe7c3a7b70862ec9,application/pdf,1,True,2026-06-23T16:05:28+00:00,
2025,20032215,2025-10-06,Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032215.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032215.pdf,200,ok,64754,c6997e4e0a78cf74f09cfa45bdec0110846ff7695353f5d7d0670867868c3c59,application/pdf,1,True,2026-06-23T16:05:29+00:00,
2025,20033553,2025-12-01,Virginia Foxx,NC05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033553.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033553.pdf,200,ok,64177,82fcd4eeeb38da52868e8509451f8925336bf2745b62c9aa8a1272feae7e6b39,application/pdf,1,True,2026-06-23T16:05:29+00:00,
2025,20027834,2025-02-23,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027834.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027834.pdf,200,ok,66053,6b14e0eb716ff1f06b51bcf489422d4399d44342e11f405107bdca4967ba5d85,application/pdf,1,True,2026-06-23T16:05:30+00:00,
2025,20027995,2025-03-18,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027995.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027995.pdf,200,ok,75760,8cf20217f3264018337b2c13a73925fdf02e176ae40539fc339221120abdf187,application/pdf,3,True,2026-06-23T16:05:30+00:00,
2025,20029132,2025-04-11,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20029132.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20029132.pdf,200,ok,65519,17bd522f707057458ab4388089033f7f3a64aa3afa03cc9a42e6ceeb5a64b093,application/pdf,1,True,2026-06-23T16:05:30+00:00,
2025,20030187,2025-04-17,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030187.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030187.pdf,200,ok,65274,c0e170d55c002fb0de3ae6b50264b62bea95c7c2dec3f084b732be418bf0c2c2,application/pdf,1,True,2026-06-23T16:05:31+00:00,
2025,20030445,2025-06-02,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030445.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030445.pdf,200,ok,64249,3455825f63e4fd1b97fecfd990ee9986d15d330b13d76b8f8a08da5723f2dcc9,application/pdf,1,True,2026-06-23T16:05:31+00:00,
2025,20030494,2025-07-03,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030494.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030494.pdf,200,ok,119090,a3a95dd3e091f5a7efb46fe78eda1a531ebd9e35980bc23b45665d19fbb92bd0,application/pdf,7,True,2026-06-23T16:05:32+00:00,
2025,20030670,2025-07-14,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030670.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030670.pdf,200,ok,80402,83c67c600596239235515f1634e8f68e21d638f246dee9d069736cdd64ac9eef,application/pdf,3,True,2026-06-23T16:05:32+00:00,
2025,20030778,2025-07-31,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030778.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030778.pdf,200,ok,66815,63d2c5421ddba97c80d5e8be953416970d4f10962d061469fb49194159343e08,application/pdf,2,True,2026-06-23T16:05:33+00:00,
2025,20030918,2025-08-14,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030918.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030918.pdf,200,ok,70683,2780a92dcf221a227159da7f98f1e91abc4cd9e9b3d56e833bc6efb73c73b809,application/pdf,2,True,2026-06-23T16:05:33+00:00,
2025,20033327,2025-10-22,Scott Scott Franklin,FL18,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033327.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033327.pdf,200,ok,72802,a3b7dd6fe16ffc0c3e579614968a08753afec1eb4c31ca84971f5b6be93a7990,application/pdf,2,True,2026-06-23T16:05:34+00:00,
2025,20032051,2025-09-09,Laura Friedman,CA30,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032051.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032051.pdf,200,ok,66868,d93c1f10cafd8ac81917a807643047ace806911f3e7fb7fb1d67f76b541914cb,application/pdf,1,True,2026-06-23T16:05:34+00:00,
2025,20032250,2025-10-08,Laura Friedman,CA30,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032250.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032250.pdf,200,ok,64564,2cc2cf2a65345aa5ad71064d259133e0be42ce7bfac75503dac08aa3002b6409,application/pdf,1,True,2026-06-23T16:05:35+00:00,
2025,20030952,2025-08-21,Andrew Garbarino,NY02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030952.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030952.pdf,200,ok,64487,7105e6df13964408aa7e0f02e2de3dea61ed2652c418ab59e597971838893cc7,application/pdf,1,True,2026-06-23T16:05:35+00:00,
2025,20030417,2025-05-30,Brandon Gill,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030417.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030417.pdf,200,ok,69394,b4d370356f20a667bd94bc078b7e1fee8f2fb6aa11b21d4fe3f98645406c5a92,application/pdf,2,True,2026-06-23T16:05:35+00:00,
2025,20030641,2025-07-10,Brandon Gill,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030641.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030641.pdf,200,ok,74497,b0631779886bafbdb29f7cefa6373c1426671a066a54084766944553d5332e2d,application/pdf,3,True,2026-06-23T16:05:36+00:00,
2025,20030889,2025-08-12,Brandon Gill,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030889.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030889.pdf,200,ok,62765,a8eb60dfffec3a1f3169c6d89b85787eece8271cebfa26f9ef6200097a5810b7,application/pdf,1,True,2026-06-23T16:05:36+00:00,
2025,20033476,2025-11-18,Brandon Gill,TX26,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033476.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033476.pdf,200,ok,63550,447a9b9d8970a9f7e5501cd87fb6d208e6c4ea77bc437cd7828333fb1ba59ce4,application/pdf,1,True,2026-06-23T16:05:37+00:00,
2025,20027916,2025-03-28,Daniel Goldman,NY10,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027916.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027916.pdf,200,ok,84936,2673600bf3ba34924b13b43e9534e029a791a2fca1033a3708c5aa17f57ca974,application/pdf,1,True,2026-06-23T16:05:37+00:00,
2025,8220796,2025-03-13,Vicente Gonzalez,TX34,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220796.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220796.pdf,200,ok,32211,bb925a780fd110803f7f2057581726a925e943adeea725fdf5bb82b541a93216,application/pdf,1,False,2026-06-23T16:05:38+00:00,
2025,8220809,2025-03-31,Vicente Gonzalez,TX34,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220809.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220809.pdf,200,ok,30011,b18ccf817de96090cd07d8c7027dbdd91990701c93cfd6bb592142cbdbc65952,application/pdf,1,False,2026-06-23T16:05:38+00:00,
2025,8220845,2025-04-30,Vicente Gonzalez,TX34,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220845.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/8220845.pdf,200,ok,29068,f6f57d9e6843aa4acc8486b6c15f1b7bc436da576e2bf8976bafabdbf7fe6338,application/pdf,1,False,2026-06-23T16:05:39+00:00,
2025,20026533,2025-01-14,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026533.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026533.pdf,200,ok,119392,003447f7757b28f0f70b58ac13889bae02892fd3ba8abbc68cf925cf26fb50fc,application/pdf,8,True,2026-06-23T16:05:39+00:00,
2025,20026732,2025-02-10,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026732.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026732.pdf,200,ok,140339,d9833ffc31df86f1991ee88052376df18db626c6d3f35aaa38b33335b5396b54,application/pdf,10,True,2026-06-23T16:05:40+00:00,
2025,20027901,2025-03-06,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027901.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027901.pdf,200,ok,124767,bb13d16bae984af6f5e1e92a53c9f50d9cd22e13c21b3511e23d90e86147fbab,application/pdf,8,True,2026-06-23T16:05:40+00:00,
2025,20029083,2025-04-10,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20029083.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20029083.pdf,200,ok,110930,e5ff98fd5acafb3b2f7db43e565b32628c2116549c65992042801ee3f31b2e2a,application/pdf,6,True,2026-06-23T16:05:41+00:00,
2025,20030338,2025-05-14,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030338.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030338.pdf,200,ok,177861,d29bd52aaf21e9f265aa72e6536d3c5e46cb32ceb5e351ad8cf0c0ec0179dde3,application/pdf,14,True,2026-06-23T16:05:41+00:00,
2025,20030462,2025-06-11,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030462.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030462.pdf,200,ok,86525,5255c58d192cd434b4f815952e27ad51faee112be40ca13c3d4b1f7a8f501e2a,application/pdf,4,True,2026-06-23T16:05:42+00:00,
2025,20030621,2025-07-16,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030621.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030621.pdf,200,ok,82155,449423de7c5aa79debf7497a1a2ff704a1652806fecb36d7d4800212f63a12e1,application/pdf,3,True,2026-06-23T16:05:42+00:00,
2025,20030848,2025-08-11,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030848.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030848.pdf,200,ok,72526,bd06e3ecf4eeb125d9436e5043721f246bd343467b8dbcd8c1d251363dda0667,application/pdf,2,True,2026-06-23T16:05:43+00:00,
2025,20031032,2025-09-05,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20031032.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20031032.pdf,200,ok,69666,d0d0f5ecb51abd61544fa4a3acd1e34dd79175b2d7862d61bc3a064fcfc96d01,application/pdf,2,True,2026-06-23T16:05:43+00:00,
2025,20032246,2025-10-15,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032246.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032246.pdf,200,ok,74718,c5369b66a9473d7e692ffac762f179f1f528e64766aec159bf6eb6c1d0f93eb5,application/pdf,2,True,2026-06-23T16:05:44+00:00,
2025,20033398,2025-11-17,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033398.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033398.pdf,200,ok,68556,ea822a1eec24eb45185edce943bc6dcbd72c5e14c96452bf3cb5ce1de8ef84dd,application/pdf,2,True,2026-06-23T16:05:44+00:00,
2025,20033576,2025-12-29,Josh Gottheimer,NJ05,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033576.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033576.pdf,200,ok,73552,6f22068af8e60984b4ac8f6b0f28615cca8e6fb2ae6b0316ba420e85d2a77e2f,application/pdf,2,True,2026-06-23T16:05:45+00:00,
2025,20026538,2025-01-13,Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026538.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026538.pdf,200,ok,65020,d8cacd1296c80d15d59c219547a4793477dcf8f772ebe078e1efcae1e29e0814,application/pdf,1,True,2026-06-23T16:05:45+00:00,
2025,20026701,2025-02-06,Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026701.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026701.pdf,200,ok,71061,8963f63f514fbc5b607669c9c6f729db90f1d923b5459a73599f401ef90ed814,application/pdf,2,True,2026-06-23T16:05:46+00:00,
2025,20027845,2025-02-28,Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027845.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027845.pdf,200,ok,68431,d7e110ff84f533d2f0050785f47bef01ab5158a7e793c3b069a617b9cd8afa9c,application/pdf,2,True,2026-06-23T16:05:46+00:00,
2025,20027900,2025-03-05,Mark Dr Green,TN07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027900.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027900.pdf,200,ok,65001,a09e4d68c45c9f56f6d7053f70ae0b6fa521b929c21849a5816260b7cfea0fbe,application/pdf,1,True,2026-06-23T16:05:47+00:00,
