doc_id,http_status,bytes
9106214,200,28489
9106291,200,28324
9107347,200,53711
9107387,200,55598
9107574,200,31862
9107857,200,30882
9108077,200,31221
20003280,200,67771
20002307,200,76396
20002531,200,71014
20002581,200,72317
20002628,200,70093
20002642,200,120102
20002832,200,84199
20002945,200,72424
20003001,200,79577
20003203,200,75631
20003352,200,78586
20003476,200,75923
20003518,200,91425
20003710,200,73903
20003907,200,82764
20004045,200,75396
20004198,200,77855
20002942,200,67697
20003117,200,66394
20003316,200,67762
20003864,200,67739
9106477,200,32024
20001253,200,69142
9107278,200,32463
9107215,200,35302
20003554,200,69621
20003731,200,91001
20003783,200,68734
20003812,200,69458
20004089,200,72025
20002396,200,66849
20003043,200,67842
20003567,200,67861
20004118,200,67626
9106290,200,29980
9105899,200,28436
9105987,200,25721
9106071,200,26506
9106129,200,28264
9106212,200,27986
9106289,200,28729
9106370,200,52709
9106478,200,75065
9107083,200,76056
9107084,200,26211
9107122,200,25559
9107202,200,26861
9107276,200,52935
9107366,200,54220
9107432,200,73960
9107433,200,126583
9107552,200,26381
9107575,200,76811
9107663,200,51538
9107761,200,26808
9107825,200,27825
9107856,200,51720
9107986,200,52017
9108027,200,26920
20002313,200,74505
20002494,200,68784
20002643,200,73168
20002834,200,74046
20002995,200,76048
20003326,200,70745
20003525,200,72507
20003699,200,74769
20003887,200,75363
20004038,200,69200
20004186,200,76528
9106266,200,28415
9106479,200,31662
9107330,200,33040
9106097,200,34453
9106174,200,53665
9106175,200,32409
9106288,200,33577
20002625,200,67750
20003165,200,72886
20003371,200,67547
20003788,200,67803
20003845,200,68684
9107855,200,33539
20003995,200,69725
20004117,200,67284
20002366,200,67931
20002685,200,67903
20002841,200,69039
20003229,200,68178
20003383,200,69042
20003730,200,68273
20003900,200,68524
20004206,200,67874
20003000,200,68507
20003840,200,72456
20004004,200,73012
9107576,200,30204
20003905,200,67645
9107759,200,29769
20002547,200,73257
20003044,200,68552
9106064,200,79585
9106173,200,30266
9106287,200,55663
9106480,200,54880
9107513,200,52014
9107637,200,30074
9107824,200,54315
9107921,200,78259
20002378,200,70734
20002543,200,67880
20002702,200,67771
20002703,200,70949
20002873,200,68517
20003248,200,79851
20003359,200,67999
20003520,200,68566
20003530,200,68929
20004110,200,68304
20004111,200,68896
20004112,200,74485
20004223,200,68858
20002345,200,70248
20002527,200,70973
20002654,200,72040
20002821,200,74130
20002991,200,73041
20003542,200,74581
20003697,200,74119
20003889,200,67987
20004181,200,69356
20002421,200,73074
20002588,200,74756
20002718,200,70999
20002925,200,73846
20003137,200,72718
20003272,200,72551
20003442,200,77106
20003621,200,74103
20003813,200,74138
20003964,200,73153
20004123,200,72459
9105968,200,32042
9106286,200,32714
9106567,200,33267
9107201,200,32823
9107430,200,32754
9107578,200,29326
9107579,200,53734
9107580,200,53536
9107636,200,33114
9107694,200,32702
9107795,200,35030
9107796,200,32811
9107797,200,61390
9107853,200,54540
9107985,200,33726
9108059,200,32004
20002838,200,68720
20002919,200,67067
20003050,200,66448
20003051,200,66696
20003282,200,67677
20004146,200,69801
20004168,200,68191
20004283,200,68733
20004285,200,67180
9107177,200,137594
9107679,200,62447
20002320,200,68394
20002489,200,72367
20002639,200,68542
20003085,200,72218
20003086,200,67687
20003237,200,74565
20003293,200,70490
20003346,200,67479
20003592,200,73592
20003713,200,68921
20003896,200,70143
20004026,200,69908
9106096,200,51240
20002427,200,67650
20002535,200,70918
20002394,200,70486
20002548,200,72557
20002697,200,78788
20002863,200,74436
20003056,200,71164
20003254,200,77262
20003384,200,74043
20003563,200,79260
20003787,200,69801
20003940,200,72723
20004073,200,78320
20004246,200,70963
20002524,200,71139
20002867,200,69997
20003290,200,69087
20003470,200,70416
20003471,200,76374
20003694,200,89029
20004170,200,70394
9106081,200,33910
9106401,200,32959
9107635,200,61050
20003874,200,68501
9107274,200,34308
9106563,200,35715
9105979,200,53216
9106123,200,54438
9106278,200,89390
9106092,200,61164
9106160,200,80452
9106321,200,87681
9106360,200,23363
9106484,200,61177
9107142,200,93632
9107272,200,65593
9107428,200,81195
9107512,200,91841
9107660,200,156520
9107916,200,61953
9107952,200,102589
9108024,200,103086
9107271,200,54459
9107364,200,46218
9107659,200,46409
9107820,200,47599
9107821,200,49160
9107270,200,32014
9107851,200,62537
9108075,200,32007
9107427,200,31409
20004013,200,66490
9105967,200,31962
9106069,200,31117
9106070,200,30787
9106171,200,32955
9106170,200,32267
9106208,200,31307
9106400,200,33660
9106562,200,33691
9106898,200,33943
9107080,200,34043
9107543,200,35569
9108022,200,32887
9108097,200,33732
9107690,200,37363
20003622,200,69813
9106121,200,36135
9107167,200,35375
9107852,200,34745
20002395,200,69904
20002447,200,70595
20002538,200,68105
20002593,200,68068
20002636,200,69565
20002742,200,67563
20002752,200,69848
20002861,200,72278
20002982,200,70782
20002986,200,70197
20003003,200,81739
20003052,200,66837
20003171,200,67727
20003252,200,72717
20003281,200,69300
20003469,200,70379
20003535,200,68428
20003623,200,68886
20003691,200,70391
20003803,200,68406
20003912,200,72448
20004016,200,71778
20004035,200,67204
20004120,200,73649
20004202,200,70022
20004218,200,67909
20004219,200,68122
20004303,200,67246
20002754,200,66597
20002595,200,279701
20002684,200,166683
20002797,200,179838
20003077,200,93117
20003193,200,213294
20003329,200,130957
20003531,200,94476
20003739,200,97255
20003902,200,113573
20004036,200,99519
20004178,200,106549
9105974,200,291299
9106120,200,203284
9106243,200,93779
9106399,200,396484
9107077,200,230670
9107241,200,286742
9107477,200,397888
9107634,200,202365
9107689,200,35762
9107905,200,834372
9108054,200,69748
9105973,200,472490
9106161,200,288627
9106277,200,403153
9106473,200,604861
9107166,200,332240
9107269,200,52918
9107305,200,462626
9107533,200,364991
9107657,200,482280
9107756,200,508793
9107906,200,287027
9108071,200,326202
20002387,200,68405
20003009,200,68044
20003271,200,68184
20003432,200,68044
20003913,200,71234
20004216,200,70822
20002960,200,115363
20003192,200,68333
20003833,200,80978
20004012,200,107013
9107585,200,48028
20003123,200,68358
20002498,200,71190
20003255,200,67852
20002481,200,68678
20002483,200,69220
20002698,200,69540
20002860,200,68802
20002926,200,68245
20003063,200,69955
20003126,200,69703
20003144,200,70444
20003251,200,69680
20003341,200,102936
20003429,200,69196
20003441,200,105576
20003468,200,69287
20003516,200,69879
20003551,200,68646
20004108,200,104381
20004277,200,70372
20002403,200,67643
20002500,200,67839
20002796,200,68066
20003859,200,68705
20004199,200,67838
20002425,200,66945
9107994,200,54223
9105895,200,34182
9107703,200,55467
20002351,200,67932
20003320,200,71513
20003475,200,68991
20002353,200,66736
20002520,200,69626
20002836,200,67156
20003064,200,66217
20003204,200,72852
20003431,200,112104
20003617,200,114541
20003741,200,120853
20003941,200,66339
9105978,200,56570
9106054,200,34110
9106166,200,31932
9106242,200,58682
9106468,200,59701
9107180,200,84470
9107265,200,135023
9107266,200,126934
9107492,200,59652
9107633,200,57198
9107677,200,85532
9107793,200,105848
9107912,200,80486
9108063,200,81911
20002497,200,68470
20002645,200,66924
9106475,200,65171
20003611,200,70236
20003800,200,68391
20003862,200,68168
20004040,200,67212
9105977,200,314644
9107076,200,71821
9107264,200,65631
9107460,200,90047
9108050,200,32781
20002391,200,70196
9105892,200,363273
9105976,200,482791
9106067,200,397653
9106080,200,462909
9106159,200,444644
9106236,200,544712
9106322,200,149475
9106391,200,317640
9106896,200,294988
9107071,200,128855
9107140,200,173887
9107236,200,221276
9107324,200,347275
9107424,200,433278
9107529,200,206199
9107588,200,218073
9107656,200,121171
9107702,200,292484
9107755,200,173311
9107904,200,413707
9107956,200,173365
9108020,200,168885
9108070,200,573345
9105894,200,35738
20002866,200,69493
20003114,200,72264
20003265,200,70888
20003447,200,68413
20003625,200,67825
20003861,200,67697
20003986,200,67777
20004154,200,69262
9106066,200,387265
9106165,200,63192
9106241,200,66988
9106553,200,63949
9107139,200,143767
9107263,200,90122
9107423,200,55622
9107609,200,112940
9107722,200,62229
9107911,200,90637
9108049,200,97321
9105961,200,50216
9106117,200,56907
9106269,200,50665
9106490,200,331180
9107120,200,76023
9107262,200,52999
9107422,200,32613
9107590,200,31146
9107701,200,51585
9107847,200,30152
9108019,200,31751
20002432,200,68009
20003115,200,68278
20004003,200,68753
9106087,200,29979
9107910,200,29931
20002402,200,70976
9106557,200,75981
9105975,200,207489
9106164,200,133109
9106276,200,106155
9106485,200,115809
9107178,200,102605
9107260,200,328786
9107420,200,152620
9107589,200,153246
9107700,200,94569
9107846,200,155733
9108048,200,63713
9106374,200,194107
9107240,200,128999
20001382,200,73092
9106275,200,23543
9107323,200,24778
20003069,200,95799
20002370,200,68259
20002572,200,73984
20002862,200,67760
20003013,200,71647
20003060,200,67212
20003231,200,68202
20003616,200,67768
20003773,200,72924
20003779,200,68158
20003891,200,68212
20003892,200,73091
20003938,200,74851
20003198,200,68053
20003743,200,68273
20004182,200,67812
20002324,200,77478
20002501,200,72112
20002696,200,73452
20002840,200,80453
20003021,200,74922
20003233,200,72794
20003353,200,72439
20003532,200,71976
20003712,200,78982
20003903,200,74132
20004044,200,79188
20004207,200,74501
9106201,200,29440
9107549,200,26355
9107699,200,61181
9106086,200,47345
9106240,200,21917
9106279,200,28665
9108047,200,30554
9107792,200,56464
9108046,200,32423
20002445,200,78640
20002631,200,78702
20002788,200,79264
20002881,200,74814
20003179,200,75278
20003323,200,73207
20003538,200,100018
20003711,200,91050
20003875,200,94184
20004033,200,98116
20004177,200,75144
9106200,200,30524
9107362,200,89700
9107655,200,63219
9107909,200,60486
9107955,200,31331
9107548,200,58970
9106394,200,34915
9107119,200,31959
9107238,200,33187
9107382,200,31737
20000883,200,79457
20003402,200,67328
20003667,200,68420
20003704,200,67311
9105958,200,30820
9106116,200,31147
9106393,200,34702
9107072,200,59545
9107237,200,57590
9107381,200,31820
9107591,200,31820
9107697,200,30715
9107844,200,59275
9108018,200,30478
20002325,200,67998
20002711,200,67187
20002865,200,67452
20003045,200,68399
20003390,200,67857
20003527,200,71898
20003784,200,69129
20003946,200,68469
20004222,200,72434
20003895,200,88449
20004084,200,68237
20003062,200,66183
20003066,200,67390
20003453,200,67261
20003972,200,67373
20002630,200,72843
20003703,200,73906
20003974,200,70183
20002446,200,67250
20002793,200,67602
