doc_id,extrait
20023060,"Filing ID #20023060 P T R Clerk of the House of Representatives • Legislative Resource Center • 135 Cannon Building • Washington, DC 20515 F I Name: Hon. Doris O. Matsui Status: Member State/District: CA07 T ID Owner Asset Transaction Date Notification Amount Cap. Type Date Gains > $200? SP U.S. Tre"
20023891,"Filing ID #20023891 P T R Clerk of the House of Representatives • Legislative Resource Center • 135 Cannon Building • Washington, DC 20515 F I Name: Hon. Doris O. Matsui Status: Member State/District: CA07 T ID Owner Asset Transaction Date Notification Amount Cap. Type Date Gains > $200? SP Note Rec"
20023987,"Filing ID #20023987 P T R Clerk of the House of Representatives • Legislative Resource Center • 135 Cannon Building • Washington, DC 20515 F I Name: Hon. Doris O. Matsui Status: Member State/District: CA07 T ID Owner Asset Transaction Date Notification Amount Cap. Type Date Gains > $200? SP U.S. Tre"
