BioGuideID,Name,ticker,traded,Transaction
Y000062,John A. Yarmuth,V,2017-11-09,Sale
Y000062,John A. Yarmuth,MA,2017-11-09,Sale
Y000062,John A. Yarmuth,JNJ,2017-11-09,Sale
Y000062,John A. Yarmuth,MRK,2017-11-09,Purchase
Y000062,John A. Yarmuth,VEA,2017-11-09,Purchase
S001190,Bradley S. Schneider,DLPH,2017-11-09,Sale
Y000062,John A. Yarmuth,AMGN,2017-11-09,Sale
F000462,Lois Frankel,PBF,2017-11-09,Sale
Y000062,John A. Yarmuth,AGN,2017-11-09,Sale
Y000062,John A. Yarmuth,FB,2017-11-09,Sale
Y000062,John A. Yarmuth,DD,2017-11-09,Sale
Y000062,John A. Yarmuth,VWO,2017-11-09,Purchase
S001190,Bradley S. Schneider,DLPH,2017-11-09,Sale
F000462,Lois Frankel,CI,2017-11-08,Sale
F000462,Lois Frankel,ETN,2017-11-08,Purchase
L000579,Alan S. Lowenthal,MRK,2017-11-08,Sale
F000462,Lois Frankel,MMM,2017-11-08,Sale
S000583,Lamar Smith,SHPG,2017-11-08,Sale
B001297,Kenneth R. Buck,CSGKF,2017-11-07,Sale
B001297,Kenneth R. Buck,BBVA,2017-11-07,Sale
B001297,Kenneth R. Buck,RDS.A,2017-11-07,Sale
B001297,Kenneth R. Buck,PHG,2017-11-07,Sale
B001297,Kenneth R. Buck,ISNPY,2017-11-07,Sale
B001297,Kenneth R. Buck,ENLAY,2017-11-07,Sale
B001297,Kenneth R. Buck,AIG,2017-11-07,Sale
B001297,Kenneth R. Buck,NOK,2017-11-07,Sale
B001297,Kenneth R. Buck,SNY,2017-11-07,Sale
B001297,Kenneth R. Buck,ETN,2017-11-07,Sale
B001297,Kenneth R. Buck,EBKDY,2017-11-07,Sale
B001297,Kenneth R. Buck,YARIY,2017-11-07,Sale
B001297,Kenneth R. Buck,IBM,2017-11-07,Sale
C001105,Barbara J  Comstock,VB,2017-11-07,Sale
B001297,Kenneth R. Buck,OAK,2017-11-07,Sale
M001193,Thomas Macarthur,DBOEY,2017-11-03,Purchase
M001193,Thomas Macarthur,EADSY,2017-11-02,Sale
M001193,Thomas Macarthur,BAYRY,2017-11-02,Purchase
F000450,Virginia Foxx,PBA,2017-11-01,Exchange
F000462,Lois Frankel,CVS,2017-11-01,Sale
F000450,Virginia Foxx,PEGI,2017-11-01,Purchase
F000462,Lois Frankel,ADM,2017-11-01,Purchase
R000583,Thomas J. Rooney,BABA,2017-10-30,Purchase
M001193,Thomas Macarthur,UNH,2017-10-30,Sale
M001193,Thomas Macarthur,UNH,2017-10-30,Sale
B001297,Kenneth R. Buck,IBM,2017-10-27,Purchase
B001297,Kenneth R. Buck,RDS.A,2017-10-27,Purchase
B001297,Kenneth R. Buck,BBVA,2017-10-27,Purchase
B001297,Kenneth R. Buck,ETN,2017-10-27,Purchase
B001297,Kenneth R. Buck,CS,2017-10-27,Purchase
B001297,Kenneth R. Buck,PHG,2017-10-27,Purchase
B001297,Kenneth R. Buck,EBKDY,2017-10-27,Purchase
B001297,Kenneth R. Buck,OAK,2017-10-27,Purchase
M001193,Thomas Macarthur,RSP,2017-10-27,Sale
S000583,Lamar Smith,WAB,2017-10-27,Purchase
B001297,Kenneth R. Buck,YARIY,2017-10-27,Purchase
B001297,Kenneth R. Buck,SNY,2017-10-27,Purchase
B001297,Kenneth R. Buck,AIG,2017-10-27,Purchase
B001297,Kenneth R. Buck,NOK,2017-10-27,Purchase
B001297,Kenneth R. Buck,ISNPY,2017-10-27,Purchase
B001297,Kenneth R. Buck,ENLAY,2017-10-27,Purchase
P000593,Ed Perlmutter,GE,2017-10-26,Sale
L000579,Alan S. Lowenthal,CHTR,2017-10-26,Purchase
M001193,Thomas Macarthur,NEP,2017-10-26,Purchase
M001193,Thomas Macarthur,RHHBY,2017-10-25,Sale
F000462,Lois Frankel,PFE,2017-10-25,Sale
S000583,Lamar Smith,WST,2017-10-23,Purchase
E000296,Dwight Evans,TDG,2017-10-20,Purchase
E000296,Dwight Evans,ADRE,2017-10-20,Purchase
M001193,Thomas Macarthur,DBOEY,2017-10-20,Purchase
E000296,Dwight Evans,NGLS$A,2017-10-20,Purchase
F000450,Virginia Foxx,PBA,2017-10-20,Purchase
E000296,Dwight Evans,TDG,2017-10-20,Purchase
M001193,Thomas Macarthur,BAYRY,2017-10-19,Purchase
M001193,Thomas Macarthur,MZDAY,2017-10-19,Sale
M001193,Thomas Macarthur,RDS.A,2017-10-18,Sale
C001062,K. Michael Conaway,UNH,2017-10-17,Sale
M001180,David B. Mckinley,CTSH,2017-10-16,Purchase
M001180,David B. Mckinley,UNH,2017-10-16,Purchase
C001105,Barbara J  Comstock,VNQ,2017-10-12,Sale
C001105,Barbara J  Comstock,VDE,2017-10-12,Sale
C001105,Barbara J  Comstock,JNK,2017-10-12,Sale
C001105,Barbara J  Comstock,XT,2017-10-12,Purchase
C001105,Barbara J  Comstock,TIP,2017-10-12,Sale
C001105,Barbara J  Comstock,EMB,2017-10-12,Sale
F000462,Lois Frankel,ABT,2017-10-11,Sale
F000450,Virginia Foxx,MRK,2017-10-11,Purchase
M001193,Thomas Macarthur,SOMLY,2017-10-10,Purchase
C001107,Carlos Curbelo,DIA,2017-10-10,Purchase
M001193,Thomas Macarthur,MITEY,2017-10-10,Purchase
C001107,Carlos Curbelo,ACN,2017-10-10,Sale
M001193,Thomas Macarthur,EMLC,2017-10-06,Purchase
M001193,Thomas Macarthur,EMLC,2017-10-06,Purchase
M001193,Thomas Macarthur,BTI,2017-10-06,Purchase
R000583,Thomas J. Rooney,CE,2017-10-06,Sale
F000462,Lois Frankel,ABT,2017-10-04,Sale
Y000062,John A. Yarmuth,HD,2017-10-04,Sale
L000579,Alan S. Lowenthal,SIEGY,2017-10-04,Purchase
C001062,K. Michael Conaway,PNC,2017-10-04,Purchase
M001193,Thomas Macarthur,BAESY,2017-10-04,Purchase
Y000062,John A. Yarmuth,NKE,2017-10-03,Sale
M001193,Thomas Macarthur,BAESY,2017-10-02,Purchase
M001193,Thomas Macarthur,BAESY,2017-09-29,Purchase
Y000062,John A. Yarmuth,KO,2017-09-27,Sale
F000462,Lois Frankel,MMM,2017-09-27,Sale
L000579,Alan S. Lowenthal,CHTR,2017-09-26,Purchase
F000461,Bill Flores,EPD,2017-09-26,Purchase
E000296,Dwight Evans,HACK,2017-09-26,Sale
C001062,K. Michael Conaway,BNS,2017-09-26,Purchase
M001193,Thomas Macarthur,SEKEY,2017-09-26,Sale
E000296,Dwight Evans,HPE,2017-09-26,Sale
R000583,Thomas J. Rooney,FTAI,2017-09-26,Purchase
M001193,Thomas Macarthur,XLF,2017-09-25,Purchase
R000583,Thomas J. Rooney,BABA,2017-09-25,Purchase
C001062,K. Michael Conaway,BNS,2017-09-25,Purchase
C001062,K. Michael Conaway,RDS.B,2017-09-25,Purchase
M001193,Thomas Macarthur,VEA,2017-09-25,Purchase
M001193,Thomas Macarthur,SEKEY,2017-09-25,Sale
R000583,Thomas J. Rooney,FV,2017-09-22,Sale
F000450,Virginia Foxx,PEGI,2017-09-22,Purchase
C001062,K. Michael Conaway,RDS.B,2017-09-22,Purchase
S001190,Bradley S. Schneider,DLPH,2017-09-22,Purchase
C001062,K. Michael Conaway,BNS,2017-09-22,Purchase
C001062,K. Michael Conaway,OXY,2017-09-22,Sale
F000450,Virginia Foxx,HSY,2017-09-20,Sale
F000450,Virginia Foxx,MO,2017-09-20,Sale
F000462,Lois Frankel,TXN,2017-09-20,Sale
F000462,Lois Frankel,EOG,2017-09-20,Sale
F000450,Virginia Foxx,PBA,2017-09-20,Purchase
M001193,Thomas Macarthur,SEKEY,2017-09-20,Sale
Y000062,John A. Yarmuth,MDNDF,2017-09-20,Sale
M001193,Thomas Macarthur,SEKEY,2017-09-19,Sale
M001180,David B. Mckinley,EXPD,2017-09-14,Purchase
M001180,David B. Mckinley,ACN,2017-09-14,Purchase
M001180,David B. Mckinley,ESRX,2017-09-14,Purchase
M001180,David B. Mckinley,MKC,2017-09-14,Purchase
P000523,David E. Price,SPLS,2017-09-13,Sale
D000399,Lloyd Doggett,IBM,2017-09-12,Purchase
Y000062,John A. Yarmuth,MO,2017-09-11,Sale
Y000062,John A. Yarmuth,CVS,2017-09-11,Sale
F000462,Lois Frankel,HIG,2017-09-11,Sale
Y000062,John A. Yarmuth,CMCSA,2017-09-11,Sale
Y000062,John A. Yarmuth,PG,2017-09-11,Sale
F000462,Lois Frankel,COL,2017-09-11,Sale
F000461,Bill Flores,OKE,2017-09-08,Sale
F000462,Lois Frankel,STT,2017-09-08,Sale
M001193,Thomas Macarthur,RSP,2017-09-01,Sale
S001199,Lloyd K. Smucker,CNI,2017-08-31,Sale
D000624,Debbie Dingell,MDLZ,2017-08-28,Purchase
F000462,Lois Frankel,OMC,2017-08-28,Sale
M001193,Thomas Macarthur,RSP,2017-08-25,Sale
S000583,Lamar Smith,SIX,2017-08-25,Purchase
C001107,Carlos Curbelo,MDLZ,2017-08-24,Sale
F000461,Bill Flores,NGL,2017-08-23,Sale
F000461,Bill Flores,ANDX,2017-08-23,Purchase
F000461,Bill Flores,MPLX,2017-08-23,Purchase
F000462,Lois Frankel,SPN,2017-08-23,Sale
F000462,Lois Frankel,NOC,2017-08-21,Sale
F000462,Lois Frankel,MMM,2017-08-21,Sale
F000462,Lois Frankel,MSTR,2017-08-21,Sale
M001193,Thomas Macarthur,IEMG,2017-08-17,Purchase
M001193,Thomas Macarthur,VEA,2017-08-17,Purchase
Y000063,Kevin Yoder,PAA,2017-08-17,Purchase
M001193,Thomas Macarthur,TTM,2017-08-16,Purchase
D000399,Lloyd Doggett,WFM,2017-08-16,Sale
J000294,Hakeem S. Jeffries,GOVT,2017-08-15,Purchase
J000294,Hakeem S. Jeffries,LQD,2017-08-15,Purchase
J000294,Hakeem S. Jeffries,VEA,2017-08-15,Purchase
J000294,Hakeem S. Jeffries,IUSG,2017-08-15,Purchase
J000294,Hakeem S. Jeffries,IUSV,2017-08-15,Purchase
Y000062,John A. Yarmuth,ADP,2017-08-15,Sale
S001148,Michael K. Simpson,SRF,2017-08-14,Sale
F000461,Bill Flores,ETP,2017-08-14,Sale
D000624,Debbie Dingell,IBM,2017-08-14,Purchase
S001148,Michael K. Simpson,FXD,2017-08-14,Sale
C001062,K. Michael Conaway,IBM,2017-08-09,Sale
T000475,David A. Trott,ANDX,2017-08-09,Sale
F000450,Virginia Foxx,PEGI,2017-08-08,Purchase
M001193,Thomas Macarthur,CRRFY,2017-08-07,Sale
C001066,Kathy Castor,DIS,2017-08-04,Sale
M001193,Thomas Macarthur,SVNDY,2017-08-04,Purchase
M001193,Thomas Macarthur,UNH,2017-08-02,Sale
M001193,Thomas Macarthur,UNH,2017-08-02,Sale
Y000062,John A. Yarmuth,WFC,2017-08-02,Sale
M001193,Thomas Macarthur,SVNDY,2017-08-02,Purchase
M001193,Thomas Macarthur,SVNDY,2017-08-01,Purchase
F000450,Virginia Foxx,ETP,2017-08-01,Sale
S000583,Lamar Smith,SIX,2017-07-28,Purchase
M001193,Thomas Macarthur,XLF,2017-07-28,Purchase
M001193,Thomas Macarthur,MMC,2017-07-28,Sale
M001193,Thomas Macarthur,RSP,2017-07-26,Sale
Y000062,John A. Yarmuth,YUM,2017-07-24,Sale
Y000062,John A. Yarmuth,TGT,2017-07-24,Sale
F000450,Virginia Foxx,EPD,2017-07-24,Purchase
Y000062,John A. Yarmuth,LOW,2017-07-24,Sale
R000583,Thomas J. Rooney,CBG,2017-07-20,Sale
R000583,Thomas J. Rooney,CE,2017-07-20,Sale
M001193,Thomas Macarthur,BATRK,2017-07-19,Sale
M001193,Thomas Macarthur,BATRA,2017-07-19,Sale
C001062,K. Michael Conaway,MMM,2017-07-18,Sale
C001062,K. Michael Conaway,MCD,2017-07-18,Sale
C001062,K. Michael Conaway,SPG,2017-07-18,Sale
C001062,K. Michael Conaway,DD,2017-07-18,Sale
C001062,K. Michael Conaway,MSFT,2017-07-18,Sale
C001062,K. Michael Conaway,UTX,2017-07-18,Sale
C001062,K. Michael Conaway,GE,2017-07-18,Sale
F000462,Lois Frankel,NYCB,2017-07-14,Sale
F000462,Lois Frankel,MMM,2017-07-12,Sale
F000462,Lois Frankel,STT,2017-07-12,Sale
C001107,Carlos Curbelo,ETP,2017-07-10,Sale
S000250,Pete Sessions,ETP,2017-07-10,Sale
C001107,Carlos Curbelo,ROBO,2017-07-10,Purchase
C001107,Carlos Curbelo,ETP,2017-07-10,Sale
S000250,Pete Sessions,ETP,2017-07-10,Sale
C001107,Carlos Curbelo,ROBO,2017-07-10,Purchase
C001105,Barbara J  Comstock,CIU,2017-07-06,Sale
T000475,David A. Trott,OKE,2017-07-06,Sale
F000462,Lois Frankel,ABT,2017-07-06,Sale
C001105,Barbara J  Comstock,VTV,2017-07-06,Sale
M001193,Thomas Macarthur,DCP,2017-06-30,Sale
M001193,Thomas Macarthur,NEP,2017-06-30,Purchase
M001193,Thomas Macarthur,MLPX,2017-06-29,Sale
M001193,Thomas Macarthur,DM,2017-06-29,Purchase
M001193,Thomas Macarthur,WGP,2017-06-29,Purchase
S000583,Lamar Smith,LAUR,2017-06-28,Purchase
J000295,David P. Joyce,PKB,2017-06-28,Purchase
J000295,David P. Joyce,OXY,2017-06-28,Sale
M001193,Thomas Macarthur,RSP,2017-06-28,Sale
J000295,David P. Joyce,PKB,2017-06-28,Purchase
M001193,Thomas Macarthur,VEA,2017-06-27,Purchase
M001193,Thomas Macarthur,VEA,2017-06-27,Purchase
F000461,Bill Flores,EPD,2017-06-26,Sale
M001193,Thomas Macarthur,XLF,2017-06-26,Purchase
M001193,Thomas Macarthur,IEMG,2017-06-26,Purchase
F000462,Lois Frankel,MSTR,2017-06-23,Purchase
P000523,David E. Price,DVN,2017-06-22,Sale
F000462,Lois Frankel,MSTR,2017-06-22,Purchase
M001193,Thomas Macarthur,AHONY,2017-06-21,Sale
F000462,Lois Frankel,ITW,2017-06-21,Sale
M001193,Thomas Macarthur,EADSY,2017-06-20,Sale
S000583,Lamar Smith,BAH,2017-06-19,Purchase
P000197,Nancy Pelosi,AAPL,2017-06-15,Purchase
L000397,Zoe Lofgren,SIX,2017-06-15,Purchase
F000462,Lois Frankel,MAT,2017-06-15,Sale
L000397,Zoe Lofgren,ARCC,2017-06-15,Purchase
L000397,Zoe Lofgren,MAA,2017-06-15,Purchase
L000397,Zoe Lofgren,AEP,2017-06-15,Purchase
L000397,Zoe Lofgren,PNC,2017-06-15,Purchase
S000583,Lamar Smith,GOOG,2017-06-15,Sale
L000397,Zoe Lofgren,MRK,2017-06-15,Purchase
L000397,Zoe Lofgren,AWK,2017-06-15,Purchase
L000397,Zoe Lofgren,CNSL,2017-06-15,Purchase
L000397,Zoe Lofgren,HTA,2017-06-15,Purchase
L000397,Zoe Lofgren,UNH,2017-06-15,Purchase
F000462,Lois Frankel,NDAQ,2017-06-15,Sale
F000462,Lois Frankel,MAT,2017-06-15,Sale
F000462,Lois Frankel,NDAQ,2017-06-15,Sale
F000450,Virginia Foxx,UVV,2017-06-14,Sale
R000583,Thomas J. Rooney,CE,2017-06-14,Purchase
S000583,Lamar Smith,WAB,2017-06-14,Purchase
R000583,Thomas J. Rooney,ACN,2017-06-14,Purchase
R000583,Thomas J. Rooney,GOOG,2017-06-14,Purchase
R000583,Thomas J. Rooney,CBG,2017-06-14,Purchase
R000583,Thomas J. Rooney,UNH,2017-06-14,Purchase
M001193,Thomas Macarthur,JCI,2017-06-13,Sale
M001193,Thomas Macarthur,JCI,2017-06-13,Sale
M001193,Thomas Macarthur,JCI,2017-06-13,Sale
D000399,Lloyd Doggett,IBM,2017-06-13,Purchase
Y000062,John A. Yarmuth,BA,2017-06-12,Sale
Y000062,John A. Yarmuth,AIG,2017-06-12,Sale
Y000062,John A. Yarmuth,JPM,2017-06-12,Sale
Y000062,John A. Yarmuth,MS,2017-06-12,Sale
Y000062,John A. Yarmuth,PKG,2017-06-12,Sale
Y000062,John A. Yarmuth,TJX,2017-06-12,Sale
Y000062,John A. Yarmuth,ACN,2017-06-12,Sale
Y000062,John A. Yarmuth,MCK,2017-06-12,Sale
Y000062,John A. Yarmuth,ADP,2017-06-12,Sale
Y000062,John A. Yarmuth,APD,2017-06-12,Sale
Y000062,John A. Yarmuth,HON,2017-06-12,Sale
Y000062,John A. Yarmuth,AFAM,2017-06-12,Sale
Y000062,John A. Yarmuth,MDLZ,2017-06-12,Purchase
R000583,Thomas J. Rooney,NRZ,2017-06-07,Purchase
D000624,Debbie Dingell,NSRGY,2017-06-07,Sale
R000583,Thomas J. Rooney,AINV,2017-06-07,Purchase
F000462,Lois Frankel,MMM,2017-06-07,Sale
S000583,Lamar Smith,GOOG,2017-06-06,Sale
G000535,Luis V. Gutierrez,BRK.B,2017-06-05,Sale
M001193,Thomas Macarthur,IEF,2017-05-31,Sale
M001193,Thomas Macarthur,EMB,2017-05-31,Purchase
M001193,Thomas Macarthur,LQD,2017-05-31,Purchase
M001193,Thomas Macarthur,EMB,2017-05-31,Purchase
F000462,Lois Frankel,SJM,2017-05-31,Sale
M001193,Thomas Macarthur,IEF,2017-05-31,Sale
M001193,Thomas Macarthur,ACSAY,2017-05-30,Sale
M001193,Thomas Macarthur,LSXMK,2017-05-25,Sale
M001193,Thomas Macarthur,LSXMA,2017-05-25,Sale
M001193,Thomas Macarthur,LSXMK,2017-05-25,Sale
L000579,Alan S. Lowenthal,INFO,2017-05-25,Sale
M001193,Thomas Macarthur,LSXMA,2017-05-25,Sale
F000462,Lois Frankel,SJM,2017-05-24,Sale
F000461,Bill Flores,OKE,2017-05-24,Purchase
L000579,Alan S. Lowenthal,CHTR,2017-05-24,Purchase
F000461,Bill Flores,PAA,2017-05-24,Sale
F000461,Bill Flores,WMB,2017-05-24,Sale
E000296,Dwight Evans,CLNS$A,2017-05-23,Sale
E000296,Dwight Evans,NOK,2017-05-23,Purchase
J000295,David P. Joyce,VEA,2017-05-18,Purchase
F000462,Lois Frankel,TXN,2017-05-17,Sale
M001193,Thomas Macarthur,AHONY,2017-05-17,Purchase
M001193,Thomas Macarthur,RSP,2017-05-17,Sale
M001193,Thomas Macarthur,VOE,2017-05-16,Sale
M001193,Thomas Macarthur,VOE,2017-05-16,Sale
M001193,Thomas Macarthur,VOE,2017-05-16,Sale
R000583,Thomas J. Rooney,FTAI,2017-05-16,Sale
M001193,Thomas Macarthur,VEA,2017-05-16,Purchase
C001107,Carlos Curbelo,MDLZ,2017-05-16,Purchase
M001193,Thomas Macarthur,VEA,2017-05-16,Purchase
M001193,Thomas Macarthur,VEA,2017-05-16,Purchase
M001193,Thomas Macarthur,VEA,2017-05-16,Purchase
M001193,Thomas Macarthur,IEMG,2017-05-16,Sale
M001193,Thomas Macarthur,VOT,2017-05-16,Sale
M001193,Thomas Macarthur,VOE,2017-05-16,Sale
F000462,Lois Frankel,DISCK,2017-05-16,Sale
M001193,Thomas Macarthur,IEMG,2017-05-16,Sale
M001193,Thomas Macarthur,IEMG,2017-05-16,Sale
M001193,Thomas Macarthur,VOT,2017-05-16,Sale
M001193,Thomas Macarthur,VOT,2017-05-16,Sale
M001193,Thomas Macarthur,IEMG,2017-05-16,Sale
R000583,Thomas J. Rooney,CE,2017-05-15,Sale
R000583,Thomas J. Rooney,CBG,2017-05-15,Sale
R000583,Thomas J. Rooney,ARCC,2017-05-15,Sale
M001193,Thomas Macarthur,ACN,2017-05-15,Purchase
R000583,Thomas J. Rooney,FTAI,2017-05-15,Sale
R000583,Thomas J. Rooney,BKCC,2017-05-15,Sale
R000583,Thomas J. Rooney,GOOG,2017-05-15,Sale
R000583,Thomas J. Rooney,ACN,2017-05-15,Sale
R000583,Thomas J. Rooney,UNH,2017-05-15,Sale
R000583,Thomas J. Rooney,AINV,2017-05-15,Sale
B001274,Mo Brooks,APT,2017-05-12,Purchase
M001193,Thomas Macarthur,BIDU,2017-05-12,Purchase
M001193,Thomas Macarthur,MT,2017-05-12,Purchase
F000462,Lois Frankel,SYF,2017-05-12,Sale
S000583,Lamar Smith,NATI,2017-05-11,Purchase
M001193,Thomas Macarthur,ALPMY,2017-05-10,Sale
F000462,Lois Frankel,TMO,2017-05-10,Sale
L000579,Alan S. Lowenthal,INFO,2017-05-10,Sale
F000462,Lois Frankel,JNS,2017-05-09,Sale
F000461,Bill Flores,PEP,2017-05-08,Sale
F000462,Lois Frankel,JNS,2017-05-08,Sale
F000461,Bill Flores,MO,2017-05-08,Sale
F000461,Bill Flores,MCD,2017-05-08,Sale
F000461,Bill Flores,COH,2017-05-08,Sale
F000461,Bill Flores,TJX,2017-05-08,Sale
R000583,Thomas J. Rooney,ARCC,2017-05-08,Purchase
F000461,Bill Flores,LMT,2017-05-08,Sale
F000461,Bill Flores,UPS,2017-05-08,Sale
M001193,Thomas Macarthur,EADSY,2017-05-05,Sale
M001193,Thomas Macarthur,MT,2017-05-05,Purchase
F000462,Lois Frankel,UNFI,2017-05-04,Sale
M001193,Thomas Macarthur,AHONY,2017-05-04,Purchase
F000462,Lois Frankel,AXP,2017-05-03,Sale
F000462,Lois Frankel,NYCB,2017-05-02,Purchase
F000462,Lois Frankel,STI,2017-05-02,Sale
T000475,David A. Trott,ETP,2017-05-02,Purchase
L000579,Alan S. Lowenthal,GOOG,2017-05-02,Sale
F000462,Lois Frankel,VAR,2017-05-01,Sale
M001193,Thomas Macarthur,BIDU,2017-05-01,Purchase
M001193,Thomas Macarthur,CABGY,2017-05-01,Sale
F000462,Lois Frankel,AXP,2017-05-01,Sale
F000462,Lois Frankel,TXN,2017-05-01,Sale
M001193,Thomas Macarthur,ACSAY,2017-05-01,Sale
M001193,Thomas Macarthur,RDSMY,2017-05-01,Sale
M001193,Thomas Macarthur,KMTUY,2017-05-01,Sale
M001193,Thomas Macarthur,ABEV,2017-05-01,Sale
F000462,Lois Frankel,ADM,2017-05-01,Sale
M001193,Thomas Macarthur,MRAAY,2017-05-01,Sale
T000475,David A. Trott,ETP,2017-04-28,Exchange
M001193,Thomas Macarthur,BIDU,2017-04-28,Purchase
T000475,David A. Trott,ETP,2017-04-28,Exchange
S000583,Lamar Smith,ULTI,2017-04-27,Purchase
M000312,James P. Mcgovern,GE,2017-04-21,Sale
M000312,James P. Mcgovern,CBS,2017-04-21,Sale
G000559,John Garamendi,SZYM,2017-04-21,Sale
M000312,James P. Mcgovern,VIAB,2017-04-21,Sale
R000583,Thomas J. Rooney,BKCC,2017-04-20,Sale
R000583,Thomas J. Rooney,FTAI,2017-04-20,Purchase
C001062,K. Michael Conaway,IBM,2017-04-19,Purchase
S000583,Lamar Smith,UNH,2017-04-19,Purchase
C001062,K. Michael Conaway,IBM,2017-04-19,Purchase
S000583,Lamar Smith,WLTW,2017-04-11,Sale
F000461,Bill Flores,UPS,2017-04-10,Sale
F000461,Bill Flores,LMT,2017-04-10,Sale
F000461,Bill Flores,PM,2017-04-10,Sale
S000250,Pete Sessions,SBAC,2017-04-10,Purchase
F000461,Bill Flores,PEP,2017-04-10,Sale
F000461,Bill Flores,COH,2017-04-10,Sale
F000461,Bill Flores,ADP,2017-04-10,Sale
F000461,Bill Flores,MCD,2017-04-10,Sale
F000461,Bill Flores,MA,2017-04-10,Sale
C001107,Carlos Curbelo,PRXL,2017-04-05,Sale
C001107,Carlos Curbelo,PCY,2017-04-05,Sale
C001101,Katherine M. Clark,RBA,2017-04-04,Purchase
C001101,Katherine M. Clark,RBA,2017-04-04,Purchase
Y000062,John A. Yarmuth,YUM,2017-03-31,Sale
Y000062,John A. Yarmuth,TJX,2017-03-31,Sale
Y000062,John A. Yarmuth,HD,2017-03-31,Sale
Y000062,John A. Yarmuth,UTX,2017-03-31,Sale
Y000062,John A. Yarmuth,TGT,2017-03-31,Sale
M001193,Thomas Macarthur,VEA,2017-03-30,Purchase
M001193,Thomas Macarthur,EQGP,2017-03-30,Purchase
M001193,Thomas Macarthur,SEP,2017-03-30,Sale
S000583,Lamar Smith,UNH,2017-03-29,Purchase
W000797,Debbie Wasserman Schultz,CMTL,2017-03-29,Sale
W000797,Debbie Wasserman Schultz,CMTL,2017-03-29,Sale
W000797,Debbie Wasserman Schultz,CMTL,2017-03-29,Sale
D000624,Debbie Dingell,MDLZ,2017-03-28,Purchase
D000624,Debbie Dingell,JCI,2017-03-28,Purchase
F000450,Virginia Foxx,ERIE,2017-03-28,Sale
M001193,Thomas Macarthur,XLF,2017-03-27,Purchase
F000461,Bill Flores,T,2017-03-24,Sale
M001193,Thomas Macarthur,CNQ,2017-03-24,Purchase
C001062,K. Michael Conaway,KHC,2017-03-24,Sale
F000461,Bill Flores,JNJ,2017-03-24,Sale
C001062,K. Michael Conaway,PM,2017-03-24,Sale
F000461,Bill Flores,LMT,2017-03-24,Sale
C001062,K. Michael Conaway,UNH,2017-03-24,Purchase
C001062,K. Michael Conaway,TMO,2017-03-24,Sale
F000461,Bill Flores,INTC,2017-03-24,Sale
C001062,K. Michael Conaway,UNH,2017-03-24,Purchase
F000461,Bill Flores,MO,2017-03-24,Sale
F000461,Bill Flores,XOM,2017-03-24,Sale
F000461,Bill Flores,PM,2017-03-24,Sale
C001107,Carlos Mr Curbelo,BAC,2017-03-24,Sale
C001062,K. Michael Conaway,KHC,2017-03-24,Sale
C001062,K. Michael Conaway,PM,2017-03-24,Sale
F000461,Bill Flores,CL,2017-03-24,Sale
F000461,Bill Flores,MA,2017-03-24,Sale
F000461,Bill Flores,PEP,2017-03-24,Sale
F000461,Bill Flores,MCD,2017-03-24,Sale
F000461,Bill Flores,EMR,2017-03-24,Sale
F000461,Bill Flores,UPS,2017-03-24,Sale
