doc_id,http_status,bytes
20007551,200,51009
20006832,200,51716
9111826,200,33109
9110430,200,30927
9110596,200,32377
9110713,200,27155
9110837,200,28493
9111448,200,31284
9111848,200,31073
9111877,200,29649
9112023,200,32233
20007916,200,51602
20006495,200,50529
20006724,200,50623
20006801,200,51227
20006949,200,50526
20007179,200,50546
20007349,200,50269
20007383,200,50429
20007881,200,50198
20007945,200,50659
20008424,200,50974
20008454,200,50796
20007207,200,55388
20007570,200,52302
20007733,200,54608
20007972,200,52189
20008520,200,52731
20006641,200,51247
20006768,200,51743
20006992,200,54315
20007279,200,51361
20007410,200,50164
20007636,200,50233
20007835,200,50073
20008301,200,50534
20008596,200,51163
20007073,200,50998
20007640,200,50635
20006600,200,55906
20006797,200,51608
20007101,200,50963
20007407,200,51447
20008250,200,51953
20008451,200,53468
20008588,200,52494
20007519,200,51496
20008310,200,67779
20008536,200,67470
20005631,200,55597
20007260,200,51297
20006540,200,53083
20006751,200,52022
20006946,200,50766
20007192,200,51468
20007742,200,50598
20006511,200,54736
20006729,200,55125
20007035,200,51037
20007211,200,50727
20007444,200,53028
20007601,200,55379
20007774,200,55111
20008008,200,54497
20008205,200,54701
20008372,200,56553
20008543,200,55434
20006507,200,51331
20006852,200,51638
20007017,200,51233
20007240,200,54229
20007336,200,77068
20007587,200,51248
20007829,200,56095
20008419,200,52764
20008481,200,51301
20006649,200,52363
20006665,200,51836
20007117,200,51232
20007120,200,51586
20007804,200,51314
20007967,200,51287
20008102,200,51024
20008217,200,51280
9110617,200,33417
9111719,200,31049
9111847,200,32785
9112040,200,34382
9112119,200,32040
9111742,200,30574
9111846,200,61870
9111988,200,54682
9112142,200,31944
20006695,200,50514
20006777,200,56457
20007350,200,51051
20007359,200,51947
20007630,200,51542
20007812,200,51323
20008210,200,55261
20008373,200,51063
20008442,200,51596
20008586,200,51334
20006448,200,54616
20006694,200,60281
20006700,200,50908
20006839,200,54193
20006989,200,61058
20007185,200,60549
20007393,200,56315
20007468,200,54207
20007730,200,60999
20008162,200,64570
20008172,200,62943
20008329,200,60143
20008516,200,61836
20006554,200,50425
20007081,200,51107
20007183,200,51357
20007572,200,50556
20008349,200,50816
20006412,200,53257
20006723,200,51063
20006954,200,56522
9110616,200,33114
9111345,200,21269
20007382,200,57112
20007620,200,54230
20007737,200,60993
20007872,200,55351
20008049,200,54967
20008139,200,51215
20008330,200,64711
20008569,200,52035
20006516,200,70296
20006644,200,51586
20006715,200,50991
20006840,200,51507
20006994,200,51568
20007018,200,51201
20007684,200,51978
20008065,200,51033
20008319,200,51889
9110390,200,73829
9110429,200,48319
9110497,200,50808
9110550,200,26741
9110569,200,71474
9110642,200,67398
9110688,200,27576
9110732,200,50557
9110836,200,73082
9111285,200,28090
9111323,200,76918
9111398,200,49775
9111440,200,51647
9111574,200,109786
9111613,200,27190
9111714,200,50520
9111763,200,52398
9111825,200,50283
9111897,200,49447
9111934,200,49559
9112022,200,50990
9112141,200,48730
9112174,200,50349
20006479,200,50774
20006667,200,53825
20006996,200,50772
20007161,200,51683
20007397,200,51475
20007565,200,52146
20007729,200,52521
20007986,200,52705
20008149,200,51162
20008332,200,54614
20008500,200,54629
20006517,200,51000
20006698,200,51039
20006883,200,50983
20006909,200,53340
20006957,200,52735
20007001,200,53560
20007052,200,50724
20007189,200,51291
20007308,200,51051
20007474,200,53244
20007647,200,50908
20007784,200,51325
20007942,200,54207
20007996,200,51010
20008274,200,51295
20008351,200,51025
20008427,200,50637
20008511,200,51357
20006463,200,51518
20006863,200,51276
20006991,200,51278
20007190,200,50994
20007459,200,51369
20007563,200,50836
20007821,200,51079
20007936,200,51524
20008192,200,51563
20008341,200,51307
20008550,200,50821
20008576,200,51474
20006639,200,52037
9110704,200,27695
9110745,200,31762
20007420,200,51043
20007599,200,50235
20007301,200,55839
20007391,200,51757
20008204,200,55876
20008321,200,55515
20006612,200,50996
20006737,200,50229
9110458,200,118522
9110643,200,51592
9110791,200,101557
9111385,200,57507
9111467,200,29805
9111766,200,100542
9111845,200,53997
9111987,200,31072
9112118,200,51422
9112222,200,31581
20006564,200,62007
20006747,200,55103
20006885,200,67703
20007007,200,62176
20007210,200,52868
20007479,200,64336
20007628,200,51129
20008145,200,54839
20008147,200,59461
20008315,200,51187
20008523,200,52061
20006456,200,55654
20006666,200,51093
20006862,200,55742
20007000,200,57390
20007220,200,50834
20007569,200,51525
20007734,200,51720
20007923,200,54624
20008135,200,52153
20008350,200,55807
20008487,200,55873
20006787,200,58008
20006944,200,56870
20007090,200,56167
20007358,200,60399
20007512,200,56956
20007653,200,57453
20007837,200,53953
20008128,200,56304
20008271,200,56290
20008426,200,59153
20008579,200,56728
20006573,200,55713
9110373,200,33664
9110428,200,34316
9110473,200,33403
9110682,200,32688
9110703,200,32785
9111419,200,34555
9111523,200,32546
9111986,200,32573
9112140,200,31537
20004633,200,52638
20007652,200,50057
20007571,200,55518
20007736,200,56956
20007866,200,51773
20007968,200,54432
20008076,200,54057
20008132,200,57124
20008243,200,51945
20008316,200,53535
20008379,200,55603
20008521,200,51199
20006568,200,51986
20006687,200,50977
20006688,200,50608
20006734,200,51865
20007564,200,50507
20007750,200,50672
20007988,200,51037
20008124,200,50898
20008191,200,51185
20008337,200,52235
20008545,200,51290
9110681,200,31583
9110522,200,40215
9111258,200,74652
9111844,200,31063
9111984,200,62983
20008163,200,51815
9110523,200,32210
20006575,200,51154
20006876,200,51700
20007409,200,51597
20006470,200,61187
20006634,200,51334
20006570,200,51032
20007922,200,51200
20006629,200,61041
9110585,200,31016
9110710,200,61424
9111447,200,33732
9111691,200,55831
9111860,200,55723
20007867,200,52192
20007933,200,55334
20005383,200,73058
9110462,200,69282
9110568,200,69059
9110708,200,96289
9110844,200,101836
9111266,200,64532
9111510,200,142034
9111625,200,41557
9111823,200,104948
9111952,200,34085
9112065,200,109065
9112206,200,169841
9110333,200,50943
9111344,200,46249
9110456,200,154071
9110547,200,303821
9110644,200,95414
9110730,200,183817
9111257,200,467808
9111397,200,220863
9111583,200,391603
9111740,200,339537
9111812,200,68382
9111874,200,237246
9112020,200,268496
9112175,200,575164
20006750,200,51247
20006882,200,50707
20007971,200,50951
20006928,200,51199
20008060,200,50724
20008137,200,50163
9110426,200,55838
9110565,200,50571
9110787,200,54607
9111322,200,32004
9111818,200,53667
9110463,200,58786
9110563,200,31057
9111682,200,33076
9112158,200,34034
9112205,200,32687
9111720,200,28684
20006483,200,51063
20006551,200,50820
9110404,200,30808
9110425,200,32032
9110495,200,31241
9110526,200,31287
