BioGuideID,Name,ticker,traded,Transaction
E000296,Dwight Evans,NGLS$A,2017-10-20,Purchase
M001193,Thomas Macarthur,CRRFY,2017-08-07,Sale
T000475,David A. Trott,OKE,2017-07-06,Sale
E000296,Dwight Evans,CLNS$A,2017-05-23,Sale
T000475,David A. Trott,ETP,2017-05-02,Purchase
F000461,Bill Flores,II,2017-02-16,Purchase
M001193,Thomas Macarthur,CRRFY,2017-01-10,Sale
M001193,Thomas Macarthur,CRRFY,2017-01-09,Sale
