bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,ticker_source,provenance,occurrence_index
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-01-26,2017-02-06,plausible,BFAM,"Bright Horizons Family Solutions, Inc. - stock",Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9110429,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110429.pdf,702f9ac722bc683ad10793544826e81d520964059b37eac6f6c58cae295bb55a,llm,house-pdf-ocr,0
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-01-31,2017-02-06,plausible,IDXX,Idexx Labs Inc. - stock,Stock,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9110429,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110429.pdf,18629045a96fa0e1b429d2b6df3696dd380001983bacedfddc890f1c156d5325,llm,house-pdf-ocr,0
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-03-16,2017-04-13,plausible,WTS,Watts Water Tech Inc. Cl A - stock,Stock,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9110642,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110642.pdf,e96d9353d10a4ad7447d68c84c9bf9acb66d14634c3b58ca9659da8b075c5173,llm,house-pdf-ocr,0
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-03-16,2017-04-13,plausible,FRC,First Republic Bank - stock,,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9110642,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110642.pdf,5e01112a793f8132c322c4ed9e3bccec3145facead81da1e852869ff462f2ef6,llm,house-pdf-ocr,0
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-03-16,2017-04-13,plausible,AME,Ametek Inc. New - stock,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9110642,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110642.pdf,4359bae245fc64cad05d45d1d182e34ffcb8728a1e453b7f5f16a9002bd10501,llm,house-pdf-ocr,0
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-03-16,2017-04-13,plausible,IT,Gartner Inc. - stock,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9110642,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110642.pdf,0a5a793db1bf8c7242c684cabf72f335f8194a0f46de5de86f9537e551ed578c,llm,house-pdf-ocr,0
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-03-16,2017-04-13,plausible,WAT,Waters Corp. - stock,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9110642,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110642.pdf,c368344053c50d7c8b6142858b1f7389917b689b99990840f6a3270cd47ee9e8,llm,house-pdf-ocr,0
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-03-21,2017-04-13,plausible,AME,Ametek Inc. New - stock,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9110642,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110642.pdf,aeb3bcc9d542dd459eb06ed722722b7a94275a7b82b7260ae0d93991a4f338f4,llm,house-pdf-ocr,0
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-03-23,2017-04-13,plausible,AYI,Acuity Brands Inc. - stock,Stock,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9110642,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110642.pdf,693ac1f94a7c7c4ed99f93ed9c1addb9e65a64f359b86c0b6c02f27ce116661b,elec_dict,house-pdf-ocr,0
D000620,John K. Delaney,house,Democrat,MD06,,False,2017-03-24,2017-04-13,plausible,AME,Ametek Inc. New - stock,Stock,Purchase,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9110642,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110642.pdf,2cce07b8496274ca12e6c391cf50de656c17ce43082ffc6f46d6047ec39acc67,llm,house-pdf-ocr,0
