year,filing_type,filing_date_raw,filing_date,doc_id,last_name,first_name,declarant_name_raw,state_dst,pdf_url,source_xml_path
2015,P,3/24/2015,2015-03-24,20002776,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20002776.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
2015,P,4/30/2015,2015-04-30,20002949,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20002949.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
2015,P,4/30/2015,2015-04-30,20002963,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20002963.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
2015,P,4/30/2015,2015-04-30,20002964,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20002964.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
2015,P,5/29/2015,2015-05-29,20003185,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20003185.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
2015,P,7/8/2015,2015-07-08,20003367,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20003367.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
2015,P,8/3/2015,2015-08-03,20003528,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20003528.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
2015,P,8/4/2015,2015-08-04,20003534,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20003534.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
2015,P,9/2/2015,2015-09-02,20003708,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20003708.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
2015,P,10/27/2015,2015-10-27,20003994,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2015/20003994.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2015FD.xml
