year,filing_type,filing_date_raw,filing_date,doc_id,last_name,first_name,declarant_name_raw,state_dst,pdf_url,source_xml_path
2014,P,8/19/2014,2014-08-19,8216364,Camp,Dave,Dave Camp,MI04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216364.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,10/1/2014,2014-10-01,9105443,Camp,Dave,Dave Camp,MI04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105443.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,10/15/2014,2014-10-15,9105521,Camp,Dave,Dave Camp,MI04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105521.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,11/18/2014,2014-11-18,9105642,Camp,Dave,Dave Camp,MI04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105642.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,1/24/2014,2014-01-24,20000165,Cantor,Eric,Eric Cantor,VA07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000165.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,2/3/2014,2014-02-03,20000228,Cantor,Eric,Eric Cantor,VA07,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20000228.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,8/12/2014,2014-08-12,8216259,Capito,Shelley Moore,Shelley Moore Capito,WV02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8216259.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,11/14/2014,2014-11-14,9105657,Capito,Shelley Moore,Shelley Moore Capito,WV02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105657.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,1/29/2015,2015-01-29,9105891,Capito,Shelley Moore,Shelley Moore Capito,WV02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/9105891.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,2/4/2014,2014-02-04,8213946,Capito,Shelley Moore,Shelley Moore Capito,WV02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8213946.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,2/4/2014,2014-02-04,8213947,Capito,Shelley Moore,Shelley Moore Capito,WV02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8213947.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,3/5/2014,2014-03-05,8214215,Capito,Shelley Moore,Shelley Moore Capito,WV02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214215.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,1/8/2014,2014-01-08,8213779,Cartwright,Matt,Matt Cartwright,PA17,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8213779.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,12/11/2014,2014-12-11,20002184,Cassidy,William M.,William M. Cassidy,LA06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002184.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,2/28/2014,2014-02-28,8214216,Castor,Kathy,Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214216.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
2014,P,3/4/2014,2014-03-04,8214217,Castor,Kathy,Kathy Castor,FL14,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/8214217.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2014FD.xml
