doc_id,http_status,bytes
20024277,200,68172
20024458,200,68408
20025031,200,88210
20025287,200,66479
20025411,200,68604
20025601,200,66739
20025875,200,66809
20026031,200,67012
20026191,200,65915
20025708,200,63077
20026246,200,63149
20025626,200,62673
20024750,200,62488
20024923,200,63848
20024492,200,65715
20024769,200,67558
20025133,200,71136
20025776,200,66845
20026134,200,78131
20026353,200,69714
20025620,200,66329
20024254,200,65401
20024580,200,68791
20024671,200,63235
20024797,200,62542
20024984,200,79673
20025194,200,68562
20025219,200,63212
20025403,200,66994
20025603,200,68074
20025787,200,65173
20025970,200,68819
20026141,200,68154
20026347,200,71508
20024265,200,64348
20024330,200,70507
20024437,200,62887
20024627,200,68600
20024722,200,62647
20024838,200,62862
20024966,200,64912
20025548,200,64006
20025605,200,61994
20025791,200,62643
20025942,200,63375
20025257,200,65117
20025349,200,64857
20025499,200,70660
20023805,200,72491
20025384,200,70980
20025700,200,65703
20024754,200,64390
20025475,200,64004
20024347,200,62574
20024435,200,63629
20024588,200,69866
20024795,200,65922
20024188,200,64928
20024540,200,65610
20024275,200,63959
20025282,200,61772
20025446,200,66948
20025729,200,62569
20026127,200,63862
20026303,200,62884
20024728,200,66847
20025404,200,66461
20026009,200,65437
20024317,200,64697
20024425,200,64470
20024495,200,66638
20024581,200,66288
20025178,200,66242
20025312,200,62565
20025379,200,63291
20025568,200,63624
20025705,200,64876
20025768,200,67561
20025940,200,62903
20026123,200,64194
20026238,200,64644
20026423,200,63255
20024270,200,66097
20025056,200,68000
20025306,200,66531
20026160,200,66446
20024268,200,67806
20024611,200,63764
20024839,200,67143
20024997,200,63174
20025202,200,64124
20025397,200,67383
20025592,200,63289
20025822,200,64155
20026002,200,67370
20026151,200,63248
20026322,200,64131
20026099,200,71295
8220682,cache,707433
8221334,cache,40166
20000788,200,67276
20025104,200,68386
20026140,200,74743
20026250,200,71822
20024324,200,65983
8220147,cache,80678
8220317,cache,53299
8220617,cache,80412
8220683,cache,56520
20024230,200,68996
20024424,200,72193
20024596,200,79424
20024825,200,64044
20024996,200,65085
20025200,200,67587
20025588,200,64377
20025771,200,65807
20026032,200,62267
20026124,200,62574
20026376,200,66302
20025035,200,65925
20024916,200,67185
20025170,200,64906
20025711,200,141640
20026020,200,67038
20025670,200,67177
20024673,200,63417
20025632,200,62538
20025806,200,63684
20026382,200,62512
20024248,200,103764
20024461,200,99354
20024612,200,109207
20024801,200,96557
20025020,200,92714
20025207,200,97443
20025419,200,180041
20025678,200,119836
20025804,200,96749
20025953,200,115340
20026154,200,111950
20026314,200,103132
20024517,200,63290
20024062,200,64678
20024413,200,63880
20024572,200,64761
20024677,200,64473
20024800,200,64591
20024954,200,64877
20025064,200,65631
20025255,200,64866
20025429,200,64504
20025614,200,65623
20025797,200,64847
20025948,200,65994
20026092,200,65882
20026418,200,65204
20024924,200,83038
20025021,200,61959
20025108,200,69796
20025337,200,67785
20025518,200,68013
20025572,200,61873
20025675,200,62526
20025722,200,67182
20025777,200,74701
20025821,200,62252
20025889,200,71325
20025986,200,72459
20025998,200,61963
20026059,200,70480
20026149,200,70165
20026174,200,71503
20026257,200,70825
20026281,200,77594
20026428,200,62158
20026473,200,75234
20025026,200,63545
20024622,200,64601
20026412,200,67416
20024305,200,102653
20024481,200,90381
20024669,200,93827
20024869,200,101486
20025040,200,88249
20025232,200,95017
20025473,200,102198
20025634,200,89583
20026033,200,65598
20026222,200,89087
20026415,200,66155
20024215,200,64378
20025909,200,73562
20025913,200,78692
20024253,200,68139
20024450,200,70258
20024606,200,65859
20024811,200,69131
20025000,200,72229
20025635,200,72043
20025792,200,67005
20025938,200,71920
20026125,200,66535
20026313,200,70496
20025719,200,202488
20025799,200,180941
20021523,200,78113
20026440,200,64004
20024309,200,64492
20024509,200,66158
20024685,200,66280
20025059,200,65997
20025291,200,68117
20025478,200,65206
20025671,200,64574
20025681,200,65487
20025886,200,65731
20026021,200,83742
20026408,200,71195
20023767,200,71151
20024445,200,71867
20024668,200,69922
20024852,200,68632
20025119,200,74737
20025226,200,69347
20025891,200,83045
20026091,200,72021
20024300,200,61835
20024494,200,63747
20024654,200,62569
20025280,200,74177
20025281,200,65028
20025660,200,64853
20025661,200,65042
20025773,200,63531
20026023,200,62789
20026212,200,64854
20026380,200,68667
8220127,cache,790822
8220173,cache,555354
8220192,cache,532784
8220252,cache,822750
8220451,cache,957237
8220534,cache,507713
8220570,cache,768794
8220626,cache,1252817
8220660,cache,569936
8220674,cache,803338
8220691,cache,956109
8220711,cache,727793
20025916,200,61821
8220177,cache,45042
8220205,cache,53231
8220312,cache,31300
8220431,cache,28858
8220589,cache,60392
8220665,cache,27852
8220692,cache,33121
20025622,200,150827
20025834,200,70076
20025946,200,66156
20026101,200,77834
