bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,ticker_source,provenance,occurrence_index
C001053,Tom Cole,house,Republican,OK04,House Committee on Appropriations,False,2019-04-15,2019-05-22,plausible,,Janus Small Cap Value Fund,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,SELF,9114799,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114799.pdf,4e9945f3b592139dd37499845449791a51cba0ad7f9c2d0baf3a73c0df8e7fd2,none,house-pdf-ocr,0
C001053,Tom Cole,house,Republican,OK04,House Committee on Appropriations,False,2019-04-15,2019-05-22,plausible,,T Rowe Price Balanced Fund,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,9114799,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114799.pdf,e99d58015c7280837b6bf50cc39630db2caa38335192baeac450081d2a4f728e,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-10,2019-05-21,plausible,CVS,CVS Health Corp Com,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Dependent Child,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,12e2d747edf69e9077cbe2df385f1c5285e7096a11ba82015687d32a83e9ec61,elec_dict,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-10,2019-05-21,plausible,WBA,Walgreens Boots Alliance Inc,Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,186ef802cd617a11334e6e6c302f68058fa0354bef33b858a3bb36518db9b62d,elec_dict,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,Blackrock Multi-Asset Inc Portfolio,Stock,Purchase,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,7112aea69712260b0dd5553fb23d900b15e64b5ffcc33deb67381e09886b1fb3,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,Blackrock Multi-Asset Inc Portfolio Cl A,Stock,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,78a32345201d5993b3c36bdf9c5d77b1ee6daf3082f93db95d0a373e498565f0,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,Fidelity Floating Rate High Inc Fd,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,5330ae21d07952f71f5d0f80083424ab3122516f15f130d738780a59ecc493d2,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,First Eagle Global Fd Class I,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,3c6ede06ea2b782dbc62c59e563846bb802d2a070d6517f7f0bb250f2c8590ad,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,First Eagle Global Inc Builder Cl A,Stock,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,2164190a4ac83ad68c55758333a3648cf745fbeb64c1a89c323c66c3b9ab6360,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,Harbor Bond Fd Instit Class,Corporate Bond,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,fab30c2c5358d859779c72e5b19a5e6f21368432e8a29959c15643442e43ea97,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,The Oakmark Global Fd Investor Cl,,Purchase,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,8318c817794abb4626c769cf96698fcbab97b580b3a7b3e99e62fa60b32a6277,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,Loomis Sayles Global Alloc Fd Cl A,,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,e49e7e07908e3749e2be15040334757fee11099684479dfa3739cb702fe8bc1e,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,PIMCO Inc Fd Instit Class,Stock,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,542688c448dc75452b56c4ae44dd20ff4068f6bbec7166b9d665e2e04db247bc,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,T Rowe Price Balanced,,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,f9a839be2dbc111da0d763e13f67f8de175428fb3660799af78a8a0a378d1151,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,Vanguard Wellesley Inc Fd Investor Shares,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,98c61bc4c28077b9336be8b2a6c669c48d72bd88fc70a2642fd0149e8317b941,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,Dodge & Cox Global Stock Fd,,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,e0d244083fe2981fd453d759a58bfa59d638bf5d761c91f828543d2d24d29626,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-22,2019-05-21,plausible,,Dodge & Cox Income Fd,Stock,Purchase,"$15,001 - $50,000",32500.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,de41308714175a937ad2def536349c8c2a9336f874238d1a933ecb75f53e1aa9,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-18,2019-05-21,plausible,TLT,IShares Tr Barclays 20+ Yr Treas Bd ETF,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,220751e08bb83b6af2f07dda5f9ba675193f31fac209456ecc58182365af45eb,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-18,2019-05-21,plausible,TLH,IShares Tr 10-20 Yr Treas Bd ETF,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,302f2ff38f3101cc5a692989c72da7d057073aff9c714acbfb4293287cbc868f,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-18,2019-05-21,plausible,IBDM,IShares Tr IBonds Dec 2021 Term Corp ETF,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,4008bc60d616a883867ed0eaf9cd36387bcfb37f860494f1ec049be88fc36b93,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-18,2019-05-21,plausible,XLV,Select Sector SPDR Tr Health Care,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,831c319866645d81d102de0e9d8b5fe1356cc6088dc140c25c7778d8c3c2390a,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-18,2019-05-21,plausible,XLE,Select Sector SPDR Tr Energy,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,d6e61806e135fe62a0e4e20683e538bbe9899d4f10aa783f5628ee6b3574e783,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-18,2019-05-21,plausible,XLI,Select Sector SPDR Tr INDL,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,54c3e34153152d230b53120c49366bf350252e0d0984be240efe465a465a7821,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-04-18,2019-05-21,plausible,XLK,Select Sector SPDR Tr Technology,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114801,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114801.pdf,adfc5a8efbebd972a9e9daf892de9868beb976000ddf157682fb2c1385de6cf5,llm,house-pdf-ocr,0
,Angela Dawn Craig,house,,MN02,,False,2019-08-12,2019-09-26,plausible,T,AT&T Inc.,Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9115439,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115439.pdf,a0422b4895e71000cb2c38a0296b1b358b1c13670e5ea8d39262b03e27d2aeec,elec_dict,house-pdf-ocr,0
,Angela Dawn Craig,house,,MN02,,False,2019-08-12,2019-09-26,plausible,BAC,Bank of America Corporation,Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9115439,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115439.pdf,6a346379978b1072eac62e65d68e1d7a219e248255829aa96b1cf84cbb72e90c,elec_dict,house-pdf-ocr,0
,Angela Dawn Craig,house,,MN02,,False,2019-08-13,2019-09-26,plausible,F,Ford Motor Company,Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9115439,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115439.pdf,0e7b9dea46d0b3a80d71bde1a51a22e77d01a73d127ee7b9197ca43c1f59094f,elec_dict,house-pdf-ocr,0
,Angela Dawn Craig,house,,MN02,,False,2019-08-13,2019-09-26,plausible,PPL,PPL Corporation,Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9115439,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115439.pdf,2d0054039b607bad3657b96e0fdd6758cf2fd57673057b134d4395be509bf86d,elec_dict,house-pdf-ocr,0
,Angela Dawn Craig,house,,MN02,,False,2019-08-12,2019-09-26,plausible,SKT,"Tanger Factory Outlet Centers, Inc.",Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9115439,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115439.pdf,ffa4341029133e4a8a23936d05f07c316f5119283aa6c3ddb16b88f022e12e2d,elec_dict,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-06-10,2019-07-26,plausible,DOCU,DocuSign Inc Com,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Dependent Child,9115195,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115195.pdf,9ed35091085a1fce58ddb334827c760dd43644c7647d67f042637dd50a8bd465,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-06-10,2019-07-26,plausible,,Vanguard Int'l Growth Fund,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9115195,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115195.pdf,921b167bf9b2b7588d9dcd49681a17f41f02e65852dd12b52f8c6d035492d7a9,none,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-06-17,2019-07-26,plausible,EDIT,Editas Medicine Inc Com,Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9115195,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115195.pdf,89d67fe2d7d8543c0016c5afa01832731b6dead3d95f6976a897ffecb6343de5,elec_dict,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-06-17,2019-07-26,plausible,UPWK,Upwork Inc Com,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Dependent Child,9115195,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115195.pdf,8d07bb6707d5499378c443593df680f15d8931b076cdea6aa9a910d7bd42ac8d,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-05-21,2019-06-14,plausible,BIDU,Baidu Com Inc Spons Adr Repstg Ord Cl A,Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9115049,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115049.pdf,00d073c8fc6813c8f969ec5924c782d1895567f2c98868591334f82e3e1aeb1b,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-05-21,2019-06-14,plausible,EDIT,Editas Medicine Inc Com,Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,9115049,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115049.pdf,f2859ab35f44ab0340e2bb10cc70b8bd59dfba69ec25f2c85d6896404cc05c5d,elec_dict,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-05-21,2019-06-14,plausible,TCEHY,Tencent Hldgs Ltd ADR,,Purchase,"$1,001 - $15,000",8000.0,False,Dependent Child,9115049,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115049.pdf,dcd75e3e8f2d9b538c77fc33f233adbb545d9c270ae06f42dd2983a3fefc8e03,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-05-29,2019-06-14,plausible,NVDA,Nvidia Corp Com,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Dependent Child,9115049,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9115049.pdf,3d0911ccd4f31e5b444e0bd47b047409bcb8544538fc7af58102e691e9ab6757,elec_dict,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-01-17,2019-03-15,plausible,IVW,IShares Tr S&P 500 Growth ETF,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114472.pdf,e4ffe08908762fed87552c047cfa0a72bc0cdbf49018137ad57deb24680e4f7d,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-01-17,2019-03-15,plausible,IVE,IShares Tr S&P 500 Value ETF,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114472.pdf,a30f7d0f1f57c0c4b99d00d80809d0d0fd12c6b430276f59e46f2c7a3111a737,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-01-17,2019-03-15,plausible,IJK,IShares Tr S&P MidCap 400 Growth ETF,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114472.pdf,b215a1722450781252e89f1b71586a79d3391610c2e65ff88047b7da891b634d,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-01-17,2019-03-15,plausible,IJJ,IShares Tr S&P Midcap 400 Value ETF,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114472.pdf,7aa61ff79400308832974b960726ca52578f4ae2a92aed94981e1cb335522305,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-01-17,2019-03-15,plausible,IYF,IShares Tr US Financials ETF Index FD,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114472.pdf,cc7e525defb0484a4cb6cd5d3d5453bcc332f17cc877eebcf0c8d18648867eca,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-01-17,2019-03-15,plausible,IJT,IShares Tr S&P Small-Cap 600 Growth ETF,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114472.pdf,e8a34307376fb3f96912fa3d265f05fa4eb620ad282d6bf3e64ba4de08fc4ae5,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-01-17,2019-03-15,plausible,IBDO,IShares IBonds Dec 2023 Term Corp ETF,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114472.pdf,15fb89c4efb700529da60fdf855d64233d9665cb009916725d63655b09868b64,llm,house-pdf-ocr,0
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2019-01-17,2019-03-15,plausible,IBDQ,IShares IBonds Dec 2025 Corp ETF,Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,9114472,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2019/9114472.pdf,c043be05688b826cb27ba7a1f277cc808a05fb7c5fe2a11fcef72a236170ccf3,llm,house-pdf-ocr,0
