bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,ticker_source,provenance
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-05-03,2024-11-08,CHRW,CH Robinson Worldwide (CHRW),,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,cc9c4fe9f8c868d17319c3bbe52dec53e0c5e3f0c88b3a1db1ba6b1bd81e19ae,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-05-03,2024-11-08,CHRW,CH Robinson Worldwide (CHRW),,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,b19613e992d3f73f82fbc4b3d2aa0665715b6a280f1e193f1c1998f49a1c92d1,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-05-03,2024-11-08,WLK,Westlake Corporation (WLK),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,6744df6b95d8ef36c1b5d198fff4aa862af5f351f113c6ac100f080298fa6135,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-05-03,2024-11-08,WLK,Westlake Corporation (WLK),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,6744df6b95d8ef36c1b5d198fff4aa862af5f351f113c6ac100f080298fa6135,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-05-03,2024-11-08,LH,Labcorp Holdings Inc (LH),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,41771f1613e7c4f13764098c06689cc46bb96602af00d7622b10bae70908b500,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-05-03,2024-11-08,LH,Labcorp Holdings Inc (LH),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,41771f1613e7c4f13764098c06689cc46bb96602af00d7622b10bae70908b500,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-05-03,2024-11-08,SHOP,Shopify Inc Cl A (SHOP),Stock,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,a36bc973ec83edd449b54286319fc23fd235f9c1b07ce6f2b03bec36ff27c74d,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,CMA,Comerica Inc (CMA),Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,4a4afd62ce4f12e2877595733bf13e8098fd2dc7861c6f5838ecdfc590a0d88e,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,CMA,Comerica Inc (CMA),Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,4a4afd62ce4f12e2877595733bf13e8098fd2dc7861c6f5838ecdfc590a0d88e,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,ELV,Elevance Health Inc (ELV),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,ebba84fe909e04b83a713bef5e3f582c9d7fb04af8bd8dcbea4f231a2e283e34,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,ELV,Elevance Health Inc (ELV),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,ebba84fe909e04b83a713bef5e3f582c9d7fb04af8bd8dcbea4f231a2e283e34,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,HWM,Howmet Aerospace Inc (HWM),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,65c6e6e6e0eaedfad796365436ac351d8eb281b396b13d869c9d5fd0c5329ff4,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,MRK,Merck & Co Inc (MRK),Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,78ba60f525d871e649700e46933f38b8b90a2f94e6cd7eb59a0a21f8d7d3c66a,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,MRK,Merck & Co Inc (MRK),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,ab4ad14b104266e6d9fd111c1bd84a5589d139d87d67fab95e3aedbfe09cac71,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,WAT,Waters Corp (WAT),Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,ab8def4ca2155fc6e9471108f305fb1148f3eb8bd61e9294d324cd47f26ec6c0,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,WAT,SP Waters Corp (WAT),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,59a5a7c432869cc0192bdc547fe24e2d6976e6ba9a2cae7271bd96abd54dd70e,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,AA,Alcoa Corp. (AA),Stock,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,9c43c642d5518ae3ad8f50c70ea7a41d7a4fd80f58f5af4730b7cad854b3d95d,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,AA,SP Alcoa Corp. (AA),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,f71ead8e96d6d0381597ce2c44f81db4bbb58cda357cbb05dd0cebd7104be60e,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,CE,Celanese Corp (CE),Stock,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,ef257a907936bfc7d7daadbdb4eec339e3223e6cad60ae0799708ad41c88875f,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,CE,SP Celanese Corp (CE),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,346dacc5fa8dc94ac7c4454c025ba90a2a9554394eaa2fb1c3ff9bf7d0d9fe3e,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,EXPD,Expeditors Intl Wash Inc (EXPD),Stock,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,a30f7a78e9cd251994b98a4c63d54d6bb5c0a16ecd9bb3cd8121db3772e07aed,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,EXPD,SP Expeditors Intl Wash Inc (EXPD),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,db7dc0b6c05c8ffce3390de8b8b3e1a956a04c8c6c35ae6f3afb88a6380f1b5b,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,VZ,Verizon Communications Inc (VZ),Stock,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,fb8165629fe4bb1d3644b2fa44aad10520ac283b64fc9eebd5b0be41eb61ab6c,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,VZ,SP Verizon Communications Inc (VZ),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,db1180754091469cc3ca864ee6f7552db79c1d3d274e9454fee8f1f9fe256cd3,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,WLK,SP Westlake Corporation (WLK),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,e4a6cfa471f02617cee1af0935ed25b4dca7ae40499a17177e378c311d736a27,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-08-12,2024-11-08,WLK,Westlake Corporation (WLK),Stock,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,ed467e65d7db25641db800980decaa85b876010cb282b8e5dfac9d8c6c2e2ea3,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-10-07,2024-11-08,CSL,SP Carlisle Cos Inc (CSL),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,213f2607d670a4a6f73c0643b3893a836cf9e372d596ba837317e453b14bc622,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-10-07,2024-11-08,CSL,Carlisle Cos Inc (CSL),Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,a98c8b9f19d6b1d95f9ba2a6730fb26eaa0febb36311e7220a380b67d228f7fa,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-10-07,2024-11-08,NVO,Novo-Nordisk As Adr (NVO),,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,434416d85ac80d40781337c12dc1874e9425fcba157a2d126e0a81a32fcce1b5,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-10-07,2024-11-08,NVO,SP Novo-Nordisk As Adr (NVO),,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,f0b22c3c92208fe4f493c3b02d69d26703ed3af336eb3617230745940e96a238,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-10-07,2024-11-08,STLA,Stellantis NV (STLA),,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,90050ac3b2f38bd56200e57f5093bb876e5c361ae8ed3bf655cb33785410da49,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-10-07,2024-11-08,STLA,SP Stellantis NV (STLA),,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,12b47a6f9dfb5e24ad9283b44f0c452af9fded10fc06578fae666d9b9cf94473,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-10-07,2024-11-08,STLA,SP Stellantis NV (STLA),,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,12b47a6f9dfb5e24ad9283b44f0c452af9fded10fc06578fae666d9b9cf94473,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-10-07,2024-11-08,TTWO,Take-Two Software (TTWO),,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,40b4d881bfbaec2101376588953999f2a0b0b7eeaa604735bf3abf1dfa67b9c8,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-10-07,2024-11-08,TTWO,SP Take-Two Software (TTWO),,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,0b2cf4326e754eb74eddba1d0cba4a1a2c1a4bef2a18084e4d6de17cdfa625d4,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,ARCH,Arch Resources Inc Cl A (ARCH),Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,facaccedab76b6602132c42c168b4b0adf8011c04c5fbc994275013ada996971,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,ARCH,SP Arch Resources Inc Cl A (ARCH),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,9dc397cf2419d59aa705310f6fbde407e7f46b5de64b4a0223e4ec75a41e059f,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,MPWR,Monolithic Power Systems (MPWR),,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,b7d14bdb7e69954c82e7a9dd0f35b283cd73f89edfed7718d905d542ea092123,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,MPWR,SP Monolithic Power Systems (MPWR),,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,ac2579115fb82f6b9e0fa8ff111ffdf0242b69cf45f3d452708d2f7810ff9e6b,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,QDEL,Quidelortho Corp (QDEL),Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,4d407d2886a639d4b2d8f8f66fe3a461a8f7d703078dc4e90f28c22897aa9a76,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,QDEL,Quidelortho Corp (QDEL),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,93064d1be30a6a72dcfdcdfb1f9a73636b2a81a78e0228cf66aa101390dc8213,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,VRTX,Vertex Pharmaceuticals (VRTX),,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,76e1df7d4755aaa634d8e9c76309877ab3a9dba06e40e59608559a8cd69c9610,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,VRTX,Vertex Pharmaceuticals (VRTX),,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,69013148bdfba1529abb441f260ec552fa008549fc6cc3ee3223078bb9bedd4e,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,BC,Brunswick Corp (BC),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,19e9d378d39d6450e82b5c964a9266dfa6996d264a58e9f86c963daef5d249d3,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,BC,Brunswick Corp (BC),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,19e9d378d39d6450e82b5c964a9266dfa6996d264a58e9f86c963daef5d249d3,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,CHRW,CH Robinson Worldwide (CHRW),,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,e18634a4c55e10d37521087b0b40823eebd6587c0de04f512d1044934ca499e5,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,CHRW,CH Robinson Worldwide (CHRW),,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,e18634a4c55e10d37521087b0b40823eebd6587c0de04f512d1044934ca499e5,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,CMA,Comerica Inc (CMA),Stock,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,55fa8be33c99fdbadbe4d123e646fc4b41c71520be2536ff0f83c6f5ebfdc627,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,CMA,Comerica Inc (CMA),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,a12e3f0e9e0a17fd9f13a8ce60f76362ea31a270c62ea7df03648200b71a9b6a,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,CMA,Comerica Inc (CMA),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,a12e3f0e9e0a17fd9f13a8ce60f76362ea31a270c62ea7df03648200b71a9b6a,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,CSL,Carlisle Cos Inc (CSL),Stock,Sale,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,39c00852482b69f1cdaa220c0fe1ada268ff978b892556266320bc51b73bea38,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2022-12-07,2024-11-08,CSL,Carlisle Cos Inc (CSL),Stock,Sale,"$1,001 - $15,000",8000.0,False,SELF,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,47dc4a8486afd58344f144be220964ae9f609097a9c6e0957bdc2061b5dee0b4,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2023-02-24,2024-11-08,HUM,Humana Inc. (HUM),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,e9b18d897810651044c8fa6c47d24a2257e908ea5f78ba3f0965605cc38458c3,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2023-02-24,2024-11-08,HUM,Humana Inc. (HUM),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,e9b18d897810651044c8fa6c47d24a2257e908ea5f78ba3f0965605cc38458c3,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2023-02-24,2024-11-08,IT,Gartner Inc NEW (IT),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,afdba50565f1953deb02490114edc11e88ced352fe734fd717ec4bd646d69940,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2023-02-24,2024-11-08,IT,Gartner Inc NEW (IT),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,afdba50565f1953deb02490114edc11e88ced352fe734fd717ec4bd646d69940,explicit,house-pdf-ocr
D000032,Byron Donalds,house,Republican,FL19,HSBA20; HSBA21; HSGO05; HSGO06; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2023-02-24,2024-11-08,MSCI,MSCI Inc (MSCI),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8220682,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/8220682.pdf,936075ab55455afd3bfb57cdacca32f3d1565d21ed95f11a97e12958e3b159d7,explicit,house-pdf-ocr
