year,filing_type,filing_date_raw,filing_date,doc_id,last_name,first_name,declarant_name_raw,state_dst,pdf_url,source_xml_path
2025,P,9/10/2025,2025-09-10,20032062,Aderholt,Robert B.,Robert B. Aderholt,AL04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032062.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,1/16/2025,2025-01-16,20026537,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026537.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,2/20/2025,2025-02-20,20026727,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026727.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,3/12/2025,2025-03-12,20027927,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027927.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,5/15/2025,2025-05-15,20030316,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030316.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,6/18/2025,2025-06-18,20030502,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030502.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,7/15/2025,2025-07-15,20030608,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030608.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,8/11/2025,2025-08-11,20030850,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030850.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,9/12/2025,2025-09-12,20032052,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032052.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,10/7/2025,2025-10-07,20032204,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032204.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,11/13/2025,2025-11-13,20033415,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033415.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,12/9/2025,2025-12-09,20033589,Allen,Richard W.,Richard W. Allen,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033589.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,2/21/2025,2025-02-21,20027810,Auchincloss,Jake,Jake Auchincloss,MA04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027810.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,5/22/2025,2025-05-22,20030397,Auchincloss,Jake,Jake Auchincloss,MA04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030397.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,8/27/2025,2025-08-27,20030976,Auchincloss,Jake,Jake Auchincloss,MA04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030976.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,11/18/2025,2025-11-18,20033492,Auchincloss,Jake,Jake Auchincloss,MA04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033492.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,7/9/2025,2025-07-09,20030646,Bentz,Cliff,Cliff Bentz,OR02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030646.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,1/6/2025,2025-01-06,20026517,Beyer,Donald Sternoff,Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20026517.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,3/8/2025,2025-03-08,20027932,Beyer,Donald Sternoff,Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027932.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,5/2/2025,2025-05-02,20030262,Beyer,Donald Sternoff,Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030262.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,8/2/2025,2025-08-02,20030746,Beyer,Donald Sternoff,Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20030746.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,10/2/2025,2025-10-02,20032200,Beyer,Donald Sternoff,Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032200.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,11/2/2025,2025-11-02,20033325,Beyer,Donald Sternoff,Donald Sternoff Beyer,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033325.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,10/5/2025,2025-10-05,20032149,Biggs,Sheri,Sheri Biggs,SC03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20032149.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,10/31/2025,2025-10-31,20033379,Biggs,Sheri,Sheri Biggs,SC03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033379.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,12/4/2025,2025-12-04,20033579,Biggs,Sheri,Sheri Biggs,SC03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033579.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,12/29/2025,2025-12-29,20033694,Biggs,Sheri,Sheri Biggs,SC03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20033694.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,2/6/2025,2025-02-06,8220747,Bilirakis,Gus M.,Gus M. Bilirakis,FL12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/8220747.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,2/13/2025,2025-02-13,20024346,Bresnahan,Rob,Rob Bresnahan,PA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20024346.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
2025,P,3/7/2025,2025-03-07,20027923,Bresnahan,Rob,Rob Bresnahan,PA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2025/20027923.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2025FD.xml
