year,filing_type,filing_date_raw,filing_date,doc_id,last_name,first_name,declarant_name_raw,state_dst,pdf_url,source_xml_path
2016,P,5/16/2016,2016-05-16,20005183,Amash,Justin,Justin Amash,MI03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20005183.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
2016,P,1/15/2016,2016-01-15,20004419,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20004419.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
2016,P,1/15/2016,2016-01-15,20004420,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20004420.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
2016,P,2/1/2016,2016-02-01,20004485,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20004485.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
2016,P,4/12/2016,2016-04-12,20004894,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20004894.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
2016,P,6/27/2016,2016-06-27,20005414,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20005414.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
2016,P,12/5/2016,2016-12-05,20006308,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006308.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
2016,P,12/5/2016,2016-12-05,20006309,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006309.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
2016,P,12/20/2016,2016-12-20,20006390,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006390.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
2016,P,12/20/2016,2016-12-20,20006391,Ashford,Brad,Brad Ashford,NE02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006391.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2016FD.xml
