bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,ticker_source,provenance
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-02,2022-05-26,PG,PROCTER & GAMBLE CO/THE,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,21b7f1597c069603ed8c105e23db2ba7aefce666bb037e7d46bd7ef70b947ee0,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-02,2022-05-26,,HARSHBARGER FAMILY TRUST II DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,32ba261e0ac9fcf931e3ba1c3329f65cb3bd059df692fcce55e3bff373452410,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-02,2022-05-26,,DIANA LYNN HARSHBARGER REVOCABLE LIVING TRUST DTD 04/1998,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,e0afaaf43ee7e91532c445b3144be82ef3f87c545116ede0b6afcbed42111701,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-02,2022-05-26,,VISA INC-CLASS A SHARES,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,20d7ab9654e086dd9ba9a0aa833b00045d22162ded10aaf8a6e7c7769f2c3175,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-02,2022-05-26,,VISA INC-CLASS A SHARES,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,20d7ab9654e086dd9ba9a0aa833b00045d22162ded10aaf8a6e7c7769f2c3175,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-02,2022-05-26,,HARSHBARGER FAMILY TRUST II DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,32ba261e0ac9fcf931e3ba1c3329f65cb3bd059df692fcce55e3bff373452410,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-10,2022-05-26,,SEATTLE WA WTR SYS REVENUE DUE 05/01/2025 5.000% [1],,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,e8648ff155576bd5ecaecbef098ab7fb05a37e4953a86b7fb2f9720d519347de,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-10,2022-05-26,,OREGON ST DUE 08/01/2041 5.000%,,Purchase,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,4c53afe069296f799eb35d8829892ce20f28bb187a708646347478a3adb33d16,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-11,2022-05-26,AZO,AUTOZONE INC,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,5414071a2f636765197864c76b436db69e29b3d2ec8c88a1a145e068e06099a7,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-11,2022-05-26,,ELECTRONIC ARTS INC,Stock,Purchase,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,fd1630a2b1f06ea58f078488c34b843adf7d4e441820824202ea19fa7a00d3e3,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,WESTERN DIGITAL CORP,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,cda9b535e776fc3f035f5ca1d741e85f0573e806e186ed205ba17ef77dcd7dc2,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,WESTERN DIGITAL CORP,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,6c8877d1ae02937d0d8d8a6d58613f61d8207d133c2280371c130fc072114b12,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,WESTERN DIGITAL CORP,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,cda9b535e776fc3f035f5ca1d741e85f0573e806e186ed205ba17ef77dcd7dc2,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,DIANA LYNN HARSHBARGER REVOCABLE LIVING TRUST DTD 04/1998,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,3a9f2142c02d693ddcfc4bdfb835d187802440610cdc57f7e94040275bb09fde,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,HARSHBARGER FAMILY TRUST II DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,c09df4609c7ee8e4b1a8d774900cc226d44d73ac76c57148de5d1fb7f35aefe1,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,HARSHBARGER FAMILY TRUST I DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,74da3ac88a4faaac7fa940c547657d492619635dbfbe1c44ad38206c0cdda6ad,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,MARYLAND ST DUE 08/01/2024 5.000% [1],,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,d4ee2e553c348c4f98004e3a2d97011a566a7ce6d958e7bd307275ac42b20b5d,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,NUCOM TECHNOLOGY INC,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,b42fd8188960b064cdcf9ac1ab74724fbc3ca1075353ec244f14a49d7f0901a4,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,NUCOM TECHNOLOGY INC,Stock,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,424e9dd480a8888683424f4bab265623d00815d05516d8424bf027268bbcd855,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,NUCOM TECHNOLOGY INC,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,b42fd8188960b064cdcf9ac1ab74724fbc3ca1075353ec244f14a49d7f0901a4,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,HARSHBARGER FAMILY TRUST II DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,c09df4609c7ee8e4b1a8d774900cc226d44d73ac76c57148de5d1fb7f35aefe1,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,ALLIANT ENERGY CORP,Stock,Purchase,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,5ddfc58d3144331030bbbafe7c24ba96e1e51cc7e83078e5cc4030d3f84a9153,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,ALLIANT ENERGY CORP,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,455ca7768e752571403c68877ee29fb9c2a12b91e99c6e23ebfb266e02b3e4c9,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,DIANA LYNN HARSHBARGER REVOCABLE LIVING TRUST DTD 04/1998,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,3a9f2142c02d693ddcfc4bdfb835d187802440610cdc57f7e94040275bb09fde,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,HARSHBARGER FAMILY TRUST I DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,46df9ea1b1bbdc247cc9db313486c2b2364bd546bc44a7eae01dcb540b8c6300,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,HARSHBARGER FAMILY TRUST II DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,c09df4609c7ee8e4b1a8d774900cc226d44d73ac76c57148de5d1fb7f35aefe1,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-12,2022-05-26,,"ROBERT HARSHBARGER, JR. REVOCABLE LIVING TRUST DTD 04/1998",Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,500514c1d489b45684a9fe4ec3413c220c0b1744b0b655122ec8b0760f64d696,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-13,2022-05-26,GM,GENERAL MOTORS CO,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,8daaf6fa50a3f4987bc5bf9205b3933552aaa0216949427bf8e984360d2057b0,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-13,2022-05-26,,"ROBERT HARSHBARGER, JR. REVOCABLE LIVING TRUST DTD 04/1998",Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,721c4f8076ed3ef3c9ee6d22ffbc770cc35da29eaa9eb450a11404d9d98b7111,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-13,2022-05-26,,HARSHBARGER FAMILY TRUST II DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,7aa1fc5084d42d377b7f1907d3a3ca0f7dafaaf4c5b568ac6ac3229ce5e7fcf1,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-13,2022-05-26,PYPL,PAYPAL HOLDINGS INC,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,2ec9888dfe624600b3f0bc0f2c2c3938575efcb61bf0f98c1ee557b6bdf54870,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-13,2022-05-26,PYPL,PAYPAL HOLDINGS INC,Stock,Sale,"$15,001 - $50,000",32500.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,346a849833d278606cc32a0e3839a8dbca16ef6c34e14ab4d87f8bdbb3af28e5,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-19,2022-05-26,,HARSHBARGER FAMILY TRUST I DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,e722105d6155de10c016f1681d2e8e92e489ab2c8ee6e0dc447fe407b9e6496d,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-19,2022-05-26,,WILLIS TOWERS WATSON PLC,Stock,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,9e29c717cf3ad20b001368d9e841fb930dab68351476bd3ee7941205e04a85d8,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-05-19,2022-05-26,,HARSHBARGER FAMILY TRUST II DTD 8/23/2012,Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,1a629d44f620d26ad1a7fe3dc19552797b37bf41d8c8698c8eeed400bc3791a5,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-18,2022-05-26,,WASHINGTON DC MET AREA TRANSIT DUE 07/15/2041 6.000%,,Purchase,"$15,001 - $50,000",32500.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,2405fe22b9d19bc8aac3593b5c73b3bd5ef7a6a7fe8ec106bc96aaf0035a9003,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-18,2022-05-26,,US TREASURY DUE 02/15/2031 1.125%,Gov Security,Sale,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,5a10db8ab6ab21a28839953e3c327ef2a76ca79425b1f00cb1ed27d6f700f335,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-18,2022-05-26,,US TREASURY DUE 02/15/2031 1.125%,Gov Security,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,f79de6a9a884852ada191d264a42c94619890c5473d228522acc921395a24580,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-21,2022-05-26,OTIS,OTIS WORLDWIDE CORP,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,f30025b6c82bae86097b15b0f24214a0d2f35f184759036702acafe1b9ddd4f1,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-21,2022-05-26,,TEXAS ST DUE 09/01/2036 8.000%,,Purchase,"$15,001 - $50,000",32500.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,7cc29b577071c48ddb439a36c5719ec6f2243465310249865087c032c008daad,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-22,2022-05-26,WFC,WELLS FARGO & CO,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,f59460879d2412336211524d4c0b1cf09d33d4aec665d072f59e9c2b4e85c72a,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,BAKER HUGHES CO,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,19cb719282dc3c97d4791e29e6c5778aa4bc66a7a811b731c0bd832e31bc3144,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,CVS,CVS HEALTH CORP,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,393859369d6384897c756f96a8b48b2f263999f378922bfe1447ecb81b5f4ed6,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,CVS,CVS HEALTH CORP,Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,3701d9386c654275494eff2cd01b15e2e6e41f2b9ae0acc8a37135235e9eb9f3,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,DANA LYNN HARSHBARGER REVOCABLE LIVING TRUST DTD 04/1998,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,8b4a845725b4120f7e02a25db14bfd7c2ef3b04dd41223e42017575cdf736bf3,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,"ROBERT HARSHBARGER, JR. REVOCABLE LIVING TRUST DTD 04/1998",Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,b338d93abfc8c60d3d37e6d8416f7b11f24e7297f3e3d9f0bc6e8c1a81577ac6,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,HARSHBARGER FAMILY TRUST I DTD 8/23/2012,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,38ee8be3b452e1c9f8e205d2cada9c37b7fe090a290dd16b17f26d0119e0b09d,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,DIANA LYNN HARSHBARGER REVOCABLE LIVING TRUST DTD 04/1998,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,3319c4db0810fc6ff34536b9b250f305a883e0d75cd05d349d7d7af9aefc5831,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,"ROBERT HARSHBARGER, JR. REVOCABLE LIVING TRUST DTD 04/1998",Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,b338d93abfc8c60d3d37e6d8416f7b11f24e7297f3e3d9f0bc6e8c1a81577ac6,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,HARSHBARGER FAMILY TRUST II DTD 8/23/2012,Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,2e64f4619db0a47b42fe133cf212c85a2b4c94fe85b1f9afcc463a7b74649e69,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,GIS,GENERAL MILLS INC,Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,89d759ee55ffe5b717386642952cc43f25be01dd758e9c21323bb0367280032e,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,GIS,GENERAL MILLS INC,Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,89d759ee55ffe5b717386642952cc43f25be01dd758e9c21323bb0367280032e,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,GIS,GENERAL MILLS INC,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,009e2886402a84c5e543f05836a1b094ddceaa26239e8a334b41ec8445ac0ff1,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,GIS,GENERAL MILLS INC,Stock,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,89d759ee55ffe5b717386642952cc43f25be01dd758e9c21323bb0367280032e,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,GIS,GENERAL MILLS INC,Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,1b02bfddef3ac6f55fdc458529d1f98cae976137174a05c54a6eb71253f2eb6e,elec_dict,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,GENPACT LTD,,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,28eb5d4a3c2286b85c6418e6e4d343ffdab91907bbe5e782ce45ea946353b6d9,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,GENPACT LTD,,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,28eb5d4a3c2286b85c6418e6e4d343ffdab91907bbe5e782ce45ea946353b6d9,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,,GENPACT LTD,,Purchase,"$1,001 - $15,000",8000.0,False,SELF,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,28eb5d4a3c2286b85c6418e6e4d343ffdab91907bbe5e782ce45ea946353b6d9,none,house-pdf-ocr
H001086,Diana Harshbarger,house,Republican,TN01,HSIF02; HSIF03; HSIF14; House Committee on Energy and Commerce,False,2022-04-25,2022-05-26,JNJ,JOHNSON & JOHNSON,,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,8218894,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2022/8218894.pdf,c71a4c904781f4dfd2b02da8683f56b3b806e8f02d57f9bd80b5e7be9fce717f,elec_dict,house-pdf-ocr
