year,filing_type,filing_date,doc_id,last_name,first_name,state_dst,pdf_url
2018,P,8/2/2018,20010021,Amash,Justin,MI03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010021.pdf
2018,P,11/13/2018,20010646,Amash,Justin,MI03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010646.pdf
2018,P,6/15/2018,9113416,Barr,"Garland ""Andy""",KY06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113416.pdf
2018,P,6/28/2018,9113472,Bilirakis,Gus M.,FL12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113472.pdf
2018,P,1/2/2020,8216835,Bilirakis,Gus M.,FL12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/8216835.pdf
2018,P,2/6/2018,9112405,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112405.pdf
2018,P,2/28/2018,9112497,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112497.pdf
2018,P,3/21/2018,9112587,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112587.pdf
2018,P,4/9/2018,9112640,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112640.pdf
2018,P,4/13/2018,9112648,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112648.pdf
2018,P,5/1/2018,9112736,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112736.pdf
2018,P,5/17/2018,9112886,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112886.pdf
2018,P,6/8/2018,9113332,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113332.pdf
2018,P,6/26/2018,9113456,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113456.pdf
2018,P,7/23/2018,9113554,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113554.pdf
2018,P,8/9/2018,9113630,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113630.pdf
2018,P,8/28/2018,9113729,Black,Diane,TN06,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113729.pdf
