year,filing_type,filing_date,doc_id,last_name,first_name,state_dst,pdf_url
2024,P,1/11/2024,20024277,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024277.pdf
2024,P,2/16/2024,20024458,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024458.pdf
2024,P,5/14/2024,20025031,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025031.pdf
2024,P,6/21/2024,20025287,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025287.pdf
2024,P,7/10/2024,20025411,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025411.pdf
2024,P,8/8/2024,20025601,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025601.pdf
2024,P,9/20/2024,20025875,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025875.pdf
2024,P,10/18/2024,20026031,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026031.pdf
2024,P,11/14/2024,20026191,Allen,Richard W.,GA12,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026191.pdf
2024,P,8/21/2024,20025708,Auchincloss,Jake,MA04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025708.pdf
2024,P,11/21/2024,20026246,Auchincloss,Jake,MA04,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026246.pdf
2024,P,8/12/2024,20025626,Banks,James E Hon,IN03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025626.pdf
2024,P,3/27/2024,20024750,Barragan,Nanette,CA44,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024750.pdf
2024,P,4/25/2024,20024923,Barragan,Nanette,CA44,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024923.pdf
2024,P,2/13/2024,20024492,Bentz,Cliff,OR02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024492.pdf
2024,P,3/31/2024,20024769,Beyer,Donald Sternoff,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024769.pdf
2024,P,6/6/2024,20025133,Beyer,Donald Sternoff,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025133.pdf
2024,P,9/4/2024,20025776,Beyer,Donald Sternoff,VA08,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025776.pdf
