bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,occurrence_index
B001260,Vern Buchanan,house,Republican,FL16,HSWM02; HSWM04; House Committee on Ways and Means; Joint Committee on Taxation,False,2016-10-18,2016-11-29,,California St Public 5.0% 6/01/19,,Sale,"$100,001 - $250,000",175000.5,False,SELF,20006274,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006274.pdf,f42121e6f9026b7d8b81115187ed6ad49df4f43617aea8ed776ee5ac04079752,0
D000624,Debbie Dingell,house,Democrat,MI12,HSIF14; HSIF16; HSIF17; HSII06; HSII13; House Committee on Energy and Commerce; House Committee on Natural Resources,False,2016-11-14,2016-11-29,,Alphabet Inc. - Class C Capital Stock,,Purchase,"$15,001 - $50,000",32500.5,False,SP,20006242,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006242.pdf,ad21412ff4ce977f0c30794fc4de4ae3485261ab26562219d4a592473c9f277c,0
B001260,Vern Buchanan,house,Republican,FL16,HSWM02; HSWM04; House Committee on Ways and Means; Joint Committee on Taxation,False,2016-10-26,2016-11-29,,Texas St Transprtn C 5.0% 10/01/24,,Purchase,"$100,001 - $250,000",175000.5,False,SELF,20006274,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006274.pdf,a5105a5854ca045bdbae4dab258a8f5e73e8342655251e128ea684fee23b9fb3,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-13,2016-11-27,BA,boeing Company,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,eea696cdc161d1270556df61815aa70db093b44cd46dd3c89c7f2862233076ea,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-13,2016-11-27,CL,Colgate-Palmolive Company,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,a334f691318b493e49ea6f8d3708589aafd5d635a9d5c0f2ed535ecf64769318,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-13,2016-11-27,ALNY,"Alnylam Pharmaceuticals, Inc.",,Purchase,"$100,001 - $250,000",175000.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,de66c25ff699b82cd395e3f36ae826e13e8194ae95b6d79c013542347228c655,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-13,2016-11-27,QCOM,QUALCoMM Incorporated,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,0a344dc6d501d38778e1d2b9af144aa36f1f4e571206efe67abd39b7b7272523,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-07,2016-11-27,ASIX,AdvanSix Inc.,,Exchange,"$1,001 - $15,000",8000.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,a4824b108935388389d0dc9a979c0dd0ee2283dcfe8e7dd28ba5f933eec9c392,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-13,2016-11-27,,Express Scripts Holding Company,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,345c5641f57a7326a49e4d38f8c3eafdcb66ccee93f995131f467db12a04def0,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-13,2016-11-27,TROW,"T. Rowe Price group, Inc.",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,3cd224a2e622f1b102f8b0a0e526e8cfbeb242d8e651384ec7884101956d3fa7,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-13,2016-11-27,,"Scripps Networks Interactive, Inc - Class",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,2907dc95657bd5bb4239f2be411bce819b8f006993fb061722efeb236b5ee857,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-13,2016-11-27,USG,USg Corporation,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,e10552cd8803bb22591fa8d0a1427f572d1e92dd879419c60e4a107389647cab,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-07,2016-11-27,VSM,"Versum Materials, Inc.",,Exchange,"$15,001 - $50,000",32500.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,74f9f42ac64856f8f31df43d5deb32ea8ff60f373f9fe942ec07dd10767d6ec0,0
H001051,Richard L. Hanna,house,Republican,NY22,,False,2016-10-13,2016-11-27,AGN,Allergan plc ordinary Shares,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006260,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006260.pdf,765715ae1aa66b23f0077a3556059e10e73f5dc6eefe495579a5a62ff9cf616b,0
P000523,David E. Price,house,Democrat,NC04,,False,2016-10-06,2016-11-23,VSM,"Versum Materials, Inc.",,Exchange,"$1,001 - $15,000",8000.5,False,SELF,20006249,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006249.pdf,3e42842c8497eb92ca2b166c6e3d4931706f3ff0d224bd8777a6898a0c310c47,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-12,2016-11-22,,SPDR goLD TR gLD oCT 28 122.5,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,61b65d5e86a85c021f7afb501a18976fb858cdb0dc568da3543ed2a7250047fd,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-25,2016-11-22,,SPDR goLD TR gLD oCT 28 122.5,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,f29dfdef0431fb7e5734e0fcad6101326c4ae2da76e3144d1249fed4681897d2,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-06,2016-11-22,,SPDR goLD TR goLD oCT 7 124 CaLL,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,f4013052e25b74c711143dc0faf2ab9506491898689724038ea681c40999aa2e,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-12,2016-11-22,,SPDR goLD TR goLD oCT 14 123 PUT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,59ece5c1de7dfcc70ea2cc328e140c9faa3e380e11eeffabf789b2efd76087a0,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-06,2016-11-22,,SPDR goLD TR goLD oCT 21 123.5,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,74ee3db77901465ddf62169fa2d0201b8a7440f21d998fe435945d444afa4e7b,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-18,2016-11-22,,SPDR goLD TR gLD NoV 4 123 PUT,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,04bc3b5df42cf99f93cd25b33da5918638604d2d20b94dcb8d5bfe86325a63a2,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-18,2016-11-22,,SPDR goLD TR gLD oCT 123.5 PUT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,a5d5b8b34b81294aeca3f2c0230e55ba017e7b2063f7be46110152bef4265069,0
P000523,David E. Price,house,Democrat,NC04,,False,2016-11-02,2016-11-22,,Magellan Midstream Partners l.P.,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006241,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006241.pdf,e4a8b547588db10b8bf44e091131f84b9fcd5472acb21485388b3c99d2141b7e,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-25,2016-11-22,,SPDR goLD TR gLD NoV 11 121.5 PUT,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,7553fd7bb768c0be8645372d6a46e3cc95ba10d37f6de65fc05766c7e20e1313,0
R000598,Keith J. Rothfus,house,Republican,PA12,,False,2016-07-01,2016-11-22,GAS,"AGL Resources, Inc.",,Sale,"$15,001 - $50,000",32500.5,False,SP,20006243,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006243.pdf,51eadc8534311a5ba68ce06f37b77e85b50ed82873a2161480b3dd5406f4a9db,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-11,2016-11-22,,S&P 500 NoV 30 2000 PUT,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,fad5a9cddecae7a62a3c2d3e0aa68b2db91cb04ce2b82f86de1ec1b6f4e663f4,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-20,2016-11-22,,S&P 500 DEC 16 1825 PUT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,6a61034f97363d92cbba6376f363a9939058fac00d6d9a0b96795f8476dd1a14,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-20,2016-11-22,,S&P 500 DEC 1950 PUT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,024a8004fb6377fbee2e82cd84b93aceb677a012ffd0638de61308fe4fd43dcc,0
P000523,David E. Price,house,Democrat,NC04,,False,2016-11-10,2016-11-22,,american Tower REIT Inc.,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006241,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006241.pdf,a20080c35890bb1365f1a3f19c024a2e9563e90c2f00e171b124a9a5d3038fea,0
P000523,David E. Price,house,Democrat,NC04,,False,2016-10-13,2016-11-22,TMO,Thermo Fisher scientific Inc,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006241,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006241.pdf,54dd81b78ffe87baeb6075643471f17c8d7b76b4214b212f6e014c1586a66e77,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-11,2016-11-22,,S&P 500 NoV 30 1825 PUT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,903fdd099f19d3b54e01799ec09d8c8aea891b2aa2aad53e1ebbf6af0b6b34b5,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-11,2016-11-22,,S&P 500 NoV 30 1950 PUT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,3676123b10f89e536f89a25d5df63688c21e31880dd77648a7f5254f321d9cdd,0
C001080,Judy Chu,house,Democrat,CA27,HSWM02; HSWM03; HSWM06; House Committee on Ways and Means; House Committee on the Budget,False,2016-10-20,2016-11-22,,S&P 500 DEC 16 2000 PUT,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006174,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006174.pdf,21481619faf556aec6473eb2f1d3f18c97ffaa6f0a7cdd70fd9078bebd0b439d,0
B000574,Earl Blumenauer,house,Democrat,OR03,,False,2016-11-15,2016-11-21,NWN,type Date sP Northwest Natural gas Company,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006238,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006238.pdf,46f53077fe236907e62e42f8a7d6e35e50b04b17879f4d15fba20ac4fc80c388,0
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2016-11-14,2016-11-21,VZ,Verizon Communications Inc.,,Sale,"$15,001 - $50,000",32500.5,False,SP,20006236,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006236.pdf,3a2bd7e5309e8999b30e58a70a5d9233d4ebd223f0f66c93c2ba829c282c03cd,0
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2016-11-10,2016-11-21,SEE,Sealed Air Corporation,,Purchase,"$1,001 - $15,000",8000.5,False,SP,20006236,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006236.pdf,995bd85153d5e15a18b82e1adf609d091ca0d47ad58810ba5a48ff2ba1dea3a6,0
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2016-11-14,2016-11-21,KMB,Kimberly-Clark Corporation,,Sale,"$1,001 - $15,000",8000.5,False,SP,20006236,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006236.pdf,757c42de06391666d1dd1d77569978843d0cce6cf6f088a1b7f13a22e944603c,0
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2016-11-07,2016-11-21,FB,"Facebook, Inc. - Class A",,Purchase,"$1,001 - $15,000",8000.5,False,SP,20006236,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006236.pdf,f5e72784dad2ded3cf8fd8a0c379dc07e44adfc553978204eb1d834bfb6cee94,0
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2016-11-11,2016-11-21,AAPL,Apple Inc.,,Purchase,"$1,001 - $15,000",8000.5,False,SP,20006236,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006236.pdf,b4be32c22d1c9508b7f182f3863e2df06cb8a145502a1ba3d71e2b27fe58754c,0
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2016-11-09,2016-11-21,AAPL,Apple Inc.,,Purchase,"$1,001 - $15,000",8000.5,False,SP,20006236,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006236.pdf,32d0d92fe4c63ebc3ede84a79458bf42c831e9a792dbb61d8259b14568f21823,0
G000563,Bob Gibbs,house,Republican,OH07,,False,2016-11-07,2016-11-20,SUN,type Date Sunoco LP Common Units representing limited partner interests,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006235,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006235.pdf,c82c7e691cd4a27c17e9548b7fc4017ddd60a1d6c6e72860c298cabcbd47bdb3,0
F000462,Lois Frankel,house,Democrat,FL22,HSAP04; HSAP07; House Committee on Appropriations,False,2016-11-09,2016-11-18,BEN,"Franklin Resources, Inc.",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006222.pdf,7f160c1d4b2d880301744b6a718a5b9b9a5d6dc24f2a3b97cd8e8cdbbe9c2056,0
F000462,Lois Frankel,house,Democrat,FL22,HSAP04; HSAP07; House Committee on Appropriations,False,2016-10-19,2016-11-18,COTY,Coty Inc. Class A,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006222.pdf,7ecd6a64ccb8339bb83b469720ecfc2623bddc719062ca4ebfa1e408628ff8e5,0
F000462,Lois Frankel,house,Democrat,FL22,HSAP04; HSAP07; House Committee on Appropriations,False,2016-11-02,2016-11-18,COTY,Coty Inc. Class A,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006222.pdf,9b6fc788fb49434da56fa4b48431d405d719cb926c18607b8dccea8216d47e19,0
F000462,Lois Frankel,house,Democrat,FL22,HSAP04; HSAP07; House Committee on Appropriations,False,2016-11-14,2016-11-18,ADI,"Analog Devices, Inc.",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006222,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006222.pdf,b0694b4370b42e9ebfa71990088a68b36671de12cb7d9ca9eeb4e9475162392f,0
K000387,Steve Knight,house,Republican,CA25,,False,2016-11-16,2016-11-17,FNMA,type Date Federal National Mortgage association,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20003301,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20003301.pdf,72b1aac8fb6d6f1af774d51481343801dca0cf334d7e2eb37592ff7b8a26522e,0
M000404,Jim McDermott,house,Democrat,WA07,,False,2016-10-12,2016-11-16,,CITIGRoUP INC DEP SHS,,Purchase,"$15,001 - $50,000",32500.5,False,SELF,20006215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006215.pdf,68709788c7ecbdcca18b8ce9f6c3eac86ef1d4fafe84fd5d4606dcb9fd4da6e4,0
M000404,Jim McDermott,house,Democrat,WA07,,False,2016-10-11,2016-11-16,,FIFTH THIRD bANCoRP,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006215,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006215.pdf,680a88ca76893a55e2cb606568a4811ca33a609a869a0315d00e8cfbdc107d7c,0
M001182,Mick Mulvaney,house,Republican,SC05,,False,2016-10-14,2016-11-16,,"Indian land Ventures, llC, 33%",,Purchase,"$250,001 - $500,000",375000.5,False,SELF,20006210,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006210.pdf,c07c80d3c061d4d68a76a3d7a151bed234d9ea5d507f6eb5cda547d67bb92668,0
K000378,Adam Kinzinger,house,Republican,IL16,,False,2016-11-14,2016-11-15,LYG,Lloyds Banking group Plc American Depositary shares,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006203,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006203.pdf,b8ed3303bec2be5caf7cc596624ddc8d981f34781d6c9c1868f32105dd3f2a90,0
K000378,Adam Kinzinger,house,Republican,IL16,,False,2016-10-24,2016-11-15,LYG,Lloyds Banking group Plc American Depositary shares,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006203,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006203.pdf,248c69be64b428a6a19168f703a55501a4c540c57232d0177fbe4c91584db6cb,0
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-10-03,2016-11-15,FSLR,"First solar, Inc.",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006201,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006201.pdf,10b4700011364c4504dc2a312cfce490b87549ee134d824dd2d716c6afedf015,0
K000378,Adam Kinzinger,house,Republican,IL16,,False,2016-10-18,2016-11-15,LYG,Lloyds Banking group Plc American Depositary shares,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006203,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006203.pdf,cb29e33e5e5406ef7177f06f9b355ddb9acd523e7495afa0221e87b73f55adc1,0
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-10-21,2016-11-15,FSLR,"First solar, Inc.",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006201,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006201.pdf,14719b75c7036fbaca7c5e1c0cda0de00d134dad56cc2df8952692e26e4fd4cc,0
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-11-07,2016-11-15,USO,United states oil Fund,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006201,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006201.pdf,cca2f1aea3f1d619e190528334a31339694eb18d72a9a1bb8520b4b32f4100c3,0
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-11-03,2016-11-15,FSLR,"First solar, Inc.",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006201,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006201.pdf,31ca5ad9d695f55a1925ad9965fc5235ec1823a2916fff88a5598f4863932e57,0
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-11-11,2016-11-15,,Petroleo Brasileiro s.a.- Petrobras,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006201,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006201.pdf,82c5447bed6ae420992f028707309cea8f418a370bec78e990d07ae1500150cc,0
C001107,Carlos Curbelo,house,Republican,FL26,,False,2016-11-07,2016-11-15,,Petroleo Brasileiro s.a.- Petrobras,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006201,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006201.pdf,e2d764139535f58f96172676c458c781f4116de012aae33553fe987b98c2636a,0
K000378,Adam Kinzinger,house,Republican,IL16,,False,2016-10-26,2016-11-15,LYG,Lloyds Banking group Plc American Depositary shares,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006203,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006203.pdf,5aef76c282569573b1948b5299f98e272f4e2c7d24aa8a558667446a9489c316,0
F000461,Bill Flores,house,Republican,TX17,,False,2016-10-21,2016-11-15,IBM,International Business Machines Corporation,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006205,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006205.pdf,d277543bffb1040213d4aa0666066672d959006c8941497e87a63161b17fabfa,0
F000461,Bill Flores,house,Republican,TX17,,False,2016-10-04,2016-11-15,ACN,accenture plc Class a ordinary shares,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006205,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006205.pdf,8fc8bfc20720f1e89ab9a71155f381a85f5eb52d5ebf2db7a65116f0bd1b3cd1,0
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2016-10-21,2016-11-15,,aflac Inc Sr Nt 2.4% Due 03/16/20,,Sale,"$250,001 - $500,000",375000.5,False,JT,20006166,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006166.pdf,037ea570c53c6d26f305650382c00d6e4c8583c21ee537c646998c579fefad05,0
F000461,Bill Flores,house,Republican,TX17,,False,2016-10-11,2016-11-15,IBM,International Business Machines Corporation,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006205,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006205.pdf,bd285c8fd58e7e514bdcaf795d8972bcb52670c33c6a12edec7a0a1217b8e580,0
F000461,Bill Flores,house,Republican,TX17,,False,2016-10-04,2016-11-15,IBM,International Business Machines Corporation,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006205,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006205.pdf,50e6a1796c27e3c26674b471704f9ffd0580552b69b863944aa3371e8d9635cd,0
F000461,Bill Flores,house,Republican,TX17,,False,2016-10-21,2016-11-15,COF,Capital one Financial Corporation,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006205,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006205.pdf,c4d7c7f0d904b1be499ec85ed228b6ae4e0fe0b0c2e3d84ef3cc1e59d8c2043f,0
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2016-10-24,2016-11-15,,Wells Fargo & Co 4.6% Due 04/01/21,,Sale,"$50,001 - $100,000",75000.5,False,JT,20006166,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006166.pdf,d7aca6fcd4fcb59a5550d9a3d0095ba635f65b17e91182901279c42a3e7989e4,0
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2016-10-24,2016-11-15,,Verizon Communications Inc 5.15% Due,,Sale,"$15,001 - $50,000",32500.5,False,JT,20006166,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006166.pdf,105dbc41f3d37cbbe9bcda5330dd0e40db47edb455a56cd3c28fd0d11e97239f,0
F000461,Bill Flores,house,Republican,TX17,,False,2016-10-21,2016-11-15,ACN,accenture plc Class a ordinary shares,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006205,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006205.pdf,81ddad3c06ec847f15b014aaaec1e258b75de70e73bd17405b82c3a0632d3785,0
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2016-10-21,2016-11-15,,Roper Ind 2.05 Due 10/01/2018,,Sale,"$250,001 - $500,000",375000.5,False,JT,20006166,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006166.pdf,0c09eee4d8747e4ba7264fda2803955bced67f6cf11b2e69eb6be91c60420b7e,0
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2016-10-21,2016-11-15,,New Jersey St Transn 5.25% Due,,Purchase,"$250,001 - $500,000",375000.5,False,JT,20006166,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006166.pdf,fa5389f1e1a4295ae42928193515fc273fe45b6f3944973e0b5fdaaea541c375,0
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2016-10-24,2016-11-15,OMX,Nasdaq OMX group Inc 5.25% Due,,Sale,"$50,001 - $100,000",75000.5,False,JT,20006166,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006166.pdf,bca48d556390100903a2676539deb9b008b0ed9261d2ff14a102399c0cc0d334,0
D000617,Suzan K. DelBene,house,Democrat,WA01,HSWM04; HSWM05; HSWM06; House Committee on Ways and Means,False,2016-10-24,2016-11-15,,lower Col River aut 5.00% Due,,Sale,"$50,001 - $100,000",75000.5,False,JT,20006166,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006166.pdf,e0b01a23a1acacfb5c81a5eddce7df8a6eee5c950b6501082ca813650df9dae6,0
