bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,occurrence_index,provenance,date_confidence,ticker_source,sector_source,years_in_office
G000563,Bob Gibbs,house,Republican,OH07,,False,2016-12-16,2016-12-30,NTAP,"Netapp, Inc.",,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20006436,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006436.pdf,d4ad9485e113434fa12224d96710a5f61342d9873ceb1eb45fa33b2dce854342,0,house-pdf-electronic,,,yfinance,5
D000598,Susan A. Davis,house,Democrat,CA53,,False,2016-11-30,2016-12-29,COST,Costco Wholesale Corporation,,Consumer Staples,XLP,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006402,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006402.pdf,e652c5e74f1ad68d724798e2540beaa0f5c3fa150597ac4d6a77ffb758887c12,0,house-pdf-electronic,,,yfinance,15
M000087,Carolyn B. Maloney,house,Democrat,NY12,,False,2016-11-15,2016-12-29,,METROPOLITAN TRANSN AUTH NY,,,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006403,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006403.pdf,f56358b51fe5cb5fa42db9d318cf1eb0cf3ffde64d2b2fd67149b2d42a657625,0,house-pdf-electronic,,,none,23
M000087,Carolyn B. Maloney,house,Democrat,NY12,,False,2016-11-03,2016-12-29,,NEW YORK CITY TRANSPORTATION,,,,Purchase,"$15,001 - $50,000",32500.5,False,SELF,20006403,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006403.pdf,542d6652c7c38fe464e0fd34bfbd6cdb83b1bbe187b149a47c61b3a79664645d,0,house-pdf-electronic,,,none,23
M000087,Carolyn B. Maloney,house,Democrat,NY12,,False,2016-11-03,2016-12-29,,NEW YORK CITY TRANSPORTION SER,,,,Purchase,"$15,001 - $50,000",32500.5,False,SELF,20006403,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006403.pdf,5c51ead0be56aa5d0760c9e9d3d9aa3cbbe3c9bd5cc585627fb600c54898b715,0,house-pdf-electronic,,,none,23
D000598,Susan A. Davis,house,Democrat,CA53,,False,2016-11-30,2016-12-29,GE,general Electric Company,,Industrials,XLI,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006402,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006402.pdf,69f20762ec41f29e127dca060e1ead265255146821b59c83927d08c5c1469867,0,house-pdf-electronic,,,yfinance,15
D000598,Susan A. Davis,house,Democrat,CA53,,False,2016-11-30,2016-12-29,KBH,KB Home,,Consumer Discretionary,XLY,Sale,"$15,001 - $50,000",32500.5,False,SP,20006402,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006402.pdf,b4e3444974c007d5d4adc096a91cc0cb6a782acbcbbb33f45ca251dafcbd5f0c,0,house-pdf-electronic,,,yfinance,15
M000087,Carolyn B. Maloney,house,Democrat,NY12,,False,2016-11-15,2016-12-29,,METROPOLITIAN TRANSN AUTH NY,,,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006403,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006403.pdf,eb773f78b512f6494b61131c60f7c8442d16a1be09302d7316f2e04ca620be75,0,house-pdf-electronic,,,none,23
C001105,Barbara J. Comstock,house,Republican,VA10,,False,2016-12-28,2016-12-28,AAPL,Apple Inc.,,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,SP,20006432,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006432.pdf,c7e02894ab765acb414a9506a85bc9816e267870578e5d350749de99ee9148d8,0,house-pdf-electronic,,,yfinance,1
L000397,Zoe Lofgren,house,Democrat,CA19,"HSJU01; HSJU03; HSJU05; House Committee on Science, Space, and Technology; House Committee on the Judiciary",False,2016-11-22,2016-12-28,SCTY,SolarCity Corporation,,Utilities,XLU,Exchange,"$50,001 - $100,000",75000.5,False,JT,20006431,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006431.pdf,0f4a75d779d77a48be38ed155f67290a50abd7524fc186ec0de82680242f24eb,0,house-pdf-electronic,,,llm,21
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-11-17,2016-12-25,NGD,New gold Inc.,,,,Purchase,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,3dff57ae7bf342c706ddf8940a455fd293ac6f27f0fdf280cff38ae1963837da,0,house-pdf-electronic,,,none,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-12-12,2016-12-25,,"Medical Properties Trust, Inc. common",,,,Purchase,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,77fa53286c0267307856fe0488c5867626a2b590df216ec02ec076271a1307dc,0,house-pdf-electronic,,,none,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-12-12,2016-12-25,KERX,"Keryx Biopharmaceuticals, Inc.",,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,ca27eb68a115ab5ef77bac37f2b7afa7eb8c7157dae3b20d0d16ff15aeba8e86,0,house-pdf-electronic,,,llm,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-11-17,2016-12-25,SGBK,Stonegate Bank,,Financials,XLF,Sale,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,636e59194c0acb088564338ac1de1ee52fc6458b6bdd34de338683c0868a2e69,0,house-pdf-electronic,,,llm,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-12-12,2016-12-25,,Frontier Communications Corporation,,,,Purchase,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,e74addb72139be9ec436a31384c48e89e05f185a12d665becfdc478493348bf6,0,house-pdf-electronic,,,none,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-12-08,2016-12-25,,Comtech Telecommunications Corp.,,,,Sale,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,75eebf3a69e39613b544e1a6ff89c945700f0529c5c0c2bb5e35043bd1682dc2,0,house-pdf-electronic,,,none,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-12-23,2016-12-25,AAPL,apple Inc.,,Information Technology,XLK,Sale,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,93902626a60c74a91f06f5ab29ae45d8ea40fe78a0ed70bc608a4d15a4cd1593,0,house-pdf-electronic,,,yfinance,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-11-08,2016-12-25,ANGO,"angioDynamics, Inc.",,Health Care,XLV,Sale,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,c0f1e324887c055809d1e007f37475eadabebb6cf040b58538c1c84759de64d5,0,house-pdf-electronic,,,yfinance,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-12-08,2016-12-25,CMTL,Comtech Telecommunications Corp.,,Information Technology,XLK,Sale,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,75eebf3a69e39613b544e1a6ff89c945700f0529c5c0c2bb5e35043bd1682dc2,1,house-pdf-electronic,,,yfinance,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-12-12,2016-12-25,FTR,Frontier Communications Corporation,,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,e74addb72139be9ec436a31384c48e89e05f185a12d665becfdc478493348bf6,1,house-pdf-electronic,,,llm,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-11-17,2016-12-25,FTR,Frontier Communications Corporation,,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,91f6cc266066ab6ddcf7b9decb6175b4de9616272f215c28b7144a77e4de16db,1,house-pdf-electronic,,,llm,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-11-17,2016-12-25,,Frontier Communications Corporation,,,,Purchase,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,91f6cc266066ab6ddcf7b9decb6175b4de9616272f215c28b7144a77e4de16db,0,house-pdf-electronic,,,none,11
W000797,Debbie Wasserman Schultz,house,Democrat,FL23,HSAP01; HSAP10; HSAP18; House Committee on Appropriations,False,2016-12-12,2016-12-25,MPW,"Medical Properties Trust, Inc. common stock",,Real Estate,XLRE,Purchase,"$1,001 - $15,000",8000.5,False,DC,20006428,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006428.pdf,02c5f5aa9496eb8169c5c6ecb7989bde45afa36cf1b895e076a4b711bf12f1db,0,house-pdf-electronic,,,llm,11
S000250,Pete Sessions,house,Republican,TX32,HSBA10; HSBA16; HSGO24; HSGO27; House Committee on Financial Services; House Committee on Oversight and Government Reform,True,2016-12-21,2016-12-23,PRXL,type Date SP PaREXEl International Corporation,,Health Care,XLV,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006414,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006414.pdf,9b5b172fe85c9694f8e2f7ac1f1116e67f76bcbb31ed23389bf130f5b9f4c2df,0,house-pdf-electronic,,,llm,19
R000589,E. Scott Rigell,house,Republican,VA02,,False,2016-11-30,2016-12-23,BA,boeing Company,,Industrials,XLI,Purchase,"$15,001 - $50,000",32500.5,False,SELF,20006425,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006425.pdf,0e977a178cd187f0c08e2a3ad299167354e85df986e818b43af21a0c1a4d7ae6,0,house-pdf-electronic,,,yfinance,5
R000589,E. Scott Rigell,house,Republican,VA02,,False,2016-11-22,2016-12-23,JPM,JP Morgan Chase & Co.,,Financials,XLF,Purchase,"$15,001 - $50,000",32500.5,False,SELF,20006425,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006425.pdf,92d77f6dacc4975f97f5fe83d97671b3e5ad829271b71e86d97009215fa12bd1,0,house-pdf-electronic,,,yfinance,5
R000589,E. Scott Rigell,house,Republican,VA02,,False,2016-11-11,2016-12-23,,Mainstay Funds Trust High Yield,,,,Sale,"$15,001 - $50,000",32500.5,False,SELF,20006425,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006425.pdf,249ed3d2c6442e1d47a8ce98e0d56d6ef32cd61eca552aaac3c461810dfdc822,0,house-pdf-electronic,,,none,5
R000589,E. Scott Rigell,house,Republican,VA02,,False,2016-11-08,2016-12-23,QCP,"Quality Care Properties, Inc.",,,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20006425,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2016/20006425.pdf,5d84b6917c227e841c6b50f96441d021731fbcb71bc7873c6c29291aa4b4c374,0,house-pdf-electronic,,,none,5
