BioGuideID,Name,ticker,traded,Transaction
F000461,Bill Flores,STX,2016-11-08,Purchase
M001193,Thomas Macarthur,LEXEA,2016-11-08,Sale
M001193,Thomas Macarthur,LEXEA,2016-11-07,Exchange
C001107,Carlos Curbelo,USO,2016-11-07,Sale
C001107,Carlos Curbelo,PBR,2016-11-07,Purchase
M001193,Thomas Macarthur,LVNTA,2016-11-07,Exchange
C001107,Carlos Curbelo,USO,2016-11-07,Sale
C001107,Carlos Curbelo,USO,2016-11-07,Sale
M001193,Thomas Macarthur,LVNTA,2016-11-07,Exchange
C001107,Carlos Curbelo,FSLR,2016-11-04,Purchase
L000579,Alan S. Lowenthal,WLTW,2016-11-04,Sale
B001274,Mo Brooks,IQNT,2016-11-04,Sale
C001107,Carlos Curbelo,SAN,2016-11-04,Sale
M001193,Thomas Macarthur,EADSY,2016-11-04,Purchase
M001193,Thomas Macarthur,VRTX,2016-11-02,Purchase
P000523,David E. Price,MMP,2016-11-02,Purchase
M001193,Thomas Macarthur,VRTX,2016-11-01,Purchase
B001269,Lou Barletta,BRK.B,2016-10-28,Sale
M001193,Thomas Macarthur,DNHBY,2016-10-26,Purchase
F000450,Virginia Foxx,EBF,2016-10-24,Sale
F000461,Bill Flores,MA,2016-10-21,Sale
F000461,Bill Flores,COH,2016-10-21,Sale
F000461,Bill Flores,TJX,2016-10-21,Sale
F000461,Bill Flores,UPS,2016-10-21,Sale
F000461,Bill Flores,XOM,2016-10-21,Sale
F000461,Bill Flores,EMR,2016-10-21,Sale
F000461,Bill Flores,MCD,2016-10-21,Sale
F000461,Bill Flores,MMM,2016-10-21,Sale
F000461,Bill Flores,ADP,2016-10-21,Sale
F000461,Bill Flores,INTC,2016-10-21,Sale
F000461,Bill Flores,T,2016-10-21,Sale
F000461,Bill Flores,LMT,2016-10-21,Sale
M001193,Thomas Macarthur,DNHBY,2016-10-21,Purchase
F000461,Bill Flores,GIS,2016-10-21,Sale
F000461,Bill Flores,AAPL,2016-10-21,Sale
F000461,Bill Flores,PEP,2016-10-21,Sale
F000461,Bill Flores,LLY,2016-10-21,Sale
F000461,Bill Flores,CL,2016-10-21,Sale
F000461,Bill Flores,GIS,2016-10-21,Sale
F000461,Bill Flores,JNJ,2016-10-21,Sale
F000461,Bill Flores,MO,2016-10-21,Sale
F000461,Bill Flores,PM,2016-10-21,Sale
M001193,Thomas Macarthur,DNHBY,2016-10-20,Purchase
F000462,Lois Frankel,ENH,2016-10-19,Sale
M001193,Thomas Macarthur,EADSY,2016-10-18,Purchase
M001193,Thomas Macarthur,ERIC,2016-10-17,Sale
H001051,Richard L. Hanna,ESRX,2016-10-13,Sale
M001193,Thomas Macarthur,BBVA,2016-10-13,Purchase
H001051,Richard L. Hanna,SNI,2016-10-13,Sale
M001193,Thomas Macarthur,JBAXY,2016-10-13,Purchase
M001193,Thomas Macarthur,VOD,2016-10-13,Sale
M001193,Thomas Macarthur,SCGLY,2016-10-13,Purchase
M001193,Thomas Macarthur,ERIC,2016-10-12,Sale
F000461,Bill Flores,LMT,2016-10-11,Sale
F000461,Bill Flores,CL,2016-10-11,Sale
F000461,Bill Flores,T,2016-10-11,Sale
F000461,Bill Flores,MO,2016-10-11,Sale
F000461,Bill Flores,ADP,2016-10-11,Sale
F000461,Bill Flores,PEP,2016-10-11,Sale
F000461,Bill Flores,MCD,2016-10-11,Sale
L000579,Alan S. Lowenthal,CHTR,2016-10-11,Sale
F000461,Bill Flores,TJX,2016-10-11,Sale
F000461,Bill Flores,AAPL,2016-10-11,Sale
F000461,Bill Flores,INTC,2016-10-11,Sale
F000461,Bill Flores,MMM,2016-10-11,Sale
F000461,Bill Flores,JNJ,2016-10-11,Sale
F000461,Bill Flores,LLY,2016-10-11,Sale
F000461,Bill Flores,XOM,2016-10-11,Sale
F000461,Bill Flores,GIS,2016-10-11,Sale
F000461,Bill Flores,MA,2016-10-11,Sale
F000461,Bill Flores,UPS,2016-10-11,Sale
M001193,Thomas Macarthur,UNRDY,2016-10-10,Sale
K000378,Adam Kinzinger,BCS,2016-10-10,Sale
M001193,Thomas Macarthur,NGG,2016-10-10,Sale
T000475,David A. Trott,EQM,2016-10-07,Purchase
M001193,Thomas Macarthur,ERIC,2016-10-06,Purchase
S000583,Lamar Smith,GOOG,2016-10-05,Purchase
F000450,Virginia Foxx,FTR,2016-10-05,Purchase
F000450,Virginia Foxx,APTS,2016-10-04,Purchase
F000461,Bill Flores,LMT,2016-10-04,Sale
F000461,Bill Flores,TJX,2016-10-04,Sale
F000461,Bill Flores,LLY,2016-10-04,Sale
F000461,Bill Flores,T,2016-10-04,Sale
F000461,Bill Flores,MA,2016-10-04,Sale
F000461,Bill Flores,AAPL,2016-10-04,Sale
F000461,Bill Flores,CL,2016-10-04,Sale
F000461,Bill Flores,XOM,2016-10-04,Sale
F000461,Bill Flores,INTC,2016-10-04,Sale
F000461,Bill Flores,PEP,2016-10-04,Sale
F000461,Bill Flores,UPS,2016-10-04,Sale
M001193,Thomas Macarthur,VOD,2016-10-03,Sale
S000583,Lamar Smith,MJN,2016-09-30,Purchase
K000378,Adam Kinzinger,MAXD,2016-09-30,Sale
L000579,Alan S. Lowenthal,WLTW,2016-09-30,Purchase
M001193,Thomas Macarthur,AEXAY,2016-09-29,Sale
T000475,David A. Trott,PSXP,2016-09-28,Sale
T000475,David A. Trott,WPZ,2016-09-28,Sale
K000378,Adam Kinzinger,MAXD,2016-09-28,Purchase
T000475,David A. Trott,MPLX,2016-09-28,Sale
F000462,Lois Frankel,JCI,2016-09-28,Purchase
F000461,Bill Flores,ETE,2016-09-27,Purchase
F000450,Virginia Foxx,VLO,2016-09-27,Sale
W000797,Debbie Wasserman Schultz,CMTL,2016-09-27,Purchase
F000461,Bill Flores,WGP,2016-09-26,Purchase
F000461,Bill Flores,SEMG,2016-09-26,Sale
W000804,Robert J. Wittman,HOT,2016-09-26,Exchange
M001193,Thomas Macarthur,VOE,2016-09-26,Purchase
F000461,Bill Flores,ENLC,2016-09-26,Purchase
F000461,Bill Flores,ETE,2016-09-26,Purchase
K000378,Adam Kinzinger,MAXD,2016-09-26,Sale
F000461,Bill Flores,PAGP,2016-09-26,Sale
F000461,Bill Flores,TEGP,2016-09-26,Sale
F000461,Bill Flores,EQGP,2016-09-26,Sale
F000461,Bill Flores,INTC,2016-09-23,Sale
F000461,Bill Flores,LLY,2016-09-23,Sale
F000461,Bill Flores,MA,2016-09-23,Sale
F000461,Bill Flores,AAPL,2016-09-23,Sale
H001051,Richard L. Hanna,XLRE,2016-09-22,Exchange
H001051,Richard L. Hanna,XLRE,2016-09-22,Exchange
M001193,Thomas Macarthur,MZDAY,2016-09-20,Purchase
M001193,Thomas Macarthur,VOD,2016-09-20,Purchase
M001193,Thomas Macarthur,RDSMY,2016-09-20,Purchase
G000551,Raúl M. Grijalva,VOT,2016-09-20,Purchase
M001193,Thomas Macarthur,ERIC,2016-09-20,Purchase
M001193,Thomas Macarthur,MRAAY,2016-09-20,Purchase
M001193,Thomas Macarthur,NGG,2016-09-20,Purchase
M001193,Thomas Macarthur,RHHBY,2016-09-20,Purchase
M001193,Thomas Macarthur,ISNPY,2016-09-20,Purchase
M001193,Thomas Macarthur,SOMLY,2016-09-20,Purchase
M001193,Thomas Macarthur,MITEY,2016-09-20,Purchase
M001193,Thomas Macarthur,ALPMY,2016-09-20,Purchase
G000551,Raúl M. Grijalva,AAPL,2016-09-19,Sale
G000551,Raúl M. Grijalva,TXT,2016-09-19,Sale
G000551,Raúl M. Grijalva,WY,2016-09-19,Sale
G000551,Raúl M. Grijalva,WFC,2016-09-19,Sale
G000551,Raúl M. Grijalva,PEP,2016-09-19,Sale
G000551,Raúl M. Grijalva,MYL,2016-09-19,Sale
G000551,Raúl M. Grijalva,HQL,2016-09-19,Sale
G000551,Raúl M. Grijalva,UL,2016-09-19,Sale
G000551,Raúl M. Grijalva,MSFT,2016-09-19,Sale
G000551,Raúl M. Grijalva,SKX,2016-09-19,Sale
G000551,Raúl M. Grijalva,UTX,2016-09-19,Sale
G000551,Raúl M. Grijalva,IR,2016-09-19,Sale
G000551,Raúl M. Grijalva,SBUX,2016-09-19,Sale
G000551,Raúl M. Grijalva,V,2016-09-19,Sale
G000551,Raúl M. Grijalva,LLY,2016-09-19,Sale
G000551,Raúl M. Grijalva,PFE,2016-09-19,Sale
G000551,Raúl M. Grijalva,HON,2016-09-19,Sale
G000551,Raúl M. Grijalva,MA,2016-09-19,Sale
G000551,Raúl M. Grijalva,JPM,2016-09-19,Sale
M001193,Thomas Macarthur,VEA,2016-09-19,Purchase
F000462,Lois Frankel,PCY,2016-09-16,Purchase
T000475,David A. Trott,NBLX,2016-09-15,Purchase
F000450,Virginia Foxx,NAT,2016-09-15,Sale
T000475,David A. Trott,PSXP,2016-09-14,Sale
D000399,Lloyd Doggett,IBM,2016-09-13,Purchase
C001062,K. Michael Conaway,SSL,2016-09-13,Sale
F000450,Virginia Foxx,APTS,2016-09-13,Purchase
M001193,Thomas Macarthur,MMC,2016-09-13,Sale
C001062,K. Michael Conaway,PEG,2016-09-12,Sale
C001062,K. Michael Conaway,TELNY,2016-09-12,Sale
C001062,K. Michael Conaway,AEP,2016-09-12,Purchase
T000475,David A. Trott,MPLX,2016-09-12,Sale
C001062,K. Michael Conaway,ITYBY,2016-09-12,Sale
C001062,K. Michael Conaway,DLAKY,2016-09-12,Sale
C001062,K. Michael Conaway,SSNC,2016-09-12,Sale
C001062,K. Michael Conaway,PSMMY,2016-09-12,Sale
C001062,K. Michael Conaway,ETN,2016-09-12,Sale
C001062,K. Michael Conaway,TDHOY,2016-09-12,Sale
C001062,K. Michael Conaway,DD,2016-09-12,Purchase
C001062,K. Michael Conaway,WJRYY,2016-09-12,Sale
C001062,K. Michael Conaway,AVGO,2016-09-12,Sale
C001062,K. Michael Conaway,CICHY,2016-09-12,Sale
C001062,K. Michael Conaway,ISUZY,2016-09-12,Sale
C001062,K. Michael Conaway,DLPH,2016-09-12,Sale
C001062,K. Michael Conaway,CTSH,2016-09-12,Sale
C001062,K. Michael Conaway,BAESY,2016-09-12,Sale
C001062,K. Michael Conaway,ENLAY,2016-09-12,Sale
C001062,K. Michael Conaway,CE,2016-09-12,Sale
C001062,K. Michael Conaway,NRBAY,2016-09-12,Sale
C001062,K. Michael Conaway,UNH,2016-09-12,Sale
C001062,K. Michael Conaway,EXPD,2016-09-12,Sale
C001062,K. Michael Conaway,TAP,2016-09-12,Sale
C001062,K. Michael Conaway,UOVEY,2016-09-12,Sale
C001062,K. Michael Conaway,ERIC,2016-09-12,Sale
C001062,K. Michael Conaway,CHTR,2016-09-12,Sale
C001062,K. Michael Conaway,AEXAY,2016-09-12,Sale
C001062,K. Michael Conaway,SNY,2016-09-12,Sale
C001062,K. Michael Conaway,KDDIY,2016-09-12,Sale
C001062,K. Michael Conaway,TSM,2016-09-12,Sale
C001062,K. Michael Conaway,AMX,2016-09-12,Sale
C001062,K. Michael Conaway,NTT,2016-09-12,Sale
C001062,K. Michael Conaway,TEVA,2016-09-12,Sale
C001062,K. Michael Conaway,DOX,2016-09-12,Sale
C001062,K. Michael Conaway,DIISY,2016-09-12,Sale
C001062,K. Michael Conaway,OTEX,2016-09-12,Sale
C001062,K. Michael Conaway,TDG,2016-09-12,Sale
C001062,K. Michael Conaway,RBA,2016-09-12,Sale
C001062,K. Michael Conaway,OXY,2016-09-12,Purchase
C001062,K. Michael Conaway,SMFKY,2016-09-12,Sale
C001062,K. Michael Conaway,HIG,2016-09-12,Sale
C001062,K. Michael Conaway,PNC,2016-09-12,Sale
C001062,K. Michael Conaway,VRTX,2016-09-12,Sale
C001062,K. Michael Conaway,AMTD,2016-09-12,Sale
C001062,K. Michael Conaway,ULTA,2016-09-12,Sale
C001062,K. Michael Conaway,GOOG,2016-09-12,Sale
C001062,K. Michael Conaway,GIL,2016-09-12,Sale
C001062,K. Michael Conaway,PXD,2016-09-12,Sale
C001062,K. Michael Conaway,IPG,2016-09-12,Sale
C001062,K. Michael Conaway,LAMR,2016-09-12,Sale
C001062,K. Michael Conaway,RDS.A,2016-09-12,Sale
C001062,K. Michael Conaway,RYAAY,2016-09-12,Sale
C001062,K. Michael Conaway,IBM,2016-09-12,Sale
C001062,K. Michael Conaway,FIS,2016-09-12,Sale
C001062,K. Michael Conaway,NICE,2016-09-12,Sale
C001062,K. Michael Conaway,TEL,2016-09-12,Sale
C001062,K. Michael Conaway,ANZBY,2016-09-12,Sale
M001180,David B. Mckinley,DIS,2016-09-09,Sale
M001180,David B. Mckinley,ATR,2016-09-09,Sale
M001180,David B. Mckinley,SBUX,2016-09-09,Sale
F000450,Virginia Foxx,MATX,2016-09-08,Sale
G000563,Bob Gibbs,KTOS,2016-09-08,Sale
B001274,Mo Brooks,LEE,2016-09-07,Sale
F000462,Lois Frankel,VZ,2016-09-07,Sale
M001193,Thomas Macarthur,JCI,2016-09-06,Exchange
M001193,Thomas Macarthur,JCI,2016-09-06,Exchange
M001193,Thomas Macarthur,JCI,2016-09-06,Exchange
M001193,Thomas Macarthur,WGP,2016-09-02,Purchase
M001193,Thomas Macarthur,JCI,2016-09-02,Exchange
M001193,Thomas Macarthur,JCI,2016-09-02,Exchange
W000413,Ed Whitfield,DEO,2016-09-02,Sale
M001193,Thomas Macarthur,JCI,2016-09-02,Exchange
M001193,Thomas Macarthur,WGP,2016-09-01,Purchase
F000462,Lois Frankel,GIS,2016-08-31,Sale
B001274,Mo Brooks,FOXA,2016-08-31,Purchase
B001274,Mo Brooks,BAX,2016-08-31,Sale
H001072,James French Hill,VYM,2016-08-30,Purchase
H000636,Rubén Hinojosa,TSEM,2016-08-29,Sale
M001193,Thomas Macarthur,WPPGY,2016-08-29,Sale
M001193,Thomas Macarthur,WPPGY,2016-08-26,Sale
D000598,Susan A. Davis,CHKP,2016-08-25,Sale
H001051,Richard L. Hanna,PRGO,2016-08-24,Purchase
F000462,Lois Frankel,DHR,2016-08-23,Sale
W000413,Ed Whitfield,PG,2016-08-23,Sale
F000462,Lois Frankel,CTSH,2016-08-23,Purchase
S000583,Lamar Smith,GOOG,2016-08-22,Sale
M001193,Thomas Macarthur,JCI,2016-08-19,Purchase
C001062,K. Michael Conaway,SOMMY,2016-08-18,Sale
H001051,Richard L. Hanna,SHPG,2016-08-18,Sale
C001062,K. Michael Conaway,COF,2016-08-17,Sale
F000462,Lois Frankel,MRK,2016-08-17,Sale
F000462,Lois Frankel,GIS,2016-08-17,Sale
M001193,Thomas Macarthur,AEXAY,2016-08-17,Sale
F000462,Lois Frankel,KSS,2016-08-17,Sale
M001193,Thomas Macarthur,RDSMY,2016-08-17,Sale
F000461,Bill Flores,GILD,2016-08-16,Sale
F000450,Virginia Foxx,STON,2016-08-15,Purchase
H001051,Richard L. Hanna,PRGO,2016-08-12,Purchase
T000475,David A. Trott,WPZ,2016-08-11,Sale
C001062,K. Michael Conaway,IBM,2016-08-10,Sale
M001193,Thomas Macarthur,NGG,2016-08-05,Sale
D000624,Debbie Dingell,VOD,2016-08-04,Purchase
C001062,K. Michael Conaway,COF,2016-08-03,Sale
C001062,K. Michael Conaway,IBM,2016-08-03,Sale
P000523,David E. Price,HYH,2016-08-03,Sale
H001072,James French Hill,VYM,2016-07-29,Purchase
H000636,Rubén Hinojosa,YRD,2016-07-29,Sale
S000583,Lamar Smith,MJN,2016-07-29,Purchase
M001193,Thomas Macarthur,ALPMY,2016-07-27,Purchase
M001193,Thomas Macarthur,ALPMY,2016-07-26,Purchase
C001062,K. Michael Conaway,IBM,2016-07-26,Sale
S000583,Lamar Smith,MJN,2016-07-26,Purchase
M001193,Thomas Macarthur,VEA,2016-07-25,Sale
M001193,Thomas Macarthur,VOT,2016-07-25,Sale
M001193,Thomas Macarthur,IEMG,2016-07-25,Sale
M001193,Thomas Macarthur,LQD,2016-07-25,Sale
M001193,Thomas Macarthur,VOE,2016-07-25,Sale
F000461,Bill Flores,CL,2016-07-22,Sale
F000461,Bill Flores,LMT,2016-07-22,Sale
F000461,Bill Flores,GIS,2016-07-22,Sale
F000461,Bill Flores,PEP,2016-07-22,Sale
F000461,Bill Flores,UPS,2016-07-22,Sale
F000461,Bill Flores,LLY,2016-07-22,Sale
F000461,Bill Flores,ADP,2016-07-22,Sale
F000461,Bill Flores,COH,2016-07-22,Sale
F000461,Bill Flores,T,2016-07-22,Sale
F000461,Bill Flores,INTC,2016-07-22,Sale
F000461,Bill Flores,AAPL,2016-07-22,Sale
F000461,Bill Flores,MCD,2016-07-22,Sale
F000461,Bill Flores,TJX,2016-07-22,Sale
F000461,Bill Flores,MO,2016-07-22,Sale
F000461,Bill Flores,LLY,2016-07-21,Sale
F000461,Bill Flores,PEP,2016-07-21,Sale
M001182,Mick Mulvaney,MOAT,2016-07-21,Purchase
F000461,Bill Flores,T,2016-07-21,Sale
F000461,Bill Flores,AAPL,2016-07-21,Sale
F000461,Bill Flores,ADP,2016-07-21,Sale
F000461,Bill Flores,COH,2016-07-21,Sale
F000461,Bill Flores,MO,2016-07-21,Sale
F000461,Bill Flores,INTC,2016-07-21,Sale
F000461,Bill Flores,GIS,2016-07-21,Sale
H001051,Richard L. Hanna,PRGO,2016-07-20,Purchase
M001193,Thomas Macarthur,DPM,2016-07-20,Purchase
H001051,Richard L. Hanna,PRGO,2016-07-20,Purchase
H001051,Richard L. Hanna,SHPG,2016-07-20,Sale
M001193,Thomas Macarthur,NEP,2016-07-20,Purchase
F000462,Lois Frankel,PNC,2016-07-20,Purchase
H000636,Rubén Hinojosa,SIMO,2016-07-19,Purchase
H001051,Richard L. Hanna,PRGO,2016-07-19,Purchase
K000378,Adam Kinzinger,MAXD,2016-07-14,Sale
M001193,Thomas Macarthur,INFO,2016-07-13,Exchange
F000462,Lois Frankel,FTV,2016-07-13,Sale
C001107,Carlos Curbelo,WYNN,2016-07-13,Sale
K000378,Adam Kinzinger,LYG,2016-07-06,Purchase
F000462,Lois Frankel,UTX,2016-07-06,Sale
R000589,E. Scott Rigell,MMHIX,2016-07-06,Purchase
M001182,Mick Mulvaney,DWX,2016-07-01,Purchase
P000523,David E. Price,TECO,2016-07-01,Sale
H000636,Rubén Hinojosa,FXP,2016-07-01,Sale
K000378,Adam Kinzinger,LYG,2016-06-30,Purchase
H001072,James French Hill,VYM,2016-06-30,Purchase
G000563,Bob Gibbs,MDLZ,2016-06-30,Sale
L000579,Alan S. Lowenthal,CHTR,2016-06-29,Purchase
M001182,Mick Mulvaney,SLW,2016-06-29,Sale
M001182,Mick Mulvaney,REE,2016-06-29,Sale
M001182,Mick Mulvaney,PNPFF,2016-06-29,Sale
M001182,Mick Mulvaney,SLW,2016-06-29,Sale
M001182,Mick Mulvaney,EGO,2016-06-29,Sale
M001182,Mick Mulvaney,AUY,2016-06-29,Sale
M001182,Mick Mulvaney,FCG,2016-06-29,Sale
M001193,Thomas Macarthur,UNH,2016-06-29,Sale
K000378,Adam Kinzinger,LYG,2016-06-28,Purchase
M001193,Thomas Macarthur,AM,2016-06-28,Purchase
M001193,Thomas Macarthur,IEMG,2016-06-28,Purchase
M001193,Thomas Macarthur,EQGP,2016-06-28,Purchase
F000462,Lois Frankel,HBAN,2016-06-24,Purchase
F000462,Lois Frankel,MON,2016-06-22,Sale
D000624,Debbie Dingell,BX,2016-06-22,Purchase
M001193,Thomas Macarthur,PHG,2016-06-22,Purchase
F000462,Lois Frankel,DD,2016-06-22,Purchase
H000636,Rubén Hinojosa,DTO,2016-06-21,Sale
F000462,Lois Frankel,DGX,2016-06-20,Sale
M001193,Thomas Macarthur,VEA,2016-06-20,Purchase
M001193,Thomas Macarthur,VEA,2016-06-20,Purchase
M001193,Thomas Macarthur,VOE,2016-06-20,Purchase
F000462,Lois Frankel,PAY,2016-06-17,Sale
L000579,Alan S. Lowenthal,FIS,2016-06-16,Sale
M001193,Thomas Macarthur,SCHD,2016-06-13,Sale
M001193,Thomas Macarthur,MMC,2016-06-13,Purchase
M001193,Thomas Macarthur,MMC,2016-06-13,Purchase
M001193,Thomas Macarthur,VIG,2016-06-13,Sale
M001193,Thomas Macarthur,ACN,2016-06-13,Purchase
M001193,Thomas Macarthur,VIG,2016-06-13,Sale
M001193,Thomas Macarthur,SCHD,2016-06-13,Sale
M001193,Thomas Macarthur,ACN,2016-06-13,Purchase
M001193,Thomas Macarthur,MMC,2016-06-13,Purchase
H000636,Rubén Hinojosa,YRD,2016-06-13,Purchase
H000636,Rubén Hinojosa,TSEM,2016-06-13,Sale
D000399,Lloyd Doggett,IBM,2016-06-13,Purchase
M001193,Thomas Macarthur,ACN,2016-06-13,Purchase
M001193,Thomas Macarthur,VIG,2016-06-13,Sale
M001193,Thomas Macarthur,SCHD,2016-06-13,Sale
D000617,Suzan K. Delbene,3305779,2016-06-10,Sale
F000461,Bill Flores,GILD,2016-06-10,Sale
D000617,Suzan K. Delbene,B13WZ26,2016-06-09,Sale
D000617,Suzan K. Delbene,BLM7FC2,2016-06-09,Sale
D000617,Suzan K. Delbene,4491235,2016-06-09,Sale
D000617,Suzan K. Delbene,4824778,2016-06-09,Sale
D000617,Suzan K. Delbene,HASI,2016-06-09,Sale
D000617,Suzan K. Delbene,5522714,2016-06-09,Sale
D000617,Suzan K. Delbene,WTS,2016-06-09,Sale
D000617,Suzan K. Delbene,PEGI,2016-06-09,Sale
D000617,Suzan K. Delbene,FLTX,2016-06-09,Sale
D000617,Suzan K. Delbene,POT,2016-06-09,Sale
D000617,Suzan K. Delbene,3305779,2016-06-09,Sale
D000617,Suzan K. Delbene,CAFD,2016-06-09,Sale
D000617,Suzan K. Delbene,B1W8P14,2016-06-09,Sale
D000617,Suzan K. Delbene,6897143,2016-06-09,Sale
F000462,Lois Frankel,IBM,2016-06-08,Sale
F000462,Lois Frankel,PNC,2016-06-08,Purchase
F000462,Lois Frankel,WFC,2016-06-08,Sale
H001051,Richard L. Hanna,PRGO,2016-06-07,Purchase
H001051,Richard L. Hanna,PRGO,2016-06-07,Purchase
M001193,Thomas Macarthur,DBSDY,2016-06-07,Purchase
G000563,Bob Gibbs,BUD,2016-06-06,Sale
M001193,Thomas Macarthur,DBSDY,2016-06-06,Purchase
H001051,Richard L. Hanna,SHPG,2016-06-03,Exchange
H001051,Richard L. Hanna,SHPG,2016-06-03,Exchange
M001193,Thomas Macarthur,DBSDY,2016-06-03,Purchase
W000413,Ed Whitfield,BIIB,2016-06-03,Sale
M001193,Thomas Macarthur,DBSDY,2016-06-02,Purchase
M001193,Thomas Macarthur,ISNPY,2016-06-02,Purchase
H000636,Rubén Hinojosa,FXP,2016-06-02,Sale
S000583,Lamar Smith,BAH,2016-06-01,Purchase
F000462,Lois Frankel,BEN,2016-06-01,Sale
M001193,Thomas Macarthur,ISNPY,2016-06-01,Purchase
H001072,James French Hill,FDM,2016-05-31,Purchase
H001072,James French Hill,VYM,2016-05-31,Purchase
H001072,James French Hill,IEZ,2016-05-31,Purchase
H001072,James French Hill,IBB,2016-05-31,Purchase
H001072,James French Hill,BX,2016-05-31,Purchase
H001051,Richard L. Hanna,OIL,2016-05-26,Sale
H001051,Richard L. Hanna,OIL,2016-05-26,Sale
B001286,Cheri Bustos,ULTA,2016-05-26,Purchase
L000579,Alan S. Lowenthal,CHKP,2016-05-25,Sale
F000462,Lois Frankel,MON,2016-05-25,Sale
L000579,Alan S. Lowenthal,CHTR,2016-05-25,Purchase
