doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
9114074,Black,Diane,P,TN06,10/10/2018,2018-10-10,Diane Black,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9114074.pdf
9114137,Black,Diane,P,TN06,11/1/2018,2018-11-01,Diane Black,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9114137.pdf
9114199,Black,Diane,P,TN06,11/27/2018,2018-11-27,Diane Black,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9114199.pdf
9114243,Black,Diane,P,TN06,12/18/2018,2018-12-18,Diane Black,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9114243.pdf
9114272,Black,Diane,P,TN06,1/3/2019,2019-01-03,Diane Black,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9114272.pdf
20008963,Blum,Rodney Leland,P,IA01,2/13/2018,2018-02-13,Rodney Leland Blum,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008963.pdf
20010478,Blum,Rodney Leland,P,IA01,10/13/2018,2018-10-13,Rodney Leland Blum,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010478.pdf
20008676,Blumenauer,Earl,P,OR03,1/4/2018,2018-01-04,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008676.pdf
20008925,Blumenauer,Earl,P,OR03,2/8/2018,2018-02-08,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008925.pdf
20009000,Blumenauer,Earl,P,OR03,2/20/2018,2018-02-20,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009000.pdf
20009092,Blumenauer,Earl,P,OR03,3/6/2018,2018-03-06,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009092.pdf
20009235,Blumenauer,Earl,P,OR03,4/5/2018,2018-04-05,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009235.pdf
20009528,Blumenauer,Earl,P,OR03,5/11/2018,2018-05-11,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009528.pdf
20009788,Blumenauer,Earl,P,OR03,6/25/2018,2018-06-25,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009788.pdf
20009802,Blumenauer,Earl,P,OR03,6/26/2018,2018-06-26,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009802.pdf
20009879,Blumenauer,Earl,P,OR03,7/12/2018,2018-07-12,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009879.pdf
20010109,Blumenauer,Earl,P,OR03,8/15/2018,2018-08-15,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010109.pdf
20010133,Blumenauer,Earl,P,OR03,8/20/2018,2018-08-20,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010133.pdf
20010365,Blumenauer,Earl,P,OR03,9/27/2018,2018-09-27,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010365.pdf
20010620,Blumenauer,Earl,P,OR03,11/6/2018,2018-11-06,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010620.pdf
20010770,Blumenauer,Earl,P,OR03,12/4/2018,2018-12-04,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010770.pdf
20010777,Blumenauer,Earl,P,OR03,12/5/2018,2018-12-05,Earl Blumenauer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010777.pdf
20008721,Blunt Rochester,Lisa,P,DE00,1/12/2018,2018-01-12,Lisa Blunt Rochester,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008721.pdf
20009087,Blunt Rochester,Lisa,P,DE00,3/8/2018,2018-03-08,Lisa Blunt Rochester,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009087.pdf
20009228,Blunt Rochester,Lisa,P,DE00,4/9/2018,2018-04-09,Lisa Blunt Rochester,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009228.pdf
20009686,Blunt Rochester,Lisa,P,DE00,6/12/2018,2018-06-12,Lisa Blunt Rochester,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009686.pdf
20010382,Blunt Rochester,Lisa,P,DE00,10/2/2018,2018-10-02,Lisa Blunt Rochester,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010382.pdf
20010767,Blunt Rochester,Lisa,P,DE00,12/4/2018,2018-12-04,Lisa Blunt Rochester,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010767.pdf
20008873,Brooks,Mo,P,AL05,2/3/2018,2018-02-03,Mo Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008873.pdf
20009061,Brooks,Mo,P,AL05,3/2/2018,2018-03-02,Mo Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009061.pdf
20009433,Brooks,Mo,P,AL05,5/2/2018,2018-05-02,Mo Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009433.pdf
20009743,Brooks,Mo,P,AL05,6/16/2018,2018-06-16,Mo Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009743.pdf
20009848,Brooks,Mo,P,AL05,7/6/2018,2018-07-06,Mo Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009848.pdf
20010366,Brooks,Mo,P,AL05,9/27/2018,2018-09-27,Mo Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010366.pdf
20010541,Brooks,Mo,P,AL05,10/25/2018,2018-10-25,Mo Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010541.pdf
20010805,Brooks,Mo,P,AL05,12/11/2018,2018-12-11,Mo Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010805.pdf
20008849,Brooks,Susan W.,P,IN05,2/6/2018,2018-02-06,Susan W. Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008849.pdf
20009475,Brooks,Susan W.,P,IN05,5/15/2018,2018-05-15,Susan W. Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009475.pdf
20009918,Brooks,Susan W.,P,IN05,7/20/2018,2018-07-20,Susan W. Brooks,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009918.pdf
20008790,Buchanan,Vern,P,FL16,1/23/2018,2018-01-23,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008790.pdf
20009181,Buchanan,Vern,P,FL16,3/21/2018,2018-03-21,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009181.pdf
20009337,Buchanan,Vern,P,FL16,4/19/2018,2018-04-19,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009337.pdf
20009614,Buchanan,Vern,P,FL16,5/22/2018,2018-05-22,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009614.pdf
20009773,Buchanan,Vern,P,FL16,6/21/2018,2018-06-21,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009773.pdf
20009959,Buchanan,Vern,P,FL16,7/26/2018,2018-07-26,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009959.pdf
20010163,Buchanan,Vern,P,FL16,8/24/2018,2018-08-24,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010163.pdf
20010506,Buchanan,Vern,P,FL16,10/19/2018,2018-10-19,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010506.pdf
20010721,Buchanan,Vern,P,FL16,11/26/2018,2018-11-26,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010721.pdf
20010905,Buchanan,Vern,P,FL16,12/28/2018,2018-12-28,Vern Buchanan,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010905.pdf
20008719,Buck,Kenneth R.,P,CO04,1/14/2018,2018-01-14,Kenneth R. Buck,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008719.pdf
20010473,Bustos,Cheri,P,IL17,10/12/2018,2018-10-12,Cheri Bustos,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010473.pdf
20010578,Bustos,Cheri,P,IL17,11/3/2018,2018-11-03,Cheri Bustos,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010578.pdf
20008724,Carter,Earl Leroy,P,GA01,1/12/2018,2018-01-12,Earl Leroy Carter,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008724.pdf
20010274,Carter,Earl Leroy,P,GA01,9/12/2018,2018-09-12,Earl Leroy Carter,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010274.pdf
20008738,Chu,Judy,P,CA27,1/15/2018,2018-01-15,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008738.pdf
20008965,Chu,Judy,P,CA27,2/19/2018,2018-02-19,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008965.pdf
20009119,Chu,Judy,P,CA27,3/16/2018,2018-03-16,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009119.pdf
20009294,Chu,Judy,P,CA27,4/22/2018,2018-04-22,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009294.pdf
20009487,Chu,Judy,P,CA27,5/13/2018,2018-05-13,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009487.pdf
20009735,Chu,Judy,P,CA27,6/25/2018,2018-06-25,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009735.pdf
20009888,Chu,Judy,P,CA27,7/15/2018,2018-07-15,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009888.pdf
20010299,Chu,Judy,P,CA27,9/24/2018,2018-09-24,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010299.pdf
20010475,Chu,Judy,P,CA27,10/15/2018,2018-10-15,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010475.pdf
20010503,Chu,Judy,P,CA27,10/18/2018,2018-10-18,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010503.pdf
20010661,Chu,Judy,P,CA27,11/21/2018,2018-11-21,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010661.pdf
20010834,Chu,Judy,P,CA27,12/16/2018,2018-12-16,Judy Chu,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010834.pdf
20008967,Clark,Katherine M.,P,MA05,2/14/2018,2018-02-14,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008967.pdf
20009223,Clark,Katherine M.,P,MA05,4/3/2018,2018-04-03,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009223.pdf
20009482,Clark,Katherine M.,P,MA05,5/8/2018,2018-05-08,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009482.pdf
20009485,Clark,Katherine M.,P,MA05,5/8/2018,2018-05-08,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009485.pdf
20010411,Clark,Katherine M.,P,MA05,10/4/2018,2018-10-04,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010411.pdf
20010697,Clark,Katherine M.,P,MA05,11/19/2018,2018-11-19,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010697.pdf
20010880,Clark,Katherine M.,P,MA05,12/21/2018,2018-12-21,Katherine M. Clark,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010880.pdf
20008720,Cohen,Steve,P,TN09,1/10/2018,2018-01-10,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008720.pdf
20008848,Cohen,Steve,P,TN09,1/31/2018,2018-01-31,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008848.pdf
20008858,Cohen,Steve,P,TN09,2/1/2018,2018-02-01,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008858.pdf
20009040,Cohen,Steve,P,TN09,2/27/2018,2018-02-27,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009040.pdf
20009122,Cohen,Steve,P,TN09,3/12/2018,2018-03-12,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009122.pdf
20009726,Cohen,Steve,P,TN09,6/13/2018,2018-06-13,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009726.pdf
20010056,Cohen,Steve,P,TN09,8/8/2018,2018-08-08,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010056.pdf
20010123,Cohen,Steve,P,TN09,8/17/2018,2018-08-17,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010123.pdf
20010149,Cohen,Steve,P,TN09,8/22/2018,2018-08-22,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010149.pdf
20010169,Cohen,Steve,P,TN09,8/27/2018,2018-08-27,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010169.pdf
20010262,Cohen,Steve,P,TN09,9/11/2018,2018-09-11,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010262.pdf
20010500,Cohen,Steve,P,TN09,10/18/2018,2018-10-18,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010500.pdf
20010604,Cohen,Steve,P,TN09,11/5/2018,2018-11-05,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010604.pdf
20010743,Cohen,Steve,P,TN09,11/29/2018,2018-11-29,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010743.pdf
20010744,Cohen,Steve,P,TN09,11/29/2018,2018-11-29,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010744.pdf
9112820,Cole,Tom,P,OK04,5/9/2018,2018-05-09,Tom Cole,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112820.pdf
9114009,Cole,Tom,P,OK04,9/26/2018,2018-09-26,Tom Cole,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9114009.pdf
9112567,Collins,Chris,P,NY27,3/20/2018,2018-03-20,Chris Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112567.pdf
9113297,Collins,Chris,P,NY27,6/5/2018,2018-06-05,Chris Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113297.pdf
9113455,Collins,Chris,P,NY27,6/25/2018,2018-06-25,Chris Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113455.pdf
9114169,Collins,Chris,P,NY27,11/14/2018,2018-11-14,Chris Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9114169.pdf
9112403,Comer,James,P,KY01,2/7/2018,2018-02-07,James Comer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112403.pdf
9112530,Comer,James,P,KY01,3/6/2018,2018-03-06,James Comer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112530.pdf
9112655,Comer,James,P,KY01,4/13/2018,2018-04-13,James Comer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9112655.pdf
20008668,Comstock,Barbara J Honorable,P,VA10,1/3/2018,2018-01-03,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008668.pdf
20008822,Comstock,Barbara J Honorable,P,VA10,1/27/2018,2018-01-27,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008822.pdf
20009156,Comstock,Barbara J Honorable,P,VA10,3/19/2018,2018-03-19,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009156.pdf
20009342,Comstock,Barbara J Honorable,P,VA10,4/19/2018,2018-04-19,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009342.pdf
20009673,Comstock,Barbara J Honorable,P,VA10,6/4/2018,2018-06-04,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009673.pdf
20009718,Comstock,Barbara J Honorable,P,VA10,6/11/2018,2018-06-11,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009718.pdf
20009789,Comstock,Barbara J Honorable,P,VA10,6/25/2018,2018-06-25,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009789.pdf
20009961,Comstock,Barbara J Honorable,P,VA10,7/26/2018,2018-07-26,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009961.pdf
20009995,Comstock,Barbara J Honorable,P,VA10,8/1/2018,2018-08-01,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009995.pdf
20010004,Comstock,Barbara J Honorable,P,VA10,8/1/2018,2018-08-01,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010004.pdf
20010036,Comstock,Barbara J Honorable,P,VA10,8/6/2018,2018-08-06,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010036.pdf
20010057,Comstock,Barbara J Honorable,P,VA10,8/8/2018,2018-08-08,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010057.pdf
20010199,Comstock,Barbara J Honorable,P,VA10,9/2/2018,2018-09-02,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010199.pdf
20010276,Comstock,Barbara J Honorable,P,VA10,9/12/2018,2018-09-12,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010276.pdf
20008658,Conaway,K. Michael,P,TX11,1/4/2018,2018-01-04,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008658.pdf
20008867,Conaway,K. Michael,P,TX11,2/2/2018,2018-02-02,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008867.pdf
20009063,Conaway,K. Michael,P,TX11,3/2/2018,2018-03-02,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009063.pdf
20009095,Conaway,K. Michael,P,TX11,3/6/2018,2018-03-06,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009095.pdf
20009212,Conaway,K. Michael,P,TX11,4/3/2018,2018-04-03,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009212.pdf
20009504,Conaway,K. Michael,P,TX11,5/10/2018,2018-05-10,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009504.pdf
20009664,Conaway,K. Michael,P,TX11,6/4/2018,2018-06-04,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009664.pdf
20009819,Conaway,K. Michael,P,TX11,7/9/2018,2018-07-09,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009819.pdf
20010072,Conaway,K. Michael,P,TX11,8/10/2018,2018-08-10,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010072.pdf
20010197,Conaway,K. Michael,P,TX11,9/4/2018,2018-09-04,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010197.pdf
20010415,Conaway,K. Michael,P,TX11,10/4/2018,2018-10-04,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010415.pdf
20010637,Conaway,K. Michael,P,TX11,11/12/2018,2018-11-12,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010637.pdf
20010775,Conaway,K. Michael,P,TX11,12/5/2018,2018-12-05,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010775.pdf
20008693,Connolly,Gerald E.,P,VA11,1/6/2018,2018-01-06,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008693.pdf
20009262,Connolly,Gerald E.,P,VA11,4/9/2018,2018-04-09,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009262.pdf
20009946,Connolly,Gerald E.,P,VA11,7/24/2018,2018-07-24,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009946.pdf
20010476,Connolly,Gerald E.,P,VA11,10/13/2018,2018-10-13,Gerald E. Connolly,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010476.pdf
9113744,Culberson,John Abney,P,TX07,9/5/2018,2018-09-05,John Abney Culberson,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/9113744.pdf
20008747,Curbelo,Carlos,P,FL26,1/16/2018,2018-01-16,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008747.pdf
20008890,Curbelo,Carlos,P,FL26,2/5/2018,2018-02-05,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20008890.pdf
20009192,Curbelo,Carlos,P,FL26,3/27/2018,2018-03-27,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009192.pdf
20009193,Curbelo,Carlos,P,FL26,3/27/2018,2018-03-27,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009193.pdf
20009415,Curbelo,Carlos,P,FL26,5/1/2018,2018-05-01,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009415.pdf
20009624,Curbelo,Carlos,P,FL26,5/23/2018,2018-05-23,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009624.pdf
20009780,Curbelo,Carlos,P,FL26,6/22/2018,2018-06-22,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009780.pdf
20009939,Curbelo,Carlos,P,FL26,7/23/2018,2018-07-23,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009939.pdf
20009997,Curbelo,Carlos,P,FL26,8/1/2018,2018-08-01,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009997.pdf
20010003,Curbelo,Carlos,P,FL26,8/1/2018,2018-08-01,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010003.pdf
20010011,Curbelo,Carlos,P,FL26,8/2/2018,2018-08-02,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010011.pdf
20010012,Curbelo,Carlos,P,FL26,8/2/2018,2018-08-02,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010012.pdf
20010073,Curbelo,Carlos,P,FL26,8/13/2018,2018-08-13,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010073.pdf
20010329,Curbelo,Carlos,P,FL26,9/25/2018,2018-09-25,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010329.pdf
20010359,Curbelo,Carlos,P,FL26,10/3/2018,2018-10-03,Carlos Curbelo,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010359.pdf
20010466,Davidson,Warren,P,OH08,10/10/2018,2018-10-10,Warren Davidson,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20010466.pdf
20009128,Davis,Susan A.,P,CA53,3/28/2018,2018-03-28,Susan A. Davis,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2018/20009128.pdf
