doc_id,nous,semaine1,delta
20021325,2,1,1
20021322,1,0,1
20021568,2,1,1
20021292,1,0,1
20021293,1,0,1
20021294,1,0,1
20021295,1,0,1
20021296,1,0,1
20021297,1,0,1
20021232,7,6,1
20021441,1,0,1
20021554,5,4,1
20021611,1,0,1
20021135,1,0,1
20021139,1,0,1
20021424,2,1,1
20021415,1,0,1
20021299,1,0,1
20021149,1,0,1
20021404,1,0,1
20021636,3,2,1
20021169,1,0,1
20021170,1,0,1
20021397,1,0,1
20021171,1,0,1
20021172,1,0,1
20021626,3,2,1
20021179,1,0,1
20021184,1,0,1
20021193,1,0,1
20021197,1,0,1
20022196,1,0,1
20021362,4,3,1
20021355,2,1,1
20021606,1,0,1
20021242,1,0,1
20009266,5,4,1
20020477,1,0,1
20020330,1,0,1
20020358,1,0,1
20022049,1,0,1
20020374,3,2,1
20020386,1,0,1
20022042,4,3,1
20022036,1,0,1
20020399,1,0,1
20020415,1,0,1
20020427,1,0,1
20020436,1,0,1
20020321,2,1,1
20020473,1,0,1
20021778,1,0,1
20021967,1,0,1
20020486,1,0,1
20020487,2,1,1
20021951,4,3,1
20020538,1,0,1
20020544,1,0,1
20020545,2,1,1
20021937,1,0,1
20020560,3,2,1
20020562,2,1,1
20021968,1,0,1
20021924,5,4,1
20020307,1,0,1
20022097,1,0,1
20017965,1,0,1
20022181,1,0,1
20022173,1,0,1
20020080,1,0,1
20020133,5,4,1
20020134,1,0,1
20022166,3,2,1
20022164,1,0,1
20020161,1,0,1
20020167,1,0,1
20020168,1,0,1
20020274,1,0,1
20020179,1,0,1
20022142,1,0,1
20020195,2,1,1
20020196,1,0,1
20020197,1,0,1
20022136,1,0,1
20020216,1,0,1
20020231,2,1,1
20020238,1,0,1
20022111,1,0,1
20022099,1,0,1
20020270,1,0,1
20022156,2,1,1
20021907,2,1,1
20021793,1,0,1
20020678,1,0,1
20020769,1,0,1
20020672,2,1,1
20020781,1,0,1
20020754,3,2,1
20020662,1,0,1
20020708,1,0,1
20020661,1,0,1
20021800,8,7,1
20021854,1,0,1
20021825,1,0,1
20020677,1,0,1
20021868,1,0,1
20021824,1,0,1
20020690,1,0,1
20020641,1,0,1
20020676,3,2,1
20021887,1,0,1
20020798,2,1,1
20020811,1,0,1
20020617,1,0,1
20020589,1,0,1
20020586,2,1,1
20020740,1,0,1
20021906,2,1,1
20021831,1,0,1
20020815,1,0,1
20021820,1,0,1
20020572,2,1,1
20021786,1,0,1
20020670,1,0,1
20020770,4,2,2
20021323,2,0,2
20020208,2,0,2
20021403,2,0,2
20020742,5,3,2
20021553,4,2,2
20021373,2,0,2
20021538,2,0,2
20020233,2,0,2
20020775,4,2,2
20021437,2,0,2
20021506,2,0,2
20020875,2,0,2
20021502,2,0,2
20020121,2,0,2
20020792,2,0,2
20020135,2,0,2
20020145,2,0,2
20021787,3,1,2
20020158,6,4,2
20020782,4,2,2
20020780,2,0,2
20020253,6,4,2
20022160,2,0,2
20021741,2,0,2
20020191,4,2,2
20020773,2,0,2
20020263,4,2,2
20020868,2,0,2
20020731,2,0,2
20021660,2,0,2
20020507,2,0,2
20021965,6,4,2
20021837,4,2,2
20021970,4,2,2
20020448,3,1,2
20021183,2,0,2
20021245,2,0,2
20022024,4,2,2
20021696,2,0,2
20021576,4,2,2
20022033,2,0,2
20021144,2,0,2
20021222,2,0,2
20021929,11,9,2
20022048,2,0,2
20021694,2,0,2
20020300,2,0,2
20021335,4,2,2
20020725,2,0,2
20020310,4,2,2
20021090,3,1,2
20021152,3,1,2
20021311,2,0,2
20022078,2,0,2
20021166,2,0,2
20022071,2,0,2
20022070,2,0,2
20020322,3,1,2
20021614,2,0,2
20021629,5,2,3
20021947,3,0,3
20022158,5,2,3
20021585,6,3,3
20022017,11,8,3
20021833,3,0,3
20021808,7,4,3
20021812,8,5,3
20021705,3,0,3
20021964,4,1,3
20021919,5,2,3
20022197,3,0,3
20020937,3,0,3
20021134,12,9,3
20021045,7,4,3
20021015,5,2,3
20021007,3,0,3
20020964,6,3,3
20020943,4,1,3
20020271,3,0,3
20020830,3,0,3
20020278,4,1,3
20020290,3,0,3
20020369,3,0,3
20020370,4,1,3
20020642,3,0,3
20020571,4,1,3
20020565,3,0,3
20020563,4,1,3
20020462,3,0,3
20020504,4,1,3
20020501,3,0,3
20020189,3,0,3
20021201,3,0,3
20020479,3,0,3
20021248,9,6,3
20021461,5,2,3
20021454,4,1,3
20021251,4,1,3
20021255,7,4,3
20021233,8,5,3
20021344,14,11,3
20021240,3,0,3
20020774,8,4,4
20021795,4,0,4
20021223,7,3,4
20020894,4,0,4
20020153,6,2,4
20020915,4,0,4
20021732,10,6,4
20020359,5,1,4
20020767,9,5,4
20020654,4,0,4
20021838,6,2,4
20021857,4,0,4
20021881,15,11,4
20020618,5,1,4
20021550,8,4,4
20020569,4,0,4
20021931,4,0,4
20021425,6,2,4
20020478,4,0,4
20020515,5,1,4
20020362,4,0,4
20020955,8,4,4
20022086,9,5,4
20021156,13,9,4
20021669,8,4,4
20021674,4,0,4
20021108,5,1,4
20021227,4,0,4
20021704,8,3,5
20020194,9,4,5
20022027,6,1,5
20020587,6,1,5
20021154,5,0,5
20021542,8,3,5
20021082,5,0,5
20021226,19,14,5
20021651,6,1,5
20020182,9,4,5
20020481,9,4,5
20020865,9,4,5
20020474,8,3,5
20022102,9,4,5
20020995,9,4,5
20020561,5,0,5
20021329,6,0,6
20020574,10,4,6
20020422,6,0,6
20020919,9,3,6
20020783,6,0,6
20020367,9,3,6
20020748,13,7,6
20021676,30,24,6
20020442,6,0,6
20021679,8,2,6
20021945,6,0,6
20020568,10,4,6
20021989,18,11,7
20021618,18,11,7
20020184,11,4,7
20022031,7,0,7
20021864,7,0,7
20020929,15,8,7
20021754,17,10,7
20020243,7,0,7
20020152,7,0,7
20020793,17,9,8
20021633,21,13,8
20022068,10,2,8
20021338,15,7,8
20020391,10,1,9
20021388,17,8,9
20020446,11,2,9
20022098,13,4,9
20021563,27,18,9
20021579,9,0,9
20021174,19,10,9
20021150,11,2,9
20021202,9,0,9
20020401,16,6,10
20020470,19,9,10
20020235,14,4,10
20022101,12,2,10
20020047,14,4,10
20021466,17,7,10
20021933,29,19,10
20021807,12,2,10
20020732,23,13,10
20021828,13,3,10
20020679,14,3,11
20020648,14,3,11
20022108,30,19,11
20020188,12,0,12
20022151,14,2,12
20021836,22,10,12
20022133,16,4,12
20019881,13,0,13
20021351,36,23,13
20020202,19,5,14
20021821,27,13,14
20020789,20,6,14
20020552,31,16,15
20021127,20,5,15
20021600,16,0,16
20020956,42,25,17
20020423,58,41,17
20021938,55,36,19
20020559,23,4,19
20021315,25,6,19
20020154,31,12,19
20020251,28,9,19
20020443,28,9,19
20020543,23,3,20
20020786,56,35,21
20020355,27,5,22
20021398,46,23,23
20020573,37,14,23
20020684,23,0,23
20021667,43,20,23
20021112,24,0,24
20021790,27,3,24
20020393,35,11,24
20020718,27,2,25
20020629,33,6,27
20021695,79,51,28
20020914,38,10,28
20020354,48,19,29
20022081,63,30,33
20021630,56,21,35
20020983,117,78,39
20020675,68,26,42
20020828,83,35,48
20021470,198,138,60
20021165,164,84,80
