doc_id,prefix,first,last,suffix,state_dist,year,filing_date
20005183,Hon.,Justin,Amash,,MI03,2016,5/16/2016
20004419,Hon.,Brad,Ashford,,NE02,2016,1/15/2016
20004420,Hon.,Brad,Ashford,,NE02,2016,1/15/2016
20004485,Hon.,Brad,Ashford,,NE02,2016,2/1/2016
20004894,Hon.,Brad,Ashford,,NE02,2016,4/12/2016
20005414,Hon.,Brad,Ashford,,NE02,2016,6/27/2016
20006308,Hon.,Brad,Ashford,,NE02,2016,12/5/2016
20006309,Hon.,Brad,Ashford,,NE02,2016,12/5/2016
20006390,Hon.,Brad,Ashford,,NE02,2016,12/20/2016
20006391,Hon.,Brad,Ashford,,NE02,2016,12/20/2016
20005154,Hon.,Brian,Babin,,TX36,2016,5/13/2016
20005532,Hon.,Brian,Babin,,TX36,2016,7/14/2016
9109787,Hon.,Brian,Babin,,TX36,2016,8/5/2016
20004487,Hon.,Lou,Barletta,,PA11,2016,2/1/2016
20004642,Hon.,Lou,Barletta,,PA11,2016,2/22/2016
20004720,Hon.,Lou,Barletta,,PA11,2016,3/9/2016
20004906,Hon.,Lou,Barletta,,PA11,2016,4/15/2016
20005220,Hon.,Lou,Barletta,,PA11,2016,5/23/2016
20005897,Hon.,Lou,Barletta,,PA11,2016,9/16/2016
20006116,Hon.,Lou,Barletta,,PA11,2016,10/28/2016
9109663,Hon.,Dan,Benishek,,MI01,2016,7/13/2016
9108317,Hon.,Gus M.,Bilirakis,,FL12,2016,2/11/2016
9109045,Hon.,Gus M.,Bilirakis,,FL12,2016,5/24/2016
9108217,Hon.,Diane,Black,,TN06,2016,1/28/2016
9108341,Hon.,Diane,Black,,TN06,2016,2/19/2016
9108425,Hon.,Diane,Black,,TN06,2016,3/8/2016
9108648,Hon.,Diane,Black,,TN06,2016,4/27/2016
9108649,Hon.,Diane,Black,,TN06,2016,4/27/2016
9108765,Hon.,Diane,Black,,TN06,2016,5/10/2016
9109671,Hon.,Diane,Black,,TN06,2016,7/15/2016
9109963,Hon.,Diane,Black,,TN06,2016,8/29/2016
9110164,Hon.,Diane,Black,,TN06,2016,10/25/2016
9110290,Hon.,Diane,Black,,TN06,2016,12/14/2016
9110368,Hon.,Diane,Black,,TN06,2016,1/18/2017
20006055,Hon.,Rodney Leland,Blum,,IA01,2016,10/14/2016
20004637,Hon.,Earl,Blumenauer,,OR03,2016,2/19/2016
20005200,Hon.,Earl,Blumenauer,,OR03,2016,5/19/2016
20005741,Hon.,Earl,Blumenauer,,OR03,2016,8/18/2016
20006238,Hon.,Earl,Blumenauer,,OR03,2016,11/21/2016
20006337,Hon.,Earl,Blumenauer,,OR03,2016,12/9/2016
20004382,Hon.,Mo,Brooks,,AL05,2016,1/12/2016
20004644,Hon.,Mo,Brooks,,AL05,2016,2/22/2016
20004717,Hon.,Mo,Brooks,,AL05,2016,3/8/2016
20005019,Hon.,Mo,Brooks,,AL05,2016,5/2/2016
20005526,Hon.,Mo,Brooks,,AL05,2016,7/13/2016
20005765,Hon.,Mo,Brooks,,AL05,2016,8/25/2016
20006030,Hon.,Mo,Brooks,,AL05,2016,10/10/2016
20006139,Hon.,Mo,Brooks,,AL05,2016,11/2/2016
20006400,Hon.,Mo,Brooks,,AL05,2016,12/20/2016
20004306,Hon.,Susan W.,Brooks,,IN05,2016,1/11/2016
20004436,Hon.,Vern,Buchanan,,FL16,2016,1/19/2016
20004643,Hon.,Vern,Buchanan,,FL16,2016,2/22/2016
20004746,Hon.,Vern,Buchanan,,FL16,2016,3/14/2016
20004969,Hon.,Vern,Buchanan,,FL16,2016,4/22/2016
20005203,Hon.,Vern,Buchanan,,FL16,2016,5/20/2016
20005362,Hon.,Vern,Buchanan,,FL16,2016,6/17/2016
