doc_id,prefix,first,last,suffix,state_dist,year,filing_date
20007551,Hon.,James E.,Banks,,IN03,2017,7/6/2017
20006832,Hon.,Lou,Barletta,,PA11,2017,3/1/2017
9111826,Hon.,Gus M.,Bilirakis,,FL12,2017,9/26/2017
9112243,Hon.,Gus M.,Bilirakis,,FL12,2017,1/9/2018
9110430,Hon.,Diane,Black,,TN06,2017,2/7/2017
9110596,Hon.,Diane,Black,,TN06,2017,3/28/2017
9110713,Hon.,Diane,Black,,TN06,2017,5/5/2017
9110837,Hon.,Diane,Black,,TN06,2017,5/23/2017
9111448,Hon.,Diane,Black,,TN06,2017,7/17/2017
9111848,Hon.,Diane,Black,,TN06,2017,10/2/2017
9111877,Hon.,Diane,Black,,TN06,2017,10/11/2017
9112023,Hon.,Diane,Black,,TN06,2017,11/8/2017
20007916,Hon.,Rodney Leland,Blum,,IA01,2017,8/31/2017
20006495,Hon.,Earl,Blumenauer,,OR03,2017,1/6/2017
20006724,Hon.,Earl,Blumenauer,,OR03,2017,2/8/2017
20006801,Hon.,Earl,Blumenauer,,OR03,2017,2/23/2017
20006949,Hon.,Earl,Blumenauer,,OR03,2017,3/20/2017
20007179,Hon.,Earl,Blumenauer,,OR03,2017,5/2/2017
20007349,Hon.,Earl,Blumenauer,,OR03,2017,5/23/2017
20007383,Hon.,Earl,Blumenauer,,OR03,2017,6/1/2017
20007881,Hon.,Earl,Blumenauer,,OR03,2017,8/22/2017
20007945,Hon.,Earl,Blumenauer,,OR03,2017,9/12/2017
20008424,Hon.,Earl,Blumenauer,,OR03,2017,11/20/2017
20008454,Hon.,Earl,Blumenauer,,OR03,2017,11/28/2017
20007207,Hon.,Lisa,Blunt Rochester,,DE00,2017,5/5/2017
20007570,Hon.,Lisa,Blunt Rochester,,DE00,2017,7/5/2017
20007733,Hon.,Lisa,Blunt Rochester,,DE00,2017,8/3/2017
20007972,Hon.,Lisa,Blunt Rochester,,DE00,2017,9/12/2017
20008520,Hon.,Lisa,Blunt Rochester,,DE00,2017,12/7/2017
20006641,Hon.,Mo,Brooks,,AL05,2017,1/31/2017
20006768,Hon.,Mo,Brooks,,AL05,2017,2/16/2017
20006992,Hon.,Mo,Brooks,,AL05,2017,4/3/2017
20007279,Hon.,Mo,Brooks,,AL05,2017,5/13/2017
20007410,Hon.,Mo,Brooks,,AL05,2017,6/5/2017
20007636,Hon.,Mo,Brooks,,AL05,2017,7/16/2017
20007835,Hon.,Mo,Brooks,,AL05,2017,8/17/2017
20008301,Hon.,Mo,Brooks,,AL05,2017,10/30/2017
20008596,Hon.,Mo,Brooks,,AL05,2017,12/21/2017
20007073,Hon.,Susan W.,Brooks,,IN05,2017,5/3/2017
20007640,Hon.,Susan W.,Brooks,,IN05,2017,7/17/2017
20006600,Hon.,Vern,Buchanan,,FL16,2017,1/23/2017
20006797,Hon.,Vern,Buchanan,,FL16,2017,2/23/2017
20007101,Hon.,Vern,Buchanan,,FL16,2017,4/21/2017
20007407,Hon.,Vern,Buchanan,,FL16,2017,6/5/2017
20008250,Hon.,Vern,Buchanan,,FL16,2017,10/20/2017
20008451,Hon.,Vern,Buchanan,,FL16,2017,11/28/2017
20008588,Hon.,Vern,Buchanan,,FL16,2017,12/20/2017
20007519,Hon.,Kenneth R.,Buck,,CO04,2017,6/23/2017
20008310,Hon.,Kenneth R.,Buck,,CO04,2017,11/2/2017
20008536,Hon.,Kenneth R.,Buck,,CO04,2017,12/11/2017
20005631,Hon.,Cheri,Bustos,,IL17,2017,2/9/2017
20007260,Hon.,Cheri,Bustos,,IL17,2017,5/15/2017
20006540,Hon.,Kathy,Castor,,FL14,2017,1/11/2017
20006751,Hon.,Kathy,Castor,,FL14,2017,2/15/2017
20006946,Hon.,Kathy,Castor,,FL14,2017,3/20/2017
20007192,Hon.,Kathy,Castor,,FL14,2017,5/3/2017
20007742,Hon.,Kathy,Castor,,FL14,2017,8/4/2017
20006511,Hon.,Judy,Chu,,CA27,2017,1/25/2017
20006729,Hon.,Judy,Chu,,CA27,2017,3/14/2017
20007035,Hon.,Judy,Chu,,CA27,2017,4/14/2017
20007211,Hon.,Judy,Chu,,CA27,2017,5/15/2017
20007444,Hon.,Judy,Chu,,CA27,2017,6/16/2017
20007601,Hon.,Judy,Chu,,CA27,2017,7/16/2017
20007774,Hon.,Judy,Chu,,CA27,2017,8/18/2017
20008008,Hon.,Judy,Chu,,CA27,2017,9/18/2017
20008205,Hon.,Judy,Chu,,CA27,2017,10/18/2017
20008372,Hon.,Judy,Chu,,CA27,2017,11/12/2017
20008543,Hon.,Judy,Chu,,CA27,2017,12/17/2017
20006507,Hon.,Katherine M.,Clark,,MA05,2017,1/9/2017
20006852,Hon.,Katherine M.,Clark,,MA05,2017,3/3/2017
20007017,Hon.,Katherine M.,Clark,,MA05,2017,4/6/2017
20007240,Hon.,Katherine M.,Clark,,MA05,2017,5/9/2017
20007336,Hon.,Katherine M.,Clark,,MA05,2017,5/25/2017
20007587,Hon.,Katherine M.,Clark,,MA05,2017,7/7/2017
20007829,Hon.,Katherine M.,Clark,,MA05,2017,8/15/2017
20008419,Hon.,Katherine M.,Clark,,MA05,2017,11/18/2017
20008481,Hon.,Katherine M.,Clark,,MA05,2017,12/1/2017
20006649,Hon.,Steve,Cohen,,TN09,2017,1/31/2017
20006665,Hon.,Steve,Cohen,,TN09,2017,2/2/2017
20007117,Hon.,Steve,Cohen,,TN09,2017,4/25/2017
20007120,Hon.,Steve,Cohen,,TN09,2017,4/25/2017
20007804,Hon.,Steve,Cohen,,TN09,2017,8/11/2017
20007967,Hon.,Steve,Cohen,,TN09,2017,9/7/2017
20008102,Hon.,Steve,Cohen,,TN09,2017,9/27/2017
20008217,Hon.,Steve,Cohen,,TN09,2017,10/16/2017
9110617,Hon.,Chris,Collins,,NY27,2017,4/4/2017
9111719,Hon.,Chris,Collins,,NY27,2017,9/5/2017
9111847,Hon.,Chris,Collins,,NY27,2017,10/2/2017
9112040,Hon.,Chris,Collins,,NY27,2017,11/14/2017
9112119,Hon.,Chris,Collins,,NY27,2017,11/29/2017
9111742,Hon.,James,Comer,,KY01,2017,9/7/2017
9111846,Hon.,James,Comer,,KY01,2017,10/3/2017
9111988,Hon.,James,Comer,,KY01,2017,11/1/2017
9112142,Hon.,James,Comer,,KY01,2017,12/1/2017
9112242,Hon.,James,Comer,,KY01,2017,1/9/2018
20006695,Hon.,Barbara J Honorable,Comstock,,VA10,2017,2/6/2017
20006777,Hon.,Barbara J Honorable,Comstock,,VA10,2017,2/18/2017
20007350,Hon.,Barbara J Honorable,Comstock,,VA10,2017,5/23/2017
20007359,Hon.,Barbara J Honorable,Comstock,,VA10,2017,5/24/2017
20007630,Hon.,Barbara J Honorable,Comstock,,VA10,2017,7/14/2017
20007812,Hon.,Barbara J Honorable,Comstock,,VA10,2017,8/14/2017
20008210,Hon.,Barbara J Honorable,Comstock,,VA10,2017,10/13/2017
20008373,Hon.,Barbara J Honorable,Comstock,,VA10,2017,11/8/2017
20008442,Hon.,Barbara J Honorable,Comstock,,VA10,2017,11/24/2017
20008586,Hon.,Barbara J Honorable,Comstock,,VA10,2017,12/19/2017
