doc_id,prefix,first,last,suffix,state_dist,year,filing_date
20018021,Hon.,Richard W.,Allen,,GA12,2021,1/13/2021
20018393,Hon.,Richard W.,Allen,,GA12,2021,3/14/2021
20018530,Hon.,Richard W.,Allen,,GA12,2021,4/6/2021
20018703,Hon.,Richard W.,Allen,,GA12,2021,5/9/2021
20018906,Hon.,Richard W.,Allen,,GA12,2021,6/12/2021
20019561,Hon.,Richard W.,Allen,,GA12,2021,10/20/2021
20019653,Hon.,Richard W.,Allen,,GA12,2021,11/8/2021
20019774,Hon.,Richard W.,Allen,,GA12,2021,11/8/2021
20019775,Hon.,Richard W.,Allen,,GA12,2021,11/8/2021
20019790,Hon.,Richard W.,Allen,,GA12,2021,11/10/2021
20019530,Hon.,Cindy,Axne,,IA03,2021,10/8/2021
20019685,Hon.,Cindy,Axne,,IA03,2021,11/5/2021
20019824,Hon.,Cindy,Axne,,IA03,2021,12/7/2021
20018018,Hon.,James E Hon,Banks,,IN03,2021,1/13/2021
20018763,Hon.,James E Hon,Banks,,IN03,2021,5/18/2021
20018903,Hon.,James E Hon,Banks,,IN03,2021,6/11/2021
20019063,Hon.,James E Hon,Banks,,IN03,2021,7/10/2021
20019099,Hon.,James E Hon,Banks,,IN03,2021,7/16/2021
20019484,Hon.,James E Hon,Banks,,IN03,2021,9/14/2021
20019642,Hon.,James E Hon,Banks,,IN03,2021,10/17/2021
20019793,Hon.,James E Hon,Banks,,IN03,2021,11/10/2021
20020002,Hon.,James E Hon,Banks,,IN03,2021,12/13/2021
20017909,Hon.,Donald Sternoff Honorable,Beyer,Jr,VA08,2021,1/1/2021
20018096,Hon.,Donald Sternoff Honorable,Beyer,Jr,VA08,2021,1/31/2021
20018292,Hon.,Donald Sternoff Honorable,Beyer,Jr,VA08,2021,2/27/2021
20018431,Hon.,Donald Sternoff Honorable,Beyer,Jr,VA08,2021,4/1/2021
20018597,Hon.,Donald Sternoff Honorable,Beyer,Jr,VA08,2021,5/1/2021
20018752,Hon.,Donald Sternoff Honorable,Beyer,Jr,VA08,2021,6/7/2021
20019022,Hon.,Donald Sternoff Honorable,Beyer,Jr,VA08,2021,7/4/2021
