doc_id,prefix,first,last,suffix,state_dist,year,filing_date
20004121,Hon.,Earl,Blumenauer,,OR03,2015,11/19/2015
20004164,Hon.,Earl,Blumenauer,,OR03,2015,11/25/2015
20002347,Hon.,John A.,Boehner,,OH08,2015,1/9/2015
20002620,Hon.,John A.,Boehner,,OH08,2015,2/25/2015
20002785,Hon.,John A.,Boehner,,OH08,2015,3/26/2015
20002923,Hon.,John A.,Boehner,,OH08,2015,4/23/2015
20003022,Hon.,John A.,Boehner,,OH08,2015,6/10/2015
20003400,Hon.,John A.,Boehner,,OH08,2015,7/14/2015
20003745,Hon.,John A.,Boehner,,OH08,2015,9/10/2015
20002327,Hon.,Mo,Brooks,,AL05,2015,1/7/2015
20002454,Hon.,Mo,Brooks,,AL05,2015,1/26/2015
20002713,Hon.,Mo,Brooks,,AL05,2015,3/13/2015
20002831,Hon.,Mo,Brooks,,AL05,2015,4/4/2015
20003345,Hon.,Mo,Brooks,,AL05,2015,7/6/2015
20003908,Hon.,Mo,Brooks,,AL05,2015,10/7/2015
20004046,Hon.,Mo,Brooks,,AL05,2015,11/4/2015
20002969,Hon.,Susan W.,Brooks,,IN05,2015,5/11/2015
20003084,Hon.,Susan W.,Brooks,,IN05,2015,5/14/2015
20002422,Hon.,Vern,Buchanan,,FL16,2015,1/19/2015
20002783,Hon.,Vern,Buchanan,,FL16,2015,3/26/2015
20002966,Hon.,Vern,Buchanan,,FL16,2015,4/30/2015
20003174,Hon.,Vern,Buchanan,,FL16,2015,5/26/2015
20003325,Hon.,Vern,Buchanan,,FL16,2015,7/1/2015
20003332,Hon.,Vern,Buchanan,,FL16,2015,7/2/2015
20003619,Hon.,Vern,Buchanan,,FL16,2015,8/17/2015
20003799,Hon.,Vern,Buchanan,,FL16,2015,9/17/2015
20003914,Hon.,Vern,Buchanan,,FL16,2015,10/8/2015
20004113,Hon.,Vern,Buchanan,,FL16,2015,11/17/2015
20004243,Hon.,Vern,Buchanan,,FL16,2015,12/11/2015
20003873,Hon.,Cheri,Bustos,,IL17,2015,10/1/2015
20003169,Hon.,Earl Leroy,Carter,,GA01,2015,5/22/2015
20003749,Hon.,Earl Leroy,Carter,,GA01,2015,9/10/2015
20003626,Hon.,William M.,Cassidy,,LA06,2015,8/20/2015
20002315,Hon.,Kathy,Castor,,FL14,2015,1/5/2015
20002533,Hon.,Kathy,Castor,,FL14,2015,2/9/2015
20003116,Hon.,Kathy,Castor,,FL14,2015,5/14/2015
20003295,Hon.,Steve,Chabot,,OH01,2015,6/25/2015
20003870,Hon.,Jason,Chaffetz,,UT03,2015,10/7/2015
9107434,Hon.,Judy,Chu,,CA27,2015,8/10/2015
9107680,Hon.,Judy,Chu,,CA27,2015,10/1/2015
9108078,Hon.,Judy,Chu,,CA27,2015,12/18/2015
9108199,Hon.,Judy,Chu,,CA27,2015,1/19/2016
9108378,Hon.,Judy,Chu,,CA27,2015,2/25/2016
20002346,Hon.,Katherine M.,Clark,,MA05,2015,1/8/2015
20002484,Hon.,Katherine M.,Clark,,MA05,2015,1/30/2015
20002598,Hon.,Katherine M.,Clark,,MA05,2015,2/23/2015
20002600,Hon.,Katherine M.,Clark,,MA05,2015,2/25/2015
20002651,Hon.,Katherine M.,Clark,,MA05,2015,3/4/2015
20002731,Hon.,Katherine M.,Clark,,MA05,2015,3/16/2015
20002828,Hon.,Katherine M.,Clark,,MA05,2015,4/3/2015
20002922,Hon.,Katherine M.,Clark,,MA05,2015,4/21/2015
20003057,Hon.,Katherine M.,Clark,,MA05,2015,5/11/2015
20003176,Hon.,Katherine M.,Clark,,MA05,2015,5/27/2015
20003526,Hon.,Katherine M.,Clark,,MA05,2015,8/3/2015
20003716,Hon.,Katherine M.,Clark,,MA05,2015,9/4/2015
20003890,Hon.,Katherine M.,Clark,,MA05,2015,10/5/2015
20004209,Hon.,Katherine M.,Clark,,MA05,2015,12/8/2015
9105900,,Curtis J.,Clawson,,FL19,2015,1/28/2015
9106099,,Curtis J.,Clawson,,FL19,2015,2/25/2015
9106319,Hon.,Curtis J.,Clawson,,FL19,2015,4/23/2015
9107638,Hon.,Curtis J.,Clawson,,FL19,2015,9/18/2015
9108028,Hon.,Curtis J.,Clawson,,FL19,2015,12/7/2015
9106554,Hon.,Steve,Cohen,,TN09,2015,5/15/2015
9106568,Hon.,Steve,Cohen,,TN09,2015,5/15/2015
20003034,Hon.,Steve,Cohen,,TN09,2015,6/10/2015
20003368,Hon.,Steve,Cohen,,TN09,2015,7/9/2015
20003474,Hon.,Steve,Cohen,,TN09,2015,7/27/2015
20003709,Hon.,Steve,Cohen,,TN09,2015,9/2/2015
20004150,Hon.,Steve,Cohen,,TN09,2015,11/23/2015
20004212,Hon.,Steve,Cohen,,TN09,2015,12/8/2015
20004278,Hon.,Steve,Cohen,,TN09,2015,12/18/2015
9108296,Hon.,Tom,Cole,,OK04,2015,2/9/2016
9105969,Hon.,Chris,Collins,,NY27,2015,2/2/2015
9106214,Hon.,Chris,Collins,,NY27,2015,3/24/2015
9106291,Hon.,Chris,Collins,,NY27,2015,4/14/2015
9107347,Hon.,Chris,Collins,,NY27,2015,7/27/2015
9107387,Hon.,Chris,Collins,,NY27,2015,8/3/2015
9107574,Hon.,Chris,Collins,,NY27,2015,9/8/2015
9107857,Hon.,Chris,Collins,,NY27,2015,11/2/2015
9108077,Hon.,Chris,Collins,,NY27,2015,12/18/2015
20003280,Hon.,Barbara J.,Comstock,,VA10,2015,6/19/2015
20002307,Hon.,K. Michael,Conaway,,TX11,2015,1/3/2015
20002531,Hon.,K. Michael,Conaway,,TX11,2015,2/8/2015
20002581,Hon.,K. Michael,Conaway,,TX11,2015,2/17/2015
20002628,Hon.,K. Michael,Conaway,,TX11,2015,2/26/2015
20002642,Hon.,K. Michael,Conaway,,TX11,2015,3/3/2015
20002832,Hon.,K. Michael,Conaway,,TX11,2015,4/5/2015
20002945,Hon.,K. Michael,Conaway,,TX11,2015,4/25/2015
20003001,Hon.,K. Michael,Conaway,,TX11,2015,5/5/2015
20003203,Hon.,K. Michael,Conaway,,TX11,2015,6/3/2015
20003352,Hon.,K. Michael,Conaway,,TX11,2015,7/7/2015
20003476,Hon.,K. Michael,Conaway,,TX11,2015,8/1/2015
20003518,Hon.,K. Michael,Conaway,,TX11,2015,8/3/2015
20003710,Hon.,K. Michael,Conaway,,TX11,2015,9/2/2015
20003907,Hon.,K. Michael,Conaway,,TX11,2015,10/6/2015
20004045,Hon.,K. Michael,Conaway,,TX11,2015,11/4/2015
20004198,Hon.,K. Michael,Conaway,,TX11,2015,12/4/2015
20002942,Hon.,Gerald E.,Connolly,,VA11,2015,4/24/2015
20003117,Hon.,Gerald E.,Connolly,,VA11,2015,5/15/2015
20003316,Hon.,Gerald E.,Connolly,,VA11,2015,6/29/2015
20003864,Hon.,Gerald E.,Connolly,,VA11,2015,9/30/2015
9106477,Hon.,Jim,Cooper,,TN05,2015,5/8/2015
20001253,Hon.,Jim,Cooper,,TN05,2015,9/17/2015
9107278,Hon.,Ander,Crenshaw,,FL04,2015,7/10/2015
9107215,Hon.,Carlos,Curbelo,,FL26,2015,6/30/2015
20003554,Hon.,Carlos,Curbelo,,FL26,2015,8/24/2015
20003731,Hon.,Carlos,Curbelo,,FL26,2015,9/9/2015
20003783,Hon.,Carlos,Curbelo,,FL26,2015,9/15/2015
20003812,Hon.,Carlos,Curbelo,,FL26,2015,9/21/2015
20004089,Hon.,Carlos,Curbelo,,FL26,2015,11/12/2015
20002396,Hon.,Susan A.,Davis,,CA53,2015,1/14/2015
20003043,Hon.,Susan A.,Davis,,CA53,2015,5/7/2015
20003567,Hon.,Susan A.,Davis,,CA53,2015,8/18/2015
20004118,Hon.,Susan A.,Davis,,CA53,2015,11/30/2015
9106290,Hon.,Peter A.,DeFazio,,OR04,2015,4/7/2015
9105899,Hon.,John K.,Delaney,,MD06,2015,1/22/2015
9105987,Hon.,John K.,Delaney,,MD06,2015,2/10/2015
9106071,Hon.,John K.,Delaney,,MD06,2015,2/24/2015
9106129,Hon.,John K.,Delaney,,MD06,2015,3/11/2015
9106212,Hon.,John K.,Delaney,,MD06,2015,3/24/2015
9106289,Hon.,John K.,Delaney,,MD06,2015,4/14/2015
9106370,Hon.,John K.,Delaney,,MD06,2015,4/23/2015
9106478,Hon.,John K.,Delaney,,MD06,2015,5/12/2015
9107083,Hon.,John K.,Delaney,,MD06,2015,5/29/2015
9107084,Hon.,John K.,Delaney,,MD06,2015,5/29/2015
9107122,Hon.,John K.,Delaney,,MD06,2015,6/10/2015
9107202,Hon.,John K.,Delaney,,MD06,2015,6/24/2015
9107276,Hon.,John K.,Delaney,,MD06,2015,7/14/2015
9107366,Hon.,John K.,Delaney,,MD06,2015,7/29/2015
9107432,Hon.,John K.,Delaney,,MD06,2015,8/11/2015
9107433,Hon.,John K.,Delaney,,MD06,2015,8/11/2015
9107552,Hon.,John K.,Delaney,,MD06,2015,9/3/2015
9107575,Hon.,John K.,Delaney,,MD06,2015,9/10/2015
9107663,Hon.,John K.,Delaney,,MD06,2015,9/25/2015
9107761,Hon.,John K.,Delaney,,MD06,2015,10/20/2015
9107825,Hon.,John K.,Delaney,,MD06,2015,10/27/2015
9107856,Hon.,John K.,Delaney,,MD06,2015,11/4/2015
9107986,Hon.,John K.,Delaney,,MD06,2015,12/1/2015
9108027,Hon.,John K.,Delaney,,MD06,2015,12/8/2015
9108134,Hon.,John K.,Delaney,,MD06,2015,1/4/2016
9108163,Hon.,John K.,Delaney,,MD06,2015,1/13/2016
20002313,Hon.,Suzan K.,DelBene,,WA01,2015,1/19/2015
20002494,Hon.,Suzan K.,DelBene,,WA01,2015,2/13/2015
20002643,Hon.,Suzan K.,DelBene,,WA01,2015,3/10/2015
20002834,Hon.,Suzan K.,DelBene,,WA01,2015,4/16/2015
20002995,Hon.,Suzan K.,DelBene,,WA01,2015,5/10/2015
20003326,Hon.,Suzan K.,DelBene,,WA01,2015,7/12/2015
20003525,Hon.,Suzan K.,DelBene,,WA01,2015,8/10/2015
20003699,Hon.,Suzan K.,DelBene,,WA01,2015,9/14/2015
20003887,Hon.,Suzan K.,DelBene,,WA01,2015,10/15/2015
20004038,Hon.,Suzan K.,DelBene,,WA01,2015,11/11/2015
20004186,Hon.,Suzan K.,DelBene,,WA01,2015,12/11/2015
9106266,Hon.,Charles W.,Dent,,PA15,2015,4/13/2015
9106479,Hon.,Charles W.,Dent,,PA15,2015,5/12/2015
9107330,Hon.,Charles W.,Dent,,PA15,2015,7/22/2015
9106097,Hon.,Debbie,Dingell,,MI12,2015,2/26/2015
9106174,Hon.,Debbie,Dingell,,MI12,2015,3/17/2015
9106175,Hon.,Debbie,Dingell,,MI12,2015,3/17/2015
9106288,Hon.,Debbie,Dingell,,MI12,2015,4/16/2015
20002625,Hon.,Debbie,Dingell,,MI12,2015,5/14/2015
20003165,Hon.,Debbie,Dingell,,MI12,2015,6/4/2015
20003371,Hon.,Debbie,Dingell,,MI12,2015,7/21/2015
20003788,Hon.,Debbie,Dingell,,MI12,2015,9/24/2015
20003845,Hon.,Debbie,Dingell,,MI12,2015,9/30/2015
9107855,Hon.,Debbie,Dingell,,MI12,2015,11/3/2015
20003995,Hon.,Debbie,Dingell,,MI12,2015,11/3/2015
20004117,Hon.,Debbie,Dingell,,MI12,2015,11/18/2015
20002366,Hon.,Lloyd,Doggett,,TX35,2015,1/9/2015
20002685,Hon.,Lloyd,Doggett,,TX35,2015,3/6/2015
20002841,Hon.,Lloyd,Doggett,,TX35,2015,4/9/2015
20003229,Hon.,Lloyd,Doggett,,TX35,2015,6/9/2015
20003383,Hon.,Lloyd,Doggett,,TX35,2015,7/9/2015
20003730,Hon.,Lloyd,Doggett,,TX35,2015,9/4/2015
20003900,Hon.,Lloyd,Doggett,,TX35,2015,10/6/2015
20004206,Hon.,Lloyd,Doggett,,TX35,2015,12/7/2015
20003000,Hon.,Tammy,Duckworth,,IL08,2015,5/15/2015
20003840,Hon.,Tammy,Duckworth,,IL08,2015,10/8/2015
20004004,Hon.,Tammy,Duckworth,,IL08,2015,11/17/2015
9107576,Hon.,Thomas Earl,Emmer,Jr,MN06,2015,9/10/2015
20003905,Hon.,Eliot L.,Engel,,NY16,2015,10/6/2015
9107759,Hon.,Sam,Farr,,CA20,2015,10/21/2015
20002547,Hon.,Michael G.,Fitzpatrick,,PA08,2015,2/19/2015
20003044,Hon.,Michael G.,Fitzpatrick,,PA08,2015,5/8/2015
9106064,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2015,2/12/2015
9106173,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2015,3/18/2015
9106287,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2015,4/16/2015
9106480,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2015,5/13/2015
9107513,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2015,8/20/2015
9107637,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2015,9/17/2015
9107824,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2015,10/27/2015
9107921,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2015,11/17/2015
20002378,Hon.,Bill,Flores,,TX17,2015,1/12/2015
20002543,Hon.,Bill,Flores,,TX17,2015,2/10/2015
20002702,Hon.,Bill,Flores,,TX17,2015,3/11/2015
20002703,Hon.,Bill,Flores,,TX17,2015,3/11/2015
20002873,Hon.,Bill,Flores,,TX17,2015,4/14/2015
20003248,Hon.,Bill,Flores,,TX17,2015,6/12/2015
20003359,Hon.,Bill,Flores,,TX17,2015,7/8/2015
20003520,Hon.,Bill,Flores,,TX17,2015,8/1/2015
20003530,Hon.,Bill,Flores,,TX17,2015,8/4/2015
20004110,Hon.,Bill,Flores,,TX17,2015,11/16/2015
20004111,Hon.,Bill,Flores,,TX17,2015,11/16/2015
20004112,Hon.,Bill,Flores,,TX17,2015,11/16/2015
20004223,Hon.,Bill,Flores,,TX17,2015,12/10/2015
20002345,Hon.,Virginia,Foxx,,NC05,2015,1/8/2015
20002527,Hon.,Virginia,Foxx,,NC05,2015,2/9/2015
20002654,Hon.,Virginia,Foxx,,NC05,2015,3/9/2015
20002821,Hon.,Virginia,Foxx,,NC05,2015,4/3/2015
20002991,Hon.,Virginia,Foxx,,NC05,2015,5/7/2015
20003542,Hon.,Virginia,Foxx,,NC05,2015,8/12/2015
20003697,Hon.,Virginia,Foxx,,NC05,2015,9/8/2015
20003889,Hon.,Virginia,Foxx,,NC05,2015,10/6/2015
20004181,Hon.,Virginia,Foxx,,NC05,2015,12/3/2015
20002421,Hon.,Lois,Frankel,,FL22,2015,1/20/2015
20002588,Hon.,Lois,Frankel,,FL22,2015,2/18/2015
20002718,Hon.,Lois,Frankel,,FL22,2015,3/24/2015
20002925,Hon.,Lois,Frankel,,FL22,2015,4/22/2015
20003137,Hon.,Lois,Frankel,,FL22,2015,5/27/2015
20003272,Hon.,Lois,Frankel,,FL22,2015,6/19/2015
20003442,Hon.,Lois,Frankel,,FL22,2015,7/20/2015
20003621,Hon.,Lois,Frankel,,FL22,2015,8/18/2015
20003813,Hon.,Lois,Frankel,,FL22,2015,9/25/2015
20003964,Hon.,Lois,Frankel,,FL22,2015,10/19/2015
20004123,Hon.,Lois,Frankel,,FL22,2015,11/30/2015
9105968,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,2/3/2015
9106286,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,4/14/2015
9106567,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,5/18/2015
9107201,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,6/23/2015
9107430,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,8/10/2015
9107578,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,9/9/2015
9107579,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,9/9/2015
9107580,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,9/9/2015
9107636,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,9/18/2015
9107694,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,10/9/2015
9107795,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,10/22/2015
9107796,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,10/22/2015
9107797,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,10/22/2015
9107853,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,11/2/2015
9107985,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,12/1/2015
9108059,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,12/15/2015
9108101,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,1/5/2016
9108161,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,1/12/2016
9108190,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,1/13/2016
9108394,Hon.,Rodney P.,Frelinghuysen,,NJ11,2015,2/29/2016
20002838,Hon.,Bob,Gibbs,,OH07,2015,4/8/2015
20002919,Hon.,Bob,Gibbs,,OH07,2015,4/21/2015
20003050,Hon.,Bob,Gibbs,,OH07,2015,5/10/2015
20003051,Hon.,Bob,Gibbs,,OH07,2015,5/10/2015
20003282,Hon.,Bob,Gibbs,,OH07,2015,6/20/2015
20004146,Hon.,Bob,Gibbs,,OH07,2015,11/22/2015
20004168,Hon.,Bob,Gibbs,,OH07,2015,11/30/2015
20004283,Hon.,Bob,Gibbs,,OH07,2015,12/21/2015
20004285,Hon.,Bob,Gibbs,,OH07,2015,12/22/2015
9107177,Hon.,Alan,Grayson,,FL09,2015,6/18/2015
9107679,Hon.,Alan,Grayson,,FL09,2015,9/30/2015
20002320,Hon.,Raúl M.,Grijalva,,AZ03,2015,1/5/2015
20002489,Hon.,Raúl M.,Grijalva,,AZ03,2015,2/2/2015
20002639,Hon.,Raúl M.,Grijalva,,AZ03,2015,3/2/2015
20003085,Hon.,Raúl M.,Grijalva,,AZ03,2015,5/14/2015
20003086,Hon.,Raúl M.,Grijalva,,AZ03,2015,5/14/2015
20003237,Hon.,Raúl M.,Grijalva,,AZ03,2015,6/10/2015
20003293,Hon.,Raúl M.,Grijalva,,AZ03,2015,6/25/2015
20003346,Hon.,Raúl M.,Grijalva,,AZ03,2015,7/6/2015
20003592,Hon.,Raúl M.,Grijalva,,AZ03,2015,8/13/2015
20003713,Hon.,Raúl M.,Grijalva,,AZ03,2015,9/3/2015
20003896,Hon.,Raúl M.,Grijalva,,AZ03,2015,10/5/2015
20004026,Hon.,Raúl M.,Grijalva,,AZ03,2015,11/2/2015
9106096,Hon.,Brett,Guthrie,,KY02,2015,2/27/2015
20002427,Hon.,Luis V.,Gutierrez,,IL04,2015,1/21/2015
20002535,Hon.,Luis V.,Gutierrez,,IL04,2015,2/9/2015
20002394,Hon.,Richard L.,Hanna,,NY22,2015,1/15/2015
20002548,Hon.,Richard L.,Hanna,,NY22,2015,2/13/2015
20002697,Hon.,Richard L.,Hanna,,NY22,2015,3/11/2015
20002863,Hon.,Richard L.,Hanna,,NY22,2015,4/13/2015
20003056,Hon.,Richard L.,Hanna,,NY22,2015,5/12/2015
20003254,Hon.,Richard L.,Hanna,,NY22,2015,6/15/2015
20003384,Hon.,Richard L.,Hanna,,NY22,2015,7/20/2015
20003563,Hon.,Richard L.,Hanna,,NY22,2015,8/13/2015
20003787,Hon.,Richard L.,Hanna,,NY22,2015,9/16/2015
20003940,Hon.,Richard L.,Hanna,,NY22,2015,10/13/2015
20004073,Hon.,Richard L.,Hanna,,NY22,2015,11/9/2015
20004246,Hon.,Richard L.,Hanna,,NY22,2015,12/14/2015
20002524,Hon.,Rubén,Hinojosa,,TX15,2015,2/6/2015
20002867,Hon.,Rubén,Hinojosa,,TX15,2015,4/15/2015
20003290,Hon.,Rubén,Hinojosa,,TX15,2015,6/24/2015
20003470,Hon.,Rubén,Hinojosa,,TX15,2015,7/27/2015
20003471,Hon.,Rubén,Hinojosa,,TX15,2015,7/27/2015
20003694,Hon.,Rubén,Hinojosa,,TX15,2015,8/31/2015
20004170,Hon.,Rubén,Hinojosa,,TX15,2015,11/30/2015
9106081,Hon.,George,Holding,,NC13,2015,3/4/2015
9106401,Hon.,George,Holding,,NC13,2015,5/1/2015
9107635,Hon.,George,Holding,,NC13,2015,9/22/2015
20003874,Hon.,George,Holding,,NC13,2015,10/5/2015
9108159,Hon.,George,Holding,,NC13,2015,1/7/2016
9107274,Hon.,Robert,Hurt,,VA05,2015,7/9/2015
9106563,Hon.,David W.,Jolly,,FL13,2015,5/18/2015
9105979,Hon.,David P.,Joyce,,OH14,2015,2/11/2015
9106123,Hon.,David P.,Joyce,,OH14,2015,3/6/2015
9106278,Hon.,David P.,Joyce,,OH14,2015,4/14/2015
9108261,Hon.,David P.,Joyce,,OH14,2015,2/1/2016
9108295,Hon.,David P.,Joyce,,OH14,2015,2/5/2016
9106092,Hon.,Mike,Kelly,,PA03,2015,2/26/2015
9106160,Hon.,Mike,Kelly,,PA03,2015,3/18/2015
9106321,Hon.,Mike,Kelly,,PA03,2015,4/23/2015
9106360,Hon.,Mike,Kelly,,PA03,2015,4/23/2015
9106484,Hon.,Mike,Kelly,,PA03,2015,5/12/2015
9107142,Hon.,Mike,Kelly,,PA03,2015,6/16/2015
9107272,Hon.,Mike,Kelly,,PA03,2015,7/10/2015
9107428,Hon.,Mike,Kelly,,PA03,2015,8/12/2015
9107512,Hon.,Mike,Kelly,,PA03,2015,8/20/2015
9107660,Hon.,Mike,Kelly,,PA03,2015,9/24/2015
9107916,Hon.,Mike,Kelly,,PA03,2015,11/12/2015
9107952,Hon.,Mike,Kelly,,PA03,2015,11/20/2015
9108024,Hon.,Mike,Kelly,,PA03,2015,12/9/2015
9108156,Hon.,Mike,Kelly,,PA03,2015,1/13/2016
9108306,Hon.,Mike,Kelly,,PA03,2015,2/11/2016
9107271,Hon.,Joseph P.,Kennedy,III,MA04,2015,7/14/2015
9107364,Hon.,Joseph P.,Kennedy,III,MA04,2015,7/29/2015
9107659,Hon.,Joseph P.,Kennedy,III,MA04,2015,9/24/2015
9107820,Hon.,Joseph P.,Kennedy,III,MA04,2015,10/27/2015
9107821,Hon.,Joseph P.,Kennedy,III,MA04,2015,10/27/2015
9108098,Hon.,Joseph P.,Kennedy,III,MA04,2015,1/4/2016
9108096,Hon.,Derek,Kilmer,,WA06,2015,1/5/2016
9107270,Hon.,Doug,Lamborn,,CO05,2015,7/9/2015
9107851,Hon.,Doug,Lamborn,,CO05,2015,11/3/2015
9108155,Hon.,Doug,Lamborn,,CO05,2015,1/6/2016
9108154,Hon.,Doug,Lamborn,,CO05,2015,1/12/2016
9108075,Hon.,Leonard,Lance,,NJ07,2015,12/17/2015
9107427,Hon.,James R.,Langevin,,RI02,2015,8/10/2015
20004013,Hon.,James R.,Langevin,,RI02,2015,10/30/2015
9105967,Hon.,John B.,Larson,,CT01,2015,1/30/2015
9106069,Hon.,John B.,Larson,,CT01,2015,2/13/2015
9106070,Hon.,John B.,Larson,,CT01,2015,2/19/2015
9106171,Hon.,John B.,Larson,,CT01,2015,3/13/2015
9106170,Hon.,John B.,Larson,,CT01,2015,3/18/2015
9106208,Hon.,John B.,Larson,,CT01,2015,3/30/2015
9106400,Hon.,John B.,Larson,,CT01,2015,5/1/2015
9106562,Hon.,John B.,Larson,,CT01,2015,5/18/2015
9106898,Hon.,John B.,Larson,,CT01,2015,5/22/2015
9107080,Hon.,John B.,Larson,,CT01,2015,6/4/2015
9107543,Hon.,John B.,Larson,,CT01,2015,8/27/2015
9108022,Hon.,John B.,Larson,,CT01,2015,12/9/2015
9108097,Hon.,John B.,Larson,,CT01,2015,12/23/2015
9107690,Hon.,Brenda Lulenar,Lawrence,,MI14,2015,10/9/2015
20003622,Hon.,Zoe,Lofgren,,CA19,2015,8/19/2015
9106121,Hon.,Billy,Long,,MO07,2015,3/6/2015
9107167,Hon.,Billy,Long,,MO07,2015,6/17/2015
9107852,Hon.,Billy,Long,,MO07,2015,11/3/2015
20002395,Hon.,Alan S.,Lowenthal,,CA47,2015,1/14/2015
