doc_id,prefix,first,last,suffix,state_dist,year,filing_date
20034201,Hon.,Mark,Alford,,MO04,2026,3/31/2026
20033751,Hon.,Richard W.,Allen,,GA12,2026,1/15/2026
20033945,Hon.,Richard W.,Allen,,GA12,2026,2/17/2026
20034133,Hon.,Richard W.,Allen,,GA12,2026,3/11/2026
20034315,Hon.,Richard W.,Allen,,GA12,2026,5/4/2026
20034473,Hon.,Richard W.,Allen,,GA12,2026,6/5/2026
20034740,Hon.,Richard W.,Allen,,GA12,2026,6/16/2026
20034024,Hon.,Jake,Auchincloss,,MA04,2026,2/19/2026
20034622,Hon.,Jake,Auchincloss,,MA04,2026,5/22/2026
20034522,Hon.,Brian,Babin,,TX36,2026,5/18/2026
20020055,Hon.,Nicholas,Begich,III,AK00,2026,6/12/2026
20034524,Hon.,Cliff,Bentz,,OR02,2026,5/9/2026
20033714,Hon.,Donald Sternoff,Beyer,Jr,VA08,2026,1/2/2026
20033903,Hon.,Donald Sternoff,Beyer,Jr,VA08,2026,1/31/2026
20034085,Hon.,Donald Sternoff,Beyer,Jr,VA08,2026,3/1/2026
20033800,Hon.,Sheri,Biggs,,SC03,2026,1/14/2026
20033927,Hon.,Sheri,Biggs,,SC03,2026,2/5/2026
20034013,Hon.,Sheri,Biggs,,SC03,2026,2/17/2026
20034195,Hon.,Sheri,Biggs,,SC03,2026,3/21/2026
20034346,Hon.,Sheri,Biggs,,SC03,2026,4/16/2026
20034496,Hon.,Sheri,Biggs,,SC03,2026,6/9/2026
20034044,Hon.,Rob,Bresnahan,,PA08,2026,2/22/2026
20034202,Hon.,Rob,Bresnahan,,PA08,2026,3/18/2026
20034502,Hon.,Earl Leroy,Carter,,GA01,2026,5/8/2026
20034176,Hon.,Ed,Case,,HI01,2026,3/14/2026
20034221,Hon.,Ed,Case,,HI01,2026,4/6/2026
20034668,Hon.,Ed,Case,,HI01,2026,5/31/2026
20033762,Hon.,Gilbert,Cisneros,,CA31,2026,1/12/2026
20033983,Hon.,Gilbert,Cisneros,,CA31,2026,2/13/2026
20034144,Hon.,Gilbert,Cisneros,,CA31,2026,3/9/2026
20034285,Hon.,Gilbert,Cisneros,,CA31,2026,4/7/2026
20034500,Hon.,Gilbert,Cisneros,,CA31,2026,5/8/2026
20034713,Hon.,Gilbert,Cisneros,,CA31,2026,6/8/2026
20033754,Hon.,Steve,Cohen,,TN09,2026,1/14/2026
20033813,Hon.,Steve,Cohen,,TN09,2026,1/26/2026
20033889,Hon.,Steve,Cohen,,TN09,2026,2/9/2026
20034119,Hon.,Steve,Cohen,,TN09,2026,3/5/2026
20034167,Hon.,Steve,Cohen,,TN09,2026,3/26/2026
20034368,Hon.,Steve,Cohen,,TN09,2026,4/28/2026
20034452,Hon.,Steve,Cohen,,TN09,2026,5/15/2026
20034589,Hon.,Steve,Cohen,,TN09,2026,5/20/2026
20034796,Hon.,Steve,Cohen,,TN09,2026,6/17/2026
20033840,Hon.,Michael A.,Collins,Jr,GA10,2026,1/20/2026
20034223,Hon.,Warren,Davidson,,OH08,2026,3/25/2026
20033737,Hon.,April McClain,Delaney,,MD06,2026,1/5/2026
20033921,Hon.,April McClain,Delaney,,MD06,2026,2/2/2026
20034159,Hon.,April McClain,Delaney,,MD06,2026,3/10/2026
20034299,Hon.,April McClain,Delaney,,MD06,2026,4/6/2026
20034487,Hon.,April McClain,Delaney,,MD06,2026,5/6/2026
20034718,Hon.,April McClain,Delaney,,MD06,2026,6/5/2026
20033766,Hon.,Suzan K.,DelBene,,WA01,2026,1/12/2026
20033835,Hon.,Suzan K.,DelBene,,WA01,2026,1/23/2026
20034155,Hon.,Suzan K.,DelBene,,WA01,2026,3/12/2026
20034400,Hon.,Suzan K.,DelBene,,WA01,2026,4/28/2026
20034466,Hon.,Suzan K.,DelBene,,WA01,2026,5/8/2026
20034615,Hon.,Suzan K.,DelBene,,WA01,2026,5/26/2026
20034727,Hon.,Suzan K.,DelBene,,WA01,2026,6/11/2026
20033744,Hon.,Debbie,Dingell,,MI06,2026,1/12/2026
20034035,Hon.,Debbie,Dingell,,MI06,2026,2/23/2026
20034416,Hon.,Debbie,Dingell,,MI06,2026,4/28/2026
20034702,Hon.,Debbie,Dingell,,MI06,2026,6/5/2026
20033713,Hon.,Lloyd,Doggett,,TX37,2026,1/2/2026
20034132,Hon.,Lloyd,Doggett,,TX37,2026,3/5/2026
20034292,Hon.,Lloyd,Doggett,,TX37,2026,4/6/2026
20034486,Hon.,Lloyd,Doggett,,TX37,2026,5/6/2026
20034712,Hon.,Lloyd,Doggett,,TX37,2026,6/4/2026
20033747,Hon.,Byron,Donalds,,FL19,2026,1/7/2026
20033780,Hon.,Byron,Donalds,,FL19,2026,1/9/2026
20033981,Hon.,Byron,Donalds,,FL19,2026,2/12/2026
20034134,Hon.,Byron,Donalds,,FL19,2026,3/6/2026
20034297,Hon.,Byron,Donalds,,FL19,2026,4/8/2026
20034478,Hon.,Byron,Donalds,,FL19,2026,5/13/2026
20034114,Hon.,"Neal Patrick MD, Facs",Dunn,,FL02,2026,3/17/2026
20034379,Hon.,Dwight,Evans,,PA03,2026,4/20/2026
20034556,Hon.,Dwight,Evans,,PA03,2026,5/15/2026
20033732,,Cleo,Fields,,LA06,2026,1/16/2026
20033858,,Cleo,Fields,,LA06,2026,2/3/2026
20034018,,Cleo,Fields,,LA06,2026,2/24/2026
20034179,,Cleo,Fields,,LA06,2026,3/17/2026
20034295,,Cleo,Fields,,LA06,2026,4/7/2026
20034357,,Cleo,Fields,,LA06,2026,4/20/2026
20034591,,Cleo,Fields,,LA06,2026,6/3/2026
8221321,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2026,2/9/2026
9115704,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2026,3/20/2026
9115821,Hon.,"Charles J. ""Chuck""",Fleischmann,,TN03,2026,5/12/2026
20034413,Hon.,Elizabeth,Fletcher,,TX07,2026,5/1/2026
20033734,Hon.,Virginia,Foxx,,NC05,2026,1/5/2026
20033947,Hon.,Virginia,Foxx,,NC05,2026,2/6/2026
20034095,Hon.,Virginia,Foxx,,NC05,2026,3/2/2026
20034670,Hon.,Virginia,Foxx,,NC05,2026,6/2/2026
20034050,Hon.,Scott Scott,Franklin,,FL18,2026,2/23/2026
20034355,Hon.,Laura,Friedman,,CA30,2026,4/17/2026
20034563,Hon.,Laura,Friedman,,CA30,2026,5/14/2026
20033756,Hon.,Josh,Gottheimer,,NJ05,2026,1/14/2026
20033930,Hon.,Josh,Gottheimer,,NJ05,2026,2/26/2026
20034130,Hon.,Josh,Gottheimer,,NJ05,2026,3/16/2026
20034305,Hon.,Josh,Gottheimer,,NJ05,2026,4/8/2026
20034585,Hon.,Josh,Gottheimer,,NJ05,2026,5/19/2026
20034693,Hon.,Josh,Gottheimer,,NJ05,2026,6/3/2026
20033944,Hon.,Michael Patrick,Guest,,MS03,2026,2/17/2026
9115809,Hon.,Diana,Harshbarger,,TN01,2026,5/6/2026
9115811,Hon.,Diana,Harshbarger,,TN01,2026,5/6/2026
9115812,Hon.,Diana,Harshbarger,,TN01,2026,5/6/2026
