doc_id,http_status,bytes
20010021,200,55475
20010646,200,56127
9113416,200,32908
9113472,200,32401
9112405,200,32351
9112497,200,55289
9112587,200,32855
9112640,200,60490
9112648,200,63434
9112736,200,63376
9112886,200,57482
9113332,200,55727
9113456,200,52394
9113554,200,50088
9113630,200,119757
9113729,200,31073
9113891,200,34343
9114074,200,60162
9114137,200,78661
9114199,200,31739
9114243,200,58947
20008963,200,51272
20010478,200,53616
20008676,200,51215
20008925,200,51630
20009000,200,50517
20009092,200,59380
20009235,200,58386
20009528,200,56562
20009788,200,53369
20009802,200,59707
20009879,200,56576
20010109,200,59117
20010133,200,52903
20010365,200,54238
20010620,200,58153
20010770,200,52811
20010777,200,53038
20008721,200,55828
20009087,200,53313
20009228,200,51164
20009686,200,55616
20010382,200,56137
20010767,200,54649
20008873,200,52107
20009061,200,51434
20009433,200,53648
20009743,200,54814
20009848,200,53501
20010366,200,54745
20010541,200,53733
20010805,200,53516
20008849,200,51315
20009475,200,53915
20009918,200,53744
20008790,200,52272
20009181,200,50995
20009337,200,54063
20009614,200,53884
20009773,200,54466
20009959,200,53867
20010163,200,55580
20010506,200,54469
20010721,200,56170
20010905,200,54898
20008719,200,52060
20010473,200,53849
20010578,200,53404
20008724,200,49726
20010274,200,54145
20008738,200,53132
20008965,200,55247
20009119,200,58156
20009294,200,55750
20009487,200,55777
20009735,200,56059
20009888,200,53667
20010299,200,54687
20010475,200,54674
20010503,200,55821
20010661,200,61259
20010834,200,61863
20008967,200,57842
20009223,200,51382
20009482,200,55883
20009485,200,54095
20010411,200,56954
20010697,200,61939
20010880,200,54708
20008720,200,50980
20008848,200,51516
20008858,200,51043
20009040,200,50997
20009122,200,50821
20009726,200,53986
20010056,200,54107
20010123,200,53434
20010149,200,53738
20010169,200,53948
20010262,200,53430
20010500,200,53565
20010604,200,55162
20010743,200,53709
20010744,200,53682
9112820,200,54680
9114009,200,31887
9112567,200,35206
9113297,200,39713
9113455,200,36673
9114169,200,30884
9112403,200,55713
9112530,200,30023
9112655,200,29830
20008668,200,53255
20008822,200,51577
20009156,200,52048
20009342,200,54109
20009673,200,54222
20009718,200,56318
20009789,200,55216
20009961,200,54082
20009995,200,53769
20010004,200,55841
20010036,200,56256
20010057,200,54134
20010199,200,53331
20010276,200,54083
20008658,200,58707
20008867,200,68030
20009063,200,67751
20009095,200,52010
20009212,200,64906
20009504,200,60812
20009664,200,60016
20009819,200,63861
20010072,200,58035
20010197,200,60614
20010415,200,58850
20010637,200,65196
20010775,200,72370
20008693,200,50632
20009262,200,50956
20009946,200,53833
20010476,200,53834
9113744,200,24020
20008747,200,53786
20008890,200,56752
20009192,200,53585
20009193,200,55860
20009415,200,54611
20009624,200,56085
20009780,200,56237
20009939,200,55899
20009997,200,54576
20010003,200,54319
20010011,200,56604
20010012,200,63898
20010073,200,55103
20010329,200,88318
20010359,200,53770
20010466,200,54129
20009128,200,51842
20009708,200,53400
20010664,200,53477
9112341,200,48446
9112402,200,74516
9112480,200,51205
9112566,200,25450
9112586,200,54051
9112654,200,49437
9112678,200,24981
9112819,200,28172
9113121,200,52132
9113333,200,27108
9113471,200,50990
9113537,200,49379
9113619,200,25322
9113688,200,77586
9113705,200,25445
9113706,200,55857
9113868,200,51333
9113869,200,27738
9114013,200,25157
9114095,200,55806
9114143,200,82468
9114158,200,128977
9114200,200,49334
20008671,200,54336
20008895,200,50937
20009074,200,51862
20009226,200,52425
20009428,200,56463
20009672,200,56370
20009823,200,57357
20010014,200,55310
20010208,200,57701
20010399,200,54900
20010582,200,55084
20010766,200,55461
20009534,200,54363
20008653,200,51170
20008859,200,51187
20009051,200,52027
20009091,200,52546
20009160,200,51094
20009323,200,53974
20009378,200,54508
20009412,200,53991
20009570,200,54310
20009650,200,54139
20009722,200,54820
20009911,200,54145
20009986,200,54300
20010050,200,54407
20010137,200,53374
20010206,200,53629
20010314,200,54257
20010447,200,55055
20010555,200,56477
20010662,200,57178
20010768,200,54013
20008659,200,52196
20009070,200,51000
20009233,200,51378
20009478,200,54057
20009688,200,54263
20009841,200,54584
20010096,200,54305
20010220,200,54094
20010423,200,54459
20010616,200,53677
20010765,200,54197
9112278,200,22526
9112301,200,22755
9112399,200,22198
9112638,200,31748
20010232,200,53092
20009625,200,55129
20010360,200,67393
9112563,200,28740
9112564,200,101820
9112677,200,29111
9112818,200,76990
9113454,200,29331
9113568,200,31341
9113687,200,30976
9113894,200,29373
9114121,200,47181
9114190,200,101962
9114248,200,74409
20008766,200,65895
20009779,200,68655
20009890,200,58427
20010052,200,56213
20010235,200,61209
20010446,200,63035
20010673,200,65618
20010845,200,58832
20009035,200,50958
20008647,200,51475
20008850,200,51725
20009058,200,58324
20009224,200,54784
20009445,200,56741
20009685,200,57747
20009853,200,57694
20010031,200,56090
20010210,200,55792
20010410,200,57965
20010605,200,55735
20010757,200,54476
20008754,200,56399
20008999,200,60811
20009161,200,56545
20009360,200,60209
20009628,200,59317
20009767,200,61452
20009914,200,57871
20010161,200,61971
20010328,200,58753
20010535,200,55903
20010708,200,63274
20010902,200,60301
9112309,200,32221
9112479,200,33089
9112542,200,31961
9112608,200,30476
9112817,200,31333
9113403,200,33812
9113431,200,30846
9113453,200,32651
9113513,200,30028
9113567,200,30677
9113708,200,29452
9113736,200,31792
9114008,200,32274
9114234,200,32042
9114247,200,30621
20008650,200,80062
20008742,200,52208
20008926,200,59420
20008971,200,63796
20009049,200,51955
20009125,200,54957
20009197,200,55025
20009287,200,75052
20009447,200,54762
20009611,200,56692
20009723,200,59213
20009784,200,54611
20009855,200,60367
20009979,200,56174
20010170,200,54675
20010236,200,55033
20010364,200,60292
20010515,200,60904
20010552,200,60049
20010671,200,64494
20010795,200,56608
20010796,200,111302
20010839,200,61913
20008796,200,51538
20008988,200,50946
20009065,200,50954
20009148,200,51144
20009261,200,51934
20009368,200,56030
20009370,200,54371
20009638,200,54730
20009710,200,53626
20009836,200,54023
20010203,200,53421
20010325,200,54044
20010414,200,53784
9112308,200,82319
9112457,200,75314
9112650,200,65170
9112651,200,36015
9113462,200,31632
9113463,200,62829
20009955,200,136192
20010354,200,145458
20010456,200,77459
20010633,200,93609
20010807,200,68685
9114011,200,60686
9114012,200,58900
9112681,200,31011
9113606,200,62498
9112454,200,22033
20009838,200,53716
20010333,200,55109
20010378,200,53692
9112397,200,78623
9112562,200,117193
9112675,200,74622
9112884,200,107642
9113402,200,145979
9113535,200,111532
9113679,200,146717
9113780,200,109921
9114120,200,73804
9114176,200,145140
9114246,200,109853
9112245,200,50155
9113534,200,45518
9113890,200,47046
9112444,200,226174
9112538,200,421254
9112649,200,212266
9112814,200,460935
9113299,200,563748
9113509,200,272703
9113657,200,447564
9113779,200,322261
9114060,200,235431
9114153,200,705477
9114222,200,538204
20009709,200,53391
20008956,200,50554
20010268,200,53899
9112478,200,54902
9113300,200,58569
9114209,200,37071
