bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,provenance,ticker_source,sector_source,occurrence_index,years_in_office
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2015-11-18,2015-12-14,plausible,SIAL,SIAL - Sigma Aldrich Corp,Stock,Health Care,XLV,Sale (Full),"$15,001 - $50,000",32500.5,False,Spouse,2da30c4c-254e-4482-83af-afbf6ddbd96e,https://efdsearch.senate.gov/search/view/ptr/2da30c4c-254e-4482-83af-afbf6ddbd96e/,bce7cced8f7f250d7b863d221d8fd0c4cb6c3dbbda1b03a0b490f55c41cb2b75,senate-efd-electronic,llm,llm,0,2
C000141,Benjamin L Cardin,senate,Democrat,MD,,False,2015-02-27,2015-03-14,plausible,,"Ventur BG, LLC  Company: Venture BG, LLC  (Baltimore, Maryland)  Description: Real Estate",Other,,,Purchase,"$50,001 - $100,000",75000.5,False,Spouse,5ae38317-9652-4124-8f2f-092637c215f8,https://efdsearch.senate.gov/search/view/ptr/5ae38317-9652-4124-8f2f-092637c215f8/,278abe8aad334e0c7d936dd06b778ef63d394e2d196ec9f32e094bd1abe5e363,senate-efd-electronic,none,none,0,28
C000141,Benjamin L Cardin,senate,Democrat,MD,,False,2015-02-27,2015-03-14,plausible,,"Venture BG, LLC  Company: Venture BG, LLC  (Baltimore, Maryland)  Description: Real Estate",Other,,,Sale (Full),"$50,001 - $100,000",75000.5,False,Self,5ae38317-9652-4124-8f2f-092637c215f8,https://efdsearch.senate.gov/search/view/ptr/5ae38317-9652-4124-8f2f-092637c215f8/,3afe3e9044bbfc0309bdd366c4b4e6e87247d159c6c3e9e78e093fde05288b02,senate-efd-electronic,none,none,0,28
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2015-01-06,2015-06-04,implausible,,Gainesville GA WTR & SWR REV  Rate/Coupon: 5.0%  Matures: 11/15/21,Municipal Security,,,Purchase,"$500,001 - $1,000,000",750000.5,False,Joint,112fdda9-70c4-4cc5-a386-5c9491ba2d9b,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,4672fd0c9ce430ef14293411f4df0ed54a463531fba512d2ad9b531a33c942c1,senate-efd-electronic,none,none,0,0
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2015-01-07,2015-06-04,implausible,AM,Antero Midstream Partners LP (NYSE),Stock,Energy,XLE,Purchase,"$1,001 - $15,000",8000.5,False,Joint,112fdda9-70c4-4cc5-a386-5c9491ba2d9b,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,1206e36a0974360ce5e6400851c2a8a62fe0a6f441d0accd35335cadc3dcfecd,senate-efd-electronic,explicit,yfinance,0,0
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2015-01-08,2015-06-04,implausible,AAN,"Aaron's, Inc. (NYSE)",Stock,Consumer Discretionary,XLY,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,112fdda9-70c4-4cc5-a386-5c9491ba2d9b,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,aa1c1d1fab5a5b2634f85b51b0f8706c6bedf4ea1fd3f1d1a55036dc6affdab9,senate-efd-electronic,explicit,llm,1,0
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2015-01-08,2015-06-04,implausible,KN,Knowles Corporation (NYSE),Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.5,False,Joint,112fdda9-70c4-4cc5-a386-5c9491ba2d9b,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,b7df92bacbd075277511dbd92f315ebe522fc92daeec8e6f9eb0dcf7884cb42d,senate-efd-electronic,explicit,yfinance,0,0
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2015-01-08,2015-06-04,implausible,AAN,"Aaron's, Inc. (NYSE)",Stock,Consumer Discretionary,XLY,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,112fdda9-70c4-4cc5-a386-5c9491ba2d9b,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,aa1c1d1fab5a5b2634f85b51b0f8706c6bedf4ea1fd3f1d1a55036dc6affdab9,senate-efd-electronic,explicit,llm,0,0
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2015-01-09,2015-06-04,implausible,CBS,CBS Corporation (NYSE),Stock,Communication Services,XLC,Purchase,"$15,001 - $50,000",32500.5,False,Joint,112fdda9-70c4-4cc5-a386-5c9491ba2d9b,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,1d0a6b86ee5dcf6d0d269897623900d3839c787a0c99dc1c360ff356c5973721,senate-efd-electronic,explicit,llm,0,0
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2015-01-12,2015-06-04,implausible,,Atlanta GA GO  Rate/Coupon: 5.0%  Matures: 12/01/21,Municipal Security,,,Purchase,"$500,001 - $1,000,000",750000.5,False,Joint,112fdda9-70c4-4cc5-a386-5c9491ba2d9b,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,9b6adcb566a1e690cb58ca02fa63a9ca65e7bd68e029c7a2fb06616da0fdd16e,senate-efd-electronic,none,none,0,0
P000612,"David A Perdue , Jr",senate,Republican,GA,,False,2015-01-13,2015-06-04,implausible,AAN,"Aaron's, Inc. (NYSE)",Stock,Consumer Discretionary,XLY,Sale (Partial),"$1,001 - $15,000",8000.5,False,Joint,112fdda9-70c4-4cc5-a386-5c9491ba2d9b,https://efdsearch.senate.gov/search/view/ptr/112fdda9-70c4-4cc5-a386-5c9491ba2d9b/,1a6854af15dbbbe9fb4742faa2055fab4677228d3c490feed7213767adaba3c6,senate-efd-electronic,explicit,llm,0,0
