bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,provenance,ticker_source,sector_source,occurrence_index,years_in_office
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2019-03-05,2019-03-06,plausible,WFC,Wells Fargo & Company,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,78a66c3d-1d51-4b8f-ac8a-12ca25b75563,https://efdsearch.senate.gov/search/view/ptr/78a66c3d-1d51-4b8f-ac8a-12ca25b75563/,00f08ecd8791562807f316f12a641b7b02a599606b0e32b2546386efe257ab7f,senate-efd-electronic,explicit,yfinance,0,34
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2019-06-01,2019-06-21,plausible,WFC,Wells Fargo & Company,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,54feb2cd-c07e-499e-a649-964d9b6fb1d0,https://efdsearch.senate.gov/search/view/ptr/54feb2cd-c07e-499e-a649-964d9b6fb1d0/,b6cdfc43619395b40b6ed35d93c26a2062b9f0a2818398c038c05b7ed83dc562,senate-efd-electronic,explicit,yfinance,0,34
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2019-06-03,2019-06-14,plausible,VMC,Vulcan Materials Company,Stock,Materials,XLB,Sale (Full),"$250,001 - $500,000",375000.5,False,Spouse,00f9f9ee-b87b-4736-950b-41f9a6cfe2b4,https://efdsearch.senate.gov/search/view/ptr/00f9f9ee-b87b-4736-950b-41f9a6cfe2b4/,5c2e6e17221c9608dac31fc11c4aded03036bc6767793b83f9a95ba2a2e64299,senate-efd-electronic,explicit,yfinance,0,34
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2019-06-03,2019-06-14,plausible,IR,Ingersoll-Rand Plc,Stock,Industrials,XLI,Sale (Full),"$250,001 - $500,000",375000.5,False,Spouse,00f9f9ee-b87b-4736-950b-41f9a6cfe2b4,https://efdsearch.senate.gov/search/view/ptr/00f9f9ee-b87b-4736-950b-41f9a6cfe2b4/,8d5f122084b2590192134d7adce076f9c4f8e880abbb8408e60fccd7ad666b07,senate-efd-electronic,explicit,yfinance,0,34
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2019-09-01,2019-09-16,plausible,WFC,Wells Fargo & Company,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,1867563f-44a7-41d0-8e2e-96ddf747eae4,https://efdsearch.senate.gov/search/view/ptr/1867563f-44a7-41d0-8e2e-96ddf747eae4/,3f4b5b08f71997d44fa4febb5c83e59476372eca681990b1389f2e2163994766,senate-efd-electronic,explicit,yfinance,0,34
M000355,"A. Mitchell McConnell, Jr.",senate,Republican,KY,"Joint Committee of Congress on the Library; Joint Committee on Printing; SSAF13; SSAF15; SSAF16; SSAP01; SSAP02; SSAP17; SSAP19; SSAP20; SSAP22; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Appropriations; Senate Committee on Rules and Administration",False,2019-12-04,2019-12-12,plausible,WFC,Wells Fargo & Company,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,c8736c02-d30a-4c66-a4d9-0bac2e7afd46,https://efdsearch.senate.gov/search/view/ptr/c8736c02-d30a-4c66-a4d9-0bac2e7afd46/,99d0fcc5af2e0ebabc7dfcb09aaccd414de8b22d83426b877aceeb1c44fae8e4,senate-efd-electronic,explicit,yfinance,0,34
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2019-01-10,2019-02-26,plausible,AXP,American Express Company,Stock,Financials,XLF,Sale (Partial),"$1,001 - $15,000",8000.5,False,Spouse,90e20076-4d79-4ee1-a5dd-eaec71eae17a,https://efdsearch.senate.gov/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/,55667c8f3fd3c4999c78341a282d2312df6bc68950aa421d13f3841b73160aa6,senate-efd-electronic,explicit,yfinance,0,6
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2019-01-10,2019-02-26,plausible,MKC,"McCormick & Company, Incorporated",Stock,Consumer Staples,XLP,Sale (Partial),"$1,001 - $15,000",8000.5,False,Spouse,90e20076-4d79-4ee1-a5dd-eaec71eae17a,https://efdsearch.senate.gov/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/,2e690ba3fdfb2476507e67354477491521057380d60ac507c096e65a889d83b6,senate-efd-electronic,explicit,yfinance,0,6
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2019-01-10,2019-02-26,plausible,UTX,United Technologies Corporation,Stock,Industrials,XLI,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,90e20076-4d79-4ee1-a5dd-eaec71eae17a,https://efdsearch.senate.gov/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/,acc46cf21c7700558a3f303b825967e112443101fba3138220695c23cbb28184,senate-efd-electronic,explicit,llm,0,6
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2019-01-31,2019-02-26,plausible,AMZN,"Amazon.com, Inc.",Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,90e20076-4d79-4ee1-a5dd-eaec71eae17a,https://efdsearch.senate.gov/search/view/ptr/90e20076-4d79-4ee1-a5dd-eaec71eae17a/,5c1fb6c24223ed8a06530de227d2fd8d3738d3f62158d4e23364c68b8b91aee0,senate-efd-electronic,explicit,yfinance,0,6
