bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,provenance,ticker_source,occurrence_index
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2015-12-03,2016-01-19,,Maine Muni Bond Bank  Rate/Coupon: 4.25%  Matures: 11/01/2017,Municipal Security,Sale (Full),"$15,001 - $50,000",32500.5,False,Spouse,5cae926b-a941-4bc9-9a06-df2a6452da46,https://efdsearch.senate.gov/search/view/ptr/5cae926b-a941-4bc9-9a06-df2a6452da46/,cf4dbeb6602ebf2058c3face39f7b852181c94a7d673ab34a634b879e719d2e2,senate-efd-electronic,none,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2015-12-16,2016-01-19,KMI,"Kinder Morgan, Inc.",Stock,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,5cae926b-a941-4bc9-9a06-df2a6452da46,https://efdsearch.senate.gov/search/view/ptr/5cae926b-a941-4bc9-9a06-df2a6452da46/,53278b6fa24ec5c7993f825ba2b4e8a7fa0d5348025932376b694845a8832712,senate-efd-electronic,explicit,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2015-12-28,2016-01-19,,Maine St Hsg Auth Bond  Rate/Coupon: 4.20%  Matures: 11/15/2020,Municipal Security,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,5cae926b-a941-4bc9-9a06-df2a6452da46,https://efdsearch.senate.gov/search/view/ptr/5cae926b-a941-4bc9-9a06-df2a6452da46/,4e584532a243b878135072a10390a6e197469c7feab07f5f9f028bf803bc2ecd,senate-efd-electronic,none,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2016-01-19,2016-02-17,CB,Chubb Limited,Stock,Exchange,"$1,001 - $15,000",8000.5,False,Spouse,adc06731-9b32-4afc-8f86-b86959e584a5,https://efdsearch.senate.gov/search/view/ptr/adc06731-9b32-4afc-8f86-b86959e584a5/,a75b36f19581081e5abc871dee0b6eb28d630b04e034d4350e73f5411667a7d9,senate-efd-electronic,explicit,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2016-01-19,2016-02-17,,CHUBB CORPORATION - CB,Stock,Exchange,"$1,001 - $15,000",8000.5,False,Spouse,adc06731-9b32-4afc-8f86-b86959e584a5,https://efdsearch.senate.gov/search/view/ptr/adc06731-9b32-4afc-8f86-b86959e584a5/,72291610a8f40fca1315a4040bed65ba7f11dbc725fa2b87405c5c03907bbabd,senate-efd-electronic,none,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2016-02-11,2016-03-21,,MAINE STATE HSG AUTH REV  Rate/Coupon: 1.95%  Matures: 11/15/2023,Municipal Security,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,8113f11a-dcc1-43cf-b7d1-3bb5d1f49cbe,https://efdsearch.senate.gov/search/view/ptr/8113f11a-dcc1-43cf-b7d1-3bb5d1f49cbe/,433609fb1ee510a102e6ecccf51e91793325a5535cd293366f929447d8504a73,senate-efd-electronic,none,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2016-02-22,2016-03-21,,MAINE ST HSG AUTH M  Rate/Coupon: 3.45%  Matures: 11/15/2017,Municipal Security,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,8113f11a-dcc1-43cf-b7d1-3bb5d1f49cbe,https://efdsearch.senate.gov/search/view/ptr/8113f11a-dcc1-43cf-b7d1-3bb5d1f49cbe/,c0c626b28e961b2f7abdc6f6237c57eae27bc060727eb1c26ed693612c6885b9,senate-efd-electronic,none,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2016-06-10,2016-07-25,,MAINE STATE HSG AUTHORITY  Rate/Coupon: 3.90%  Matures: 11/15/2021,Municipal Security,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,573bea07-5080-4442-a6c5-d3fedff265da,https://efdsearch.senate.gov/search/view/ptr/573bea07-5080-4442-a6c5-d3fedff265da/,e49dca434c8f949cbbfd150ea2f107a8bcf558ff290bba915f8aa983ce22f6c9,senate-efd-electronic,none,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2016-07-14,2016-08-16,EMC,EMC Corporation,Stock,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,feb2697b-73f7-44da-a138-170a71ca0512,https://efdsearch.senate.gov/search/view/ptr/feb2697b-73f7-44da-a138-170a71ca0512/,559a6aa2a40378b6b9b2a7fec00807ea710fe66ba80aedfa69fde37d7308de2e,senate-efd-electronic,explicit,0
K000383,"Angus S King, Jr.",senate,Independent,ME,SSAS13; SSAS14; SSAS16; SSEG01; SSEG03; SSEG04; Senate Committee on Armed Services; Senate Committee on Energy and Natural Resources; Senate Committee on Veterans' Affairs; Senate Select Committee on Intelligence,True,2016-10-19,2016-11-10,TEVA,Teva Pharmaceutical Industries Limited,Stock,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,7dd32f76-2862-421d-b105-84ff6a5e01cd,https://efdsearch.senate.gov/search/view/ptr/7dd32f76-2862-421d-b105-84ff6a5e01cd/,f8effa639e0977b6793a5ae4a73ba3753c36ec2cd5028b2072ab555679460622,senate-efd-electronic,explicit,0
