bioguide,ticker,date,sense
C001035,PX,2018-10-31,Exchange
C001047,LIN,2018-10-31,Exchange
C001047,PX,2018-10-31,Exchange
P000612,ETP,2018-10-19,Exchange
P000612,TWX,2018-06-15,Exchange
P000612,WPZ,2018-08-10,Exchange
W000802,AET,2018-11-29,Exchange
