bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,occurrence_index
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-22,2021-04-21,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,c35fa41c5c45527f389bc4cdcb91512fa769a8a89d952fe24ebe9cafc6afc27b,0
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-15,2021-04-21,AAPL,Apple Inc.,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,bb1eeee35b623e85214de5ec9bafca7b7be85374cb3e8fde219570477712318b,0
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-15,2021-04-21,ASML,ASML Holding N.V. - New York Registry Shares,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,ad2b8556978d3593b7eadf3efd65cc2eb26db7dffc5e0a5cba9feb0b3f3ba88d,0
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-22,2021-04-21,ASML,ASML Holding N.V. - New York Registry Shares,Stock,Sale (Partial),"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,6577c10f76b018971b92c5cbf2ceba870b709c2121703cf99f95f17cb66322d8,0
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-15,2021-04-21,TSLA,"Tesla, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,0b099974ab7bcf57ea48a61f5d93373b2dd2b9018c8a699b1cceed858d8842d1,0
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-15,2021-04-21,ESTC,Elastic N.V. Ordinary Shares,Stock,Sale,"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,44f2394bea086896e84f33571316a9de97ec7cd1443f9a1d43f6c13f110c611a,0
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-17,2021-04-21,TPR,"Tapestry, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,cef8a0b4335ab3bab90570d940a61f7874e4c586be194d83a473ed6a6cd4a342,0
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-16,2021-04-21,HCA,"HCA Healthcare, Inc.",Stock,Purchase,"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,6ed5f395cfee5d963b8c357b468f081394ddd786363c115e17e269a5f0cf9c23,0
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-31,2021-04-21,MKTX,"MarketAxess Holdings, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,fb165fb45669e96dc01e4becb06e00d15aa9eb8f8f0b9d9ba8cde7a959217085,0
G000583,Josh Gottheimer,house,Democrat,NJ05,HLIG02; HLIG04; HSBA10; HSBA16; HSBA21; House Committee on Financial Services; House Permanent Select Committee on Intelligence,True,2021-03-31,2021-04-21,MGY,Magnolia Oil & Gas Corporation Class A,Stock,Purchase,"$1,001 - $15,000",8000.5,False,JT,20018534,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018534.pdf,c059d6fe4794258e13e513ce0fb9bd4388f9bead0331773da7120ffdc61d407b,0
