bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,ticker_source,provenance
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,PDBC,INVESCO ACTIVELY MANAGED EX (PDBC),,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,2067e7d3d50322b725f91d0b75dafe273858cf11748cd620544e3cd703caa46b,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,IAU,ISHARES GOLD TR ISHARES (IAU),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,62d2b95faeb5913b215bef80a68a15f51b29c71b5187a220eb74b87f96f5898c,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,LQD,ISHARES TR IBOXX USDINVT GRADE (LQD),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,74c596b8d6c61e227a575706e46aa2415eba7748d5c948aa0ef9ccc8f1f3b304,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,MBB,ISHARES TR MBS ETF (MBB),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,33fcb829532af5054b3eee09275b76f3415c42242adf8f38cf7a158aa6c72b23,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,IBDO,ISHARES TR IBONDS DEC 2023 TER (IBDO),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,d33144d2ede2561033a37fd30b03dcba42547c445f69941b679dff0ecb9baba0,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,IBTB,ISHARES IBONDS DEC 2022 TERM T (IBTB),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,2c3c22d71539f470cd4205e00f43a335b79e7c8ccefd348bf1b097263b1b6978,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,IBTJ,ISHARES IBONDS DEC 2029 TERM T (IBTJ),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,190c3081509be00e247615637dde48524406a80c55691e05ba303425a6bf81f3,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,IBTI,ISHARES IBONDS DEC 2028 TERM T (IBTI),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,876eed39ea64214d98661294a8909aa549998d3226f76e297e68fc7587f9a36b,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,IBTH,ISHARES IBONDS DEC 2027 TERM T (IBTH),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,2a50f09b0d74fcd9353b498401e607bfb170fcd86254d7c6d7e1950e250a8e27,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,IBTG,ISHARES IBONDS DEC 2026 TERM T (IBTG),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,908cf87e845ad071e9d4ba99499758f81e873a369141ee22cc2ce424a539efdb,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,IBTD,ISHARES IBONDS DEC 2023 TERM T (IBTD),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,e9b73aa31951eb323cfb15521c84c65049b43c5230d1134cf6a2632e993f4915,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,SPDW,SPDR INDEX SHS FDS SPDR PORT (SPDW),Mutual Fund,Purchase,"$15,001 - $50,000",32500.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,c6f3fc3456e2e96f60e0d191d226dbead82403faf5589b77de657f3e5bde4794,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,SLYV,SPDR SER TR S&P 600 SMALL CAP (SLYV),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,8c0334fc45bda7083cef8e36e957ac92670a66d468dd6abdd5236815eb57658d,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,SPYG,SPDR SER TR S&P 500 GROWTH E (SPYG),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,f24997162fb456fd3d2605792584d29c50e73c21711f52804681ae5260381f87,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,SPYV,SPDR PORTFOLIO S&P 500 VALUE (SPYV),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,3cd9460e1b032a9367250f2b69940cbcb5da9c41abc7b00644eef19737250bd3,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,SPTI,SPDR SER TR PORTFOLIO INTER TE (SPTI),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,f13a83c0ea3b19dd72b53413d797b2d635b638332c85f649af4f4506e99fdc8c,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,MDYG,SPDR SER TR S&P 400 MID CAP G (MDYG),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,d418ee7b2502f1a822c6c0c16bc90ad314ee91a4ad5568ecf495a4e846bc6ec8,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,MDYV,SPDR SER TR S&P 400 MID CAP VA (MDYV),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,9d14cd16198f9552f9cf78f427c1071240169c556b0153817ae7ad56af1a9a5b,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,XLY,SELECT SECTOR SPDR TR CONSUM (XLY),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,324197755bae9132753c18c013816bbc234b128c5855540ffb6e9e66cbc936ed,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-01-21,2021-03-03,plausible,XLF,SELECT SECTOR SPDR TR FINANCIA (XLF),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8217884,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217884.pdf,5925d61e944269ad0737ff6292a153099305e95f238bab83cd5e156d047fe7ae,explicit,house-pdf-ocr
B001257,Gus M. Bilirakis,house,Republican,FL12,HSIF14; HSIF16; HSIF17; House Committee on Energy and Commerce; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,False,2021-10-05,2021-10-29,plausible,MRK,Merck & Company,Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,8218417,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218417.pdf,f8020bdbc7b06ea0bcdeedf5ecdb6245b3c8273aa903ffd09ff9ae83ec642e13,elec_dict,house-pdf-ocr
C000266,Steve Chabot,house,Republican,OH01,,False,2020-05-08,2021-07-28,implausible,AGN,Allergan plc Ordinary Shares (AGN),Stock,Exchange,"$1,001 - $15,000",8000.0,False,SELF,8218196,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218196.pdf,a74828b3dd62bf8255210f9ab29efcf9ac6b60c7eba694ed614c727d2ac00609,explicit,house-pdf-ocr
C000266,Steve Chabot,house,Republican,OH01,,False,2020-05-08,2021-07-28,implausible,ABBV,AbbVie Inc. (ABBV),Stock,Exchange,"$1,001 - $15,000",8000.0,False,SELF,8218196,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218196.pdf,912891390c5cd8633a3976f4deb7b3c1e373b1c2764c99fbe7fa0bf6291207a4,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-08-06,2021-10-01,plausible,DKNG,DRAFTKINGS INC CL A (DKNG),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Dependent Child,8218379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218379.pdf,fb6663e6bfc0e77cc6144b71184300a0a4858ee67000965fecb555242a2b40bb,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-08-06,2021-10-01,plausible,ZBH,ZIMMER BIOMET HLDGS INC COM (ZBH),Stock,Sale,"$1,001 - $15,000",8000.0,False,Dependent Child,8218379,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218379.pdf,749548dac9ee62b4afa99a8d1bc41299e86910faa16e2af952444856ab9e2254,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-09-09,2021-10-13,plausible,PIMIX,PIMCO INCOME FUND INSTITUTION (PIMIX),Mutual Fund,Sale,"$15,001 - $50,000",32500.0,False,Joint Tenancy,8218397,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218397.pdf,104bac314d74f04d54580f7e17ef9b65ea765368783ff913b95ad28c432451bb,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-09-09,2021-10-13,plausible,PONPX,PIMCO INCOME FUND CLASS I-2 (PONPX),Mutual Fund,Purchase,"$15,001 - $50,000",32500.0,False,Joint Tenancy,8218397,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218397.pdf,0ec6f1fed8ada77fd27cc9a1ea314fa591b95115056ce4e34399ce28235b8512,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,IAU,ISHARES GOLD TR ISHARES (IAU),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,b3c6be7d93ac7da901ba71d1a3367b9c8e0f3d961f07bb70cf11c72ccc1c2586,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,IGLB,ISHARES TR 10+ YR INVT GRADE C (IGLB),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,43e18954f4b2ad919704bde35438b2eb6e69927165d63400a66b9136dc042bab,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,IEMG,ISHARES INC CORE MSCI EMERGIN (IEMG),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,84a2141d6a591daa6823a3c5d729a353b31aa3be35cfe56f14e1680057da1438,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,EWU,ISHARES TR MSCI UTD KINGDOM E (EWU),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,d670c0205acc08822f4c20c84db1c0834f4fe37fec469819b99e7e91001bdbb7,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,SLYG,SPDR SER TR S&P 600 SMALL CAP (SLYG),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,b72fd17027b1d09c8a9484069cce531cf886bd5f6e08655c727dd94fb965f1d1,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,SPYG,SPDR SER TR S&P 500 GROWTH E (SPYG),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,770564e4dbc6081aae2b6d3bdd074c587df01e4aefa3de969176bd03a2b1c588,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,SPYV,SPDR PORTFOLIO S&P 500 VALUE (SPYV),Mutual Fund,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,3926304500cb475aaad9a580ba3cac175b1aefe0319e081a8a46757e5c78de67,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,MDYG,SPDR SER TR S&P 400 MID CAP G (MDYG),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,a07310a9e6f8f43559323f2e20a0c573aad58584221c305387c5c9521e29f2fb,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,MDYV,SPDR SER TR S&P 400 MID CAP VA (MDYV),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,0810fcb32909feadb24c7699986b48a2ef3eda489c5f20352f2b9cf1125ad1fb,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-04-22,2021-05-12,plausible,VNQ,VANGUARD INDEX FDS REAL ESTA (VNQ),Mutual Fund,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218027,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218027.pdf,73b891d6216c955d2e9800628ea1ffbd756d48c2e62a76bcf794a813ff83e5c3,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-08-06,2021-10-07,plausible,DKNG,DRAFTKINGS INC CL A (DKNG),Stock,Purchase,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218380,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218380.pdf,92417e5e6a93ccabf868f8482305dff6e8a234e5c247ee0cae04bb0422275609,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-08-06,2021-10-07,plausible,ZBH,ZIMMER BIOMET HLDGS INC COM (ZBH),Stock,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218380,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218380.pdf,5a03d0b7ac680f4ac05f9292c95f6e0adab7234c3bfb082801234a2da2e1b4a0,explicit,house-pdf-ocr
F000459,"Charles J. ""Chuck"" Fleischmann",house,Republican,TN03,"HSAP02; HSAP07; HSAP10; HSSY20; House Committee on Appropriations; House Committee on Science, Space, and Technology",False,2021-11-19,2021-12-16,plausible,DKNG,DRAFTKINGS INC CL A (DKNG),Stock,Sale,"$1,001 - $15,000",8000.0,False,Joint Tenancy,8218505,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218505.pdf,3843c89191dde553eb15689dc2646d7d8f9e923aaf47b2aea0d19e65573e7c30,explicit,house-pdf-ocr
