bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,occurrence_index
F000462,Lois Frankel,house,Democrat,FL22,HSAP04; HSAP07; House Committee on Appropriations,False,2014-11-28,2014-12-26,LBRDK,Liberty broadband Corporation - Class C,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002242,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002242.pdf,5e947303a94eefb175975235bd761e9abbf2f7c9d803573d4866bb842c085e21,1
F000462,Lois Frankel,house,Democrat,FL22,HSAP04; HSAP07; House Committee on Appropriations,False,2014-12-01,2014-12-26,LMCK,Liberty Media Corporation - series C,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002242,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002242.pdf,1a8e1d6d45d25a6e5a0d31278e4cc605f9a89ebed2c2851e2655d29c7a5a13c7,1
F000462,Lois Frankel,house,Democrat,FL22,HSAP04; HSAP07; House Committee on Appropriations,False,2014-12-10,2014-12-26,MRK,"Merck & Company, Inc. Common stock",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002242,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002242.pdf,0ff98efc5cac722516c3e2b11c166e895e2b37c3a14a63b3baee9440242ccf3c,1
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2014-12-12,2014-12-26,TEVA,Teva Pharmaceutical Industries Limited American Depositary Shares,,Purchase,"$15,001 - $50,000",32500.5,False,SP,20002281,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002281.pdf,f28c1da3f062dbf93ffb85c42220ba105f1cb0a185362d2ce2914d64058aedec,0
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2014-12-12,2014-12-26,,Teva Pharmaceutical Industries Limited,,Purchase,"$15,001 - $50,000",32500.5,False,SP,20002281,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002281.pdf,5af249fea8bac3cc7b7e5725b5d8f8e2dc4d289cce461027322a95106f7cddb1,0
L000579,Alan S. Lowenthal,house,Democrat,CA47,,False,2014-12-16,2014-12-26,CPN,Calpine Corporation,,Sale,"$15,001 - $50,000",32500.5,False,SP,20002281,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002281.pdf,9b4c3934b9af4294d571b30ee0132bc28c1e1644a9237791d7a75d02459421d4,0
F000462,Lois Frankel,house,Democrat,FL22,HSAP04; HSAP07; House Committee on Appropriations,False,2014-12-10,2014-12-26,USB,u.s. bancorp,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002242,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002242.pdf,4e24e9989cad1b0d3e89b648e21ba46766858696d3eb6f5a4b3fed74f772b51a,0
Y000062,John A. Yarmuth,house,Democrat,KY03,,False,2014-11-14,2014-12-22,CMCSA,Comcast Corporation - Class A,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002262,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002262.pdf,3f1e62b3390041a34192c69bbaaa196e5693eea3affd84e19d5ba33a254c9443,0
Y000062,John A. Yarmuth,house,Democrat,KY03,,False,2014-11-10,2014-12-22,MRK,"Merck & Company, Inc. Common stock",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002262,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002262.pdf,2350cb2cb3eebdb888eb7c7d59b5d949f4ee0036aae35106bdfe10cba445a3c0,1
Y000062,John A. Yarmuth,house,Democrat,KY03,,False,2014-11-03,2014-12-22,VNQ,Vanguard REIT ETF - DNQ,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002262,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002262.pdf,4d155eea98f09ec4f58a6041978d9ac4a45322a63b179d83068d5e5124b9d6ba,0
Y000062,John A. Yarmuth,house,Democrat,KY03,,False,2014-11-10,2014-12-22,,"Merck & Company, Inc. Common stock",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002262,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002262.pdf,2350cb2cb3eebdb888eb7c7d59b5d949f4ee0036aae35106bdfe10cba445a3c0,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-03-13,2014-12-19,KRFT,"Kraft Foods group, Inc.",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,d72d59a0cba2ff4b044f9f4f51f5e9714d307a596e4f259524914a37fb798463,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-08-26,2014-12-19,M,Macy's Inc,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,1c95c1e84d45e32edffe49a10f4eef6871d2d39ca573e812a4afce0d7b2e0d38,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-01-23,2014-12-19,,"Merck & Company, Inc. Common Stock",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,bb3498c49664201f0ba09b9b32545356e11ef3daab39d0af07edee685dfe664b,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-01-10,2014-12-19,MAT,"Mattel, Inc.",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,07999e8757cf79ab8eb4ea702b27c724d6ec652e0016e1eff4b586d21e26c8a2,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-06-09,2014-12-19,,MaNIToWoC INC gTD SRNT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,ccc39f81f27afad02d85a8146617ee06dee99ad736cbd5b32293f95a1384a9e1,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-08-14,2014-12-19,,"Merck & Company, Inc. Common Stock",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,110de0f6e920b66b0f6563a81152995dae97c750bcad061ff098e59f34962a3f,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-05-29,2014-12-19,M,Macy's Inc,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,53324249e19a3b289c15e800b0ce2627597e3119a5d47b5c0d403a0dc17f0d33,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-10-27,2014-12-19,,lyondellbasell Industries NV ordinary,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,aaa2d609178414ebd437e9f3a3cc77c2906a01c55463b3f46c74c0d228aa9f04,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-08-14,2014-12-19,KRFT,"Kraft Foods group, Inc.",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,a29af6826eec9267b4800fe3734724f2551b15317c5b9a33e2a985271b75b0c1,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-05-06,2014-12-19,,lyondellbasell Industries NV ordinary,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,afd58a4832615e9854cd923882e627f27ee1e79fe70a417a626a798b104d3c8c,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-03-13,2014-12-19,,lyondellbasell Industries NV ordinary,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,5f14bba3f203202687d8148002ce15bcfec39f6cba0033d66c252d16ec39cf20,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-04-09,2014-12-19,LMT,lockheed Martin Corporation,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,d16a5c6215122534955a5c8b3ff43c70a5fe51602d7fcb94abe21811687dd2dc,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-07-30,2014-12-19,LMT,lockheed Martin Corporation,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,c4fefeb6df7928873aea43d2d948558f425c79e86433186ad20dbd84fbc6abdc,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-06-09,2014-12-19,LVS,las Vegas Sands Corp.,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,5a9b4b356cca43ab483801f4766441ebc7ac3fb8b968bacf767e833c9f260455,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-03-26,2014-12-19,LVS,las Vegas Sands Corp.,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,523dbbb6ba99c7791cec460c8c51a962e8a199d4607432e98838eaa0087fe328,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-04-15,2014-12-19,LVS,las Vegas Sands Corp.,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,14490f5618df451d572f87718d443e06bcc6667dccc38848c359f58aa6f6edc6,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-02-27,2014-12-19,,"Merck & Company, Inc. Common Stock",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,41c5b63a5d32bdfeb33fbc34eb3b31d2e740942acac568b1ec320fa3ea729dc7,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-10-10,2014-12-19,,WIllIaMS CoS INC SR NT,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,1266424edf75697aad2907c9487239fbb10a1d8f10a0d6dd4584a755d722ee0c,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-08-26,2014-12-19,,"Merck & Company, Inc. Common Stock",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,a5852fc1109f01e65fc3f9de355e2b3f2ceea07a60643ecc05c2fff7244edc9b,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-09-26,2014-12-19,NSC,Norfolk Southern Corporation,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,329256509e250a91457fc906d7c3371d39414518b8b3d6e75a2e9203ff7c2a75,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-09-18,2014-12-19,PM,Philip Morris International Inc,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,0fb30454cb7efdf38bd66cfc96d9faa9f5439b4c74fc165ce57d953991501663,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-01-10,2014-12-19,PM,Philip Morris International Inc,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,209342049109a38e5aab88bdde226ff2dd40813364e9fc89559986fd24160914,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-06-12,2014-12-19,PM,Philip Morris International Inc,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,68a6cd6ec9cd26a8f203eea09338a54d0d741e83a8b0e1402855dfd5d88b37d9,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-05-05,2014-12-19,PFE,"Pfizer, Inc.",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,5b69913b14580e6ec32bbc36edb015e4ba4fb9d3d246d5a9cc89383a2c66421e,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-06-09,2014-12-19,PFE,"Pfizer, Inc.",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,8e4411fac41781bc809e402504a9f8477fcf2d3598901d9d3c3380a8b0ef2bb5,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-05-23,2014-12-19,PFE,"Pfizer, Inc.",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,fdccb92c109ac5017bded67423d7f2bf253aa24014fb8df44211c5c3823923a7,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-07-02,2014-12-19,PKG,Packaging Corporation of america,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,095def30a6815b765fb2a405ad27e0cfbe94e6247d9bf11ddbf20469cc491505,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-09-17,2014-12-19,NSC,Norfolk Southern Corporation,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,578571135707654ae12dac35417f4773ecd81bf68ae5315cb535c1c094950771,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-04-28,2014-12-19,KRFT,"Kraft Foods group, Inc.",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,4bc799417efc0a4c6d61d84acf69cc449a6856d51e59b29033b20cb8c8205a16,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-10-28,2014-12-19,,"Merck & Company, Inc. Common Stock",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,5b59123ede744f4106faa3d1bbe636a4fde7162b59c705d6dfcc7b886b52f2ea,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-02-27,2014-12-19,NSC,Norfolk Southern Corporation,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,30e7e7fd02eabb46e34cb522c1cad4851ee31e79cfb7a16b657f689c63213e16,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-03-13,2014-12-19,NEE,"NextEra Energy, Inc.",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,a48683546b9d1e767fc85d077c6d311bdbf5156be39f688561ada9c5c27e48d2,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-06-12,2014-12-19,NEE,"NextEra Energy, Inc.",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,c75a27267afe4d1c099cd49ce722322930bfab187cf328f00649ffc0850dd649,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-07-22,2014-12-19,,NEWFIElD EXPl Co FIXED RT SR Sub,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,82cf4616cbe8fe197e68e82ef4727860edb1a736baaa4f0e6cc4ada87cb706b6,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-05-07,2014-12-19,,NEuSTaR INC gTD FXD RT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,fdd1644bf74cde27647dd648a8b830a57bd982b505297af395a46b4e599d9ecb,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-06-16,2014-12-19,,NETaPP INC SR NT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,92043af084193666bb94f76da6a5feae98b40847a6e65a48e8ea743a72850de3,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-05-15,2014-12-19,,MICRoSoFT CoRP FXD RT,,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,8983a04fbb1d1751963d97dfb386e24cb60ed1a5895aa5eb14f89fd2a87b3729,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-06-25,2014-12-19,,MICRoSoFT CoRP FIXEDRT NT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,ca24648596b4dbb71781b5759697685751138d6c013af312fe5c65f1ee5734a2,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-01-23,2014-12-19,NSC,Norfolk Southern Corporation,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,fe4a6dfc9cef6c9a64337301eec4c83dc028597d374e4f61b3612f0082966bf2,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-02-27,2014-12-19,,JPMoRgaN CHaSE & Co SR NT,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,b212b2fa34c2c7a7e42cca203862a8cf370975841942c34ce708c524c6e986fc,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-04-03,2014-12-19,KRFT,"Kraft Foods group, Inc.",,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,31a66d2f2af54b297aa44f51e81dc5a87eccaab6acb214d22137709083efc6b1,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-02-20,2014-12-19,HD,"Home Depot, Inc.",,Sale,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,2bb6397d3dd1a8f91c229c6b97e76107b6a270e180ec8d1bedfaa181254f7027,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-10-28,2014-12-19,INTC,Intel Corporation,,Purchase,"$1,001 - $15,000",8000.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,984a7bd7b0863ef6b11b39021baba7d617e10a81082530d362322d774602a251,0
C001101,Katherine M. Clark,house,Democrat,MA05,,False,2014-04-03,2014-12-19,INTC,Intel Corporation,,Purchase,"$15,001 - $50,000",32500.5,False,SELF,20002231,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2014/20002231.pdf,bd913e56c90f0519ae45df8ba1c2eeea4d5d2c7ce3f007c96da7f3c9b87de66b,0
