BioGuideID,Name,ticker,traded,Transaction
H001051,Mr. Richard L. Hanna,UNH,2014-08-19,Purchase
C001101,Katherine M. Clark,MRK,2014-08-14,Purchase
H001051,Mr. Richard L. Hanna,CTSH,2014-08-13,Purchase
P000523,David E. Price,MSI,2014-08-12,Sale
P000523,David E. Price,VRX,2014-08-12,Sale
P000523,David E. Price,MMP,2014-08-12,Purchase
F000461,Mr. Bill Flores,STX,2014-08-08,Purchase
F000461,Mr. Bill Flores,SEMG,2014-08-08,Purchase
F000461,Mr. Bill Flores,WMB,2014-08-08,Purchase
F000461,Mr. Bill Flores,OKE,2014-08-08,Purchase
F000461,Mr. Bill Flores,JPM,2014-08-08,Sale
F000461,Mr. Bill Flores,TRGP,2014-08-08,Purchase
F000461,Mr. Bill Flores,TGP,2014-08-08,Sale
C001101,Katherine M. Clark,ETN,2014-07-30,Sale
H001051,Mr. Richard L. Hanna,UNH,2014-07-28,Purchase
F000461,Mr. Bill Flores,NGL,2014-07-28,Sale
F000461,Mr. Bill Flores,APU,2014-07-28,Sale
S001148,Mr. Michael K. Simpson,MLYNF,2014-07-24,Purchase
H001051,Mr. Richard L. Hanna,SCZ,2014-07-22,Sale
H001051,Mr. Richard L. Hanna,CTSH,2014-07-22,Purchase
F000461,Mr. Bill Flores,WMB,2014-07-18,Sale
F000461,Mr. Bill Flores,VZ,2014-07-08,Sale
F000461,Mr. Bill Flores,PFE,2014-07-08,Sale
H001051,Mr. Richard L. Hanna,UNH,2014-07-08,Purchase
M001182,Mr. Mick Mulvaney,CDE,2014-07-01,Sale
M001182,Mr. Mick Mulvaney,IDU,2014-07-01,Sale
M001182,Mr. Mick Mulvaney,NEM,2014-07-01,Sale
M001182,Mr. Mick Mulvaney,IHI,2014-07-01,Sale
M001182,Mr. Mick Mulvaney,CEF,2014-07-01,Sale
S000583,Mr. Lamar Smith,PRGO,2014-06-30,Sale
G000563,Mr. Bob Gibbs,TMST,2014-06-30,Exchange
H001051,Mr. Richard L. Hanna,POT,2014-06-25,Sale
S001148,Mr. Michael K. Simpson,NCMGF,2014-06-25,Purchase
S001148,Mr. Michael K. Simpson,OGFGF,2014-06-25,Sale
S001148,Mr. Michael K. Simpson,SNGNF,2014-06-23,Sale
F000461,Mr. Bill Flores,NGL,2014-06-23,Purchase
S001148,Mr. Michael K. Simpson,YRAIF,2014-06-20,Sale
P000523,David E. Price,JOSB,2014-06-19,Sale
F000461,Mr. Bill Flores,SDLP,2014-06-19,Purchase
F000461,Mr. Bill Flores,NGL,2014-06-18,Purchase
S001148,Mr. Michael K. Simpson,CEMCF,2014-06-16,Sale
S001148,Mr. Michael K. Simpson,NSRGY,2014-06-16,Sale
F000461,Mr. Bill Flores,PG,2014-06-10,Sale
S001148,Mr. Michael K. Simpson,WOLWF,2014-06-10,Sale
F000461,Mr. Bill Flores,TGT,2014-06-10,Sale
F000461,Mr. Bill Flores,ABT,2014-06-10,Sale
S000583,Mr. Lamar Smith,PRGO,2014-06-05,Sale
L000579,Mr. Alan S. Lowenthal,CMCSK,2014-06-05,Purchase
S001148,Mr. Michael K. Simpson,CPE$A,2014-06-02,Sale
C001101,Katherine M. Clark,IBM,2014-05-29,Sale
N000182,Mr. Randy Neugebauer,QRE,2014-05-28,Sale
S000583,Mr. Lamar Smith,TDG,2014-05-27,Sale
N000182,Mr. Randy Neugebauer,QRE,2014-05-23,Sale
C001101,Katherine M. Clark,IBM,2014-05-23,Sale
B001269,Mr. Lou Barletta,DNKN,2014-05-22,Sale
B001269,Mr. Lou Barletta,GIMO,2014-05-22,Sale
H001051,Mr. Richard L. Hanna,ESRX,2014-05-21,Purchase
H001051,Mr. Richard L. Hanna,PNRA,2014-05-21,Purchase
H001051,Mr. Richard L. Hanna,POT,2014-05-21,Sale
L000579,Mr. Alan S. Lowenthal,NMFC,2014-05-16,Sale
L000579,Mr. Alan S. Lowenthal,SWAY,2014-05-14,Sale
C001101,Katherine M. Clark,LYB,2014-05-06,Purchase
H001051,Mr. Richard L. Hanna,ESRX,2014-05-06,Purchase
B001274,Mr. Mo Brooks,MWO,2014-05-05,Sale
H000636,Mr. Rubén Hinojosa,ERIE,2014-05-05,Sale
H001051,Mr. Richard L. Hanna,ETN,2014-05-02,Purchase
H001051,Mr. Richard L. Hanna,ETN,2014-04-29,Purchase
H001051,Mr. Richard L. Hanna,ESRX,2014-04-23,Purchase
H001051,Mr. Richard L. Hanna,PNRA,2014-04-11,Purchase
S001148,Mr. Michael K. Simpson,MTAGF,2014-04-08,Sale
F000461,Mr. Bill Flores,VZ,2014-04-07,Sale
S000583,Mr. Lamar Smith,WSM,2014-04-07,Sale
S000583,Mr. Lamar Smith,TDG,2014-04-07,Sale
F000461,Mr. Bill Flores,UPS,2014-04-07,Purchase
C001101,Katherine M. Clark,ACN,2014-04-03,Sale
H001051,Mr. Richard L. Hanna,PNRA,2014-03-27,Sale
H001051,Mr. Richard L. Hanna,SNI,2014-03-26,Purchase
F000451,Mr. Michael G. Fitzpatrick,COV,2014-03-20,Purchase
S001148,Mr. Michael K. Simpson,RDS.A,2014-03-18,Purchase
S001148,Mr. Michael K. Simpson,AZNCF,2014-03-18,Sale
S001148,Mr. Michael K. Simpson,NZTCF,2014-03-17,Sale
S001148,Mr. Michael K. Simpson,OGFGF,2014-03-17,Sale
S001148,Mr. Michael K. Simpson,FOEAF,2014-03-17,Purchase
S001148,Mr. Michael K. Simpson,AOZOY,2014-03-17,Purchase
C001101,Katherine M. Clark,LYB,2014-03-13,Purchase
S001148,Mr. Michael K. Simpson,AETUF,2014-03-12,Sale
H000636,Mr. Rubén Hinojosa,MCD,2014-03-11,Sale
H000636,Mr. Rubén Hinojosa,MCD,2014-03-11,Sale
H000636,Mr. Rubén Hinojosa,MCD,2014-03-11,Sale
B001248,Mr. Michael C. Burgess,VZ,2014-03-10,Sale
B001248,Mr. Michael C. Burgess,MSFT,2014-03-10,Sale
S001148,Mr. Michael K. Simpson,ERIC,2014-03-10,Purchase
B001248,Mr. Michael C. Burgess,UPS,2014-03-10,Sale
B001248,Mr. Michael C. Burgess,GE,2014-03-10,Sale
B001248,Mr. Michael C. Burgess,PFE,2014-03-10,Sale
B001248,Mr. Michael C. Burgess,MSFT,2014-03-10,Sale
M001188,Ms. Grace Meng,3%,2014-03-07,Sale
H000636,Mr. Rubén Hinojosa,BAC,2014-03-05,Sale
H000636,Mr. Rubén Hinojosa,BAC,2014-03-05,Sale
H000636,Mr. Rubén Hinojosa,PRU,2014-03-04,Sale
H000636,Mr. Rubén Hinojosa,FFG,2014-03-04,Sale
S001148,Mr. Michael K. Simpson,CHLKF,2014-03-04,Purchase
O000170,Mr. Beto O'Rourke,DPM,2014-02-28,Purchase
H000636,Mr. Rubén Hinojosa,PCLN,2014-02-27,Sale
H000636,Mr. Rubén Hinojosa,BIIB,2014-02-27,Sale
H000636,Mr. Rubén Hinojosa,BIIB,2014-02-27,Sale
C001101,Katherine M. Clark,MRK,2014-02-27,Purchase
H000636,Mr. Rubén Hinojosa,PCLN,2014-02-27,Sale
H000636,Mr. Rubén Hinojosa,HBI,2014-02-27,Sale
H000636,Mr. Rubén Hinojosa,BIIB,2014-02-27,Sale
H000636,Mr. Rubén Hinojosa,PCLN,2014-02-27,Sale
H000636,Mr. Rubén Hinojosa,HBI,2014-02-27,Sale
B000589,John A. Boehner,CAH,2014-02-27,Sale
F000461,Mr. Bill Flores,NMM,2014-02-26,Purchase
B000589,John A. Boehner,WMT,2014-02-25,Sale
F000461,Mr. Bill Flores,KMP,2014-02-24,Purchase
F000451,Mr. Michael G. Fitzpatrick,IVW,2014-02-21,Sale
F000461,Mr. Bill Flores,EVEP,2014-02-21,Purchase
F000451,Mr. Michael G. Fitzpatrick,XLU,2014-02-21,Purchase
F000461,Mr. Bill Flores,APU,2014-02-20,Sale
F000461,Mr. Bill Flores,KMI,2014-02-20,Sale
F000461,Mr. Bill Flores,NMM,2014-02-20,Sale
H001051,Mr. Richard L. Hanna,SNI,2014-02-14,Purchase
F000461,Mr. Bill Flores,NMM,2014-02-11,Purchase
B000589,John A. Boehner,MRK,2014-02-07,Purchase
B000589,John A. Boehner,DO,2014-02-06,Sale
F000461,Mr. Bill Flores,BMY,2014-02-05,Sale
C001101,Katherine M. Clark,ETN,2014-02-05,Sale
F000461,Mr. Bill Flores,DD,2014-02-05,Sale
F000461,Mr. Bill Flores,OGS,2014-02-05,Sale
F000461,Mr. Bill Flores,IBM,2014-02-05,Purchase
F000461,Mr. Bill Flores,CBA,2014-02-03,Sale
F000461,Mr. Bill Flores,JMF,2014-02-03,Sale
F000461,Mr. Bill Flores,FEI,2014-02-03,Sale
F000461,Mr. Bill Flores,NML,2014-02-03,Sale
F000461,Mr. Bill Flores,TTP,2014-02-03,Sale
S000583,Mr. Lamar Smith,NSR,2014-02-03,Purchase
F000461,Mr. Bill Flores,MIE,2014-02-03,Sale
F000461,Mr. Bill Flores,CEN,2014-02-03,Sale
L000579,Mr. Alan S. Lowenthal,SWAY,2014-02-03,Purchase
F000461,Mr. Bill Flores,APU,2014-01-29,Sale
H001051,Mr. Richard L. Hanna,SNI,2014-01-27,Purchase
H001051,Mr. Richard L. Hanna,SCZ,2014-01-27,Purchase
H000636,Mr. Rubén Hinojosa,TM,2014-01-24,Sale
H000636,Mr. Rubén Hinojosa,SPHQ,2014-01-24,Purchase
H000636,Mr. Rubén Hinojosa,BIDU,2014-01-24,Purchase
H000636,Mr. Rubén Hinojosa,CSCO,2014-01-24,Sale
C001101,Katherine M. Clark,MRK,2014-01-23,Purchase
H001051,Mr. Richard L. Hanna,VWO,2014-01-23,Purchase
H001051,Mr. Richard L. Hanna,SNI,2014-01-23,Sale
C001046,Mr. Eric Cantor,CPHD,2014-01-16,Sale
C001046,Mr. Eric Cantor,DIS,2014-01-16,Sale
C001046,Mr. Eric Cantor,WY,2014-01-16,Sale
C001046,Mr. Eric Cantor,MSB,2014-01-16,Purchase
C001046,Mr. Eric Cantor,STI,2014-01-16,Sale
C001046,Mr. Eric Cantor,SLB,2014-01-16,Sale
C001046,Mr. Eric Cantor,MRH,2014-01-16,Sale
F000461,Mr. Bill Flores,APU,2014-01-14,Purchase
S000583,Mr. Lamar Smith,CTSH,2014-01-09,Sale
F000451,Mr. Michael G. Fitzpatrick,BCE,2014-01-09,Sale
F000451,Mr. Michael G. Fitzpatrick,PM,2014-01-09,Sale
F000461,Mr. Bill Flores,GIS,2014-01-07,Purchase
F000461,Mr. Bill Flores,AAPL,2014-01-07,Purchase
H001051,Mr. Richard L. Hanna,SCZ,2014-01-03,Purchase
G000563,Mr. Bob Gibbs,TEG,2014-01-03,Sale
H000636,Mr. Rubén Hinojosa,BIIB,2013-12-31,Sale
H000636,Mr. Rubén Hinojosa,UHAL,2013-12-31,Sale
H000636,Mr. Rubén Hinojosa,XOM,2013-12-31,Sale
F000461,Mr. Bill Flores,ACN,2013-12-30,Purchase
H001051,Mr. Richard L. Hanna,PNC,2013-12-30,Sale
H001051,Mr. Richard L. Hanna,SCZ,2013-12-30,Purchase
F000461,Mr. Bill Flores,CBA,2013-12-30,Purchase
F000461,Mr. Bill Flores,RDS.A,2013-12-30,Sale
F000461,Mr. Bill Flores,IBM,2013-12-30,Purchase
F000461,Mr. Bill Flores,T,2013-12-30,Sale
F000461,Mr. Bill Flores,PM,2013-12-30,Sale
F000461,Mr. Bill Flores,KMI,2013-12-30,Sale
H001051,Mr. Richard L. Hanna,SNI,2013-12-30,Sale
F000461,Mr. Bill Flores,MCD,2013-12-30,Sale
F000461,Mr. Bill Flores,DD,2013-12-30,Sale
F000461,Mr. Bill Flores,INTC,2013-12-30,Sale
F000461,Mr. Bill Flores,CBA,2013-12-27,Purchase
F000461,Mr. Bill Flores,EVEP,2013-12-27,Purchase
F000461,Mr. Bill Flores,MWE,2013-12-27,Purchase
F000461,Mr. Bill Flores,GMLP,2013-12-27,Sale
H001051,Mr. Richard L. Hanna,VWO,2013-12-26,Purchase
A000210,Mr. Robert E. Andrews,HIL,2013-12-26,Sale
H001051,Mr. Richard L. Hanna,SCZ,2013-12-23,Purchase
H000636,Mr. Rubén Hinojosa,GM,2013-12-20,Sale
F000461,Mr. Bill Flores,NML,2013-12-20,Purchase
H000636,Mr. Rubén Hinojosa,BIIB,2013-12-20,Sale
H000636,Mr. Rubén Hinojosa,CMI,2013-12-20,Sale
F000461,Mr. Bill Flores,EVEP,2013-12-20,Purchase
H000636,Mr. Rubén Hinojosa,UHAL,2013-12-20,Sale
F000461,Mr. Bill Flores,MIE,2013-12-20,Purchase
F000461,Mr. Bill Flores,NGL,2013-12-19,Sale
F000461,Mr. Bill Flores,MWE,2013-12-13,Purchase
F000451,Mr. Michael G. Fitzpatrick,DLR,2013-12-13,Sale
F000451,Mr. Michael G. Fitzpatrick,CMS,2013-12-13,Sale
S000583,Mr. Lamar Smith,TDG,2013-12-13,Purchase
F000451,Mr. Michael G. Fitzpatrick,VTR,2013-12-13,Sale
S000583,Mr. Lamar Smith,CAM,2013-12-11,Sale
F000461,Mr. Bill Flores,EPD,2013-12-09,Sale
F000461,Mr. Bill Flores,MIE,2013-12-09,Purchase
F000461,Mr. Bill Flores,NML,2013-12-09,Purchase
F000461,Mr. Bill Flores,GMLP,2013-12-06,Purchase
F000461,Mr. Bill Flores,NGL,2013-12-06,Purchase
F000461,Mr. Bill Flores,BBEP,2013-12-04,Sale
F000461,Mr. Bill Flores,WMB,2013-12-04,Sale
F000461,Mr. Bill Flores,NGLS,2013-12-02,Purchase
H000636,Mr. Rubén Hinojosa,BA,2013-09-20,Sale
H000636,Mr. Rubén Hinojosa,AOS,2013-09-20,Sale
H000636,Mr. Rubén Hinojosa,MMM,2013-09-20,Sale
H000636,Mr. Rubén Hinojosa,AOS,2013-09-16,Sale
H000636,Mr. Rubén Hinojosa,BA,2013-09-16,Sale
S000583,Mr. Lamar Smith,VCLT,2013-05-03,Purchase
L000579,Mr. Alan S. Lowenthal,DLPH,2013-04-24,Purchase
O000170,Mr. Beto O'Rourke,IYG,2013-03-05,Purchase
L000579,Mr. Alan S. Lowenthal,EP$C,2012-03-20,Sale
L000579,Mr. Alan S. Lowenthal,EP$C,2012-02-27,Sale
