doc_id,prefix,first,last,suffix,state_dist,year,filing_date
9105680,Hon.,John B.,Larson,,CT01,2014,11/24/2014
8214085,Mr.,John B.,Larson,,CT01,2014,2/12/2014
8214225,Mr.,John B.,Larson,,CT01,2014,2/28/2014
8214334,Mr.,John B.,Larson,,CT01,2014,3/25/2014
8214397,Mr.,John B.,Larson,,CT01,2014,4/3/2014
8215595,Mr.,John B.,Larson,,CT01,2014,5/30/2014
8215812,Mr.,John B.,Larson,,CT01,2014,6/20/2014
8215906,Mr.,John B.,Larson,,CT01,2014,7/7/2014
9105497,Mr.,John B.,Larson,,CT01,2014,10/8/2014
9105498,Mr.,John B.,Larson,,CT01,2014,10/9/2014
9105597,Mr.,John B.,Larson,,CT01,2014,11/3/2014
9105596,Mr.,John B.,Larson,,CT01,2014,11/5/2014
8213820,Mr.,David,Loebsack,,IA02,2014,1/9/2014
8213821,Ms.,Zoe,Lofgren,,CA19,2014,1/9/2014
9105732,Hon.,Billy,Long,,MO07,2014,12/9/2014
9105886,Hon.,Billy,Long,,MO07,2014,1/27/2015
8215698,Mr.,Billy,Long,,MO07,2014,6/11/2014
9105456,Mr.,Billy,Long,,MO07,2014,10/1/2014
9105549,Mr.,Billy,Long,,MO07,2014,10/22/2014
9105614,Mr.,Billy,Long,,MO07,2014,11/13/2014
20002133,Hon.,Alan S.,Lowenthal,,CA47,2014,12/1/2014
20002217,Hon.,Alan S.,Lowenthal,,CA47,2014,12/12/2014
20002281,Hon.,Alan S.,Lowenthal,,CA47,2014,12/26/2014
20000085,Mr.,Alan S.,Lowenthal,,CA47,2014,1/14/2014
20000168,Mr.,Alan S.,Lowenthal,,CA47,2014,1/26/2014
20000325,Mr.,Alan S.,Lowenthal,,CA47,2014,2/16/2014
20000453,Mr.,Alan S.,Lowenthal,,CA47,2014,3/8/2014
20000501,Mr.,Alan S.,Lowenthal,,CA47,2014,3/21/2014
20000598,Mr.,Alan S.,Lowenthal,,CA47,2014,4/15/2014
20000717,Mr.,Alan S.,Lowenthal,,CA47,2014,4/15/2014
20000741,Mr.,Alan S.,Lowenthal,,CA47,2014,4/19/2014
20000742,Mr.,Alan S.,Lowenthal,,CA47,2014,4/26/2014
20000922,Mr.,Alan S.,Lowenthal,,CA47,2014,5/12/2014
20000945,Mr.,Alan S.,Lowenthal,,CA47,2014,5/15/2014
20001056,Mr.,Alan S.,Lowenthal,,CA47,2014,5/31/2014
20001146,Mr.,Alan S.,Lowenthal,,CA47,2014,6/14/2014
20001217,Mr.,Alan S.,Lowenthal,,CA47,2014,6/27/2014
20001406,Mr.,Alan S.,Lowenthal,,CA47,2014,7/26/2014
20001525,Mr.,Alan S.,Lowenthal,,CA47,2014,8/13/2014
20001832,Mr.,Alan S.,Lowenthal,,CA47,2014,10/7/2014
20001919,Mr.,Alan S.,Lowenthal,,CA47,2014,10/19/2014
20001963,Mr.,Alan S.,Lowenthal,,CA47,2014,10/27/2014
20002020,Mr.,Alan S.,Lowenthal,,CA47,2014,11/10/2014
20000162,Mrs.,Nita M.,Lowey,,NY17,2014,1/23/2014
20000709,Mrs.,Nita M.,Lowey,,NY17,2014,4/16/2014
20001673,Mrs.,Nita M.,Lowey,,NY17,2014,9/15/2014
9105731,Hon.,Kenny,Marchant,,TX24,2014,12/8/2014
9105840,Hon.,Kenny,Marchant,,TX24,2014,1/13/2015
9107514,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107515,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107516,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107517,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107518,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107519,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107520,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107521,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107522,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107523,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
9107524,Hon.,Kenny,Marchant,,TX24,2014,8/19/2015
8214032,Mr.,Kenny,Marchant,,TX24,2014,2/10/2014
8214228,Mr.,Kenny,Marchant,,TX24,2014,3/5/2014
8214470,Mr.,Kenny,Marchant,,TX24,2014,4/8/2014
