last,first,filing_type,state_dist,filing_date,doc_id,year
Jeffries,Hakeem S.,P,NY08,9/19/2018,20010333,2018
Jeffries,Hakeem S.,P,NY08,9/29/2018,20010378,2018
Kelly,Mike,P,PA03,2/8/2018,9112397,2018
Kelly,Mike,P,PA03,3/14/2018,9112562,2018
Kelly,Mike,P,PA03,4/17/2018,9112675,2018
Kelly,Mike,P,PA03,5/15/2018,9112884,2018
Kelly,Mike,P,PA03,6/12/2018,9113402,2018
Kelly,Mike,P,PA03,7/19/2018,9113535,2018
Kelly,Mike,P,PA03,8/13/2018,9113679,2018
Kelly,Mike,P,PA03,9/12/2018,9113780,2018
Kelly,Mike,P,PA03,10/24/2018,9114120,2018
Kelly,Mike,P,PA03,11/16/2018,9114176,2018
Kelly,Mike,P,PA03,12/20/2018,9114246,2018
Kelly,Mike,P,PA03,1/15/2019,9114300,2018
Kennedy,Joseph P.,P,MA04,1/5/2018,9112245,2018
Kennedy,Joseph P.,P,MA04,7/17/2018,9113534,2018
Kennedy,Joseph P.,P,MA04,9/18/2018,9113890,2018
Kennedy,Joseph P.,P,MA04,1/3/2019,9114269,2018
Khanna,Rohit,P,CA17,2/11/2018,9112444,2018
Khanna,Rohit,P,CA17,3/9/2018,9112538,2018
Khanna,Rohit,P,CA17,4/13/2018,9112649,2018
Khanna,Rohit,P,CA17,5/10/2018,9112814,2018
Khanna,Rohit,P,CA17,6/8/2018,9113299,2018
Khanna,Rohit,P,CA17,7/11/2018,9113509,2018
Khanna,Rohit,P,CA17,8/10/2018,9113657,2018
Khanna,Rohit,P,CA17,9/12/2018,9113779,2018
Khanna,Rohit,P,CA17,10/10/2018,9114060,2018
Khanna,Rohit,P,CA17,11/9/2018,9114153,2018
Khanna,Rohit,P,CA17,12/10/2018,9114222,2018
Khanna,Rohit,P,CA17,1/11/2019,9114288,2018
Khanna,Rohit,P,CA17,2/15/2019,9114397,2018
Kilmer,Derek,P,WA06,6/8/2018,20009709,2018
Knight,Steve,P,CA25,2/12/2018,20008956,2018
Knight,Steve,P,CA25,9/11/2018,20010268,2018
Kustoff,David,P,TN08,2/26/2018,9112478,2018
Kustoff,David,P,TN08,6/5/2018,9113300,2018
Kustoff,David,P,TN08,12/3/2018,9114209,2018
Lamborn,Doug,P,CO05,1/31/2018,9112337,2018
Lamborn,Doug,P,CO05,2/8/2018,9112396,2018
Lamborn,Doug,P,CO05,4/13/2018,9112658,2018
Lamborn,Doug,P,CO05,5/14/2018,9112831,2018
Lamborn,Doug,P,CO05,6/21/2018,9113440,2018
Lamborn,Doug,P,CO05,7/19/2018,9113532,2018
Lamborn,Doug,P,CO05,7/19/2018,9113533,2018
Lamborn,Doug,P,CO05,9/6/2018,9113746,2018
Lamborn,Doug,P,CO05,9/28/2018,9114017,2018
Lamborn,Doug,P,CO05,9/28/2018,9114018,2018
Langevin,James R.,P,RI02,2/14/2018,20008968,2018
Langevin,James R.,P,RI02,2/15/2018,20008973,2018
Langevin,James R.,P,RI02,3/20/2018,20009163,2018
Langevin,James R.,P,RI02,4/4/2018,20009227,2018
Langevin,James R.,P,RI02,5/9/2018,20009494,2018
Langevin,James R.,P,RI02,6/20/2018,20009764,2018
Langevin,James R.,P,RI02,6/22/2018,20009778,2018
Langevin,James R.,P,RI02,8/17/2018,20010127,2018
Langevin,James R.,P,RI02,9/12/2018,20010266,2018
Langevin,James R.,P,RI02,10/16/2018,20010492,2018
Langevin,James R.,P,RI02,10/26/2018,20010547,2018
Langevin,James R.,P,RI02,11/1/2018,20010576,2018
Langevin,James R.,P,RI02,12/13/2018,20010719,2018
Larson,John B.,P,CT01,1/31/2018,9112338,2018
Larson,John B.,P,CT01,2/15/2018,9112456,2018
Larson,John B.,P,CT01,3/5/2018,9112527,2018
Larson,John B.,P,CT01,3/14/2018,9112561,2018
Larson,John B.,P,CT01,3/20/2018,9112583,2018
Larson,John B.,P,CT01,5/8/2018,9112811,2018
Larson,John B.,P,CT01,5/15/2018,9112882,2018
Larson,John B.,P,CT01,5/15/2018,9112883,2018
Larson,John B.,P,CT01,5/22/2018,9113120,2018
Larson,John B.,P,CT01,7/23/2018,9113566,2018
Larson,John B.,P,CT01,8/17/2018,9113697,2018
Larson,John B.,P,CT01,8/30/2018,9113734,2018
Larson,John B.,P,CT01,9/14/2018,9113808,2018
Larson,John B.,P,CT01,10/22/2018,9114108,2018
Larson,John B.,P,CT01,11/1/2018,9114144,2018
Larson,John B.,P,CT01,11/15/2018,9114175,2018
Larson,John B.,P,CT01,12/19/2018,9114245,2018
Larson,John B.,P,CT01,1/17/2019,9114298,2018
LoBiondo,Frank A.,P,NJ02,1/9/2018,20008704,2018
LoBiondo,Frank A.,P,NJ02,1/12/2018,20008725,2018
LoBiondo,Frank A.,P,NJ02,12/17/2018,20010847,2018
LoBiondo,Frank A.,P,NJ02,12/18/2018,20010858,2018
LoBiondo,Frank A.,P,NJ02,12/20/2018,20010872,2018
Lofgren,Zoe,P,CA19,4/5/2018,20009232,2018
Lofgren,Zoe,P,CA19,7/5/2018,20009473,2018
Lofgren,Zoe,P,CA19,9/13/2018,20010292,2018
Lofgren,Zoe,P,CA19,10/9/2018,20010451,2018
Lofgren,Zoe,P,CA19,12/14/2018,20010843,2018
Long,Billy,P,MO07,2/8/2018,9112443,2018
Long,Billy,P,MO07,5/15/2018,9112876,2018
Long,Billy,P,MO07,9/13/2018,9113807,2018
Long,Billy,P,MO07,1/9/2019,9114290,2018
Long,Billy,P,MO07,7/24/2019,9115180,2018
Lowenthal,Alan S.,P,CA47,1/9/2018,20008705,2018
Lowenthal,Alan S.,P,CA47,1/9/2018,20008716,2018
Lowenthal,Alan S.,P,CA47,1/21/2018,20008779,2018
Lowenthal,Alan S.,P,CA47,1/21/2018,20008780,2018
Lowenthal,Alan S.,P,CA47,1/23/2018,20008794,2018
Lowenthal,Alan S.,P,CA47,2/4/2018,20008879,2018
Lowenthal,Alan S.,P,CA47,2/4/2018,20008880,2018
