last,first,filing_type,state_dist,filing_date,doc_id,year
Collins,Michael A.,P,GA10,11/7/2024,20026127,2024
Collins,Michael A.,P,GA10,12/2/2024,20026303,2024
Connolly,Gerald E.,P,VA11,3/22/2024,20024728,2024
Connolly,Gerald E.,P,VA11,7/5/2024,20025404,2024
Connolly,Gerald E.,P,VA11,10/11/2024,20026009,2024
DelBene,Suzan K.,P,WA01,1/22/2024,20024317,2024
DelBene,Suzan K.,P,WA01,2/5/2024,20024425,2024
DelBene,Suzan K.,P,WA01,2/21/2024,20024495,2024
DelBene,Suzan K.,P,WA01,3/8/2024,20024581,2024
DelBene,Suzan K.,P,WA01,6/10/2024,20025178,2024
DelBene,Suzan K.,P,WA01,6/20/2024,20025312,2024
DelBene,Suzan K.,P,WA01,7/11/2024,20025379,2024
DelBene,Suzan K.,P,WA01,8/6/2024,20025568,2024
DelBene,Suzan K.,P,WA01,8/23/2024,20025705,2024
DelBene,Suzan K.,P,WA01,9/9/2024,20025768,2024
DelBene,Suzan K.,P,WA01,10/4/2024,20025940,2024
DelBene,Suzan K.,P,WA01,11/7/2024,20026123,2024
DelBene,Suzan K.,P,WA01,11/21/2024,20026238,2024
DelBene,Suzan K.,P,WA01,12/23/2024,20026423,2024
Dingell,Debbie,P,MI06,2/15/2024,20024270,2024
Dingell,Debbie,P,MI06,5/16/2024,20025056,2024
Dingell,Debbie,P,MI06,6/24/2024,20025306,2024
Dingell,Debbie,P,MI06,11/9/2024,20026160,2024
Doggett,Lloyd,P,TX37,1/8/2024,20024268,2024
Doggett,Lloyd,P,TX37,3/5/2024,20024611,2024
Doggett,Lloyd,P,TX37,4/9/2024,20024839,2024
Doggett,Lloyd,P,TX37,5/6/2024,20024997,2024
Doggett,Lloyd,P,TX37,6/5/2024,20025202,2024
Doggett,Lloyd,P,TX37,7/3/2024,20025397,2024
Doggett,Lloyd,P,TX37,8/5/2024,20025592,2024
Doggett,Lloyd,P,TX37,9/9/2024,20025822,2024
Doggett,Lloyd,P,TX37,10/10/2024,20026002,2024
Doggett,Lloyd,P,TX37,11/5/2024,20026151,2024
Doggett,Lloyd,P,TX37,12/4/2024,20026322,2024
Donalds,Byron,P,FL19,11/7/2024,20026099,2024
Donalds,Byron,P,FL19,11/8/2024,8220682,2024
Donalds,Byron,P,FL19,2/19/2026,8221334,2024
Duncan,Jeff,P,SC03,5/23/2024,20000788,2024
"Dunn, MD, FACS",Neal Patrick,P,FL02,5/22/2024,20025104,2024
"Dunn, MD, FACS",Neal Patrick,P,FL02,11/7/2024,20026140,2024
"Dunn, MD, FACS",Neal Patrick,P,FL02,12/16/2024,20026250,2024
Evans,Dwight,P,PA03,1/17/2024,20024324,2024
Fleischmann,"Charles J. ""Chuck""",P,TN03,2/9/2024,8220147,2024
Fleischmann,"Charles J. ""Chuck""",P,TN03,5/15/2024,8220317,2024
Fleischmann,"Charles J. ""Chuck""",P,TN03,8/16/2024,8220617,2024
Fleischmann,"Charles J. ""Chuck""",P,TN03,11/12/2024,8220683,2024
Foxx,Virginia,P,NC05,1/4/2024,20024230,2024
Foxx,Virginia,P,NC05,2/5/2024,20024424,2024
Foxx,Virginia,P,NC05,3/7/2024,20024596,2024
Foxx,Virginia,P,NC05,4/10/2024,20024825,2024
Foxx,Virginia,P,NC05,5/6/2024,20024996,2024
Foxx,Virginia,P,NC05,6/6/2024,20025200,2024
Foxx,Virginia,P,NC05,8/6/2024,20025588,2024
Foxx,Virginia,P,NC05,9/4/2024,20025771,2024
Foxx,Virginia,P,NC05,10/21/2024,20026032,2024
Foxx,Virginia,P,NC05,11/12/2024,20026124,2024
Foxx,Virginia,P,NC05,12/11/2024,20026376,2024
Frankel,Lois,P,FL22,5/14/2024,20025035,2024
Franklin,C. Scott,P,FL18,4/23/2024,20024916,2024
Franklin,C. Scott,P,FL18,6/2/2024,20025170,2024
Franklin,C. Scott,P,FL18,8/20/2024,20025711,2024
Franklin,C. Scott,P,FL18,10/15/2024,20026020,2024
Gallego,Ruben,P,AZ03,8/13/2024,20025670,2024
Garcia,Michael,P,CA27,3/12/2024,20024673,2024
Garcia,Michael,P,CA27,8/9/2024,20025632,2024
Gooden,Lance,P,TX05,9/6/2024,20025806,2024
Gooden,Lance,P,TX05,12/12/2024,20026382,2024
Gottheimer,Josh,P,NJ05,1/7/2024,20024248,2024
Gottheimer,Josh,P,NJ05,2/15/2024,20024461,2024
Gottheimer,Josh,P,NJ05,3/7/2024,20024612,2024
Gottheimer,Josh,P,NJ05,4/7/2024,20024801,2024
Gottheimer,Josh,P,NJ05,5/15/2024,20025020,2024
Gottheimer,Josh,P,NJ05,6/8/2024,20025207,2024
Gottheimer,Josh,P,NJ05,7/9/2024,20025419,2024
Gottheimer,Josh,P,NJ05,8/15/2024,20025678,2024
Gottheimer,Josh,P,NJ05,9/11/2024,20025804,2024
Gottheimer,Josh,P,NJ05,10/3/2024,20025953,2024
Gottheimer,Josh,P,NJ05,11/6/2024,20026154,2024
Gottheimer,Josh,P,NJ05,12/5/2024,20026314,2024
Graves,Garret,P,LA06,2/15/2024,20024517,2024
Green,Mark Dr,P,TN07,1/17/2024,20024062,2024
Green,Mark Dr,P,TN07,2/1/2024,20024413,2024
Green,Mark Dr,P,TN07,2/29/2024,20024572,2024
Green,Mark Dr,P,TN07,3/13/2024,20024677,2024
Green,Mark Dr,P,TN07,4/7/2024,20024800,2024
Green,Mark Dr,P,TN07,5/7/2024,20024954,2024
Green,Mark Dr,P,TN07,5/14/2024,20025064,2024
Green,Mark Dr,P,TN07,6/12/2024,20025255,2024
Green,Mark Dr,P,TN07,7/9/2024,20025429,2024
Green,Mark Dr,P,TN07,8/11/2024,20025614,2024
Green,Mark Dr,P,TN07,9/11/2024,20025797,2024
Green,Mark Dr,P,TN07,10/4/2024,20025948,2024
Green,Mark Dr,P,TN07,10/29/2024,20026092,2024
Green,Mark Dr,P,TN07,12/17/2024,20026418,2024
Greene,Marjorie Taylor Mrs,P,GA14,5/1/2024,20024924,2024
Greene,Marjorie Taylor Mrs,P,GA14,5/9/2024,20025021,2024
Greene,Marjorie Taylor Mrs,P,GA14,5/21/2024,20025108,2024
Greene,Marjorie Taylor Mrs,P,GA14,6/27/2024,20025337,2024
Greene,Marjorie Taylor Mrs,P,GA14,7/24/2024,20025518,2024
Greene,Marjorie Taylor Mrs,P,GA14,8/2/2024,20025572,2024
Greene,Marjorie Taylor Mrs,P,GA14,8/14/2024,20025675,2024
Greene,Marjorie Taylor Mrs,P,GA14,8/22/2024,20025722,2024
Greene,Marjorie Taylor Mrs,P,GA14,9/4/2024,20025777,2024
Greene,Marjorie Taylor Mrs,P,GA14,9/9/2024,20025821,2024
Greene,Marjorie Taylor Mrs,P,GA14,9/23/2024,20025889,2024
Greene,Marjorie Taylor Mrs,P,GA14,10/8/2024,20025986,2024
Greene,Marjorie Taylor Mrs,P,GA14,10/10/2024,20025998,2024
Greene,Marjorie Taylor Mrs,P,GA14,10/22/2024,20026059,2024
Greene,Marjorie Taylor Mrs,P,GA14,11/4/2024,20026149,2024
Greene,Marjorie Taylor Mrs,P,GA14,11/8/2024,20026174,2024
Greene,Marjorie Taylor Mrs,P,GA14,11/21/2024,20026257,2024
Greene,Marjorie Taylor Mrs,P,GA14,11/27/2024,20026281,2024
Greene,Marjorie Taylor Mrs,P,GA14,12/17/2024,20026428,2024
Greene,Marjorie Taylor Mrs,P,GA14,12/27/2024,20026473,2024
Grothman,Glenn S.,P,WI06,5/14/2024,20025026,2024
Guest,Michael Patrick,P,MS03,3/12/2024,20024622,2024
Guest,Michael Patrick,P,MS03,12/20/2024,20026412,2024
Hern,Kevin,P,OK01,1/13/2024,20024305,2024
Hern,Kevin,P,OK01,2/11/2024,20024481,2024
Hern,Kevin,P,OK01,3/12/2024,20024669,2024
Hern,Kevin,P,OK01,4/12/2024,20024869,2024
Hern,Kevin,P,OK01,5/12/2024,20025040,2024
Hern,Kevin,P,OK01,6/7/2024,20025232,2024
Hern,Kevin,P,OK01,7/15/2024,20025473,2024
Hern,Kevin,P,OK01,8/10/2024,20025634,2024
Hern,Kevin,P,OK01,10/16/2024,20026033,2024
Hern,Kevin,P,OK01,11/15/2024,20026222,2024
Hern,Kevin,P,OK01,12/16/2024,20026415,2024
Hill,James French,P,AR02,1/10/2024,20024215,2024
Issa,Darrell E.,P,CA48,9/25/2024,20025909,2024
Issa,Darrell E.,P,CA48,9/26/2024,20025913,2024
Jackson,Jonathan,P,IL01,1/12/2024,20024253,2024
Jackson,Jonathan,P,IL01,2/15/2024,20024450,2024
Jackson,Jonathan,P,IL01,3/19/2024,20024606,2024
Jackson,Jonathan,P,IL01,4/24/2024,20024811,2024
Jackson,Jonathan,P,IL01,5/7/2024,20025000,2024
Jackson,Jonathan,P,IL01,8/12/2024,20025635,2024
Jackson,Jonathan,P,IL01,9/20/2024,20025792,2024
Jackson,Jonathan,P,IL01,10/11/2024,20025938,2024
Jackson,Jonathan,P,IL01,11/29/2024,20026125,2024
Jackson,Jonathan,P,IL01,12/12/2024,20026313,2024
James,John,P,MI10,9/2/2024,20025719,2024
James,John,P,MI10,9/6/2024,20025799,2024
Joyce,David P.,P,OH14,8/6/2024,20021523,2024
Joyce,David P.,P,OH14,12/18/2024,20026440,2024
Kean,Thomas H.,P,NJ07,1/26/2024,20024309,2024
Kean,Thomas H.,P,NJ07,2/20/2024,20024509,2024
Kean,Thomas H.,P,NJ07,3/18/2024,20024685,2024
Kean,Thomas H.,P,NJ07,5/30/2024,20025059,2024
Kean,Thomas H.,P,NJ07,6/18/2024,20025291,2024
Kean,Thomas H.,P,NJ07,7/20/2024,20025478,2024
Kean,Thomas H.,P,NJ07,8/13/2024,20025671,2024
Kean,Thomas H.,P,NJ07,8/19/2024,20025681,2024
Kean,Thomas H.,P,NJ07,9/20/2024,20025886,2024
Kean,Thomas H.,P,NJ07,10/15/2024,20026021,2024
Kean,Thomas H.,P,NJ07,12/16/2024,20026408,2024
Keating,William R.,P,MA09,1/16/2024,20023767,2024
Keating,William R.,P,MA09,2/5/2024,20024445,2024
Keating,William R.,P,MA09,3/12/2024,20024668,2024
Keating,William R.,P,MA09,5/2/2024,20024852,2024
Keating,William R.,P,MA09,5/22/2024,20025119,2024
Keating,William R.,P,MA09,6/21/2024,20025226,2024
Keating,William R.,P,MA09,9/24/2024,20025891,2024
Keating,William R.,P,MA09,11/6/2024,20026091,2024
Kelly,Mike,P,PA16,1/12/2024,20024300,2024
Kelly,Mike,P,PA16,2/13/2024,20024494,2024
Kelly,Mike,P,PA16,3/11/2024,20024654,2024
Kelly,Mike,P,PA16,6/14/2024,20025280,2024
Kelly,Mike,P,PA16,7/3/2024,20025281,2024
Kelly,Mike,P,PA16,8/13/2024,20025660,2024
Kelly,Mike,P,PA16,8/13/2024,20025661,2024
Kelly,Mike,P,PA16,9/3/2024,20025773,2024
Kelly,Mike,P,PA16,10/15/2024,20026023,2024
Kelly,Mike,P,PA16,11/13/2024,20026212,2024
Kelly,Mike,P,PA16,12/12/2024,20026380,2024
Khanna,Rohit,P,CA17,2/5/2024,8220127,2024
Khanna,Rohit,P,CA17,3/6/2024,8220173,2024
Khanna,Rohit,P,CA17,4/5/2024,8220192,2024
Khanna,Rohit,P,CA17,5/6/2024,8220252,2024
Khanna,Rohit,P,CA17,6/5/2024,8220451,2024
Khanna,Rohit,P,CA17,7/8/2024,8220534,2024
Khanna,Rohit,P,CA17,8/7/2024,8220570,2024
Khanna,Rohit,P,CA17,9/6/2024,8220626,2024
Khanna,Rohit,P,CA17,10/4/2024,8220660,2024
Khanna,Rohit,P,CA17,11/8/2024,8220674,2024
Khanna,Rohit,P,CA17,12/5/2024,8220691,2024
Khanna,Rohit,P,CA17,1/8/2025,8220711,2024
LaHood,Darin McKay,P,IL16,9/27/2024,20025916,2024
Lamborn,Doug,P,CO05,3/13/2024,8220177,2024
Lamborn,Doug,P,CO05,4/12/2024,8220205,2024
Lamborn,Doug,P,CO05,5/15/2024,8220312,2024
Lamborn,Doug,P,CO05,6/3/2024,8220431,2024
Lamborn,Doug,P,CO05,8/12/2024,8220589,2024
Lamborn,Doug,P,CO05,10/23/2024,8220665,2024
Lamborn,Doug,P,CO05,12/5/2024,8220692,2024
Landsman,Greg,P,OH01,8/14/2024,20025622,2024
Landsman,Greg,P,OH01,9/23/2024,20025834,2024
Landsman,Greg,P,OH01,10/14/2024,20025946,2024
Landsman,Greg,P,OH01,11/14/2024,20026101,2024
Landsman,Greg,P,OH01,12/12/2024,20026361,2024
Larsen,Rick,P,WA02,1/19/2024,20024339,2024
Larsen,Rick,P,WA02,4/10/2024,20024842,2024
Larsen,Rick,P,WA02,7/17/2024,20025486,2024
Latta,Robert E.,P,OH05,2/14/2024,20024505,2024
Latta,Robert E.,P,OH05,4/20/2024,20024901,2024
Latta,Robert E.,P,OH05,6/9/2024,20025238,2024
Latta,Robert E.,P,OH05,7/21/2024,20025507,2024
Latta,Robert E.,P,OH05,11/7/2024,20026165,2024
Lee,Laurel,P,FL15,9/14/2024,20025714,2024
Lee,Laurel,P,FL15,11/21/2024,20026063,2024
Lee,Laurel Mrs,P,FL15,1/4/2024,20024249,2024
Lee,Laurel Mrs,P,FL15,5/25/2024,20025116,2024
Lee,Laurel Mrs,P,FL15,8/5/2024,20025546,2024
Lee,Susie,P,NV03,5/24/2024,20025096,2024
Lynch,Stephen F.,P,MA08,5/9/2024,20025025,2024
Lynch,Stephen F.,P,MA08,5/23/2024,20025123,2024
Lynch,Stephen F.,P,MA08,8/7/2024,20025563,2024
Magaziner,Seth,P,RI02,7/2/2024,20025372,2024
Malliotakis,Nicole,P,NY11,1/30/2024,8220119,2024
Malliotakis,Nicole,P,NY11,6/14/2024,8220508,2024
Malliotakis,Nicole,P,NY11,1/7/2025,8220710,2024
Mann,Tracey Robert,P,KS01,4/5/2024,20024810,2024
Manning,Kathy,P,NC06,1/12/2024,20024231,2024
Manning,Kathy,P,NC06,2/6/2024,20024436,2024
Manning,Kathy,P,NC06,3/4/2024,20024604,2024
Manning,Kathy,P,NC06,5/3/2024,20024982,2024
Manning,Kathy,P,NC06,5/22/2024,20025112,2024
Manning,Kathy,P,NC06,7/6/2024,20025373,2024
Manning,Kathy,P,NC06,8/16/2024,20025679,2024
Manning,Kathy,P,NC06,9/4/2024,20025770,2024
Manning,Kathy,P,NC06,10/5/2024,20025959,2024
Manning,Kathy,P,NC06,11/5/2024,20026143,2024
Mast,Brian,P,FL21,3/26/2024,20024743,2024
Matsui,Doris O.,P,CA07,1/26/2024,20024369,2024
Matsui,Doris O.,P,CA07,5/23/2024,20025111,2024
Matsui,Doris O.,P,CA07,6/4/2024,20025152,2024
Matsui,Doris O.,P,CA07,9/9/2024,20025820,2024
McCaul,Michael T.,P,TX10,2/13/2024,8220162,2024
McCaul,Michael T.,P,TX10,3/15/2024,8220188,2024
McCaul,Michael T.,P,TX10,4/16/2024,8220214,2024
McCaul,Michael T.,P,TX10,5/11/2024,8220320,2024
McCaul,Michael T.,P,TX10,6/13/2024,8220516,2024
McCaul,Michael T.,P,TX10,7/22/2024,8220551,2024
McCaul,Michael T.,P,TX10,8/15/2024,8220615,2024
McCaul,Michael T.,P,TX10,9/16/2024,8220643,2024
McCaul,Michael T.,P,TX10,10/10/2024,8220661,2024
McCaul,Michael T.,P,TX10,11/12/2024,8220685,2024
McCaul,Michael T.,P,TX10,12/16/2024,8220706,2024
McCaul,Michael T.,P,TX10,1/15/2025,8220723,2024
McGarvey,Morgan,P,KY03,7/3/2024,20025388,2024
McGarvey,Morgan,P,KY03,9/3/2024,20025765,2024
McGarvey,Morgan,P,KY03,9/25/2024,20025892,2024
McGarvey,Morgan,P,KY03,11/13/2024,20026207,2024
McGarvey,Morgan,P,KY03,12/10/2024,20026360,2024
Meuser,Daniel,P,PA09,3/21/2024,20024710,2024
Meuser,Daniel,P,PA09,5/13/2024,20025061,2024
Meuser,Daniel,P,PA09,8/3/2024,20025438,2024
Miller,Carol Devine,P,WV01,6/5/2024,20025203,2024
Miller,Carol Devine,P,WV01,9/13/2024,20025855,2024
Miller,Max,P,OH07,1/26/2024,20024380,2024
Miller,Max,P,OH07,2/9/2024,20024472,2024
Miller,Max,P,OH07,2/16/2024,20024519,2024
Miller,Max,P,OH07,3/18/2024,20024705,2024
Miller,Max,P,OH07,4/1/2024,20024772,2024
Miller,Max,P,OH07,6/24/2024,20025328,2024
Miller,Max,P,OH07,6/28/2024,20025345,2024
Miller,Max,P,OH07,8/28/2024,20025740,2024
Miller,Max,P,OH07,9/10/2024,20025831,2024
Miller,Max,P,OH07,10/28/2024,20026090,2024
Miller,Max,P,OH07,10/28/2024,20026097,2024
Miller,Max,P,OH07,11/15/2024,20026231,2024
Miller,Max,P,OH07,12/5/2024,20026340,2024
Miller,Max,P,OH07,12/29/2024,20026480,2024
Moore,Blake,P,UT01,1/24/2024,20024354,2024
Moore,Felix Barry,P,AL02,4/18/2024,20024836,2024
Moskowitz,Jared,P,FL23,1/22/2024,20024286,2024
Moskowitz,Jared,P,FL23,8/6/2024,20024672,2024
Moskowitz,Jared,P,FL23,8/19/2024,20025680,2024
Moskowitz,Jared,P,FL23,8/21/2024,20025712,2024
Moskowitz,Jared,P,FL23,12/9/2024,20026346,2024
Newhouse,Dan,P,WA04,4/25/2024,20024917,2024
Norton,Eleanor Holmes,P,DC00,4/15/2024,20024876,2024
Norton,Eleanor Holmes,P,DC00,5/13/2024,20025052,2024
Norton,Eleanor Holmes,P,DC00,5/13/2024,20025053,2024
Norton,Eleanor Holmes,P,DC00,5/21/2024,20025107,2024
Norton,Eleanor Holmes,P,DC00,9/5/2024,20025789,2024
Paulina Luna,Anna,P,FL13,1/29/2024,8220118,2024
Paulina Luna,Anna,P,FL13,5/20/2024,20025103,2024
Pelosi,Nancy,P,CA11,2/23/2024,20024542,2024
Pelosi,Nancy,P,CA11,3/21/2024,20024625,2024
Pelosi,Nancy,P,CA11,7/2/2024,20025368,2024
Pelosi,Nancy,P,CA11,7/30/2024,20025535,2024
Pelosi,Nancy,P,CA11,9/11/2024,20025819,2024
Peters,Scott H.,P,CA50,1/22/2024,20024316,2024
Peters,Scott H.,P,CA50,2/15/2024,20024477,2024
Peters,Scott H.,P,CA50,3/11/2024,20024662,2024
Peters,Scott H.,P,CA50,4/17/2024,20024837,2024
Peters,Scott H.,P,CA50,5/13/2024,20025037,2024
Peters,Scott H.,P,CA50,6/25/2024,20025285,2024
Peters,Scott H.,P,CA50,7/15/2024,20025424,2024
Peters,Scott H.,P,CA50,8/7/2024,20025576,2024
Peters,Scott H.,P,CA50,9/12/2024,20025827,2024
Peters,Scott H.,P,CA50,10/16/2024,20026016,2024
Peters,Scott H.,P,CA50,11/15/2024,20026188,2024
Peters,Scott H.,P,CA50,12/16/2024,20026393,2024
Phillips,Dean,P,MN03,6/20/2024,20025240,2024
Phillips,Dean,P,MN03,8/1/2024,20025466,2024
Pingree,Chellie,P,ME01,2/6/2024,20024446,2024
Pingree,Chellie,P,ME01,4/10/2024,20024846,2024
Pingree,Chellie,P,ME01,5/8/2024,20025006,2024
Pingree,Chellie,P,ME01,7/2/2024,20025371,2024
Pingree,Chellie,P,ME01,9/5/2024,20025785,2024
Pingree,Chellie,P,ME01,11/13/2024,20026150,2024
Pocan,Mark,P,WI02,3/28/2024,20024758,2024
Raskin,Jamie,P,MD08,7/12/2024,20025439,2024
Rogers,Harold Dallas,P,KY05,2/20/2024,8220155,2024
Rogers,Harold Dallas,P,KY05,3/13/2024,8220176,2024
Rogers,Harold Dallas,P,KY05,4/10/2024,8220203,2024
Rogers,Harold Dallas,P,KY05,5/9/2024,8220271,2024
Rogers,Harold Dallas,P,KY05,6/26/2024,8220529,2024
Rogers,Harold Dallas,P,KY05,7/10/2024,8220536,2024
Rogers,Harold Dallas,P,KY05,8/1/2024,8220567,2024
Rogers,Harold Dallas,P,KY05,9/11/2024,8220628,2024
Rogers,Harold Dallas,P,KY05,11/1/2024,8220672,2024
Rogers,Harold Dallas,P,KY05,12/5/2024,8220695,2024
Rogers,Harold Dallas,P,KY05,1/10/2025,8220716,2024
Rogers,Harold Dallas,P,KY05,1/10/2025,8220717,2024
Ross,Deborah,P,NC02,5/5/2024,20024986,2024
Roy,Chip,P,TX21,4/11/2024,20024848,2024
Roy,Chip,P,TX21,6/10/2024,20025201,2024
Salazar,Maria Elvira,P,FL27,1/12/2024,20024296,2024
Salazar,Maria Elvira,P,FL27,2/8/2024,20024465,2024
Salazar,Maria Elvira,P,FL27,3/10/2024,20024649,2024
Salazar,Maria Elvira,P,FL27,5/8/2024,20025014,2024
Salazar,Maria Elvira,P,FL27,6/10/2024,20025236,2024
Salazar,Maria Elvira,P,FL27,9/11/2024,20025813,2024
Salazar,Maria Elvira,P,FL27,11/11/2024,20026184,2024
Sessions,Pete,P,TX17,1/24/2024,20024212,2024
Sessions,Pete,P,TX17,2/29/2024,20024375,2024
Sessions,Pete,P,TX17,3/7/2024,20024632,2024
Sessions,Pete,P,TX17,5/22/2024,20025115,2024
Sessions,Pete,P,TX17,6/6/2024,20025214,2024
Sessions,Pete,P,TX17,9/12/2024,20025848,2024
Sessions,Pete,P,TX17,9/16/2024,20025867,2024
Sessions,Pete,P,TX17,11/1/2024,20026126,2024
Sessions,Pete,P,TX17,12/19/2024,20026446,2024
Sherrill,Mikie,P,NJ11,5/13/2024,20025065,2024
Sherrill,Mikie,P,NJ11,5/15/2024,20025087,2024
Smith,Adrian,P,NE03,3/1/2024,20024577,2024
Spanberger,Abigail,P,VA07,6/5/2024,20025205,2024
Spanberger,Abigail,P,VA07,6/6/2024,20025224,2024
Spartz,Victoria,P,IN05,2/15/2024,20024515,2024
Spartz,Victoria,P,IN05,7/25/2024,20025519,2024
Spartz,Victoria,P,IN05,11/4/2024,20026136,2024
Steube,Greg,P,FL17,3/15/2024,20024660,2024
Steube,Greg,P,FL17,4/6/2024,20024787,2024
Suozzi,Thomas R.,P,NY03,4/2/2024,20024271,2024
Suozzi,Thomas R.,P,NY03,10/24/2024,20026077,2024
Suozzi,Thomas R.,P,NY03,11/7/2024,20026168,2024
Suozzi,Thomas R.,P,NY03,11/12/2024,20026202,2024
Suozzi,Thomas R.,P,NY03,11/12/2024,20026203,2024
Thanedar,Shri,P,MI13,2/23/2024,20024468,2024
Thanedar,Shri,P,MI13,5/15/2024,20024862,2024
Trone,David,P,MD06,5/15/2024,20024730,2024
Wagner,Ann,P,MO02,1/10/2025,8220718,2024
Wagner,Ann,P,MO02,2/14/2025,8220763,2024
Wasserman Schultz,Debbie,P,FL25,1/31/2024,20024403,2024
Wasserman Schultz,Debbie,P,FL25,6/10/2024,20025179,2024
Wasserman Schultz,Debbie,P,FL25,7/1/2024,20025360,2024
Wasserman Schultz,Debbie,P,FL25,9/5/2024,20025793,2024
Wasserman Schultz,Debbie,P,FL25,11/20/2024,20026247,2024
Webster,Daniel,P,FL11,6/10/2024,20025243,2024
Wied,Tony,P,WI08,12/12/2024,8220698,2024
Wied,Tony,P,WI08,1/9/2025,8220714,2024
Williams,Brandon McDonald,P,NY22,7/2/2024,20025387,2024
Williams,Brandon McDonald,P,NY22,7/10/2024,20025437,2024
Williams,Roger,P,TX25,6/12/2024,20025151,2024
Yakym,Rudy,P,IN02,1/22/2024,20024353,2024
Yakym,Rudy,P,IN02,1/29/2024,20024392,2024
Yakym,Rudy,P,IN02,5/31/2024,20025165,2024
Yakym,Rudy,P,IN02,6/28/2024,20025348,2024
Yakym,Rudy,P,IN02,7/11/2024,20025448,2024
Yakym,Rudy,P,IN02,8/5/2024,20025597,2024
Yakym,Rudy,P,IN02,9/10/2024,20025829,2024
Yakym,Rudy,P,IN02,9/26/2024,20025910,2024
Yakym,Rudy,P,IN02,10/17/2024,20026036,2024
Yakym,Rudy,P,IN02,12/3/2024,20026310,2024
Yakym,Rudy,P,IN02,12/3/2024,20026311,2024
